par,ai,ci,nominal,efeito,cenario,media,ic95_inf,ic95_sup,N_instancias
amostra_14,8,14,False,total_v2_menos_v1,centralizada,-0.03229166666666666,-0.11587209087024937,0.051288757536916044,4
amostra_15,62,77,False,assistencia_fuga_desligada,contraste_A_menos_C,0.005208333333333332,-0.02362814049865953,0.034044807165326194,4
amostra_15,62,77,False,assistencia_fuga_ligada,contraste_A_menos_C,0.007291666666666655,-0.12278614007843715,0.13736947341177047,4
amostra_15,62,77,False,fuga_assistencia_limiar,contraste_A_menos_C,0.02291666666666668,-0.10996122957305955,0.1557945629063929,4
amostra_15,62,77,False,fuga_assistencia_logistica,contraste_A_menos_C,0.024999999999999994,-0.0600790622915489,0.11007906229154889,4
amostra_15,62,77,False,total_v2_menos_v1,contraste_A_menos_C,0.03020833333333333,-0.04661214282133006,0.10702880948799673,4
amostra_15,62,77,False,interacao,contraste_A_menos_C,0.002083333333333326,-0.12213148420733623,0.12629815087400287,4
amostra_15,62,77,False,assistencia_fuga_desligada,adaptativa,0.004166666666666666,-0.012073686628647214,0.020407019961980546,4
amostra_15,62,77,False,assistencia_fuga_desligada,centralizada,-0.0010416666666666664,-0.0354394523018694,0.033356118968536075,4
amostra_15,62,77,False,assistencia_fuga_ligada,adaptativa,0.004166666666666664,-0.021795332761133962,0.030128666094467287,4
amostra_15,62,77,False,assistencia_fuga_ligada,centralizada,-0.0031249999999999924,-0.1266151817890449,0.12036518178904493,4
amostra_15,62,77,False,fuga_assistencia_limiar,adaptativa,0.013541666666666665,-0.03706034849062505,0.06414368182395838,4
amostra_15,62,77,False,fuga_assistencia_limiar,centralizada,-0.009375000000000005,-0.09537478865778301,0.076624788657783,4
amostra_15,62,77,False,fuga_assistencia_logistica,adaptativa,0.013541666666666665,-0.026742194227406618,0.05382552756073995,4
amostra_15,62,77,False,fuga_assistencia_logistica,centralizada,-0.011458333333333329,-0.06292172125488701,0.04000505458822036,4
amostra_15,62,77,False,total_v2_menos_v1,adaptativa,0.017708333333333333,-0.03052153620430223,0.0659382028709689,4
amostra_15,62,77,False,total_v2_menos_v1,centralizada,-0.012499999999999995,-0.07278164021161185,0.04778164021161185,4
amostra_16,78,51,False,assistencia_fuga_desligada,contraste_A_menos_C,-0.004166666666666659,-0.09229126590389714,0.0839579325705638,4
amostra_16,78,51,False,assistencia_fuga_ligada,contraste_A_menos_C,0.034375,-0.035241012928081086,0.10399101292808109,4
amostra_16,78,51,False,fuga_assistencia_limiar,contraste_A_menos_C,-0.02083333333333333,-0.06514434028732846,0.023477673620661804,4
amostra_16,78,51,False,fuga_assistencia_logistica,contraste_A_menos_C,0.017708333333333326,-0.08562691893927404,0.1210435856059407,4
amostra_16,78,51,False,total_v2_menos_v1,contraste_A_menos_C,0.013541666666666667,-0.0949132830390293,0.12199661637236264,4
amostra_16,78,51,False,interacao,contraste_A_menos_C,0.03854166666666666,-0.04236633984766507,0.11944967318099839,4
amostra_16,78,51,False,assistencia_fuga_desligada,adaptativa,-0.014583333333333328,-0.07713153832881198,0.047964871662145324,4
amostra_16,78,51,False,assistencia_fuga_desligada,centralizada,-0.010416666666666666,-0.05958677807189211,0.03875344473855878,4
amostra_16,78,51,False,assistencia_fuga_ligada,adaptativa,0.006249999999999997,-0.07629403536827575,0.08879403536827574,4
amostra_16,78,51,False,assistencia_fuga_ligada,centralizada,-0.028124999999999997,-0.0748111119782045,0.018561111978204516,4
amostra_16,78,51,False,fuga_assistencia_limiar,adaptativa,-0.020833333333333332,-0.037952168806337686,-0.0037144978603289823,4
amostra_16,78,51,False,fuga_assistencia_limiar,centralizada,-3.469446951953614e-18,-0.0522054318050494,0.0522054318050494,4
amostra_16,78,51,False,fuga_assistencia_logistica,adaptativa,-5.204170427930421e-18,-0.0628986178492754,0.0628986178492754,4
amostra_16,78,51,False,fuga_assistencia_logistica,centralizada,-0.017708333333333333,-0.08774403966655392,0.05232737299988726,4
amostra_16,78,51,False,total_v2_menos_v1,adaptativa,-0.014583333333333334,-0.09349726568355635,0.06433059901688967,4
amostra_16,78,51,False,total_v2_menos_v1,centralizada,-0.028124999999999997,-0.07872701515729172,0.022477015157291717,4
amostra_17,34,51,False,assistencia_fuga_desligada,contraste_A_menos_C,0.029166666666666667,0.0015633738798511952,0.056769959453482136,4
amostra_17,34,51,False,assistencia_fuga_ligada,contraste_A_menos_C,0.04166666666666666,0.012514340326214932,0.07081899300711839,4
amostra_17,34,51,False,fuga_assistencia_limiar,contraste_A_menos_C,0.004166666666666671,-0.01015597867440961,0.018489312007742953,4
amostra_17,34,51,False,fuga_assistencia_logistica,contraste_A_menos_C,0.016666666666666666,-0.022370284358603183,0.05570361769193652,4
amostra_17,34,51,False,total_v2_menos_v1,contraste_A_menos_C,0.04583333333333333,0.012462579577734584,0.07920408708893208,4
amostra_17,34,51,False,interacao,contraste_A_menos_C,0.012499999999999995,-0.022998372782322057,0.04799837278232205,4
amostra_17,34,51,False,assistencia_fuga_desligada,adaptativa,0.01875,-0.02859835941013381,0.06609835941013381,4
amostra_17,34,51,False,assistencia_fuga_desligada,centralizada,-0.010416666666666666,-0.05958677807189211,0.03875344473855878,4
amostra_17,34,51,False,assistencia_fuga_ligada,adaptativa,0.013541666666666665,-0.01629376744536811,0.04337710077870144,4
amostra_17,34,51,False,assistencia_fuga_ligada,centralizada,-0.028124999999999997,-0.0748111119782045,0.018561111978204516,4
amostra_17,34,51,False,fuga_assistencia_limiar,adaptativa,0.0041666666666666675,-0.061467939760822016,0.06980127309415535,4
amostra_17,34,51,False,fuga_assistencia_limiar,centralizada,-3.469446951953614e-18,-0.0522054318050494,0.0522054318050494,4
amostra_17,34,51,False,fuga_assistencia_logistica,adaptativa,-0.0010416666666666664,-0.042755108861165125,0.040671775527831786,4
amostra_17,34,51,False,fuga_assistencia_logistica,centralizada,-0.017708333333333333,-0.08774403966655392,0.05232737299988726,4
amostra_17,34,51,False,total_v2_menos_v1,adaptativa,0.017708333333333333,-0.02834578858915144,0.06376245525581811,4
amostra_17,34,51,False,total_v2_menos_v1,centralizada,-0.028124999999999997,-0.07872701515729172,0.022477015157291717,4
amostra_18,31,19,False,assistencia_fuga_desligada,contraste_A_menos_C,0.009375000000000003,-0.07930899457571929,0.0980589945757193,4
amostra_18,31,19,False,assistencia_fuga_ligada,contraste_A_menos_C,0.05520833333333332,-0.008701348901270986,0.11911801556793762,4
amostra_18,31,19,False,fuga_assistencia_limiar,contraste_A_menos_C,0.0020833333333333485,-0.011718313060074374,0.01588497972674107,4
amostra_18,31,19,False,fuga_assistencia_logistica,contraste_A_menos_C,0.04791666666666666,-0.05795748359748436,0.1537908169308177,4
amostra_18,31,19,False,total_v2_menos_v1,contraste_A_menos_C,0.057291666666666664,0.003872396118197244,0.11071093721513608,4
amostra_18,31,19,False,interacao,contraste_A_menos_C,0.04583333333333331,-0.07350840311480572,0.16517506978147234,4
amostra_18,31,19,False,assistencia_fuga_desligada,adaptativa,0.010416666666666671,-0.06109418224983525,0.08192751558316859,4
amostra_18,31,19,False,assistencia_fuga_desligada,centralizada,0.0010416666666666682,-0.054528667939956,0.05661200127328934,4
amostra_18,31,19,False,assistencia_fuga_ligada,adaptativa,0.02916666666666666,-0.017085879793480585,0.0754192131268139,4
amostra_18,31,19,False,assistencia_fuga_ligada,centralizada,-0.026041666666666657,-0.1094465937229003,0.05736326038956699,4
amostra_18,31,19,False,fuga_assistencia_limiar,adaptativa,-0.00624999999999999,-0.05717673730343774,0.044676737303437755,4
amostra_18,31,19,False,fuga_assistencia_limiar,centralizada,-0.008333333333333337,-0.06246784431771294,0.045801177651046264,4
amostra_18,31,19,False,fuga_assistencia_logistica,adaptativa,0.012500000000000002,-0.0668767746319005,0.0918767746319005,4
amostra_18,31,19,False,fuga_assistencia_logistica,centralizada,-0.035416666666666666,-0.08276502607680047,0.011931692743467143,4
amostra_18,31,19,False,total_v2_menos_v1,adaptativa,0.02291666666666667,-0.015553131437255681,0.06138646477058902,4
amostra_18,31,19,False,total_v2_menos_v1,centralizada,-0.034374999999999996,-0.07608844219449845,0.00733844219449846,4
amostra_19,67,10,False,assistencia_fuga_desligada,contraste_A_menos_C,0.016666666666666663,-0.07391769612653382,0.10725102945986714,4
amostra_19,67,10,False,assistencia_fuga_ligada,contraste_A_menos_C,0.04791666666666666,-0.0644042905422382,0.16023762387557153,4
amostra_19,67,10,False,fuga_assistencia_limiar,contraste_A_menos_C,-0.007291666666666665,-0.09809817403394482,0.08351484070061148,4
amostra_19,67,10,False,fuga_assistencia_logistica,contraste_A_menos_C,0.02395833333333333,-0.01845183249166813,0.06636849915833479,4
amostra_19,67,10,False,total_v2_menos_v1,contraste_A_menos_C,0.040624999999999994,-0.06809982247056277,0.14934982247056278,4
amostra_19,67,10,False,interacao,contraste_A_menos_C,0.03125,-0.08365041986097448,0.1461504198609745,4
amostra_19,67,10,False,assistencia_fuga_desligada,adaptativa,0.002083333333333338,-0.08760694926337098,0.09177361593003766,4
amostra_19,67,10,False,assistencia_fuga_desligada,centralizada,-0.014583333333333327,-0.07736536420962466,0.04819869754295801,4
amostra_19,67,10,False,assistencia_fuga_ligada,adaptativa,0.019791666666666666,-0.05230586927975042,0.09188920261308375,4
amostra_19,67,10,False,assistencia_fuga_ligada,centralizada,-0.028124999999999997,-0.07087927017385867,0.01462927017385867,4
amostra_19,67,10,False,fuga_assistencia_limiar,adaptativa,-0.015625,-0.06793557880342996,0.03668557880342996,4
amostra_19,67,10,False,fuga_assistencia_limiar,centralizada,-0.008333333333333337,-0.06246784431771294,0.045801177651046264,4
amostra_19,67,10,False,fuga_assistencia_logistica,adaptativa,0.0020833333333333294,-0.03402888965813418,0.03819555632480083,4
amostra_19,67,10,False,fuga_assistencia_logistica,centralizada,-0.021875000000000006,-0.07501926604192963,0.031269266041929616,4
amostra_19,67,10,False,total_v2_menos_v1,adaptativa,0.004166666666666666,-0.0884966900013685,0.09683002333470184,4
amostra_19,67,10,False,total_v2_menos_v1,centralizada,-0.03645833333333333,-0.07563578973554898,0.0027191230688823204,4
amostra_20,64,19,False,assistencia_fuga_desligada,contraste_A_menos_C,0.009375000000000001,-0.06272253594641711,0.08147253594641712,4
amostra_20,64,19,False,assistencia_fuga_ligada,contraste_A_menos_C,0.04166666666666666,-0.013273861524309594,0.09660719485764291,4
amostra_20,64,19,False,fuga_assistencia_limiar,contraste_A_menos_C,6.938893903907228e-18,-0.06696069203392696,0.06696069203392699,4
amostra_20,64,19,False,fuga_assistencia_logistica,contraste_A_menos_C,0.03229166666666666,-0.04101513660776335,0.10559846994109667,4
amostra_20,64,19,False,total_v2_menos_v1,contraste_A_menos_C,0.04166666666666667,0.020700460716908186,0.06263287261642515,4
amostra_20,64,19,False,interacao,contraste_A_menos_C,0.032291666666666656,-0.06338639151228101,0.1279697248456143,4
amostra_20,64,19,False,assistencia_fuga_desligada,adaptativa,0.010416666666666671,-0.04108229912842203,0.061915632461755375,4
amostra_20,64,19,False,assistencia_fuga_desligada,centralizada,0.0010416666666666682,-0.054528667939956,0.05661200127328934,4
amostra_20,64,19,False,assistencia_fuga_ligada,adaptativa,0.015625,-0.0396810271172756,0.0709310271172756,4
amostra_20,64,19,False,assistencia_fuga_ligada,centralizada,-0.026041666666666657,-0.1094465937229003,0.05736326038956699,4
amostra_20,64,19,False,fuga_assistencia_limiar,adaptativa,-0.008333333333333331,-0.04464786728026789,0.02798120061360123,4
amostra_20,64,19,False,fuga_assistencia_limiar,centralizada,-0.008333333333333337,-0.06246784431771294,0.045801177651046264,4
amostra_20,64,19,False,fuga_assistencia_logistica,adaptativa,-0.0031249999999999993,-0.059480819989399,0.053230819989399006,4
amostra_20,64,19,False,fuga_assistencia_logistica,centralizada,-0.035416666666666666,-0.08276502607680047,0.011931692743467143,4
amostra_20,64,19,False,total_v2_menos_v1,adaptativa,0.007291666666666672,-0.022543767445368075,0.03712710077870142,4
amostra_20,64,19,False,total_v2_menos_v1,centralizada,-0.034374999999999996,-0.07608844219449845,0.00733844219449846,4
nominal,62,18,True,assistencia_fuga_desligada,contraste_A_menos_C,0.023958333333333325,-0.020145514903300347,0.06806218156996699,4
nominal,62,18,True,assistencia_fuga_ligada,contraste_A_menos_C,0.027083333333333327,-0.023264672255597398,0.07743133892226406,4
nominal,62,18,True,fuga_assistencia_limiar,contraste_A_menos_C,0.021875,-0.039699288102878656,0.08344928810287866,4
nominal,62,18,True,fuga_assistencia_logistica,contraste_A_menos_C,0.024999999999999998,0.007881164526995658,0.04211883547300434,4
nominal,62,18,True,total_v2_menos_v1,contraste_A_menos_C,0.048958333333333326,0.00867447243926004,0.08924219422740662,4
nominal,62,18,True,interacao,contraste_A_menos_C,0.0031250000000000028,-0.0707790172433239,0.07702901724332391,4
nominal,62,18,True,assistencia_fuga_desligada,adaptativa,0.004166666666666666,-0.012073686628647214,0.020407019961980546,4
nominal,62,18,True,assistencia_fuga_desligada,centralizada,-0.01979166666666666,-0.06679058691422796,0.02720725358089464,4
nominal,62,18,True,assistencia_fuga_ligada,adaptativa,0.004166666666666664,-0.021795332761133962,0.030128666094467287,4
nominal,62,18,True,assistencia_fuga_ligada,centralizada,-0.02291666666666666,-0.07148712013389222,0.025653786800558902,4
nominal,62,18,True,fuga_assistencia_limiar,adaptativa,0.013541666666666665,-0.03706034849062505,0.06414368182395838,4
nominal,62,18,True,fuga_assistencia_limiar,centralizada,-0.008333333333333331,-0.03193001960722364,0.01526335294055698,4
nominal,62,18,True,fuga_assistencia_logistica,adaptativa,0.013541666666666665,-0.026742194227406618,0.05382552756073995,4
nominal,62,18,True,fuga_assistencia_logistica,centralizada,-0.011458333333333334,-0.0662319193936459,0.043315252726979225,4
nominal,62,18,True,total_v2_menos_v1,adaptativa,0.017708333333333333,-0.03052153620430223,0.0659382028709689,4
nominal,62,18,True,total_v2_menos_v1,centralizada,-0.031249999999999993,-0.0785983594101338,0.01609835941013381,4
