par,ai,ci,nominal,canto,cenario,metrica,media,ic95_inf,ic95_sup,N_instancias
amostra_12,61,55,False,00,centralizada,N_blocked,0.0,0.0,0.0,4
amostra_12,61,55,False,00,centralizada,p2_bloqueio,39.25,14.189287764252875,64.31071223574713,4
amostra_12,61,55,False,00,centralizada,fracao_porta1,0.38645833333333335,0.31497310177352533,0.45794356489314136,4
amostra_12,61,55,False,00,centralizada,fracao_fuga,0.0,0.0,0.0,4
amostra_12,61,55,False,00,centralizada,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_12,61,55,False,00,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_12,61,55,False,00,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_12,61,55,False,00,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_12,61,55,False,00,centralizada,numerador_falha,16.25,13.591339582760291,18.90866041723971,4
amostra_12,61,55,False,00,centralizada,bateria_media,0.7527764859993065,0.6227233110491773,0.8828296609494356,4
amostra_12,61,55,False,00,centralizada,confianca_media_final,0.9376019200855515,0.9060261223975599,0.9691777177735432,4
amostra_12,61,55,False,10,adaptativa,taxa_falha_efetiva,0.26979166666666665,0.24146788213373338,0.2981154511995999,4
amostra_12,61,55,False,10,adaptativa,N_req,119.125,60.82552460001717,177.42447539998284,4
amostra_12,61,55,False,10,adaptativa,N_success,83.3125,39.790322658947744,126.83467734105226,4
amostra_12,61,55,False,10,adaptativa,N_fail,35.8125,12.890289808283196,58.7347101917168,4
amostra_12,61,55,False,10,adaptativa,N_blocked,1.1875,0.30542303526732595,2.069576964732674,4
amostra_12,61,55,False,10,adaptativa,p2_bloqueio,44.5625,21.83905941790816,67.28594058209184,4
amostra_12,61,55,False,10,adaptativa,fracao_porta1,0.41875,0.3588340758444848,0.47866592415551523,4
amostra_12,61,55,False,10,adaptativa,fracao_fuga,0.0,0.0,0.0,4
amostra_12,61,55,False,10,adaptativa,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_12,61,55,False,10,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_12,61,55,False,10,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_12,61,55,False,10,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_12,61,55,False,10,adaptativa,numerador_falha,16.1875,14.488072928024003,17.886927071975997,4
amostra_12,61,55,False,10,adaptativa,bateria_media,0.7209339924173546,0.5691122964292578,0.8727556884054514,4
amostra_12,61,55,False,10,adaptativa,confianca_media_final,0.9240491222359698,0.880203608027219,0.9678946364447206,4
amostra_12,61,55,False,10,centralizada,taxa_falha_efetiva,0.25312500000000004,0.16056052646403424,0.34568947353596585,4
amostra_12,61,55,False,10,centralizada,N_req,130.9375,30.346175417312352,231.52882458268766,4
amostra_12,61,55,False,10,centralizada,N_success,95.125,6.435123644094986,183.81487635590503,4
amostra_12,61,55,False,10,centralizada,N_fail,35.8125,14.477904469464995,57.147095530535005,4
amostra_12,61,55,False,10,centralizada,N_blocked,1.75,-0.3799023669393242,3.879902366939324,4
amostra_12,61,55,False,10,centralizada,p2_bloqueio,47.5,19.384012945311714,75.61598705468829,4
amostra_12,61,55,False,10,centralizada,fracao_porta1,0.390625,0.2996572736733586,0.4815927263266414,4
amostra_12,61,55,False,10,centralizada,fracao_fuga,0.0,0.0,0.0,4
amostra_12,61,55,False,10,centralizada,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_12,61,55,False,10,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_12,61,55,False,10,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_12,61,55,False,10,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_12,61,55,False,10,centralizada,numerador_falha,15.1875,9.633631587842054,20.741368412157946,4
amostra_12,61,55,False,10,centralizada,bateria_media,0.7621295945209454,0.6309556054075097,0.8933035836343811,4
amostra_12,61,55,False,10,centralizada,confianca_media_final,0.936875,0.9047139061690084,0.9690360938309917,4
amostra_12,61,55,False,01,adaptativa,taxa_falha_efetiva,0.26041666666666663,0.2029983469467579,0.31783498638657537,4
amostra_12,61,55,False,01,adaptativa,N_req,142.875,51.47398000593407,234.27601999406593,4
amostra_12,61,55,False,01,adaptativa,N_success,107.1875,28.919527099529674,185.45547290047034,4
amostra_12,61,55,False,01,adaptativa,N_fail,35.6875,10.502120544889632,60.872879455110365,4
amostra_12,61,55,False,01,adaptativa,N_blocked,0.0,0.0,0.0,4
amostra_12,61,55,False,01,adaptativa,p2_bloqueio,43.9375,17.35015180991163,70.52484819008836,4
amostra_12,61,55,False,01,adaptativa,fracao_porta1,0.390625,0.31192023467679353,0.46932976532320647,4
amostra_12,61,55,False,01,adaptativa,fracao_fuga,0.1299186413050162,0.05627533692481197,0.20356194568522046,4
amostra_12,61,55,False,01,adaptativa,fracao_fuga_p1,0.2637278092943736,0.15871535492789107,0.36874026366085616,4
amostra_12,61,55,False,01,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_12,61,55,False,01,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_12,61,55,False,01,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_12,61,55,False,01,adaptativa,numerador_falha,15.625,12.179900816805478,19.07009918319452,4
amostra_12,61,55,False,01,adaptativa,bateria_media,0.7272184459750979,0.5528662199398944,0.9015706720103014,4
amostra_12,61,55,False,01,adaptativa,confianca_media_final,0.9543953641537488,0.8867896629623846,1.022001065345113,4
amostra_12,61,55,False,01,centralizada,taxa_falha_efetiva,0.26249999999999996,0.19532083856985416,0.32967916143014575,4
amostra_12,61,55,False,01,centralizada,N_req,128.25,41.20231232255877,215.29768767744122,4
amostra_12,61,55,False,01,centralizada,N_success,97.5,22.939266325021464,172.06073367497854,4
amostra_12,61,55,False,01,centralizada,N_fail,30.75,10.575323477644442,50.924676522355554,4
amostra_12,61,55,False,01,centralizada,N_blocked,0.0,0.0,0.0,4
amostra_12,61,55,False,01,centralizada,p2_bloqueio,39.375,16.551669317684812,62.19833068231519,4
amostra_12,61,55,False,01,centralizada,fracao_porta1,0.3791666666666667,0.27964157915215826,0.47869175418117516,4
amostra_12,61,55,False,01,centralizada,fracao_fuga,0.1073981413699774,0.05162528345613081,0.163170999283824,4
amostra_12,61,55,False,01,centralizada,fracao_fuga_p1,0.23298556812371235,0.14823286986238068,0.317738266385044,4
amostra_12,61,55,False,01,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_12,61,55,False,01,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_12,61,55,False,01,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_12,61,55,False,01,centralizada,numerador_falha,15.75,11.71925031419125,19.78074968580875,4
amostra_12,61,55,False,01,centralizada,bateria_media,0.7465586775567579,0.5893700809828799,0.9037472741306358,4
amostra_12,61,55,False,01,centralizada,confianca_media_final,0.9540525506148256,0.9133050651998162,0.994800036029835,4
amostra_12,61,55,False,11,adaptativa,taxa_falha_efetiva,0.28229166666666666,0.23406179712903108,0.33052153620430225,4
amostra_12,61,55,False,11,adaptativa,N_req,143.3125,55.699218209570176,230.92578179042982,4
amostra_12,61,55,False,11,adaptativa,N_success,105.5625,38.48030576745171,172.6446942325483,4
amostra_12,61,55,False,11,adaptativa,N_fail,37.75,11.41257287315462,64.08742712684538,4
amostra_12,61,55,False,11,adaptativa,N_blocked,2.4375,-1.3136349162093972,6.188634916209397,4
amostra_12,61,55,False,11,adaptativa,p2_bloqueio,50.75,18.1234576252388,83.3765423747612,4
amostra_12,61,55,False,11,adaptativa,fracao_porta1,0.38958333333333334,0.32361470639534023,0.45555196027132644,4
amostra_12,61,55,False,11,adaptativa,fracao_fuga,0.1021042644721751,0.058331414216823016,0.14587711472752718,4
amostra_12,61,55,False,11,adaptativa,fracao_fuga_p1,0.21879108416391335,0.14118620705319046,0.29639596127463624,4
amostra_12,61,55,False,11,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_12,61,55,False,11,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_12,61,55,False,11,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_12,61,55,False,11,adaptativa,numerador_falha,16.9375,14.043707827741866,19.831292172258134,4
amostra_12,61,55,False,11,adaptativa,bateria_media,0.7370469484620806,0.6085290929741264,0.8655648039500349,4
amostra_12,61,55,False,11,adaptativa,confianca_media_final,0.9473230048671399,0.9106234345708358,0.984022575163444,4
amostra_12,61,55,False,11,centralizada,taxa_falha_efetiva,0.2677083333333333,0.22327349472582628,0.3121431719408404,4
amostra_12,61,55,False,11,centralizada,N_req,140.5,58.380319939527695,222.61968006047232,4
amostra_12,61,55,False,11,centralizada,N_success,103.4375,40.01907633928901,166.855923660711,4
amostra_12,61,55,False,11,centralizada,N_fail,37.0625,13.355199611617866,60.76980038838214,4
amostra_12,61,55,False,11,centralizada,N_blocked,2.4375,-0.06530653166990685,4.940306531669907,4
amostra_12,61,55,False,11,centralizada,p2_bloqueio,48.0625,17.811163607624593,78.3138363923754,4
amostra_12,61,55,False,11,centralizada,fracao_porta1,0.3729166666666667,0.2808084228216971,0.46502491051163625,4
amostra_12,61,55,False,11,centralizada,fracao_fuga,0.10363563951789441,0.0232227544483255,0.18404852458746332,4
amostra_12,61,55,False,11,centralizada,fracao_fuga_p1,0.2252343392734135,0.09749340622981428,0.3529752723170127,4
amostra_12,61,55,False,11,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_12,61,55,False,11,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_12,61,55,False,11,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_12,61,55,False,11,centralizada,numerador_falha,16.0625,13.396409683549578,18.728590316450422,4
amostra_12,61,55,False,11,centralizada,bateria_media,0.771556667465066,0.6798695067936348,0.8632438281364972,4
amostra_12,61,55,False,11,centralizada,confianca_media_final,0.9524324085326628,0.92342901725945,0.9814357998058755,4
amostra_13,60,3,False,00,adaptativa,taxa_falha_efetiva,0.26875,0.22595291131748915,0.31154708868251085,4
amostra_13,60,3,False,00,adaptativa,N_req,140.0,44.16099806371071,235.8390019362893,4
amostra_13,60,3,False,00,adaptativa,N_success,103.3125,19.388755652268145,187.23624434773185,4
amostra_13,60,3,False,00,adaptativa,N_fail,36.6875,11.630208429200213,61.74479157079979,4
amostra_13,60,3,False,00,adaptativa,N_blocked,0.0625,-0.13640289408023173,0.26140289408023176,4
amostra_13,60,3,False,00,adaptativa,p2_bloqueio,46.125,18.06065450197214,74.18934549802786,4
amostra_13,60,3,False,00,adaptativa,fracao_porta1,0.4052083333333333,0.31954998439061205,0.4908666822760545,4
amostra_13,60,3,False,00,adaptativa,fracao_fuga,0.0,0.0,0.0,4
amostra_13,60,3,False,00,adaptativa,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_13,60,3,False,00,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_13,60,3,False,00,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_13,60,3,False,00,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_13,60,3,False,00,adaptativa,numerador_falha,16.125,13.55717467904935,18.69282532095065,4
amostra_13,60,3,False,00,adaptativa,bateria_media,0.7798980111093946,0.6776889464919356,0.8821070757268537,4
amostra_13,60,3,False,00,adaptativa,confianca_media_final,0.9244877316074083,0.8905422682958133,0.9584331949190033,4
amostra_13,60,3,False,00,centralizada,taxa_falha_efetiva,0.3208333333333333,0.28790459583215317,0.35376207083451344,4
amostra_13,60,3,False,00,centralizada,N_req,0.0,0.0,0.0,4
amostra_13,60,3,False,00,centralizada,N_success,0.0,0.0,0.0,4
amostra_13,60,3,False,00,centralizada,N_fail,0.0,0.0,0.0,4
amostra_13,60,3,False,00,centralizada,N_blocked,114.9375,69.28347220530385,160.59152779469616,4
amostra_13,60,3,False,00,centralizada,p2_bloqueio,122.125,71.85172790044639,172.3982720995536,4
amostra_13,60,3,False,00,centralizada,fracao_porta1,0.5489583333333333,0.5079534512566415,0.5899632154100252,4
amostra_13,60,3,False,00,centralizada,fracao_fuga,0.0,0.0,0.0,4
amostra_13,60,3,False,00,centralizada,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_13,60,3,False,00,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_13,60,3,False,00,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_13,60,3,False,00,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_13,60,3,False,00,centralizada,numerador_falha,19.25,17.27427574992919,21.22572425007081,4
amostra_13,60,3,False,00,centralizada,bateria_media,0.6715264829547924,0.5789376878926689,0.764115278016916,4
amostra_13,60,3,False,00,centralizada,confianca_media_final,0.25,0.25,0.25,4
amostra_13,60,3,False,10,adaptativa,taxa_falha_efetiva,0.2625,0.21818899304600492,0.3068110069539951,4
amostra_13,60,3,False,10,adaptativa,N_req,129.0625,46.51013076756736,211.61486923243262,4
amostra_13,60,3,False,10,adaptativa,N_success,91.75,22.972918692933646,160.52708130706634,4
amostra_13,60,3,False,10,adaptativa,N_fail,37.3125,14.803639835120595,59.82136016487941,4
amostra_13,60,3,False,10,adaptativa,N_blocked,1.25,0.27557880228116693,2.224421197718833,4
amostra_13,60,3,False,10,adaptativa,p2_bloqueio,46.9375,22.62601115270373,71.24898884729627,4
amostra_13,60,3,False,10,adaptativa,fracao_porta1,0.4041666666666666,0.3155446527586764,0.49278868057465686,4
amostra_13,60,3,False,10,adaptativa,fracao_fuga,0.0,0.0,0.0,4
amostra_13,60,3,False,10,adaptativa,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_13,60,3,False,10,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_13,60,3,False,10,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_13,60,3,False,10,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_13,60,3,False,10,adaptativa,numerador_falha,15.75,13.091339582760291,18.40866041723971,4
amostra_13,60,3,False,10,adaptativa,bateria_media,0.7719017681106457,0.6512709832401073,0.8925325529811841,4
amostra_13,60,3,False,10,adaptativa,confianca_media_final,0.9303385512204706,0.8851306815120206,0.9755464209289206,4
amostra_13,60,3,False,10,centralizada,taxa_falha_efetiva,0.2927083333333333,0.24827349472582627,0.3371431719408403,4
amostra_13,60,3,False,10,centralizada,N_req,107.625,36.02769366150085,179.22230633849915,4
amostra_13,60,3,False,10,centralizada,N_success,67.9375,4.654800785212906,131.2201992147871,4
amostra_13,60,3,False,10,centralizada,N_fail,39.6875,17.04079463043706,62.33420536956294,4
amostra_13,60,3,False,10,centralizada,N_blocked,7.9375,3.4441725354990327,12.430827464500968,4
amostra_13,60,3,False,10,centralizada,p2_bloqueio,56.5625,30.80963148142405,82.31536851857595,4
amostra_13,60,3,False,10,centralizada,fracao_porta1,0.44166666666666665,0.3493201087264968,0.5340132246068365,4
amostra_13,60,3,False,10,centralizada,fracao_fuga,0.0,0.0,0.0,4
amostra_13,60,3,False,10,centralizada,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_13,60,3,False,10,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_13,60,3,False,10,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_13,60,3,False,10,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_13,60,3,False,10,centralizada,numerador_falha,17.5625,14.896409683549578,20.228590316450422,4
amostra_13,60,3,False,10,centralizada,bateria_media,0.7655077109216042,0.6375336629695931,0.8934817588736153,4
amostra_13,60,3,False,10,centralizada,confianca_media_final,0.649201237551498,0.4686632863215213,0.8297391887814746,4
amostra_13,60,3,False,01,adaptativa,taxa_falha_efetiva,0.265625,0.23482298652289227,0.29642701347710776,4
amostra_13,60,3,False,01,adaptativa,N_req,143.5,50.76374310003324,236.23625689996675,4
amostra_13,60,3,False,01,adaptativa,N_success,108.0,26.85541970365611,189.1445802963439,4
amostra_13,60,3,False,01,adaptativa,N_fail,35.5,11.775739708386876,59.22426029161312,4
amostra_13,60,3,False,01,adaptativa,N_blocked,0.0,0.0,0.0,4
amostra_13,60,3,False,01,adaptativa,p2_bloqueio,45.1875,18.727433721606328,71.64756627839367,4
amostra_13,60,3,False,01,adaptativa,fracao_porta1,0.4125,0.3274209377084511,0.49757906229154886,4
amostra_13,60,3,False,01,adaptativa,fracao_fuga,0.1300787310406732,0.05095835150751822,0.20919911057382817,4
amostra_13,60,3,False,01,adaptativa,fracao_fuga_p1,0.2524111840816966,0.13977747257087242,0.3650448955925208,4
amostra_13,60,3,False,01,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_13,60,3,False,01,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_13,60,3,False,01,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_13,60,3,False,01,adaptativa,numerador_falha,15.9375,14.089379191373537,17.78562080862646,4
amostra_13,60,3,False,01,adaptativa,bateria_media,0.7708942199581799,0.6312608939259983,0.9105275459903615,4
amostra_13,60,3,False,01,adaptativa,confianca_media_final,0.953322397139932,0.9017554047502794,1.0048893895295847,4
amostra_13,60,3,False,01,centralizada,taxa_falha_efetiva,0.30625,0.21738032278498598,0.39511967721501406,4
amostra_13,60,3,False,01,centralizada,N_req,0.0,0.0,0.0,4
amostra_13,60,3,False,01,centralizada,N_success,0.0,0.0,0.0,4
amostra_13,60,3,False,01,centralizada,N_fail,0.0,0.0,0.0,4
amostra_13,60,3,False,01,centralizada,N_blocked,128.3125,84.95303771000374,171.67196228999626,4
amostra_13,60,3,False,01,centralizada,p2_bloqueio,136.4375,87.75827698649718,185.11672301350282,4
amostra_13,60,3,False,01,centralizada,fracao_porta1,0.5458333333333334,0.4788726412994064,0.6127940253672604,4
amostra_13,60,3,False,01,centralizada,fracao_fuga,0.20728383261538458,0.14678021258816412,0.26778745264260506,4
amostra_13,60,3,False,01,centralizada,fracao_fuga_p1,0.3223031455997162,0.26457446612767677,0.3800318250717556,4
amostra_13,60,3,False,01,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_13,60,3,False,01,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_13,60,3,False,01,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_13,60,3,False,01,centralizada,numerador_falha,18.375,13.042819367099156,23.707180632900844,4
amostra_13,60,3,False,01,centralizada,bateria_media,0.6637661269547421,0.5625651482087874,0.7649671057006968,4
amostra_13,60,3,False,01,centralizada,confianca_media_final,0.25,0.25,0.25,4
amostra_13,60,3,False,11,adaptativa,taxa_falha_efetiva,0.278125,0.2228189728827244,0.3334310271172756,4
amostra_13,60,3,False,11,adaptativa,N_req,150.0,71.90365492834142,228.09634507165856,4
amostra_13,60,3,False,11,adaptativa,N_success,112.4375,54.168909343992915,170.7060906560071,4
amostra_13,60,3,False,11,adaptativa,N_fail,37.5625,14.899495752852417,60.22550424714758,4
amostra_13,60,3,False,11,adaptativa,N_blocked,1.8125,-0.6262582177783869,4.251258217778387,4
amostra_13,60,3,False,11,adaptativa,p2_bloqueio,49.4375,20.624028301431167,78.25097169856883,4
amostra_13,60,3,False,11,adaptativa,fracao_porta1,0.39375,0.3331048491155724,0.45439515088442756,4
amostra_13,60,3,False,11,adaptativa,fracao_fuga,0.10504479013534891,0.05372184809181204,0.15636773217888578,4
amostra_13,60,3,False,11,adaptativa,fracao_fuga_p1,0.21626937905713545,0.12618995990466794,0.3063487982096029,4
amostra_13,60,3,False,11,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_13,60,3,False,11,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_13,60,3,False,11,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_13,60,3,False,11,adaptativa,numerador_falha,16.6875,13.369138372963462,20.005861627036538,4
amostra_13,60,3,False,11,adaptativa,bateria_media,0.7717247373486937,0.673500582279451,0.8699488924179365,4
amostra_13,60,3,False,11,adaptativa,confianca_media_final,0.948961958062323,0.9169919321153576,0.9809319840092884,4
amostra_13,60,3,False,11,centralizada,taxa_falha_efetiva,0.27499999999999997,0.22140956826141853,0.3285904317385814,4
amostra_13,60,3,False,11,centralizada,N_req,124.9375,43.96382482636966,205.91117517363034,4
amostra_13,60,3,False,11,centralizada,N_success,89.3125,20.34977538767592,158.27522461232408,4
amostra_13,60,3,False,11,centralizada,N_fail,35.625,17.396695501712166,53.853304498287834,4
amostra_13,60,3,False,11,centralizada,N_blocked,8.875,4.658759059831176,13.091240940168824,4
amostra_13,60,3,False,11,centralizada,p2_bloqueio,54.4375,26.92004358918912,81.95495641081088,4
amostra_13,60,3,False,11,centralizada,fracao_porta1,0.4375,0.29396696089397756,0.5810330391060224,4
amostra_13,60,3,False,11,centralizada,fracao_fuga,0.13524312907044098,0.059482746222212154,0.21100351191866978,4
amostra_13,60,3,False,11,centralizada,fracao_fuga_p1,0.2535674323579771,0.1792134928220137,0.32792137189394044,4
amostra_13,60,3,False,11,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_13,60,3,False,11,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_13,60,3,False,11,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_13,60,3,False,11,centralizada,numerador_falha,16.5,13.284574095685112,19.715425904314888,4
amostra_13,60,3,False,11,centralizada,bateria_media,0.7497415150535853,0.562383767672916,0.9370992624342547,4
amostra_13,60,3,False,11,centralizada,confianca_media_final,0.7516379324381337,0.632727306257266,0.8705485586190014,4
amostra_14,8,14,False,00,adaptativa,taxa_falha_efetiva,0.3145833333333333,0.24686108172837307,0.3823055849382936,4
amostra_14,8,14,False,00,adaptativa,N_req,0.0,0.0,0.0,4
amostra_14,8,14,False,00,adaptativa,N_success,0.0,0.0,0.0,4
amostra_14,8,14,False,00,adaptativa,N_fail,0.0,0.0,0.0,4
amostra_14,8,14,False,00,adaptativa,N_blocked,109.375,67.86381828195911,150.8861817180409,4
amostra_14,8,14,False,00,adaptativa,p2_bloqueio,116.1875,71.7264369127879,160.6485630872121,4
amostra_14,8,14,False,00,adaptativa,fracao_porta1,0.5416666666666667,0.49605211692146234,0.5872812164118711,4
amostra_14,8,14,False,00,adaptativa,fracao_fuga,0.0,0.0,0.0,4
amostra_14,8,14,False,00,adaptativa,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_14,8,14,False,00,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_14,8,14,False,00,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_14,8,14,False,00,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_14,8,14,False,00,adaptativa,numerador_falha,18.875,14.811664903702386,22.938335096297614,4
amostra_14,8,14,False,00,adaptativa,bateria_media,0.6091061842804223,0.4276058270553464,0.7906065415054981,4
amostra_14,8,14,False,00,adaptativa,confianca_media_final,0.25,0.25,0.25,4
amostra_14,8,14,False,00,centralizada,taxa_falha_efetiva,0.3125,0.2838547093178474,0.3411452906821526,4
amostra_14,8,14,False,00,centralizada,N_req,0.0,0.0,0.0,4
amostra_14,8,14,False,00,centralizada,N_success,0.0,0.0,0.0,4
amostra_14,8,14,False,00,centralizada,N_fail,0.0,0.0,0.0,4
amostra_14,8,14,False,00,centralizada,N_blocked,119.8125,54.93122148692758,184.6937785130724,4
amostra_14,8,14,False,00,centralizada,p2_bloqueio,127.5625,58.53784602773932,196.5871539722607,4
amostra_14,8,14,False,00,centralizada,fracao_porta1,0.5583333333333333,0.49337192015207776,0.6232947465145889,4
amostra_14,8,14,False,00,centralizada,fracao_fuga,0.0,0.0,0.0,4
amostra_14,8,14,False,00,centralizada,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_14,8,14,False,00,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_14,8,14,False,00,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_14,8,14,False,00,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_14,8,14,False,00,centralizada,numerador_falha,18.75,17.031282559070846,20.468717440929154,4
amostra_14,8,14,False,00,centralizada,bateria_media,0.61131349990347,0.44810440090078424,0.7745225989061557,4
amostra_14,8,14,False,00,centralizada,confianca_media_final,0.25,0.25,0.25,4
amostra_14,8,14,False,10,adaptativa,taxa_falha_efetiva,0.30416666666666664,0.26866829388434454,0.33966503944898874,4
amostra_14,8,14,False,10,adaptativa,N_req,119.0,39.24547852480717,198.75452147519283,4
amostra_14,8,14,False,10,adaptativa,N_success,78.375,17.390364977861893,139.3596350221381,4
amostra_14,8,14,False,10,adaptativa,N_fail,40.625,16.786506814975965,64.46349318502403,4
amostra_14,8,14,False,10,adaptativa,N_blocked,10.75,4.519120137327845,16.980879862672154,4
amostra_14,8,14,False,10,adaptativa,p2_bloqueio,58.8125,28.056212098126196,89.5687879018738,4
amostra_14,8,14,False,10,adaptativa,fracao_porta1,0.4739583333333333,0.38299060700669196,0.5649260596599747,4
amostra_14,8,14,False,10,adaptativa,fracao_fuga,0.0,0.0,0.0,4
amostra_14,8,14,False,10,adaptativa,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_14,8,14,False,10,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_14,8,14,False,10,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_14,8,14,False,10,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_14,8,14,False,10,adaptativa,numerador_falha,18.25,16.120097633060677,20.379902366939323,4
amostra_14,8,14,False,10,adaptativa,bateria_media,0.6860138961072658,0.5233127448580618,0.8487150473564699,4
amostra_14,8,14,False,10,adaptativa,confianca_media_final,0.6876509902579692,0.5866284134223202,0.7886735670936181,4
amostra_14,8,14,False,10,centralizada,taxa_falha_efetiva,0.26666666666666666,0.21559627114469182,0.3177370621886415,4
amostra_14,8,14,False,10,centralizada,N_req,107.5,21.778006129562343,193.22199387043764,4
amostra_14,8,14,False,10,centralizada,N_success,66.125,-0.3347642338409855,132.58476423384099,4
amostra_14,8,14,False,10,centralizada,N_fail,41.375,14.424819978963413,68.32518002103659,4
amostra_14,8,14,False,10,centralizada,N_blocked,16.875,10.238276745926925,23.511723254073075,4
amostra_14,8,14,False,10,centralizada,p2_bloqueio,66.4375,30.099187818153432,102.77581218184656,4
amostra_14,8,14,False,10,centralizada,fracao_porta1,0.47916666666666674,0.34253733807822223,0.6157959952551113,4
amostra_14,8,14,False,10,centralizada,fracao_fuga,0.0,0.0,0.0,4
amostra_14,8,14,False,10,centralizada,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_14,8,14,False,10,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_14,8,14,False,10,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_14,8,14,False,10,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_14,8,14,False,10,centralizada,numerador_falha,16.0,12.93577626868151,19.06422373131849,4
amostra_14,8,14,False,10,centralizada,bateria_media,0.6720787002502981,0.46716880043223763,0.8769886000683587,4
amostra_14,8,14,False,10,centralizada,confianca_media_final,0.633529605859908,0.4659355362420676,0.8011236754777484,4
amostra_14,8,14,False,01,adaptativa,taxa_falha_efetiva,0.2833333333333333,0.2482501604808457,0.31841650618582096,4
amostra_14,8,14,False,01,adaptativa,N_req,0.0,0.0,0.0,4
amostra_14,8,14,False,01,adaptativa,N_success,0.0,0.0,0.0,4
amostra_14,8,14,False,01,adaptativa,N_fail,0.0,0.0,0.0,4
amostra_14,8,14,False,01,adaptativa,N_blocked,120.9375,63.291451479095585,178.5835485209044,4
amostra_14,8,14,False,01,adaptativa,p2_bloqueio,128.375,66.94909732551366,189.80090267448634,4
amostra_14,8,14,False,01,adaptativa,fracao_porta1,0.5364583333333333,0.44108705929705055,0.631829607369616,4
amostra_14,8,14,False,01,adaptativa,fracao_fuga,0.19524602024064255,0.1528588937983672,0.2376331466829179,4
amostra_14,8,14,False,01,adaptativa,fracao_fuga_p1,0.3106270367501743,0.2761489855051167,0.3451050879952319,4
