perfil_adaptativa,perfil_centralizada,metrica,estimando,pares_previstos,pares_retidos,pares_indefinidos,estatuto,media,ic95_inf,ic95_sup,N_instancias,sinal,evidencia,tau_inicial_A,tau_min_A,p_reporte_A,p_deteccao_A,tau_inicial_C,tau_min_C,p_reporte_C,p_deteccao_C,regiao
6,49,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,-0.0064669402069178,-0.0180693585731096,0.0051354781592738,4,negativo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.075,inclui_inversao_de_premissa
6,49,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.0364583333333333,-0.0138532804867826,0.0867699471534493,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.075,inclui_inversao_de_premissa
6,49,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.0364583333333333,-0.0138532804867826,0.0867699471534493,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.075,inclui_inversao_de_premissa
6,49,fracao_porta1,observado,16,16,0,COMPLETO,0.0479166666666666,-0.0084716444294997,0.1043049777628331,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.075,inclui_inversao_de_premissa
6,49,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.0479166666666666,-0.0084716444294997,0.1043049777628331,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.075,inclui_inversao_de_premissa
6,50,atraso_relativo,observado,16,16,0,COMPLETO,0.5357999088905838,0.0448002852701498,1.0267995325110175,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.12,inclui_inversao_de_premissa
6,50,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.5357999088905838,0.0448002852701498,1.0267995325110175,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.12,inclui_inversao_de_premissa
6,50,taxa_omissao,observado,16,16,0,COMPLETO,-0.0739583333333333,-0.1345732749252945,-0.013343391741372,4,negativo,negativo,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.12,inclui_inversao_de_premissa
6,50,taxa_omissao,pares_completos,16,16,0,COMPLETO,-0.0739583333333333,-0.1345732749252945,-0.013343391741372,4,negativo,negativo,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.12,inclui_inversao_de_premissa
6,50,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,-2.4535752050458808e-05,-0.0067450573379847,0.0066959858338838,4,negativo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.12,inclui_inversao_de_premissa
6,50,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,-2.4535752050458808e-05,-0.0067450573379847,0.0066959858338838,4,negativo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.12,inclui_inversao_de_premissa
6,50,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.0406249999999999,-0.0085078472002562,0.0897578472002562,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.12,inclui_inversao_de_premissa
6,50,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.0406249999999999,-0.0085078472002562,0.0897578472002562,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.12,inclui_inversao_de_premissa
6,50,fracao_porta1,observado,16,16,0,COMPLETO,0.0416666666666666,-0.0212319511826197,0.104565284515953,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.12,inclui_inversao_de_premissa
6,50,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.0416666666666666,-0.0212319511826197,0.104565284515953,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.45,0.12,inclui_inversao_de_premissa
6,51,atraso_relativo,observado,16,16,0,COMPLETO,0.0329534251407147,-0.5806742085685093,0.6465810588499388,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.03,inclui_inversao_de_premissa
6,51,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.0329534251407147,-0.5806742085685093,0.6465810588499388,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.03,inclui_inversao_de_premissa
6,51,taxa_omissao,observado,16,16,0,COMPLETO,0.0177083333333333,-0.0158266745094478,0.0512433411761144,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.03,inclui_inversao_de_premissa
6,51,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.0177083333333333,-0.0158266745094478,0.0512433411761144,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.03,inclui_inversao_de_premissa
6,51,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.0066149685531161,-0.0229602503531458,0.0361901874593782,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.03,inclui_inversao_de_premissa
6,51,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.0066149685531161,-0.0229602503531458,0.0361901874593782,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.03,inclui_inversao_de_premissa
6,51,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.0406249999999999,-0.0051098520633514,0.0863598520633514,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.03,inclui_inversao_de_premissa
6,51,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.0406249999999999,-0.0051098520633514,0.0863598520633514,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.03,inclui_inversao_de_premissa
6,51,fracao_porta1,observado,16,16,0,COMPLETO,0.0395833333333333,-0.027267856269144,0.1064345229358107,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.03,inclui_inversao_de_premissa
6,51,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.0395833333333333,-0.027267856269144,0.1064345229358107,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.03,inclui_inversao_de_premissa
6,52,atraso_relativo,observado,16,16,0,COMPLETO,0.5007884360838156,0.0746515003494779,0.9269253718181532,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.075,inclui_inversao_de_premissa
6,52,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.5007884360838156,0.0746515003494779,0.9269253718181532,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.075,inclui_inversao_de_premissa
6,52,taxa_omissao,observado,16,16,0,COMPLETO,-0.0020833333333333,-0.0219736227413599,0.0178069560746933,4,negativo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.075,inclui_inversao_de_premissa
6,52,taxa_omissao,pares_completos,16,16,0,COMPLETO,-0.0020833333333333,-0.0219736227413599,0.0178069560746933,4,negativo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.075,inclui_inversao_de_premissa
6,52,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.0129310507469289,-0.0041361513368272,0.0299982528306851,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.075,inclui_inversao_de_premissa
6,52,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.0129310507469289,-0.0041361513368272,0.0299982528306851,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.075,inclui_inversao_de_premissa
6,52,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.0249999999999999,-0.0074807065906334,0.0574807065906334,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.075,inclui_inversao_de_premissa
6,52,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.0249999999999999,-0.0074807065906334,0.0574807065906334,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.075,inclui_inversao_de_premissa
6,52,fracao_porta1,observado,16,16,0,COMPLETO,0.0427083333333333,-4.5936840532799506e-05,0.0854626035071994,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.075,inclui_inversao_de_premissa
6,52,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.0427083333333333,-4.5936840532799506e-05,0.0854626035071994,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.075,inclui_inversao_de_premissa
6,53,atraso_relativo,observado,16,16,0,COMPLETO,0.5603001625262359,0.0677950259543452,1.0528052990981267,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.12,inclui_inversao_de_premissa
6,53,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.5603001625262359,0.0677950259543452,1.0528052990981267,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.12,inclui_inversao_de_premissa
6,53,taxa_omissao,observado,16,16,0,COMPLETO,0.0020833333333333,-0.013699453136714,0.0178661198033806,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.12,inclui_inversao_de_premissa
6,53,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.0020833333333333,-0.013699453136714,0.0178661198033806,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.12,inclui_inversao_de_premissa
6,53,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.0168466548402269,-0.0008233049233227,0.0345166146037766,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.12,inclui_inversao_de_premissa
6,53,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.0168466548402269,-0.0008233049233227,0.0345166146037766,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.12,inclui_inversao_de_premissa
6,53,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.0364583333333333,-0.0089550043601401,0.0818716710268067,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.12,inclui_inversao_de_premissa
6,53,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.0364583333333333,-0.0089550043601401,0.0818716710268067,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.12,inclui_inversao_de_premissa
6,53,fracao_porta1,observado,16,16,0,COMPLETO,0.0364583333333333,-0.0129718409208498,0.0858885075875165,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.12,inclui_inversao_de_premissa
6,53,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.0364583333333333,-0.0129718409208498,0.0858885075875165,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.525,0.6,0.75,0.12,inclui_inversao_de_premissa
6,54,atraso_relativo,observado,16,16,0,COMPLETO,-0.1277034787344891,-0.2933693560460643,0.037962398577086,4,negativo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.03,inclui_inversao_de_premissa
6,54,atraso_relativo,pares_completos,16,16,0,COMPLETO,-0.1277034787344891,-0.2933693560460643,0.037962398577086,4,negativo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.03,inclui_inversao_de_premissa
6,54,taxa_omissao,observado,16,16,0,COMPLETO,-0.1645833333333333,-0.2327369412204988,-0.0964297254461677,4,negativo,negativo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.03,inclui_inversao_de_premissa
6,54,taxa_omissao,pares_completos,16,16,0,COMPLETO,-0.1645833333333333,-0.2327369412204988,-0.0964297254461677,4,negativo,negativo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.03,inclui_inversao_de_premissa
6,54,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,-0.0350441489204532,-0.0544144023138357,-0.0156738955270708,4,negativo,negativo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.03,inclui_inversao_de_premissa
6,54,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,-0.0350441489204532,-0.0544144023138357,-0.0156738955270708,4,negativo,negativo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.03,inclui_inversao_de_premissa
6,54,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.0333333333333333,-0.0237009130478193,0.0903675797144859,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.03,inclui_inversao_de_premissa
6,54,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.0333333333333333,-0.0237009130478193,0.0903675797144859,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.03,inclui_inversao_de_premissa
6,54,fracao_porta1,observado,16,16,0,COMPLETO,0.1708333333333333,0.0467955861856426,0.2948710804810239,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.03,inclui_inversao_de_premissa
6,54,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.1708333333333333,0.0467955861856426,0.2948710804810239,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.03,inclui_inversao_de_premissa
6,55,atraso_relativo,observado,16,16,0,COMPLETO,0.7810064443397495,0.1623697075624889,1.39964318111701,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
6,55,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.7810064443397495,0.1623697075624889,1.39964318111701,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
6,55,taxa_omissao,observado,16,16,0,COMPLETO,-0.1552083333333333,-0.1808151587182256,-0.129601507948441,4,negativo,negativo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
6,55,taxa_omissao,pares_completos,16,16,0,COMPLETO,-0.1552083333333333,-0.1808151587182256,-0.129601507948441,4,negativo,negativo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
6,55,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,-0.0092161337032178,-0.0194047786461339,0.0009725112396982,4,negativo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
6,55,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,-0.0092161337032178,-0.0194047786461339,0.0009725112396982,4,negativo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
6,55,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.046875,0.0112221738148104,0.0825278261851895,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
6,55,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.046875,0.0112221738148104,0.0825278261851895,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
6,55,fracao_porta1,observado,16,16,0,COMPLETO,0.1645833333333333,0.0768754012020989,0.2522912654645677,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
6,55,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.1645833333333333,0.0768754012020989,0.2522912654645677,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
6,56,atraso_relativo,observado,16,16,0,COMPLETO,0.8185621725171126,0.0473620742803351,1.58976227075389,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.12,inclui_inversao_de_premissa
6,56,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.8185621725171126,0.0473620742803351,1.58976227075389,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.12,inclui_inversao_de_premissa
6,56,taxa_omissao,observado,16,16,0,COMPLETO,-0.1552083333333333,-0.1742518355936968,-0.1361648310729698,4,negativo,negativo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.12,inclui_inversao_de_premissa
6,56,taxa_omissao,pares_completos,16,16,0,COMPLETO,-0.1552083333333333,-0.1742518355936968,-0.1361648310729698,4,negativo,negativo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.12,inclui_inversao_de_premissa
6,56,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,-0.0103011940734529,-0.0295691017702295,0.0089667136233237,4,negativo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.12,inclui_inversao_de_premissa
6,56,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,-0.0103011940734529,-0.0295691017702295,0.0089667136233237,4,negativo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.12,inclui_inversao_de_premissa
6,56,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.0416666666666666,-0.0029737946892924,0.0863071280226257,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.12,inclui_inversao_de_premissa
6,56,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.0416666666666666,-0.0029737946892924,0.0863071280226257,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.12,inclui_inversao_de_premissa
6,56,fracao_porta1,observado,16,16,0,COMPLETO,0.146875,0.0401908623349671,0.2535591376650329,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.12,inclui_inversao_de_premissa
6,56,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.146875,0.0401908623349671,0.2535591376650329,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.12,inclui_inversao_de_premissa
6,57,atraso_relativo,observado,16,16,0,COMPLETO,0.5132918168538709,-0.1573067217010204,1.1838903554087623,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
6,57,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.5132918168538709,-0.1573067217010204,1.1838903554087623,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
6,57,taxa_omissao,observado,16,16,0,COMPLETO,-0.0604166666666666,-0.0969323907068814,-0.0239009426264519,4,negativo,negativo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
6,57,taxa_omissao,pares_completos,16,16,0,COMPLETO,-0.0604166666666666,-0.0969323907068814,-0.0239009426264519,4,negativo,negativo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
6,57,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,-0.0124437524433647,-0.03433919284982,0.0094516879630904,4,negativo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
6,57,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,-0.0124437524433647,-0.03433919284982,0.0094516879630904,4,negativo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
6,57,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.0604166666666666,-0.0127150305317579,0.1335483638650912,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
6,57,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.0604166666666666,-0.0127150305317579,0.1335483638650912,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
6,57,fracao_porta1,observado,16,16,0,COMPLETO,0.15625,0.036357028579485,0.2761429714205149,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
6,57,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.15625,0.036357028579485,0.2761429714205149,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
6,58,atraso_relativo,observado,16,16,0,COMPLETO,0.8841434562001764,0.1846031555771707,1.583683756823182,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
6,58,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.8841434562001764,0.1846031555771707,1.583683756823182,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
6,58,taxa_omissao,observado,16,16,0,COMPLETO,-0.06875,-0.112562180476266,-0.0249378195237339,4,negativo,negativo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
6,58,taxa_omissao,pares_completos,16,16,0,COMPLETO,-0.06875,-0.112562180476266,-0.0249378195237339,4,negativo,negativo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
6,58,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.0053897192379595,-0.0164334149117142,0.0272128533876333,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
6,58,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.0053897192379595,-0.0164334149117142,0.0272128533876333,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
6,58,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.046875,-0.0250190139145918,0.1187690139145918,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
6,58,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.046875,-0.0250190139145918,0.1187690139145918,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
6,58,fracao_porta1,observado,16,16,0,COMPLETO,0.1375,0.0285563981591773,0.2464436018408227,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
6,58,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.1375,0.0285563981591773,0.2464436018408227,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
6,59,atraso_relativo,observado,16,16,0,COMPLETO,0.8387366451793022,0.2062993353132749,1.4711739550453296,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
6,59,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.8387366451793022,0.2062993353132749,1.4711739550453296,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
6,59,taxa_omissao,observado,16,16,0,COMPLETO,-0.06875,-0.094428253209511,-0.043071746790489,4,negativo,negativo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
6,59,taxa_omissao,pares_completos,16,16,0,COMPLETO,-0.06875,-0.094428253209511,-0.043071746790489,4,negativo,negativo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
6,59,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.008775309005262,-0.0040777110354121,0.0216283290459362,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
6,59,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.008775309005262,-0.0040777110354121,0.0216283290459362,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
6,59,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.0458333333333333,0.0008658312583006,0.0908008354083659,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
6,59,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.0458333333333333,0.0008658312583006,0.0908008354083659,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
6,59,fracao_porta1,observado,16,16,0,COMPLETO,0.1479166666666666,0.0772301778475168,0.2186031554858165,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
6,59,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.1479166666666666,0.0772301778475168,0.2186031554858165,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
6,60,atraso_relativo,observado,16,16,0,COMPLETO,0.5944637008121324,0.1040867189519552,1.0848406826723096,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
6,60,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.5944637008121324,0.1040867189519552,1.0848406826723096,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
6,60,taxa_omissao,observado,16,16,0,COMPLETO,0.0166666666666666,-0.0092953327611385,0.0426286660944718,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
6,60,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.0166666666666666,-0.0092953327611385,0.0426286660944718,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
6,60,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.0122779753830247,-0.0088913656568372,0.0334473164228868,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
6,60,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.0122779753830247,-0.0088913656568372,0.0334473164228868,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
6,60,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.0489583333333333,-0.0347972202905814,0.1327138869572481,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
6,60,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.0489583333333333,-0.0347972202905814,0.1327138869572481,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
6,60,fracao_porta1,observado,16,16,0,COMPLETO,0.1458333333333333,0.0415629013450881,0.2501037653215786,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
6,60,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.1458333333333333,0.0415629013450881,0.2501037653215786,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
6,61,atraso_relativo,observado,16,16,0,COMPLETO,0.7685799176650064,0.1264436915862261,1.4107161437437867,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.075,inclui_inversao_de_premissa
6,61,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.7685799176650064,0.1264436915862261,1.4107161437437867,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.075,inclui_inversao_de_premissa
6,61,taxa_omissao,observado,16,16,0,COMPLETO,0.0125,-0.0123075494295381,0.0373075494295381,4,positivo,inclui_zero,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.075,inclui_inversao_de_premissa
