arquivo,semente,cenario,lei,concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,N_req,N_success,N_fail,N_blocked,violacoes
j6032_1.sm,0,centralizada,crowder_eq3,True,170,69,0.7291491093084065,3.552713678800501e-15,39.63585622176173,232.0,600.0,0.0,123.0,99.87695663387204,41,19,3,0,0.31666666666666665,337.0,0.29637079119843335,0.11761381668178554,0.12137532328337022,0,0,0,106,0
j6032_1.sm,0,adaptativa,unitario,True,133,69,0.6823890722732131,0.0,9.22557969121585,298.0,443.0,96.0,57.0,53.18976284929845,54,6,9,0,0.1,337.0,0.1578331241818945,0.0273756073923319,0.08193253481978552,145,96,49,0,0
j6032_1.sm,0,adaptativa,crowder_eq3,True,133,69,0.786531942289513,0.0,9.22557969121585,298.0,443.0,10.042289380485064,57.0,53.18976284929845,54,6,9,0,0.1,337.0,0.1578331241818945,0.0273756073923319,0.09443667603561465,145,96,49,0,0
j6032_1.sm,1,centralizada,unitario,True,337,69,0.724883894206402,1.509903313490213e-14,53.701290065735286,213.0,585.0,0.0,128.0,94.0257936140988,40,20,2,0,0.3333333333333333,337.0,0.27900828965607954,0.15935100909713734,0.11650903150570151,0,0,0,117,0
j6032_1.sm,1,centralizada,crowder_eq3,True,337,69,0.724883894206402,1.509903313490213e-14,53.701290065735286,213.0,585.0,0.0,128.0,94.0257936140988,40,20,2,0,0.3333333333333333,337.0,0.27900828965607954,0.15935100909713734,0.11650903150570151,0,0,0,117,0
j6032_1.sm,1,adaptativa,unitario,True,131,69,0.6593831963135773,0.0,3.5,315.0,425.0,90.0,57.0,72.54175110323301,56,4,16,0,0.06666666666666667,337.0,0.21525742167131456,0.010385756676557863,0.11254779225560885,134,90,44,0,0
j6032_1.sm,1,adaptativa,crowder_eq3,True,131,69,0.7534563549661005,0.0,3.5,315.0,425.0,9.525427040246244,57.0,72.54175110323301,56,4,16,0,0.06666666666666667,337.0,0.21525742167131456,0.010385756676557863,0.12860480792729423,134,90,44,0,0
j6032_1.sm,2,centralizada,unitario,True,273,69,0.7436848259338013,0.0,27.607837698336628,227.0,560.0,0.0,106.0,87.00716173258073,43,17,2,0,0.2833333333333333,337.0,0.25818148882071434,0.08192236705737872,0.11554626058587213,0,0,0,106,0
j6032_1.sm,2,centralizada,crowder_eq3,True,273,69,0.7436848259338013,0.0,27.607837698336628,227.0,560.0,0.0,106.0,87.00716173258073,43,17,2,0,0.2833333333333333,337.0,0.25818148882071434,0.08192236705737872,0.11554626058587213,0,0,0,106,0
j6032_1.sm,2,adaptativa,unitario,True,120,69,0.7238731800573617,0.0,8.703154538286665,319.0,459.0,49.0,65.0,61.08897116982239,56,4,11,0,0.06666666666666667,337.0,0.1812729114831525,0.025825384386607312,0.09634132424211725,114,49,65,0,0
j6032_1.sm,2,adaptativa,crowder_eq3,True,120,69,0.7745894534134794,0.0,8.703154538286665,319.0,459.0,7.483000959759093,65.0,61.08897116982239,56,4,11,0,0.06666666666666667,337.0,0.1812729114831525,0.025825384386607312,0.10309122611770051,114,49,65,0,0
j6032_1.sm,3,centralizada,unitario,True,220,69,0.6968481428132387,3.552713678800501e-15,30.749151540044096,238.0,557.0,0.0,165.0,77.3133163150021,42,18,1,0,0.3,337.0,0.2294163688872466,0.09124377311585785,0.09672466945932079,0,0,0,165,0
j6032_1.sm,3,centralizada,crowder_eq3,True,220,69,0.6968481428132387,3.552713678800501e-15,30.749151540044096,238.0,557.0,0.0,165.0,77.3133163150021,42,18,1,0,0.3,337.0,0.2294163688872466,0.09124377311585785,0.09672466945932079,0,0,0,165,0
j6032_1.sm,3,adaptativa,unitario,True,129,69,0.6992662890901352,0.0,13.883872290100213,316.0,460.0,94.0,62.0,41.832369695010556,56,4,9,0,0.06666666666666667,337.0,0.12413166081605506,0.04119843409525285,0.06359123026190579,156,94,62,0,0
j6032_1.sm,3,adaptativa,crowder_eq3,True,129,69,0.8004056284988567,0.0,13.883872290100213,316.0,460.0,10.876232570468215,62.0,41.832369695010556,56,4,9,0,0.06666666666666667,337.0,0.12413166081605506,0.04119843409525285,0.07278883512463358,156,94,62,0,0
j6032_1.sm,4,centralizada,unitario,True,173,69,0.777385541813058,0.0,27.796423188547493,266.0,595.0,0.0,123.0,47.38598674257672,50,10,1,0,0.16666666666666666,337.0,0.14061123662485672,0.08248196791853855,0.061911228534830894,0,0,0,123,0
j6032_1.sm,4,centralizada,crowder_eq3,True,173,69,0.777385541813058,0.0,27.796423188547493,266.0,595.0,0.0,123.0,47.38598674257672,50,10,1,0,0.16666666666666666,337.0,0.14061123662485672,0.08248196791853855,0.061911228534830894,0,0,0,123,0
j6032_1.sm,4,adaptativa,unitario,True,125,69,0.6774765720213561,0.0,10.269724341599202,303.0,451.0,93.0,64.0,57.705676957022625,55,5,8,0,0.08333333333333333,337.0,0.17123346278048257,0.030473959470620777,0.08668346831710742,154,93,61,3,0
j6032_1.sm,4,adaptativa,crowder_eq3,True,125,69,0.7731636597687221,0.0,10.269724341599202,303.0,451.0,10.611961296834801,64.0,57.705676957022625,55,5,8,0,0.08333333333333333,337.0,0.17123346278048257,0.030473959470620777,0.09892667934705816,154,93,61,3,0
j6032_1.sm,5,centralizada,unitario,True,170,69,0.7477965585140676,0.0,22.70308504369148,268.0,561.0,0.0,117.0,72.20404094230182,49,11,6,0,0.18333333333333332,337.0,0.21425531436884812,0.06736820487742279,0.09624587045893429,0,0,0,116,0
j6032_1.sm,5,centralizada,crowder_eq3,True,170,69,0.7477965585140676,0.0,22.70308504369148,268.0,561.0,0.0,117.0,72.20404094230182,49,11,6,0,0.18333333333333332,337.0,0.21425531436884812,0.06736820487742279,0.09624587045893429,0,0,0,116,0
j6032_1.sm,5,adaptativa,unitario,True,124,69,0.6559400905881855,0.0,9.168030413687319,294.0,419.0,69.0,60.0,90.77784878841625,53,7,14,0,0.11666666666666667,337.0,0.26937047118224405,0.027204838022811036,0.14211176696342329,124,69,55,0,0
j6032_1.sm,5,adaptativa,crowder_eq3,True,124,69,0.7247369214356397,0.0,9.168030413687319,294.0,419.0,8.362973911768655,60.0,90.77784878841625,53,7,14,0,0.11666666666666667,337.0,0.26937047118224405,0.027204838022811036,0.15701684645696135,124,69,55,0,0
j6032_1.sm,6,centralizada,unitario,True,190,69,0.7236433545442106,5.329070518200751e-15,51.98456935443685,186.0,587.0,0.0,100.0,124.17306793997184,36,24,3,0,0.4,337.0,0.3684660769732102,0.1542568823573794,0.15307839084859862,0,0,0,100,0
j6032_1.sm,6,centralizada,crowder_eq3,True,190,69,0.7236433545442106,5.329070518200751e-15,51.98456935443685,186.0,587.0,0.0,100.0,124.17306793997184,36,24,3,0,0.4,337.0,0.3684660769732102,0.1542568823573794,0.15307839084859862,0,0,0,100,0
j6032_1.sm,6,adaptativa,unitario,True,129,69,0.7531965519065082,0.0,6.0,310.0,465.0,32.0,52.0,68.36873173805884,55,5,15,0,0.08333333333333333,337.0,0.20287457489038233,0.017804154302670624,0.11074213549102575,84,32,52,0,0
j6032_1.sm,6,adaptativa,crowder_eq3,True,129,69,0.7871111036160144,0.0,6.0,310.0,465.0,5.399201611851459,52.0,68.36873173805884,55,5,15,0,0.08333333333333333,337.0,0.20287457489038233,0.017804154302670624,0.11572857611004458,84,32,52,0,0
j6032_1.sm,7,centralizada,unitario,True,178,69,0.656438690536228,8.881784197001252e-16,28.734633950988552,249.0,547.0,0.0,206.0,80.28421661613152,45,15,4,0,0.25,337.0,0.23823209678377305,0.08526597611569303,0.09634673862197488,0,0,0,192,0
j6032_1.sm,7,centralizada,crowder_eq3,True,178,69,0.656438690536228,8.881784197001252e-16,28.734633950988552,249.0,547.0,0.0,206.0,80.28421661613152,45,15,4,0,0.25,337.0,0.23823209678377305,0.08526597611569303,0.09634673862197488,0,0,0,192,0
j6032_1.sm,7,adaptativa,unitario,True,131,69,0.6444142325456209,0.0,4.5,320.0,414.0,104.0,62.0,62.44391121620846,57,3,15,0,0.05,337.0,0.18529350509260673,0.013353115727002967,0.09719745198922673,150,104,46,0,0
j6032_1.sm,7,adaptativa,crowder_eq3,True,131,69,0.7541374290553928,0.0,4.5,320.0,414.0,10.527647613012451,62.0,62.44391121620846,57,3,15,0,0.05,337.0,0.18529350509260673,0.013353115727002967,0.11374707890037357,150,104,46,0,0
j6032_1.sm,8,centralizada,unitario,True,274,69,0.6278340276523279,1.3766765505351941e-14,52.13571318919302,212.0,559.0,0.0,219.0,112.36269998024753,43,17,4,0,0.2833333333333333,337.0,0.3334204747188354,0.15470538038336207,0.12619879514577628,0,0,0,195,0
j6032_1.sm,8,centralizada,crowder_eq3,True,274,69,0.6278340276523279,1.3766765505351941e-14,52.13571318919302,212.0,559.0,0.0,219.0,112.36269998024753,43,17,4,0,0.2833333333333333,337.0,0.3334204747188354,0.15470538038336207,0.12619879514577628,0,0,0,195,0
j6032_1.sm,8,adaptativa,unitario,True,165,69,0.5260642762277792,0.0,19.75438025404577,306.0,436.0,210.0,90.0,92.79606105626816,54,6,15,0,0.1,337.0,0.27535923162097375,0.058618339032776766,0.11196489150540026,280,210,70,0,0
j6032_1.sm,8,adaptativa,crowder_eq3,True,165,69,0.6820449231027363,0.0,19.75438025404577,306.0,436.0,20.45801918314345,90.0,92.79606105626816,54,6,15,0,0.1,337.0,0.27535923162097375,0.058618339032776766,0.1451630328609157,280,210,70,0,0
j6032_1.sm,9,centralizada,unitario,True,215,69,0.7207660986692634,4.107825191113079e-15,36.95788019878776,225.0,564.0,0.0,132.0,86.50073226432589,43,17,3,0,0.2833333333333333,337.0,0.25667873075467623,0.10966730029313876,0.11054396334431323,0,0,0,129,0
j6032_1.sm,9,centralizada,crowder_eq3,True,215,69,0.7207660986692634,4.107825191113079e-15,36.95788019878776,225.0,564.0,0.0,132.0,86.50073226432589,43,17,3,0,0.2833333333333333,337.0,0.25667873075467623,0.10966730029313876,0.11054396334431323,0,0,0,129,0
j6032_1.sm,9,adaptativa,unitario,True,135,69,0.6570320365600174,0.0,9.830382631504024,292.0,455.0,94.0,50.0,93.50808892396758,53,7,17,0,0.11666666666666667,337.0,0.27747207395836077,0.029170274870931823,0.13502815406714203,135,94,41,0,0
j6032_1.sm,9,adaptativa,crowder_eq3,True,135,69,0.7480467544021355,0.0,9.830382631504024,292.0,455.0,9.742661877901092,50.0,93.50808892396758,53,7,17,0,0.11666666666666667,337.0,0.27747207395836077,0.029170274870931823,0.1537327965492752,135,94,41,0,0
j6032_1.sm,10,centralizada,unitario,True,207,69,0.6705228526053658,0.0,42.396581747974764,258.0,605.0,0.0,209.0,88.28095530111777,44,16,3,0,0.26666666666666666,337.0,0.2619612916947115,0.12580588055778863,0.09784198013096244,0,0,0,198,0
j6032_1.sm,10,centralizada,crowder_eq3,True,207,69,0.6705228526053658,0.0,42.396581747974764,258.0,605.0,0.0,209.0,88.28095530111777,44,16,3,0,0.26666666666666666,337.0,0.2619612916947115,0.12580588055778863,0.09784198013096244,0,0,0,198,0
j6032_1.sm,10,adaptativa,unitario,True,155,69,0.5905183589757433,0.0,7.569921933365812,278.0,453.0,151.0,70.0,93.12263575637252,50,10,10,0,0.16666666666666666,337.0,0.2763282960129748,0.02246267636013594,0.12139211048642158,207,151,56,0,0
j6032_1.sm,10,adaptativa,crowder_eq3,True,155,69,0.7180412205458272,0.0,7.569921933365812,278.0,453.0,14.760365160548305,70.0,93.12263575637252,50,10,10,0,0.16666666666666666,337.0,0.2763282960129748,0.02246267636013594,0.1476068234855413,207,151,56,0,0
j6032_1.sm,11,centralizada,unitario,True,206,69,0.7557610934885736,2.6645352591003757e-15,26.156352858414486,193.0,570.0,0.0,85.0,99.20659373836627,36,24,3,0,0.4,337.0,0.2943815837933717,0.07761529038105189,0.13153769081576203,0,0,0,84,0
j6032_1.sm,11,centralizada,crowder_eq3,True,206,69,0.7557610934885736,2.6645352591003757e-15,26.156352858414486,193.0,570.0,0.0,85.0,99.20659373836627,36,24,3,0,0.4,337.0,0.2943815837933717,0.07761529038105189,0.13153769081576203,0,0,0,84,0
j6032_1.sm,11,adaptativa,unitario,True,121,69,0.7201000650102596,0.0,7.920659708084515,294.0,457.0,49.0,44.0,84.63402130575975,54,6,16,0,0.1,337.0,0.25113952909720993,0.02350344127028046,0.1333587839045017,93,49,44,0,0
j6032_1.sm,11,adaptativa,crowder_eq3,True,121,69,0.7724271420054208,0.0,7.920659708084515,294.0,457.0,6.0075396232227485,44.0,84.63402130575975,54,6,16,0,0.1,337.0,0.25113952909720993,0.02350344127028046,0.1430494862005118,93,49,44,0,0
j6035_1.sm,0,centralizada,unitario,True,214,78,0.7411538364640915,0.0,18.29940732889419,285.0,553.0,0.0,145.0,48.133896625646834,50,10,1,0,0.16666666666666666,353.0,0.13635664766472191,0.05183968081839714,0.06451107079215938,0,0,0,125,0
j6035_1.sm,0,centralizada,crowder_eq3,True,214,78,0.7411538364640915,0.0,18.29940732889419,285.0,553.0,0.0,145.0,48.133896625646834,50,10,1,0,0.16666666666666666,353.0,0.13635664766472191,0.05183968081839714,0.06451107079215938,0,0,0,125,0
j6035_1.sm,0,adaptativa,unitario,True,153,78,0.6559416845199304,4.440892098500626e-16,9.633208502651193,286.0,451.0,96.0,48.0,92.56112112325542,50,10,9,0,0.16666666666666666,353.0,0.2622128077146046,0.02728954250042831,0.13462238960230924,125,96,29,0,0
j6035_1.sm,0,adaptativa,crowder_eq3,True,153,78,0.7509029033604276,4.440892098500626e-16,9.633208502651193,286.0,451.0,9.04915482812612,48.0,92.56112112325542,50,10,9,0,0.16666666666666666,353.0,0.2622128077146046,0.02728954250042831,0.15411178401274658,125,96,29,0,0
j6035_1.sm,1,centralizada,unitario,True,217,78,0.7017383937198689,0.0,62.380762842727776,189.0,603.0,0.0,128.0,128.29458242057524,35,25,3,0,0.4166666666666667,353.0,0.363440743401063,0.17671604204738747,0.14930221258835125,0,0,0,116,0
j6035_1.sm,1,centralizada,crowder_eq3,True,217,78,0.7017383937198689,0.0,62.380762842727776,189.0,603.0,0.0,128.0,128.29458242057524,35,25,3,0,0.4166666666666667,353.0,0.363440743401063,0.17671604204738747,0.14930221258835125,0,0,0,116,0
j6035_1.sm,1,adaptativa,unitario,True,148,78,0.6848109253970095,0.0,5.5,327.0,436.0,85.0,41.0,74.6720854332678,55,5,17,0,0.08333333333333333,353.0,0.2115356527854612,0.015580736543909348,0.11728499983229512,113,85,28,0,0
j6035_1.sm,1,adaptativa,crowder_eq3,True,148,78,0.7785375675679173,0.0,5.5,327.0,436.0,8.352270696424934,41.0,74.6720854332678,55,5,17,0,0.08333333333333333,353.0,0.2115356527854612,0.015580736543909348,0.13333721045513766,113,85,28,0,0
j6035_1.sm,2,centralizada,unitario,True,198,78,0.7341848585612866,0.0,39.159524194227814,224.0,610.0,0.0,122.0,98.85341911757746,40,20,2,0,0.3333333333333333,353.0,0.2800380144973866,0.11093349630092865,0.11897816972645606,0,0,0,113,0
j6035_1.sm,2,centralizada,crowder_eq3,True,198,78,0.7341848585612866,0.0,39.159524194227814,224.0,610.0,0.0,122.0,98.85341911757746,40,20,2,0,0.3333333333333333,353.0,0.2800380144973866,0.11093349630092865,0.11897816972645606,0,0,0,113,0
j6035_1.sm,2,adaptativa,unitario,True,144,78,0.6572547380109736,0.0,9.29732289823853,326.0,448.0,97.0,56.0,80.62308172287409,57,3,17,0,0.05,353.0,0.22839399921494077,0.02633802520747459,0.11828103226652883,149,97,52,0,0
j6035_1.sm,2,adaptativa,crowder_eq3,True,144,78,0.7523644629366976,0.0,9.29732289823853,326.0,448.0,10.833006475823664,56.0,80.62308172287409,57,3,17,0,0.05,353.0,0.22839399921494077,0.02633802520747459,0.13539719102841885,149,97,52,0,0
j6035_1.sm,3,centralizada,unitario,True,256,78,0.650254038158112,4.884981308350689e-15,29.586590120052158,216.0,590.0,0.0,208.0,109.33769477420608,36,24,1,0,0.4,353.0,0.30973851210823256,0.08381470288966616,0.12050386025394341,0,0,0,201,0
j6035_1.sm,3,centralizada,crowder_eq3,True,256,78,0.650254038158112,4.884981308350689e-15,29.586590120052158,216.0,590.0,0.0,208.0,109.33769477420608,36,24,1,0,0.4,353.0,0.30973851210823256,0.08381470288966616,0.12050386025394341,0,0,0,201,0
j6035_1.sm,3,adaptativa,unitario,True,149,78,0.6417960320891916,0.0,14.105596852822849,318.0,447.0,124.0,58.0,67.48295977292605,54,6,10,0,0.1,353.0,0.19116985771367154,0.039959197883350846,0.0968910420937326,176,124,52,0,0
j6035_1.sm,3,adaptativa,crowder_eq3,True,149,78,0.7634133568849542,0.0,14.105596852822849,318.0,447.0,13.045176417861846,58.0,67.48295977292605,54,6,10,0,0.1,353.0,0.19116985771367154,0.039959197883350846,0.1152514381494,176,124,52,0,0
j6035_1.sm,4,centralizada,unitario,True,204,78,0.7206562901634337,0.0,46.33858844061147,225.0,608.0,0.0,135.0,100.67542238771695,40,20,1,0,0.3333333333333333,353.0,0.2851994968490565,0.13127078878360188,0.11932956646146183,0,0,0,117,0
j6035_1.sm,4,centralizada,crowder_eq3,True,204,78,0.7206562901634337,0.0,46.33858844061147,225.0,608.0,0.0,135.0,100.67542238771695,40,20,1,0,0.3333333333333333,353.0,0.2851994968490565,0.13127078878360188,0.11932956646146183,0,0,0,117,0
j6035_1.sm,4,adaptativa,unitario,True,131,78,0.6956935873559853,0.0,7.0,328.0,457.0,93.0,46.0,60.898393640293534,56,4,13,0,0.06666666666666667,353.0,0.1725166958648542,0.019830028328611898,0.09270595609591407,125,93,32,0,0
j6035_1.sm,4,adaptativa,crowder_eq3,True,131,78,0.7973831822748997,0.0,7.0,328.0,457.0,9.226309963560741,46.0,60.898393640293534,56,4,13,0,0.06666666666666667,353.0,0.1725166958648542,0.019830028328611898,0.1062567941276297,125,93,32,0,0
j6035_1.sm,5,centralizada,unitario,True,195,78,0.7149044446551027,0.0,23.249504664285837,242.0,594.0,0.0,150.0,86.88027279865115,42,18,3,0,0.3,353.0,0.24611975297068314,0.06586261944556894,0.10456412992694197,0,0,0,137,0
j6035_1.sm,5,centralizada,crowder_eq3,True,195,78,0.7149044446551027,0.0,23.249504664285837,242.0,594.0,0.0,150.0,86.88027279865115,42,18,3,0,0.3,353.0,0.24611975297068314,0.06586261944556894,0.10456412992694197,0,0,0,137,0
j6035_1.sm,5,adaptativa,unitario,True,158,78,0.6196702722705406,0.0,15.568130777688765,313.0,459.0,101.0,61.0,119.71650769718721,53,7,20,0,0.11666666666666667,353.0,0.3391402484339581,0.04410235347787186,0.16162257281044504,152,101,51,0,0
j6035_1.sm,5,adaptativa,crowder_eq3,True,158,78,0.7056861112393684,0.0,15.568130777688765,313.0,459.0,10.714317976675801,61.0,119.71650769718721,53,7,20,0,0.11666666666666667,353.0,0.3391402484339581,0.04410235347787186,0.18405724786053587,152,101,51,0,0
j6035_1.sm,6,centralizada,unitario,True,207,78,0.7436853073321477,0.0,35.76787855581523,238.0,599.0,0.0,104.0,102.44821054595907,42,18,2,0,0.3,353.0,0.2902215596202807,0.10132543500230944,0.12719403830634415,0,0,0,89,0
j6035_1.sm,6,centralizada,crowder_eq3,True,207,78,0.7436853073321477,0.0,35.76787855581523,238.0,599.0,0.0,104.0,102.44821054595907,42,18,2,0,0.3,353.0,0.2902215596202807,0.10132543500230944,0.12719403830634415,0,0,0,89,0
j6035_1.sm,6,adaptativa,unitario,True,160,78,0.6898716146980741,8.881784197001252e-16,14.591065304525902,289.0,439.0,65.0,63.0,69.35028699090716,52,8,10,0,0.13333333333333333,353.0,0.1964597365181506,0.04133446261905355,0.10898130857902498,117,65,52,0,0
j6035_1.sm,6,adaptativa,crowder_eq3,True,160,78,0.7575807507384194,8.881784197001252e-16,14.591065304525902,289.0,439.0,8.125893696238787,63.0,69.35028699090716,52,8,10,0,0.13333333333333333,353.0,0.1964597365181506,0.04133446261905355,0.11967754551821477,117,65,52,0,0
j6035_1.sm,7,centralizada,unitario,True,190,78,0.7114541730425175,0.0,42.6182808169853,265.0,560.0,0.0,155.0,72.12026890667158,46,14,3,0,0.23333333333333334,353.0,0.2043067107837722,0.12073167370250792,0.09162547549035718,0,0,0,150,0
j6035_1.sm,7,centralizada,crowder_eq3,True,190,78,0.7114541730425175,0.0,42.6182808169853,265.0,560.0,0.0,155.0,72.12026890667158,46,14,3,0,0.23333333333333334,353.0,0.2043067107837722,0.12073167370250792,0.09162547549035718,0,0,0,150,0
j6035_1.sm,7,adaptativa,unitario,True,124,78,0.6273583655631,0.0,7.246698510616435,333.0,404.0,140.0,68.0,31.97005312486814,56,4,7,0,0.06666666666666667,353.0,0.0905667227333375,0.02052889096491908,0.04964524820639296,183,140,43,0,0
j6035_1.sm,7,adaptativa,crowder_eq3,True,124,78,0.7810523043822255,0.0,7.246698510616435,333.0,404.0,13.28083741509941,68.0,31.97005312486814,56,4,7,0,0.06666666666666667,353.0,0.0905667227333375,0.02052889096491908,0.061807632832674334,183,140,43,0,0
j6035_1.sm,8,centralizada,unitario,True,198,78,0.6026044997349556,1.7763568394002505e-15,44.81385538558618,214.0,594.0,0.0,256.0,135.72114921355538,40,20,4,0,0.3333333333333333,353.0,0.3844791762423665,0.12695143168721298,0.1376871636789357,0,0,0,247,0
j6035_1.sm,8,centralizada,crowder_eq3,True,198,78,0.6026044997349556,1.7763568394002505e-15,44.81385538558618,214.0,594.0,0.0,256.0,135.72114921355538,40,20,4,0,0.3333333333333333,353.0,0.3844791762423665,0.12695143168721298,0.1376871636789357,0,0,0,247,0
j6035_1.sm,8,adaptativa,unitario,True,178,78,0.5480235476053122,0.0,10.580743365765155,324.0,448.0,169.0,72.0,128.4831208578844,56,4,18,0,0.06666666666666667,353.0,0.36397484662290197,0.029973777240127918,0.15716914218736583,226,169,57,0,0
j6035_1.sm,8,adaptativa,crowder_eq3,True,178,78,0.6737900464908275,0.0,10.580743365765155,324.0,448.0,16.412423879282795,72.0,128.4831208578844,56,4,18,0,0.06666666666666667,353.0,0.36397484662290197,0.029973777240127918,0.19323805351812617,226,169,57,0,0
j6035_1.sm,9,centralizada,unitario,True,219,78,0.7165839349739067,0.0,33.000040862126994,227.0,583.0,0.0,136.0,94.58229168398685,39,21,1,0,0.35,353.0,0.2679385033540704,0.09348453502018979,0.11625411793097962,0,0,0,127,0
j6035_1.sm,9,centralizada,crowder_eq3,True,219,78,0.7165839349739067,0.0,33.000040862126994,227.0,583.0,0.0,136.0,94.58229168398685,39,21,1,0,0.35,353.0,0.2679385033540704,0.09348453502018979,0.11625411793097962,0,0,0,127,0
j6035_1.sm,9,adaptativa,unitario,True,133,78,0.6524623769330085,0.0,11.570927805448523,324.0,436.0,110.0,61.0,61.237764220949586,56,4,11,0,0.06666666666666667,353.0,0.1734780856117552,0.03277883231005247,0.09164068165519244,148,110,38,0,0
j6035_1.sm,9,adaptativa,crowder_eq3,True,133,78,0.7659566080545857,0.0,11.570927805448523,324.0,436.0,10.985081322970082,61.0,61.237764220949586,56,4,11,0,0.06666666666666667,353.0,0.1734780856117552,0.03277883231005247,0.10758135359524085,148,110,38,0,0
j6035_1.sm,10,centralizada,unitario,True,183,78,0.6892182469195332,0.0,52.11163061895306,222.0,643.0,0.0,179.0,110.94105731224332,39,21,1,0,0.35,353.0,0.31428061561542014,0.14762501591771404,0.1189153981837384,0,0,0,153,0
j6035_1.sm,10,centralizada,crowder_eq3,True,183,78,0.6892182469195332,0.0,52.11163061895306,222.0,643.0,0.0,179.0,110.94105731224332,39,21,1,0,0.35,353.0,0.31428061561542014,0.14762501591771404,0.1189153981837384,0,0,0,153,0
j6035_1.sm,10,adaptativa,unitario,True,170,78,0.6287935607229506,0.0,8.0,306.0,494.0,141.0,46.0,104.63145499140823,54,6,16,0,0.1,353.0,0.29640638807764375,0.0226628895184136,0.13318134645277474,162,141,21,0,0
j6035_1.sm,10,adaptativa,crowder_eq3,True,170,78,0.7520305634546907,0.0,8.0,306.0,494.0,12.256740789697425,46.0,104.63145499140823,54,6,16,0,0.1,353.0,0.29640638807764375,0.0226628895184136,0.15928350617868994,162,141,21,0,0
j6035_1.sm,11,centralizada,unitario,True,233,78,0.7668172330149514,0.0,28.0,242.0,604.0,0.0,82.0,101.6713954708725,41,19,6,0,0.31666666666666665,353.0,0.288020950342415,0.07932011331444759,0.12907844064858165,0,0,0,72,0
j6035_1.sm,11,centralizada,crowder_eq3,True,233,78,0.7668172330149514,0.0,28.0,242.0,604.0,0.0,82.0,101.6713954708725,41,19,6,0,0.31666666666666665,353.0,0.288020950342415,0.07932011331444759,0.12907844064858165,0,0,0,72,0
j6035_1.sm,11,adaptativa,unitario,True,147,78,0.6434158469110678,0.0,6.0,317.0,457.0,96.0,46.0,111.27159525830895,55,5,25,0,0.08333333333333333,353.0,0.31521698373458623,0.0169971671388102,0.1566606295410731,130,96,34,0,0
j6035_1.sm,11,adaptativa,crowder_eq3,True,147,78,0.7328040627217551,0.0,6.0,317.0,457.0,9.36031843854841,46.0,111.27159525830895,55,5,25,0,0.08333333333333333,353.0,0.31521698373458623,0.0169971671388102,0.17842511394052427,130,96,34,0,0
j6038_1.sm,0,centralizada,unitario,True,186,73,0.776633114493638,0.0,27.370481756847685,230.0,576.0,0.0,82.0,83.66294129184783,42,18,1,0,0.3,341.0,0.24534586889104934,0.08026534239544776,0.11280453240136488,0,0,0,78,0
j6038_1.sm,0,centralizada,crowder_eq3,True,186,73,0.776633114493638,0.0,27.370481756847685,230.0,576.0,0.0,82.0,83.66294129184783,42,18,1,0,0.3,341.0,0.24534586889104934,0.08026534239544776,0.11280453240136488,0,0,0,78,0
j6038_1.sm,0,adaptativa,unitario,True,152,73,0.6862584724880794,0.0,8.952913178304206,322.0,412.0,110.0,32.0,46.35688667895703,57,3,8,0,0.05,341.0,0.1359439492051526,0.02625487735573081,0.0772155491301069,128,110,18,0,0
j6038_1.sm,0,adaptativa,crowder_eq3,True,152,73,0.824149851139078,0.0,8.952913178304206,322.0,412.0,9.55220076498849,32.0,46.35688667895703,57,3,8,0,0.05,341.0,0.1359439492051526,0.02625487735573081,0.09273063411585812,128,110,18,0,0
j6038_1.sm,1,centralizada,unitario,True,246,73,0.8267221594305907,1.4432899320127035e-15,17.30536734232992,284.0,574.0,0.0,75.0,45.30823094828568,48,12,2,0,0.2,341.0,0.13286871245831577,0.05074887783674463,0.0652566524904994,0,0,0,65,0
j6038_1.sm,1,centralizada,crowder_eq3,True,246,73,0.8267221594305907,1.4432899320127035e-15,17.30536734232992,284.0,574.0,0.0,75.0,45.30823094828568,48,12,2,0,0.2,341.0,0.13286871245831577,0.05074887783674463,0.0652566524904994,0,0,0,65,0
j6038_1.sm,1,adaptativa,unitario,True,144,73,0.693529936940516,0.0,5.0,309.0,438.0,66.0,44.0,83.55168460675571,56,4,14,0,0.06666666666666667,341.0,0.2450196029523628,0.01466275659824047,0.13229587798309858,98,66,32,0,0
j6038_1.sm,1,adaptativa,crowder_eq3,True,144,73,0.7649239239652117,0.0,5.0,309.0,438.0,7.054278257493698,44.0,83.55168460675571,56,4,14,0,0.06666666666666667,341.0,0.2450196029523628,0.01466275659824047,0.14591480009886612,98,66,32,0,0
j6038_1.sm,2,centralizada,unitario,True,224,73,0.7348966164147076,1.7763568394002505e-14,47.095809555477985,218.0,569.0,0.0,94.0,111.25856547815306,41,19,3,0,0.31666666666666665,341.0,0.3262714530151116,0.13811087846181228,0.14369691268374143,0,0,0,92,0
