etapa,arquivo,cenario,P_max,semente,P_realizada_media,mu_cog_medio,defeitos_gerados,S_UR_maximo,fracao_heuristica
confirmatorio,j6010_1.sm,centralizada,1.0,1016,0.8416946312396989,0.7702270205485163,10,15.528449156279738,0.5775577557755776
confirmatorio,j6010_1.sm,centralizada,1.0,1017,0.7968069631040384,0.7827337955372485,12,10.054711730313205,0.5850340136054422
confirmatorio,j6010_1.sm,centralizada,1.0,1018,0.5846876543025071,0.7950020656009684,16,23.5,0.5317324185248714
confirmatorio,j6010_1.sm,centralizada,1.0,1019,0.7360788836487046,0.7628211899018916,16,20.15578995837802,0.6601941747572816
confirmatorio,j6010_1.sm,centralizada,1.0,1020,0.7380529254031136,0.7490010892864943,12,19.131077872960542,0.7706708268330733
confirmatorio,j6010_1.sm,centralizada,1.0,1021,0.7778862629393772,0.752748978238074,14,20.338063800675613,0.7012383900928792
confirmatorio,j6010_1.sm,centralizada,1.0,1022,0.7694085597219504,0.7789265653331722,12,12.463758288358015,0.5431893687707641
confirmatorio,j6010_1.sm,centralizada,1.0,1023,0.7122966385906603,0.79318793843183,10,12.29979936386778,0.583904109589041
confirmatorio,j6010_1.sm,centralizada,1.0,1024,0.5974832428366285,0.8127730628332903,12,14.837435907271905,0.4120781527531083
confirmatorio,j6010_1.sm,centralizada,1.0,1025,0.7834679623653004,0.7544962990931241,13,29.69511133326929,0.7468553459119497
confirmatorio,j6010_1.sm,centralizada,1.0,1026,0.7104124890347914,0.7892735424400118,16,18.5,0.5240549828178694
confirmatorio,j6010_1.sm,centralizada,1.0,1027,0.7157661323147921,0.7912447470177261,12,19.11309245541488,0.4913494809688581
confirmatorio,j6010_1.sm,centralizada,1.0,1028,0.697727337395326,0.7698072663843568,14,16.0,0.6612903225806451
confirmatorio,j6010_1.sm,centralizada,1.0,1029,0.6421587958723817,0.8152878181407819,10,10.5,0.4758497316636851
confirmatorio,j6010_1.sm,centralizada,1.0,1030,0.6590698771174156,0.786388344635213,14,24.0,0.4743150684931507
confirmatorio,j6010_1.sm,centralizada,1.0,1031,0.6869612932118782,0.7718277498022237,11,17.139062829930293,0.6282894736842105
confirmatorio,j6010_1.sm,centralizada,1.0,1032,0.5755571596522719,0.8012816858865632,16,19.5,0.4766031195840554
confirmatorio,j6010_1.sm,centralizada,1.0,1033,0.7711961063836341,0.7491226933443189,14,31.98875335780421,0.7484848484848485
confirmatorio,j6010_1.sm,centralizada,1.0,1034,0.6976678050594952,0.7714743725366896,11,25.504258802966067,0.612012987012987
confirmatorio,j6010_1.sm,centralizada,1.0,1035,0.8059488059725597,0.7525819890789816,18,22.879558787530176,0.6777609682299546
confirmatorio,j6010_1.sm,centralizada,1.0,1036,0.6944455926586697,0.7691421848325446,12,11.5,0.6948051948051948
confirmatorio,j6010_1.sm,centralizada,1.0,1037,0.7495859576574955,0.7587621599193305,19,30.955091201274616,0.6688
confirmatorio,j6010_1.sm,centralizada,1.0,1038,0.6666965897931562,0.7969060236992754,10,32.719432073457405,0.5576592082616179
confirmatorio,j6010_1.sm,centralizada,1.0,1039,0.8015096965746563,0.7233410369129464,15,24.2136917874717,0.8020378457059679
confirmatorio,j6010_1.sm,centralizada,1.0,1040,0.666657663028866,0.7833385275878537,15,19.012373687439364,0.6605042016806723
confirmatorio,j6010_1.sm,centralizada,1.0,1041,0.6890133933076082,0.7454228779402752,16,22.09922088536651,0.6796267496111975
confirmatorio,j6010_1.sm,centralizada,1.0,1042,0.5848344039874691,0.8069533351956928,14,17.5,0.4608695652173913
confirmatorio,j6010_1.sm,centralizada,1.0,1043,0.7554551092611479,0.7845082594670139,12,27.707119640981617,0.5682967959527825
confirmatorio,j6010_1.sm,centralizada,1.0,1044,0.7769376759974167,0.7567055196230885,15,14.557550017027443,0.7665615141955836
confirmatorio,j6010_1.sm,centralizada,1.0,1045,0.8041578168236667,0.7484617854310052,16,20.74359717946835,0.6888544891640866
confirmatorio,j6010_1.sm,centralizada,1.0,1046,0.7098393346012788,0.770692634117891,12,12.317363239992725,0.6325203252032521
confirmatorio,j6010_1.sm,centralizada,1.0,1047,0.715327189986397,0.7643799055318672,15,19.032027474936434,0.6428571428571429
confirmatorio,j6010_1.sm,centralizada,1.0,1048,0.7699925808836083,0.7710639907069731,17,24.080511463969668,0.5925925925925926
confirmatorio,j6010_1.sm,centralizada,1.0,1049,0.742870677180268,0.7528547227083927,19,20.41757760386253,0.6917057902973396
confirmatorio,j6010_1.sm,centralizada,1.0,1050,0.740342865195839,0.785439396714159,14,22.587535979825784,0.4957983193277311
confirmatorio,j6010_1.sm,centralizada,1.0,1051,0.6773207072832825,0.7854557910749272,14,11.211862490992704,0.5218120805369127
confirmatorio,j6010_1.sm,centralizada,1.0,1052,0.811695976600943,0.7302069944507711,12,22.307846764376283,0.8914616497829233
confirmatorio,j6010_1.sm,centralizada,1.0,1053,0.7041353647071967,0.7603319353829429,10,12.606243654202006,0.6788553259141494
confirmatorio,j6010_1.sm,centralizada,1.0,1054,0.7966081010473539,0.7519540323995402,12,25.92068808116136,0.6646058732612056
confirmatorio,j6010_1.sm,centralizada,1.0,1055,0.6898187258321138,0.7871089908841826,13,23.05444587802717,0.4678260869565217
confirmatorio,j6010_1.sm,centralizada,1.0,1056,0.659187983766696,0.7813199045410567,20,20.544286253216548,0.6235294117647059
confirmatorio,j6010_1.sm,centralizada,1.0,1057,0.7622416750008414,0.7412848964471671,18,18.848120697196343,0.8453292496171516
confirmatorio,j6010_1.sm,centralizada,1.0,1058,0.670981615029473,0.7958771236353104,16,18.5,0.5614973262032086
confirmatorio,j6010_1.sm,centralizada,1.0,1059,0.6407603369086726,0.7820520712107072,15,24.136643294705596,0.5859766277128547
confirmatorio,j6010_1.sm,centralizada,1.0,1060,0.8290201769220062,0.7535996296436998,13,24.764448241191367,0.8101071975497703
confirmatorio,j6010_1.sm,centralizada,1.0,1061,0.7122321337946043,0.7714326067527028,12,11.380790504567448,0.5841584158415841
confirmatorio,j6010_1.sm,centralizada,1.0,1062,0.696446060516574,0.7702220088446811,16,18.390633864820465,0.6117455138662317
confirmatorio,j6010_1.sm,centralizada,1.0,1063,0.7678059757534142,0.7819931207759573,14,18.30605304489783,0.5297113752122241
confirmatorio,j6010_1.sm,centralizada,1.0,1064,0.8527871602384175,0.7517729777951433,15,36.97475948001088,0.7862595419847328
confirmatorio,j6010_1.sm,centralizada,1.0,1065,0.760625039448734,0.7648717698830003,11,13.5,0.6768488745980707
confirmatorio,j6010_1.sm,centralizada,1.0,1066,0.7238692462016546,0.7728290495701234,14,24.873657138970408,0.5866666666666667
confirmatorio,j6010_1.sm,centralizada,1.0,1067,0.7702464456323657,0.7474796549915002,15,13.902691316760672,0.7262830482115086
confirmatorio,j6010_1.sm,centralizada,1.0,1068,0.6830932018834001,0.7888148226003098,10,22.97527252053131,0.5672913117546848
confirmatorio,j6010_1.sm,centralizada,1.0,1069,0.6918450928168334,0.8069583308171009,14,18.379497547870603,0.5080789946140036
confirmatorio,j6010_1.sm,centralizada,1.0,1070,0.6513309419436784,0.7678034619901424,14,16.5,0.6546052631578947
confirmatorio,j6010_1.sm,centralizada,1.0,1071,0.608021223498838,0.7945402843250347,18,21.937482709194008,0.475548060708263
confirmatorio,j6010_1.sm,centralizada,1.0,1072,0.6666789133977314,0.8030840851949416,16,18.16192083569363,0.5693950177935944
confirmatorio,j6010_1.sm,centralizada,1.0,1073,0.795941580788241,0.7547025688060676,15,19.297530156697302,0.8025078369905956
confirmatorio,j6010_1.sm,centralizada,1.0,1074,0.6522949449161202,0.7804258459224545,13,13.715946513125951,0.5769230769230769
confirmatorio,j6010_1.sm,centralizada,1.0,1075,0.8733928560160049,0.7735991503913335,19,33.582589197785786,0.5820642978003384
confirmatorio,j6010_1.sm,centralizada,1.0,1076,0.6660709129194451,0.7709938592159687,8,5.838466916809033,0.6320132013201321
confirmatorio,j6010_1.sm,centralizada,1.0,1077,0.8516986344546896,0.7373197003523531,19,23.931249797797047,0.8973988439306358
confirmatorio,j6010_1.sm,centralizada,1.0,1078,0.6471443391648536,0.7902719456241296,14,12.5,0.5280135823429541
confirmatorio,j6010_1.sm,centralizada,1.0,1079,0.6596620896997791,0.7965818594566035,10,9.723476480475767,0.5476603119584056
confirmatorio,j6010_1.sm,centralizada,1.0,1080,0.7416680037223631,0.7847418177455062,16,21.68439656009355,0.6507666098807495
confirmatorio,j6010_1.sm,centralizada,1.0,1081,0.7595912736356566,0.7684134331493605,19,21.46549349744672,0.5314009661835749
confirmatorio,j6010_1.sm,centralizada,1.0,1082,0.8198423223553606,0.7280553614201302,13,14.203543904478575,0.8857979502196194
confirmatorio,j6010_1.sm,centralizada,1.0,1083,0.6518863798496697,0.7818697403703319,13,15.227258656729836,0.53156146179402
confirmatorio,j6010_1.sm,centralizada,1.0,1084,0.7180992191965802,0.7754370635084654,17,30.056826359412423,0.6699346405228758
confirmatorio,j6010_1.sm,centralizada,1.0,1085,0.6957776016564287,0.7751042050895538,13,22.33235950650348,0.65
confirmatorio,j6010_1.sm,centralizada,1.0,1086,0.6360879715656647,0.7799858509116059,12,23.595501270506677,0.5808580858085809
confirmatorio,j6010_1.sm,centralizada,1.0,1087,0.7207147391908896,0.7833395175448625,10,7.5,0.4924623115577889
confirmatorio,j6010_1.sm,centralizada,1.0,1088,0.7396587958090003,0.7381562420482971,15,23.55522430637313,0.8308383233532934
confirmatorio,j6010_1.sm,centralizada,1.0,1089,0.7789800676215012,0.7583276716336896,12,20.5,0.7031746031746032
confirmatorio,j6010_1.sm,centralizada,1.0,1090,0.7068911146782417,0.766225852176664,11,16.70159806527646,0.7430441898527005
confirmatorio,j6010_1.sm,centralizada,1.0,1091,0.6811039844955455,0.7859120695673407,17,14.621837548604946,0.5840407470288624
confirmatorio,j6010_1.sm,centralizada,1.0,1092,0.6794823984772514,0.7749449123202048,12,20.31831156332192,0.6884176182707994
confirmatorio,j6010_1.sm,centralizada,1.0,1093,0.7106166101833377,0.7499282194750605,14,18.98353703604821,0.6172839506172839
confirmatorio,j6010_1.sm,centralizada,1.0,1094,0.831997107585239,0.7552905173026045,13,23.558290259277754,0.7762345679012346
confirmatorio,j6010_1.sm,centralizada,1.0,1095,0.7810364646174552,0.790837677292323,13,11.5,0.5268630849220104
confirmatorio,j6010_1.sm,centralizada,1.0,1096,0.5796867801573282,0.8211575420862988,11,10.218963210396716,0.2795698924731182
confirmatorio,j6010_1.sm,centralizada,1.0,1097,0.6384968583207437,0.7875064520642465,14,20.40887245180526,0.5193929173693086
confirmatorio,j6010_1.sm,centralizada,1.0,1098,0.7139830537477314,0.7934722561552662,18,17.927040187127584,0.5176056338028169
confirmatorio,j6010_1.sm,centralizada,1.0,1099,0.7765002552893872,0.7476723300837242,10,18.0036472235762,0.8935185185185185
confirmatorio,j6010_1.sm,adaptativa,0.2,1000,0.1999999999999999,0.945215657227788,11,4.0,0.0159817351598173
confirmatorio,j6010_1.sm,adaptativa,0.2,1001,0.1999999999999999,0.9433932007445508,14,0.0,0.025
confirmatorio,j6010_1.sm,adaptativa,0.2,1002,0.1999999999999999,0.9541117596879676,16,4.5,0.1032110091743119
confirmatorio,j6010_1.sm,adaptativa,0.2,1003,0.1999999999999999,0.9468822670113656,12,3.0,0.0160550458715596
confirmatorio,j6010_1.sm,adaptativa,0.2,1004,0.2,0.9333788180879476,8,4.0,0.1473214285714285
confirmatorio,j6010_1.sm,adaptativa,0.2,1005,0.2,0.94070750564205,12,0.5,0.0559284116331096
confirmatorio,j6010_1.sm,adaptativa,0.2,1006,0.2,0.9399436624870824,15,6.0,0.0782997762863534
confirmatorio,j6010_1.sm,adaptativa,0.2,1007,0.1999999999999999,0.9432985127316496,8,0.0,0.034090909090909
confirmatorio,j6010_1.sm,adaptativa,0.2,1008,0.2,0.9575651173703196,15,4.0,0.1098130841121495
confirmatorio,j6010_1.sm,adaptativa,0.2,1009,0.1999999999999999,0.964632662985662,9,4.5,0.0233100233100233
confirmatorio,j6010_1.sm,adaptativa,0.2,1010,0.2,0.9544233740260228,9,8.0,0.0250569476082004
confirmatorio,j6010_1.sm,adaptativa,0.2,1011,0.1999999999999999,0.966551643685132,11,5.0,0.0470588235294117
confirmatorio,j6010_1.sm,adaptativa,0.2,1012,0.1999999999999999,0.947297010470598,14,8.0,0.0
confirmatorio,j6010_1.sm,adaptativa,0.2,1013,0.1999999999999999,0.9408100518130929,13,3.5,0.0090497737556561
confirmatorio,j6010_1.sm,adaptativa,0.2,1014,0.2,0.9549021353609262,13,4.0,0.0697674418604651
confirmatorio,j6010_1.sm,adaptativa,0.2,1015,0.1999999999999999,0.9430936420919592,13,4.5,0.0756880733944954
confirmatorio,j6010_1.sm,adaptativa,0.2,1016,0.2,0.958316528967928,6,4.0,0.0346420323325635
confirmatorio,j6010_1.sm,adaptativa,0.2,1017,0.1999999999999999,0.9518517505506484,11,4.5,0.0276497695852534
confirmatorio,j6010_1.sm,adaptativa,0.2,1018,0.1999999999999999,0.9518003199222772,13,7.5,0.1321184510250569
confirmatorio,j6010_1.sm,adaptativa,0.2,1019,0.1999999999999999,0.9479320618386088,18,3.0,0.0850574712643678
confirmatorio,j6010_1.sm,adaptativa,0.2,1020,0.1999999999999999,0.960399730765242,9,4.0,0.0305164319248826
confirmatorio,j6010_1.sm,adaptativa,0.2,1021,0.1999999999999999,0.9470252091914462,11,4.5,0.0091743119266055
confirmatorio,j6010_1.sm,adaptativa,0.2,1022,0.2,0.954943746418593,10,5.0,0.0594965675057208
confirmatorio,j6010_1.sm,adaptativa,0.2,1023,0.1999999999999999,0.9463138831052464,13,3.5,0.0434782608695652
confirmatorio,j6010_1.sm,adaptativa,0.2,1024,0.1999999999999999,0.9462450669154946,11,4.5,0.0344036697247706
confirmatorio,j6010_1.sm,adaptativa,0.2,1025,0.1999999999999999,0.9685547538893508,19,5.0,0.0211764705882352
confirmatorio,j6010_1.sm,adaptativa,0.2,1026,0.1999999999999999,0.9519845313415944,17,5.0,0.055813953488372
confirmatorio,j6010_1.sm,adaptativa,0.2,1027,0.1999999999999999,0.9464057697201678,10,7.5,0.0434782608695652
confirmatorio,j6010_1.sm,adaptativa,0.2,1028,0.1999999999999999,0.9522445358977724,12,5.0,0.0
confirmatorio,j6010_1.sm,adaptativa,0.2,1029,0.1999999999999999,0.950547013326464,13,4.5,0.0525114155251141
confirmatorio,j6010_1.sm,adaptativa,0.2,1030,0.1999999999999999,0.963215906760328,18,3.5,0.0230414746543778
confirmatorio,j6010_1.sm,adaptativa,0.2,1031,0.2,0.9707261244064018,11,1.0,0.0516431924882629
confirmatorio,j6010_1.sm,adaptativa,0.2,1032,0.1999999999999999,0.9553544911054846,14,4.0,0.0208816705336426
confirmatorio,j6010_1.sm,adaptativa,0.2,1033,0.1999999999999999,0.9444719612193044,16,4.0,0.025
confirmatorio,j6010_1.sm,adaptativa,0.2,1034,0.1999999999999999,0.9392810116887012,11,0.0,0.0293453724604966
confirmatorio,j6010_1.sm,adaptativa,0.2,1035,0.2,0.9448401140207188,10,5.0,0.0776255707762557
confirmatorio,j6010_1.sm,adaptativa,0.2,1036,0.1999999999999999,0.9662621649542996,9,0.5,0.0305882352941176
confirmatorio,j6010_1.sm,adaptativa,0.2,1037,0.1999999999999999,0.9520827604022674,11,4.5,0.0138248847926267
confirmatorio,j6010_1.sm,adaptativa,0.2,1038,0.1999999999999999,0.9429968147425704,8,5.5,0.0568181818181818
confirmatorio,j6010_1.sm,adaptativa,0.2,1039,0.2,0.944131920772169,16,3.5,0.0181818181818181
confirmatorio,j6010_1.sm,adaptativa,0.2,1040,0.1999999999999999,0.9502754683584034,16,4.5,0.0045662100456621
confirmatorio,j6010_1.sm,adaptativa,0.2,1041,0.1999999999999999,0.9472045150478596,19,4.0,0.0298165137614678
confirmatorio,j6010_1.sm,adaptativa,0.2,1042,0.2,0.9596908203403908,18,6.0,0.0879629629629629
confirmatorio,j6010_1.sm,adaptativa,0.2,1043,0.2,0.9445567736665292,12,4.5,0.0821917808219178
confirmatorio,j6010_1.sm,adaptativa,0.2,1044,0.1999999999999999,0.9630615612691498,11,4.5,0.0303738317757009
confirmatorio,j6010_1.sm,adaptativa,0.2,1045,0.1999999999999999,0.9597384010113152,8,1.5,0.0258215962441314
confirmatorio,j6010_1.sm,adaptativa,0.2,1046,0.1999999999999999,0.9447201469917196,12,9.0,0.0707762557077625
confirmatorio,j6010_1.sm,adaptativa,0.2,1047,0.2,0.9550285281289964,15,6.0,0.0651162790697674
confirmatorio,j6010_1.sm,adaptativa,0.2,1048,0.2,0.9613395139403242,12,3.0,0.0211267605633802
confirmatorio,j6010_1.sm,adaptativa,0.2,1049,0.1999999999999999,0.947297010470598,12,4.0,0.0
confirmatorio,j6010_1.sm,adaptativa,0.2,1050,0.2,0.9451119226235708,11,3.0,0.0247191011235955
confirmatorio,j6010_1.sm,adaptativa,0.2,1051,0.1999999999999999,0.9597607658738376,11,4.5,0.0258215962441314
confirmatorio,j6010_1.sm,adaptativa,0.2,1052,0.1999999999999999,0.9644233197073994,8,5.0,0.0769230769230769
confirmatorio,j6010_1.sm,adaptativa,0.2,1053,0.1999999999999999,0.965867692162993,11,5.0,0.0506912442396313
confirmatorio,j6010_1.sm,adaptativa,0.2,1054,0.1999999999999999,0.9521147198828774,12,3.0,0.0438799076212471
confirmatorio,j6010_1.sm,adaptativa,0.2,1055,0.2,0.948714565688658,9,4.5,0.0
confirmatorio,j6010_1.sm,adaptativa,0.2,1056,0.1999999999999999,0.9353545849932504,13,5.180729444715239,0.2049549549549549
confirmatorio,j6010_1.sm,adaptativa,0.2,1057,0.2,0.9600594107965298,10,7.0,0.0231481481481481
confirmatorio,j6010_1.sm,adaptativa,0.2,1058,0.1999999999999999,0.9588632040758126,9,4.5,0.0233100233100233
confirmatorio,j6010_1.sm,adaptativa,0.2,1059,0.2,0.945349266335035,11,6.5,0.1301369863013698
confirmatorio,j6010_1.sm,adaptativa,0.2,1060,0.2,0.9549382790788457,11,7.5,0.0253456221198156
confirmatorio,j6010_1.sm,adaptativa,0.2,1061,0.2,0.952779875091698,14,5.5,0.0092165898617511
confirmatorio,j6010_1.sm,adaptativa,0.2,1062,0.1999999999999999,0.9597831996979298,12,5.0,0.0324074074074074
confirmatorio,j6010_1.sm,adaptativa,0.2,1063,0.2,0.9604077318951304,15,4.0,0.0395348837209302
confirmatorio,j6010_1.sm,adaptativa,0.2,1064,0.1999999999999999,0.94134580621645,9,4.0,0.0
confirmatorio,j6010_1.sm,adaptativa,0.2,1065,0.2,0.9482732962218018,9,5.0,0.0717592592592592
confirmatorio,j6010_1.sm,adaptativa,0.2,1066,0.2,0.9421987976227336,11,5.0,0.1116173120728929
confirmatorio,j6010_1.sm,adaptativa,0.2,1067,0.2,0.9549211862253882,13,5.5,0.0671296296296296
confirmatorio,j6010_1.sm,adaptativa,0.2,1068,0.1999999999999999,0.9459235119274668,11,7.5,0.0344036697247706
confirmatorio,j6010_1.sm,adaptativa,0.2,1069,0.2,0.9484137855007714,12,4.5,0.0689655172413793
confirmatorio,j6010_1.sm,adaptativa,0.2,1070,0.2,0.9508495433497616,17,9.0,0.025
confirmatorio,j6010_1.sm,adaptativa,0.2,1071,0.2,0.9334121381096846,12,5.0,0.1434977578475336
confirmatorio,j6010_1.sm,adaptativa,0.2,1072,0.1999999999999999,0.9620943920398844,13,9.0,0.0679156908665105
confirmatorio,j6010_1.sm,adaptativa,0.2,1073,0.2,0.9464333025353544,14,5.0,0.083710407239819
confirmatorio,j6010_1.sm,adaptativa,0.2,1074,0.1999999999999999,0.9430108633429636,11,7.5,0.0316742081447963
confirmatorio,j6010_1.sm,adaptativa,0.2,1075,0.1999999999999999,0.9478240177519212,10,4.5,0.0273972602739726
confirmatorio,j6010_1.sm,adaptativa,0.2,1076,0.1999999999999999,0.9472045150478596,10,1.0,0.0298165137614678
confirmatorio,j6010_1.sm,adaptativa,0.2,1077,0.1999999999999999,0.947739892735551,13,0.0,0.0
confirmatorio,j6010_1.sm,adaptativa,0.2,1078,0.1999999999999999,0.95323937422253,12,4.5,0.036697247706422
confirmatorio,j6010_1.sm,adaptativa,0.2,1079,0.1999999999999999,0.9479479155440066,14,4.5,0.0275229357798165
confirmatorio,j6010_1.sm,adaptativa,0.2,1080,0.1999999999999999,0.953996430779974,8,4.5,0.0779816513761468
confirmatorio,j6010_1.sm,adaptativa,0.2,1081,0.1999999999999999,0.9507189158289616,14,5.0,0.0183908045977011
confirmatorio,j6010_1.sm,adaptativa,0.2,1082,0.2,0.9496974154418268,11,2.5,0.0252293577981651
confirmatorio,j6010_1.sm,adaptativa,0.2,1083,0.1999999999999999,0.9522081299786908,15,4.5,0.057471264367816
confirmatorio,j6010_1.sm,adaptativa,0.2,1084,0.1999999999999999,0.9449412091542804,13,5.0,0.1146067415730337
confirmatorio,j6010_1.sm,adaptativa,0.2,1085,0.1999999999999999,0.9458312186482188,13,8.5,0.034324942791762
confirmatorio,j6010_1.sm,adaptativa,0.2,1086,0.2,0.9674959755565368,15,3.5,0.0639810426540284
confirmatorio,j6010_1.sm,adaptativa,0.2,1087,0.1999999999999999,0.9620569157089726,14,4.5,0.0843091334894613
confirmatorio,j6010_1.sm,adaptativa,0.2,1088,0.1999999999999999,0.9409002588243855,19,4.0,0.0429864253393665
confirmatorio,j6010_1.sm,adaptativa,0.2,1089,0.1999999999999999,0.9487349651198612,16,9.0,0.0577367205542725
confirmatorio,j6010_1.sm,adaptativa,0.2,1090,0.1999999999999999,0.9543297010572344,14,4.0,0.0416666666666666
confirmatorio,j6010_1.sm,adaptativa,0.2,1091,0.1999999999999999,0.9634779444018964,16,7.5,0.0420560747663551
confirmatorio,j6010_1.sm,adaptativa,0.2,1092,0.1999999999999999,0.9377572517543205,10,4.0,0.0495495495495495
confirmatorio,j6010_1.sm,adaptativa,0.2,1093,0.1999999999999999,0.9461005935879182,10,0.5,0.032183908045977
confirmatorio,j6010_1.sm,adaptativa,0.2,1094,0.1999999999999999,0.9457054336314866,16,6.5,0.0684931506849315
confirmatorio,j6010_1.sm,adaptativa,0.2,1095,0.1999999999999999,0.946708731726626,13,4.0,0.0229357798165137
confirmatorio,j6010_1.sm,adaptativa,0.2,1096,0.1999999999999999,0.950922429252876,11,9.5,0.0657596371882086
confirmatorio,j6010_1.sm,adaptativa,0.2,1097,0.2,0.9592631431475378,13,9.0,0.0437788018433179
confirmatorio,j6010_1.sm,adaptativa,0.2,1098,0.2,0.9570832856224198,10,8.5,0.1296296296296296
confirmatorio,j6010_1.sm,adaptativa,0.2,1099,0.1999999999999999,0.9559068227401814,8,4.5,0.0758620689655172
confirmatorio,j6010_1.sm,adaptativa,0.4,1000,0.2374553869082637,0.9249984726340792,14,4.5179657294337785,0.046875
confirmatorio,j6010_1.sm,adaptativa,0.4,1001,0.237334862049952,0.92715314909971,16,1.5,0.0403587443946188
confirmatorio,j6010_1.sm,adaptativa,0.4,1002,0.242001921926018,0.9239222450171845,18,5.910638438504414,0.2212389380530973
confirmatorio,j6010_1.sm,adaptativa,0.4,1003,0.241442784118393,0.9302404454433382,12,2.5,0.0
confirmatorio,j6010_1.sm,adaptativa,0.4,1004,0.2501561925743317,0.9129944897939388,9,4.0,0.2207792207792207
confirmatorio,j6010_1.sm,adaptativa,0.4,1005,0.2524304495475267,0.9170995135630212,15,5.0,0.2375809935205183
confirmatorio,j6010_1.sm,adaptativa,0.4,1006,0.2456674977909743,0.9207985359486744,16,6.0,0.1334792122538293
confirmatorio,j6010_1.sm,adaptativa,0.4,1007,0.2392203004275012,0.9275691077067602,5,0.0,0.0892857142857142
confirmatorio,j6010_1.sm,adaptativa,0.4,1008,0.2286485817594325,0.9497925455738,15,4.0,0.1095571095571095
confirmatorio,j6010_1.sm,adaptativa,0.4,1009,0.237279751407298,0.9558769891770456,8,4.5,0.0739030023094688
confirmatorio,j6010_1.sm,adaptativa,0.4,1010,0.2445644268414507,0.9375333118532554,9,8.0,0.0472972972972973
confirmatorio,j6010_1.sm,adaptativa,0.4,1011,0.2364556219821985,0.9515251484168626,11,5.0,0.0459770114942528
confirmatorio,j6010_1.sm,adaptativa,0.4,1012,0.2438716643301935,0.9281105692977644,14,4.5,0.0334821428571428
confirmatorio,j6010_1.sm,adaptativa,0.4,1013,0.2417525029361269,0.9284289621009516,11,3.5,0.1026785714285714
confirmatorio,j6010_1.sm,adaptativa,0.4,1014,0.2470288670284517,0.939438459295288,12,4.0,0.0791855203619909
confirmatorio,j6010_1.sm,adaptativa,0.4,1015,0.239808800448871,0.932016245785798,13,4.5,0.0067567567567567
confirmatorio,j6010_1.sm,adaptativa,0.4,1016,0.2390895660927429,0.9483584226313568,6,4.0,0.034324942791762
confirmatorio,j6010_1.sm,adaptativa,0.4,1017,0.2369171342309112,0.9373931223326576,13,4.5,0.047945205479452
confirmatorio,j6010_1.sm,adaptativa,0.4,1018,0.2371666241370352,0.9298144254354,12,4.5,0.1169977924944812
confirmatorio,j6010_1.sm,adaptativa,0.4,1019,0.2422252198963268,0.9377440449434832,18,1.0,0.0294117647058823
confirmatorio,j6010_1.sm,adaptativa,0.4,1020,0.2407403661509011,0.9459713248489005,13,5.0,0.1129032258064516
confirmatorio,j6010_1.sm,adaptativa,0.4,1021,0.2411879888106408,0.9326293472929118,8,4.5,0.0878378378378378
confirmatorio,j6010_1.sm,adaptativa,0.4,1022,0.2429500740956068,0.9395201068688304,11,5.0,0.090497737556561
confirmatorio,j6010_1.sm,adaptativa,0.4,1023,0.2374024832575856,0.9287332222997374,11,5.0,0.0402684563758389
confirmatorio,j6010_1.sm,adaptativa,0.4,1024,0.2400535173106718,0.9294523358348908,14,4.5,0.0359550561797752
confirmatorio,j6010_1.sm,adaptativa,0.4,1025,0.2460270305626968,0.9500529444754576,17,8.5,0.0481651376146789
confirmatorio,j6010_1.sm,adaptativa,0.4,1026,0.2371123818172952,0.9381400397503528,12,5.0,0.068649885583524
confirmatorio,j6010_1.sm,adaptativa,0.4,1027,0.2396426127351952,0.9352342035009146,7,4.0,0.0
confirmatorio,j6010_1.sm,adaptativa,0.4,1028,0.2391459401106966,0.936635090776952,11,5.0,0.0907029478458049
confirmatorio,j6010_1.sm,adaptativa,0.4,1029,0.2360861956625319,0.9418125179859204,13,5.0,0.0546697038724373
confirmatorio,j6010_1.sm,adaptativa,0.4,1030,0.2346311407647343,0.9457612764876432,15,4.615263508689777,0.05
confirmatorio,j6010_1.sm,adaptativa,0.4,1031,0.2382383629107213,0.9503122470405816,10,4.5,0.0735632183908046
confirmatorio,j6010_1.sm,adaptativa,0.4,1032,0.238755193805961,0.941971220614124,12,4.0,0.0321100917431192
confirmatorio,j6010_1.sm,adaptativa,0.4,1033,0.241279366199945,0.9215502237421326,13,4.0,0.0489977728285077
confirmatorio,j6010_1.sm,adaptativa,0.4,1034,0.241842489810459,0.9213873841622178,11,0.0,0.0884955752212389
confirmatorio,j6010_1.sm,adaptativa,0.4,1035,0.2478085227811748,0.9370163577835549,14,8.5,0.0067567567567567
confirmatorio,j6010_1.sm,adaptativa,0.4,1036,0.2371285510713678,0.9494926247993666,10,1.5,0.0345622119815668
confirmatorio,j6010_1.sm,adaptativa,0.4,1037,0.2390811131678412,0.9382771412575356,11,4.543908740296779,0.0751708428246013
confirmatorio,j6010_1.sm,adaptativa,0.4,1038,0.2422576333677545,0.9373106658976096,8,4.5,0.0248306997742663
confirmatorio,j6010_1.sm,adaptativa,0.4,1039,0.2446307669191129,0.9273889181452044,12,9.0,0.0801781737193764
confirmatorio,j6010_1.sm,adaptativa,0.4,1040,0.2422252198963268,0.9378689087796076,15,4.0,0.0113122171945701
confirmatorio,j6010_1.sm,adaptativa,0.4,1041,0.2422252198963268,0.9386878068645274,19,4.0,0.0
