arquivo,semente,cenario,concluiu,makespan,makespan_cpm,atraso_relativo,E_total,S_UR_maximo,n_com_erro,n_reportadas,taxa_omissao,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,TW,TL,TU,TR
j6024_1.sm,9,centralizada,True,160,65,2.4615384615384617,0.7416901198516644,19.505799788709076,10,2,0.16666666666666666,284.0,0.16327577665301374,0.06868239362221505,0.06392641007568745,538.0,0.0,141.0,46.3703205694559
j6024_1.sm,9,adaptativa,True,96,65,1.476923076923077,0.950517836593786,4.0,4,2,0.06666666666666667,284.0,0.04753521126760563,0.014084507042253521,0.031070195627157654,413.0,5.0,3.0,13.5
j6024_1.sm,10,centralizada,True,222,65,3.4153846153846152,0.7071121931338483,36.67125428195886,17,0,0.2833333333333333,284.0,0.3071123262203841,0.12912413479562979,0.09931442066203859,621.0,0.0,170.0,87.21990064658908
j6024_1.sm,10,adaptativa,True,101,65,1.5538461538461539,0.8781497436975967,5.0,2,11,0.03333333333333333,284.0,0.15200096653638978,0.017605633802816902,0.09201021646801896,412.0,11.0,3.0,43.168274496334696
j6024_1.sm,11,centralizada,True,147,65,2.2615384615384615,0.826639379126554,16.55338808119125,14,3,0.23333333333333334,284.0,0.2195771599070194,0.05828657775067342,0.09707939756421584,531.0,0.0,49.0,62.35991341359351
j6024_1.sm,11,adaptativa,True,99,65,1.523076923076923,0.8738434856234419,9.5,5,12,0.08333333333333333,284.0,0.17172201497020997,0.03345070422535211,0.10293845074888204,414.0,7.0,4.0,48.769052251539634
j6027_1.sm,0,centralizada,True,196,96,2.0416666666666665,0.7830665841813231,23.487787302658347,11,0,0.18333333333333332,346.0,0.15168193477932893,0.06788377833138251,0.06639234390013492,619.0,0.0,119.0,52.481949433647806
j6027_1.sm,0,adaptativa,True,144,96,1.5,0.917516218721038,2.5,1,8,0.016666666666666666,346.0,0.07658959537572255,0.0072254335260115606,0.04911955514365153,495.0,10.0,8.0,26.5
j6027_1.sm,1,centralizada,True,299,96,3.1145833333333335,0.8105340504686711,12.093319330631854,11,2,0.18333333333333332,346.0,0.11817617748274149,0.03495178997292443,0.0545994930283046,607.0,0.0,101.0,40.888957409028556
j6027_1.sm,1,adaptativa,True,164,96,1.7083333333333333,0.8699793093307528,8.5,7,11,0.11666666666666667,346.0,0.1613572147178447,0.024566473988439308,0.09832103972197273,494.0,11.0,7.0,55.82959629237427
j6027_1.sm,2,centralizada,True,217,96,2.2604166666666665,0.8086373914187999,15.376825433199661,11,1,0.18333333333333332,346.0,0.15747183607231902,0.04444169200346723,0.07117740662557888,619.0,0.0,92.0,54.485255281022376
j6027_1.sm,2,adaptativa,True,174,96,1.8125,0.8953084763514615,4.0,2,14,0.03333333333333333,346.0,0.13373738844019387,0.011560693641618497,0.07906246421099672,524.0,8.0,7.0,46.27313640030708
j6027_1.sm,3,centralizada,True,206,96,2.1458333333333335,0.7845463332209597,20.219284938164265,12,0,0.2,346.0,0.1428350270997271,0.05843723970567707,0.06398184996905301,606.0,0.0,117.0,49.42091937650557
j6027_1.sm,3,adaptativa,True,161,96,1.6770833333333333,0.8726766470562192,4.138156526978749,2,11,0.03333333333333333,346.0,0.13888209597723083,0.011959989962366326,0.08610864476658776,487.0,15.0,8.0,48.053205208121874
j6027_1.sm,4,centralizada,True,216,96,2.25,0.7959699577390406,15.175580619397497,10,1,0.16666666666666666,346.0,0.09842087430637977,0.043860059593634385,0.04510093256264863,601.0,0.0,120.0,34.0536225100074
j6027_1.sm,4,adaptativa,True,149,96,1.5520833333333333,0.8850476810713972,8.5,7,6,0.11666666666666667,346.0,0.12275590803415143,0.024566473988439308,0.0781519995493348,481.0,12.0,8.0,42.47354417981639
j6027_1.sm,5,centralizada,True,203,96,2.1145833333333335,0.7893917819746477,30.597412210940576,12,4,0.2,346.0,0.18519899633760606,0.08843182719925022,0.08430553290940875,600.0,0.0,96.0,64.0788527328117
j6027_1.sm,5,adaptativa,True,149,96,1.5520833333333333,0.8888595621754887,6.853707443907831,3,6,0.05,346.0,0.11132445659063518,0.019808403017074656,0.06958805991793365,492.0,14.0,9.0,38.518261980359775
j6027_1.sm,6,centralizada,True,205,96,2.1354166666666665,0.8165854259114448,20.652626091136426,15,1,0.25,346.0,0.15114521169590686,0.05968967078363129,0.072503141027578,589.0,0.0,80.0,52.296243246783774
j6027_1.sm,6,adaptativa,True,156,96,1.625,0.8420956616159551,7.650462380293556,6,13,0.1,346.0,0.2306925881206757,0.022111162948825307,0.1275441532403958,527.0,8.0,11.0,79.8196354897538
j6027_1.sm,7,centralizada,True,246,96,2.5625,0.7723695385606748,38.6040339949265,12,2,0.2,346.0,0.18834016582888624,0.11157235258649278,0.07523467804618753,669.0,0.0,132.0,65.16569737679464
j6027_1.sm,7,adaptativa,True,141,96,1.46875,0.9008832647514893,6.0,3,8,0.05,346.0,0.10277738038197753,0.017341040462427744,0.06343819010983776,505.0,13.0,7.0,35.560973612164226
j6027_1.sm,8,centralizada,True,222,96,2.3125,0.7206296748538031,22.46371158949243,13,2,0.21666666666666667,346.0,0.17750404328709893,0.06492402193494921,0.06665433678573683,664.0,0.0,196.0,61.41639897733623
j6027_1.sm,8,adaptativa,True,158,96,1.6458333333333333,0.8333263101617184,7.5,5,14,0.08333333333333333,346.0,0.204060799130853,0.02167630057803468,0.11814665571239841,498.0,21.0,8.0,70.60503649927514
j6027_1.sm,9,centralizada,True,325,96,3.3854166666666665,0.7974059857036618,21.469517122967062,14,2,0.23333333333333334,346.0,0.18946143585581093,0.06205062752302619,0.08323706739164995,628.0,0.0,94.0,65.55365680611058
j6027_1.sm,9,adaptativa,True,161,96,1.6770833333333333,0.8678367556707173,7.104118552915558,2,10,0.03333333333333333,346.0,0.1587482605725813,0.020532134545998722,0.09688532743209917,492.0,12.0,8.0,54.926898158113126
j6027_1.sm,10,centralizada,True,275,96,2.8645833333333335,0.6947229571451109,33.72821495235288,12,2,0.2,346.0,0.24891823492832876,0.09748039003570196,0.08760396404221889,683.0,0.0,214.0,86.12570928520175
j6027_1.sm,10,adaptativa,True,162,96,1.6875,0.9243543059207334,4.5,2,7,0.03333333333333333,346.0,0.06452979318357224,0.01300578034682081,0.04086800732185277,505.0,13.0,6.0,22.327308441515996
j6027_1.sm,11,centralizada,True,244,96,2.5416666666666665,0.8299094376910527,19.5,19,3,0.31666666666666665,346.0,0.1977026176445034,0.05635838150289017,0.09352560594865249,607.0,0.0,56.0,68.40510570499818
j6027_1.sm,11,adaptativa,True,154,96,1.6041666666666667,0.8987803531176104,5.0,6,9,0.1,346.0,0.11194445424135128,0.014450867052023121,0.0716301702365423,486.0,8.0,8.0,38.73278116750755
j602_1.sm,0,centralizada,True,172,65,2.646153846153846,0.7943267274572686,31.83996520876631,11,2,0.18333333333333332,324.0,0.22577554393076693,0.09827149755792071,0.08790622369127551,661.0,0.0,98.0,73.15127623356848
j602_1.sm,0,adaptativa,True,123,65,1.8923076923076922,0.8879451415384546,8.582242815644342,4,11,0.06666666666666667,324.0,0.1628909146754396,0.02648840375198871,0.08598674421454484,545.0,9.0,7.0,52.77665635484243
j602_1.sm,1,centralizada,True,259,65,3.9846153846153847,0.8051402740512005,42.995721090155385,18,1,0.3,324.0,0.2677515538294281,0.13270284287084996,0.10137464333037273,689.0,0.0,80.0,86.75150344073471
j602_1.sm,1,adaptativa,True,122,65,1.876923076923077,0.8740894505169828,12.217584546077997,6,9,0.1,324.0,0.17568350693527252,0.03770859427801851,0.09317311687938473,534.0,11.0,9.0,56.921456247028296
