concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,configuracao,arquivo,semente,cenario,atraso_relativo,violacoes,tarefas_pendentes,dividas_pendentes
True,254,73,0.8246704266505772,0.0,25.383675041965155,279.0,574.0,0.0,66.0,56.035630053229404,49,11,3,0,0.18333333333333332,341.0,0.1643273608599103,0.0744389297418333,0.08050684136521011,36,0,0,66,24,66,18,0,48,0.6586427040007742,0.39362113220747674,14,60,0.6586427040007742,nenhuma,56.035630053229404,0.0,62,0,terminal,0.25,sem_assistencia,j6038_1.sm,1,centralizada,3.4794520547945207,[],0,0
True,133,73,0.7546805952315374,0.0,5.0,320.0,481.0,0.0,90.0,66.35572775980582,57,3,15,0,0.05,341.0,0.1945915770082282,0.01466275659824047,0.10411097738626217,33,0,0,90,27,90,34,14,56,0.6586427040007742,0.39362113220747674,14,60,0.6586427040007742,nenhuma,66.35572775980582,0.0,73,0,terminal,0.7999999999999999,sem_assistencia,j6038_1.sm,1,adaptativa,1.821917808219178,[],0,0
True,188,73,0.7740239916856603,2.6645352591003757e-15,22.245383097402716,267.0,563.0,0.0,96.0,68.36763465678278,49,11,4,0,0.18333333333333332,341.0,0.20049159723396712,0.06523572755836574,0.09399323175692699,38,0,0,96,22,96,51,34,45,0.7659648859265082,0.2570239140832174,5,60,0.7659648859265082,nenhuma,68.36763465678277,0.0,74,0,terminal,0.25,sem_assistencia,j6038_1.sm,2,centralizada,2.5753424657534247,[],0,0
True,155,73,0.7270371216837241,0.0,4.0,325.0,490.0,0.0,114.0,69.96833722220845,57,3,16,0,0.05,341.0,0.20518573965457024,0.011730205278592375,0.10381546633271553,36,0,0,114,24,114,60,37,54,0.7659648859265082,0.2570239140832174,5,60,0.7659648859265082,nenhuma,69.96833722220845,0.0,78,0,terminal,0.7999999999999999,sem_assistencia,j6038_1.sm,2,adaptativa,2.1232876712328768,[],0,0
True,190,73,0.759354484849754,2.6645352591003757e-15,18.389198319111564,288.0,575.0,0.0,144.0,38.222103078471434,51,9,1,0,0.15,341.0,0.11208827882249688,0.05392726779798113,0.050476739813959774,36,0,0,144,24,144,67,32,77,0.794910294566222,0.24332019624229823,4,60,0.794910294566222,nenhuma,38.22210307847144,0.0,42,0,terminal,0.25,sem_assistencia,j6038_1.sm,3,centralizada,2.6027397260273974,[],0,0
True,163,73,0.6643067024912153,0.0,5.761185045231941,334.0,483.0,0.0,179.0,65.07380218911328,58,2,12,0,0.03333333333333333,341.0,0.19083226448420318,0.01689497080713179,0.08950095849030118,34,0,0,179,26,179,80,32,99,0.794910294566222,0.24332019624229823,4,60,0.794910294566222,nenhuma,65.07380218911328,0.0,71,0,terminal,0.7999999999999999,sem_assistencia,j6038_1.sm,3,adaptativa,2.232876712328767,[],0,0
True,186,73,0.8076004964817676,0.0,23.064724351523928,295.0,587.0,0.0,85.0,54.84452592241824,52,8,3,0,0.13333333333333333,341.0,0.16083438686926171,0.06763848783438102,0.07545564968356414,25,0,0,85,35,85,38,15,47,0.7496468789669437,0.35303232464984247,5,60,0.7496468789669437,nenhuma,54.84452592241824,0.0,60,0,terminal,0.25,sem_assistencia,j6038_1.sm,4,centralizada,2.547945205479452,[],0,0
True,152,73,0.6843672205317588,0.0,12.252224756164313,303.0,493.0,0.0,170.0,57.37348547602135,54,6,6,0,0.1,341.0,0.16825069054551717,0.035930277877314704,0.07964408273315206,32,0,0,170,28,170,66,17,104,0.7496468789669437,0.35303232464984247,5,60,0.7496468789669437,nenhuma,57.37348547602135,0.0,62,0,terminal,0.7999999999999999,sem_assistencia,j6038_1.sm,4,adaptativa,2.0821917808219177,[],0,0
True,163,73,0.7577414005152551,0.0,29.12514660597533,260.0,570.0,0.0,112.0,70.23552469537341,48,12,2,0,0.2,341.0,0.2059692806315936,0.08541098711429716,0.09336906113788777,36,0,0,112,24,112,50,18,62,0.6863255838987572,0.3910769205246226,12,60,0.6863255838987572,nenhuma,70.23552469537343,0.0,76,0,terminal,0.25,sem_assistencia,j6038_1.sm,5,centralizada,2.232876712328767,[],0,0
True,143,73,0.7471278010082649,0.0,7.26295063254492,312.0,484.0,0.0,104.0,59.814201729385125,54,6,9,0,0.1,341.0,0.17540821621520564,0.02129897546200856,0.09233234092384351,30,0,0,104,30,104,32,4,72,0.6863255838987572,0.3910769205246226,12,60,0.6863255838987572,nenhuma,59.814201729385125,0.0,65,0,terminal,0.7999999999999999,sem_assistencia,j6038_1.sm,5,adaptativa,1.9589041095890412,[],0,0
True,155,73,0.8541468402295858,1.7763568394002505e-15,27.26922149213123,272.0,585.0,0.0,57.0,42.893946154221126,52,8,2,0,0.13333333333333333,341.0,0.12578869839947546,0.0799683914725256,0.0626285958506085,29,0,0,57,31,57,15,3,42,0.7631789564580391,0.24360497938515846,5,60,0.7631789564580391,nenhuma,42.893946154221126,0.0,48,0,terminal,0.25,sem_assistencia,j6038_1.sm,6,centralizada,2.1232876712328768,[],0,0
True,140,73,0.7455763876430543,0.0,7.5,319.0,479.0,0.0,108.0,55.45596821304095,56,4,11,0,0.06666666666666667,341.0,0.16262747276551598,0.021994134897360705,0.08631870658356391,28,0,0,108,32,108,51,27,57,0.7631789564580391,0.24360497938515846,5,60,0.7631789564580391,nenhuma,55.45596821304095,0.0,60,0,terminal,0.7999999999999999,sem_assistencia,j6038_1.sm,6,adaptativa,1.917808219178082,[],0,0
True,217,73,0.7280886870313218,0.0,41.38865746887171,247.0,571.0,0.0,140.0,73.24512036874428,48,12,2,0,0.2,341.0,0.21479507439514453,0.12137436207880267,0.09339569793472881,31,0,0,140,29,140,47,8,93,0.5858494645010164,0.43100241340042456,18,60,0.5858494645010164,nenhuma,73.2451203687443,0.0,77,0,terminal,0.25,sem_assistencia,j6038_1.sm,7,centralizada,2.9726027397260273,[],0,0
True,146,73,0.6925982970946674,0.0,6.985102889509145,321.0,477.0,0.0,146.0,65.7109050093456,57,3,13,0,0.05,341.0,0.19270060120042695,0.020484172696507756,0.09541144844868386,36,0,0,146,24,146,51,11,95,0.5858494645010164,0.43100241340042456,18,60,0.5858494645010164,nenhuma,65.7109050093456,0.0,72,0,terminal,0.7999999999999999,sem_assistencia,j6038_1.sm,7,adaptativa,2.0,[],0,0
True,273,73,0.6469660984544292,8.881784197001252e-16,38.015489913490384,229.0,592.0,0.0,237.0,86.04021835805536,43,17,1,0,0.2833333333333333,341.0,0.2523173558887254,0.11148237511287502,0.09402889253594295,52,0,0,237,8,237,72,11,165,0.5273323364698471,0.27249021043639565,26,60,0.5273323364698471,nenhuma,86.04021835805536,0.0,92,0,terminal,0.25,sem_assistencia,j6038_1.sm,8,centralizada,3.73972602739726,[],0,0
True,163,73,0.6065221203392319,0.0,5.321443001982967,322.0,493.0,0.0,261.0,58.83103034108923,57,3,13,0,0.05,341.0,0.17252501566301828,0.015605404697897264,0.07237793359882176,44,0,0,261,16,261,82,5,179,0.5273323364698471,0.27249021043639565,26,60,0.5273323364698471,nenhuma,58.83103034108922,0.0,64,0,terminal,0.7999999999999999,sem_assistencia,j6038_1.sm,8,adaptativa,2.232876712328767,[],0,0
True,182,73,0.7458912451121675,8.881784197001252e-16,27.115911246261984,252.0,590.0,0.0,130.0,71.00003367283858,49,11,3,0,0.18333333333333332,341.0,0.20821124244234188,0.07951880130868617,0.08975983647328711,37,0,0,130,23,130,47,15,83,0.6872143627230507,0.3512385487549321,12,60,0.6872143627230507,nenhuma,71.00003367283858,0.0,77,0,terminal,0.25,sem_assistencia,j6038_1.sm,9,centralizada,2.493150684931507,[],0,0
True,148,73,0.7068006731875789,0.0,4.5,321.0,498.0,0.0,138.0,68.58336967066673,57,3,11,0,0.05,341.0,0.20112425123362676,0.013196480938416423,0.0973388993026101,28,0,0,138,32,138,49,14,89,0.6872143627230507,0.3512385487549321,12,60,0.6872143627230507,nenhuma,68.58336967066673,0.0,74,0,terminal,0.7999999999999999,sem_assistencia,j6038_1.sm,9,adaptativa,2.0273972602739727,[],0,0
True,187,73,0.6747107247734415,6.661338147750939e-15,25.67444441159206,250.0,601.0,0.0,227.0,62.75210743360789,48,12,1,0,0.2,341.0,0.18402377546512577,0.07529162584044592,0.07044845239199742,44,0,0,227,16,227,60,0,167,0.5820371027673271,0.4175993861121362,18,60,0.5820371027673271,nenhuma,62.75210743360789,0.0,69,0,terminal,0.25,sem_assistencia,j6038_1.sm,10,centralizada,2.5616438356164384,[],0,0
True,148,73,0.664143249478126,0.0,9.592109927885927,299.0,501.0,0.0,192.0,61.35532980825817,55,5,8,0,0.08333333333333333,341.0,0.1799276533966515,0.028129354627231457,0.08133478665001738,40,0,0,192,20,192,53,3,139,0.5820371027673271,0.4175993861121362,18,60,0.5820371027673271,nenhuma,61.35532980825817,0.0,65,0,terminal,0.7999999999999999,sem_assistencia,j6038_1.sm,10,adaptativa,2.0273972602739727,[],0,0
True,272,73,0.8322043205227073,0.0,27.61045989683714,239.0,573.0,0.0,59.0,56.53283486932489,43,17,0,0,0.2833333333333333,341.0,0.16578543949948646,0.08096909060656052,0.08210622937111507,31,0,0,59,29,59,27,9,32,0.7131697048371954,0.48671389683598903,8,60,0.7131697048371954,nenhuma,56.53283486932487,0.0,64,0,terminal,0.25,sem_assistencia,j6038_1.sm,11,centralizada,3.7260273972602738,[],0,0
True,146,73,0.7975181485954543,0.0,5.50016958407212,319.0,472.0,0.0,55.0,64.83606145046447,56,4,12,0,0.06666666666666667,341.0,0.1901350775673445,0.016129529572059004,0.10955071120804138,26,0,0,55,34,55,22,5,33,0.7131697048371954,0.48671389683598903,8,60,0.7131697048371954,nenhuma,64.83606145046447,0.0,71,0,terminal,0.7999999999999999,sem_assistencia,j6038_1.sm,11,adaptativa,2.0,[],0,0
True,202,86,0.7205769267599772,1.7763568394002505e-15,22.33842261163109,269.0,605.0,0.0,173.0,61.60501305577369,45,15,0,0,0.25,375.0,0.1642800348153965,0.05956912696434957,0.07337380327394658,44,0,0,173,16,173,52,4,121,0.6268507180531939,0.4857196752206667,22,60,0.6268507180531939,nenhuma,61.60501305577369,0.0,66,0,terminal,0.25,sem_assistencia,j6040_1.sm,0,centralizada,2.3488372093023258,[],0,0
True,156,86,0.6446513180817427,0.0,3.5,364.0,469.0,0.0,227.0,31.52507727057838,58,2,6,0,0.03333333333333333,375.0,0.08406687272154234,0.009333333333333334,0.043331945874428866,31,0,0,227,29,227,72,17,155,0.6268507180531939,0.4857196752206667,22,60,0.6268507180531939,nenhuma,31.52507727057838,0.0,34,0,terminal,0.7999999999999999,sem_assistencia,j6040_1.sm,0,adaptativa,1.813953488372093,[],0,0
True,348,86,0.7964703109979134,2.220446049250313e-15,28.391210309043238,292.0,625.0,0.0,98.0,61.71223769398897,48,12,1,0,0.2,375.0,0.16456596718397057,0.07570989415744864,0.07864314423761368,38,0,0,98,22,98,45,16,53,0.6586427040007742,0.39362113220747674,19,60,0.6586427040007742,nenhuma,61.71223769398897,0.0,66,0,terminal,0.25,sem_assistencia,j6040_1.sm,1,centralizada,4.046511627906977,[],0,0
True,160,86,0.6820269995621648,0.0,3.5,360.0,515.0,0.0,171.0,69.10207122388144,56,4,13,0,0.06666666666666667,375.0,0.1842721899303505,0.009333333333333334,0.09151355009777645,36,0,0,171,24,171,53,9,118,0.6586427040007742,0.39362113220747674,19,60,0.6586427040007742,nenhuma,69.10207122388144,0.0,76,0,terminal,0.7999999999999999,sem_assistencia,j6040_1.sm,1,adaptativa,1.8604651162790697,[],0,0
True,348,86,0.7364036430150225,3.552713678800501e-15,31.948106232755997,261.0,612.0,0.0,142.0,77.06595928058894,46,14,0,0,0.23333333333333334,375.0,0.20550922474823718,0.085194949954016,0.09273145942266843,40,0,0,142,20,142,79,41,63,0.7659648859265082,0.2570239140832174,4,60,0.7659648859265082,nenhuma,77.06595928058894,0.0,84,0,terminal,0.25,sem_assistencia,j6040_1.sm,2,centralizada,4.046511627906977,[],0,0
True,148,86,0.7099821728165474,0.0,9.59787639256227,363.0,506.0,0.0,146.0,60.69395116311679,58,2,12,0,0.03333333333333333,375.0,0.16185053643497813,0.02559433704683272,0.08516131091622742,33,0,0,146,27,146,72,26,74,0.7659648859265082,0.2570239140832174,4,60,0.7659648859265082,nenhuma,60.693951163116786,0.0,65,0,terminal,0.7999999999999999,sem_assistencia,j6040_1.sm,2,adaptativa,1.7209302325581395,[],0,0
True,196,86,0.6526014195008807,0.0,34.47512886426221,302.0,643.0,0.0,258.0,84.28746764261719,50,10,4,0,0.16666666666666666,375.0,0.2247665803803125,0.0919336769713659,0.08554606692022787,45,0,0,258,15,258,82,13,176,0.794910294566222,0.24332019624229823,2,60,0.794910294566222,nenhuma,84.28746764261717,0.0,91,0,terminal,0.25,sem_assistencia,j6040_1.sm,3,centralizada,2.2790697674418605,[],0,0
True,168,86,0.6351477055701229,0.0,8.502028827194104,356.0,515.0,0.0,232.0,63.83501598691038,57,3,9,0,0.05,375.0,0.17022670929842768,0.022672076872517613,0.07872750279440435,41,0,0,232,19,232,79,11,153,0.794910294566222,0.24332019624229823,2,60,0.794910294566222,nenhuma,63.835015986910385,0.0,68,0,terminal,0.7999999999999999,sem_assistencia,j6040_1.sm,3,adaptativa,1.9534883720930232,[],0,0
True,192,86,0.7367890661428774,3.552713678800501e-15,22.973330939065434,290.0,629.0,0.0,158.0,66.70430819887449,48,12,2,0,0.2,375.0,0.17787815519699862,0.06126221583750782,0.07813514299770337,39,0,0,158,21,158,56,7,102,0.7496468789669437,0.35303232464984247,5,60,0.7496468789669437,nenhuma,66.70430819887449,0.0,71,0,terminal,0.25,sem_assistencia,j6040_1.sm,4,centralizada,2.2325581395348837,[],0,0
True,159,86,0.6348983383786722,0.0,5.666523446142343,331.0,498.0,0.0,220.0,66.37754502828469,54,6,7,0,0.1,375.0,0.1770067867420925,0.015110729189712915,0.08462448402432417,30,0,0,220,30,220,74,20,146,0.7496468789669437,0.35303232464984247,5,60,0.7496468789669437,nenhuma,66.37754502828469,0.0,70,0,terminal,0.7999999999999999,sem_assistencia,j6040_1.sm,4,adaptativa,1.8488372093023255,[],0,0
True,179,86,0.738965627042853,2.6645352591003757e-15,27.369358062114173,261.0,600.0,0.0,141.0,70.94574962984812,41,19,1,0,0.31666666666666665,375.0,0.189188665679595,0.07298495483230447,0.08737745060207662,40,0,0,141,20,141,53,11,88,0.6863255838987572,0.3910769205246226,15,60,0.6863255838987572,nenhuma,70.94574962984812,0.0,80,0,terminal,0.25,sem_assistencia,j6040_1.sm,5,centralizada,2.0813953488372094,[],0,0
True,153,86,0.6500615810093626,0.0,6.367577871294658,329.0,483.0,0.0,178.0,82.00653062750922,54,6,13,0,0.1,375.0,0.21868408167335793,0.016980207656785755,0.11037121108242517,34,0,0,178,26,178,62,9,116,0.6863255838987572,0.3910769205246226,15,60,0.6863255838987572,nenhuma,82.00653062750922,0.0,87,0,terminal,0.7999999999999999,sem_assistencia,j6040_1.sm,5,adaptativa,1.7790697674418605,[],0,0
True,244,86,0.7609831189244127,0.0,44.88605408905116,225.0,625.0,0.0,80.0,116.30599806653575,41,19,4,0,0.31666666666666665,375.0,0.3101493281774287,0.11969614423746976,0.14161104185326254,34,0,0,80,26,80,52,31,28,0.7631789564580391,0.24360497938515846,4,60,0.7631789564580391,nenhuma,116.30599806653576,0.0,125,0,terminal,0.25,sem_assistencia,j6040_1.sm,6,centralizada,2.8372093023255816,[],0,0
True,159,86,0.6797737439174903,0.0,8.490578957324171,360.0,520.0,0.0,165.0,79.96040727209471,58,2,15,0,0.03333333333333333,375.0,0.2132277527255859,0.02264154388619779,0.10452881810869066,28,0,0,165,32,165,74,33,91,0.7631789564580391,0.24360497938515846,4,60,0.7631789564580391,nenhuma,79.9604072720947,0.0,90,0,terminal,0.7999999999999999,sem_assistencia,j6040_1.sm,6,adaptativa,1.8488372093023255,[],0,0
True,225,86,0.6602374095121459,0.0,28.9518921917262,258.0,595.0,0.0,219.0,87.19098286122514,44,16,3,0,0.26666666666666666,375.0,0.2325092876299337,0.07720504584460319,0.09675083807918185,43,0,0,219,17,219,81,13,138,0.5858494645010164,0.43100241340042456,29,60,0.5858494645010164,nenhuma,87.19098286122514,0.0,93,0,terminal,0.25,sem_assistencia,j6040_1.sm,7,centralizada,2.616279069767442,[],0,0
True,150,86,0.6474430498710491,0.0,8.0,350.0,465.0,0.0,213.0,40.20988748371592,57,3,9,0,0.05,375.0,0.10722636662324245,0.021333333333333333,0.055986262768663995,35,0,0,213,25,213,70,9,143,0.5858494645010164,0.43100241340042456,29,60,0.5858494645010164,nenhuma,40.20988748371592,0.0,42,0,terminal,0.7999999999999999,sem_assistencia,j6040_1.sm,7,adaptativa,1.744186046511628,[],0,0
True,270,86,0.6333803976933193,3.552713678800501e-15,25.457643873025628,262.0,624.0,0.0,262.0,99.18994631428221,42,18,4,0,0.3,375.0,0.26450652350475257,0.06788705032806834,0.10068103789057542,53,0,0,262,7,262,81,17,181,0.5273323364698471,0.27249021043639565,37,60,0.5273323364698471,nenhuma,99.1899463142822,0.0,106,0,terminal,0.25,sem_assistencia,j6040_1.sm,8,centralizada,3.13953488372093,[],0,0
True,192,86,0.5899540587291935,0.0,12.722185022560996,338.0,534.0,0.0,291.0,80.15522708713478,55,5,11,0,0.08333333333333333,375.0,0.2137472722323594,0.033925826726829325,0.08855412274984148,49,0,0,291,11,291,97,14,194,0.5273323364698471,0.27249021043639565,37,60,0.5273323364698471,nenhuma,80.15522708713479,0.0,85,0,terminal,0.7999999999999999,sem_assistencia,j6040_1.sm,8,adaptativa,2.2325581395348837,[],0,0
True,284,86,0.7349132868940722,0.0,21.885496771537614,295.0,581.0,0.0,142.0,67.56945950106795,49,11,4,0,0.18333333333333332,375.0,0.1801852253361812,0.05836132472410031,0.08546935210944191,36,0,0,142,24,142,61,23,81,0.6872143627230507,0.3512385487549321,15,60,0.6872143627230507,nenhuma,67.56945950106795,0.0,72,0,terminal,0.25,sem_assistencia,j6040_1.sm,9,centralizada,3.302325581395349,[],0,0
True,154,86,0.6484194156641926,0.0,9.55861416355235,328.0,503.0,0.0,192.0,80.73247785118258,53,7,11,0,0.11666666666666667,375.0,0.21528660760315355,0.025489637769472936,0.1040725767661753,31,0,0,192,29,192,67,24,125,0.6872143627230507,0.3512385487549321,15,60,0.6872143627230507,nenhuma,80.73247785118261,0.0,88,0,terminal,0.7999999999999999,sem_assistencia,j6040_1.sm,9,adaptativa,1.7906976744186047,[],0,0
True,206,86,0.689128112357308,7.105427357601002e-15,42.84682809819326,265.0,639.0,0.0,197.0,91.2586454413619,44,16,2,0,0.26666666666666666,375.0,0.24335638784363176,0.11425820826184868,0.09841768085960967,49,0,0,197,11,197,57,17,140,0.5820371027673271,0.4175993861121362,30,60,0.5820371027673271,nenhuma,91.2586454413619,0.0,98,0,terminal,0.25,sem_assistencia,j6040_1.sm,10,centralizada,2.395348837209302,[],0,0
True,189,86,0.6252612677960692,0.0,7.5,347.0,551.0,0.0,248.0,82.23162009086788,55,5,14,0,0.08333333333333333,375.0,0.21928432024231434,0.02,0.09331442292366744,48,0,0,248,12,248,83,22,165,0.5820371027673271,0.4175993861121362,30,60,0.5820371027673271,nenhuma,82.23162009086789,0.0,89,0,terminal,0.7999999999999999,sem_assistencia,j6040_1.sm,10,adaptativa,2.197674418604651,[],0,0
True,176,86,0.7936987890837875,0.0,23.320895202959363,286.0,634.0,0.0,106.0,58.791693674955596,46,14,1,0,0.23333333333333334,375.0,0.1567778497998816,0.0621890538745583,0.07360078245740888,34,0,0,106,26,106,42,15,64,0.7131697048371954,0.48671389683598903,11,60,0.7131697048371954,nenhuma,58.791693674955596,0.0,64,0,terminal,0.25,sem_assistencia,j6040_1.sm,11,centralizada,2.046511627906977,[],0,0
True,156,86,0.7138761390389405,0.0,14.199359882340364,331.0,556.0,0.0,94.0,128.84659480077016,54,6,19,0,0.1,375.0,0.34359091946872045,0.03786495968624097,0.1654325712674256,36,0,0,94,24,94,54,36,40,0.7131697048371954,0.48671389683598903,11,60,0.7131697048371954,nenhuma,128.84659480077016,0.0,138,0,terminal,0.7999999999999999,sem_assistencia,j6040_1.sm,11,adaptativa,1.813953488372093,[],0,0
True,243,108,0.6677913230504406,2.220446049250313e-16,14.551010089046557,263.0,521.0,0.0,213.0,46.18384189254729,47,13,0,0,0.21666666666666667,334.0,0.1382749757261895,0.043565898470199274,0.05919610149899525,27,0,0,213,33,213,53,0,160,0.6268507180531939,0.4857196752206667,21,60,0.6268507180531939,nenhuma,46.18384189254729,0.0,52,0,terminal,0.25,sem_assistencia,j6043_1.sm,0,centralizada,2.25,[],0,0
True,171,108,0.5766659154591073,0.0,8.74079109362468,321.0,421.0,0.0,260.0,49.058754495355814,58,2,12,0,0.03333333333333333,334.0,0.14688249848908927,0.026170033214445148,0.06719836477992387,27,0,0,260,33,260,68,0,192,0.6268507180531939,0.4857196752206667,21,60,0.6268507180531939,nenhuma,49.058754495355814,0.0,53,0,terminal,0.7999999999999999,sem_assistencia,j6043_1.sm,0,adaptativa,1.5833333333333333,[],0,0
True,209,108,0.6889855490314865,3.552713678800501e-15,26.667914748507812,250.0,502.0,0.0,175.0,51.607444242722075,47,13,0,0,0.21666666666666667,334.0,0.15451330611593436,0.07984405613325692,0.07083024562885197,28,0,0,175,32,175,45,2,130,0.6586427040007742,0.39362113220747674,20,60,0.6586427040007742,nenhuma,51.60744424272207,0.0,55,0,terminal,0.25,sem_assistencia,j6043_1.sm,1,centralizada,1.9351851851851851,[],0,0
True,164,108,0.6150935866563558,0.0,2.0,326.0,418.0,0.0,212.0,49.5713840429469,58,2,14,0,0.03333333333333333,334.0,0.148417317493853,0.005988023952095809,0.07294507274281305,26,0,0,212,34,212,52,0,160,0.6586427040007742,0.39362113220747674,20,60,0.6586427040007742,nenhuma,49.5713840429469,0.0,53,0,terminal,0.7999999999999999,sem_assistencia,j6043_1.sm,1,adaptativa,1.5185185185185186,[],0,0
True,248,108,0.7647012562563305,0.0,25.58588092367576,252.0,534.0,0.0,110.0,54.31191675328095,47,13,2,0,0.21666666666666667,334.0,0.16261052920143995,0.07660443390322083,0.07777601305416326,27,0,0,110,33,110,35,4,75,0.7659648859265082,0.2570239140832174,6,60,0.7659648859265082,nenhuma,54.31191675328095,0.0,58,0,terminal,0.25,sem_assistencia,j6043_1.sm,2,centralizada,2.2962962962962963,[],0,0
True,171,108,0.6582289566173412,0.0,7.199060691471562,309.0,438.0,0.0,159.0,68.42195629146347,57,3,11,0,0.05,334.0,0.20485615656126788,0.021554073926561564,0.10282491529554183,25,0,0,159,35,159,53,2,106,0.7659648859265082,0.2570239140832174,6,60,0.7659648859265082,nenhuma,68.42195629146347,0.0,75,0,terminal,0.7999999999999999,sem_assistencia,j6043_1.sm,2,adaptativa,1.5833333333333333,[],0,0
True,253,108,0.636456955454011,1.7763568394002505e-15,32.69233090876937,229.0,510.0,0.0,216.0,75.31106374066708,44,16,3,0,0.26666666666666666,334.0,0.2254822267684643,0.09788123026577655,0.09398480458899595,29,0,0,216,31,216,59,3,157,0.794910294566222,0.24332019624229823,4,60,0.794910294566222,nenhuma,75.31106374066708,0.0,83,0,terminal,0.25,sem_assistencia,j6043_1.sm,3,centralizada,2.3425925925925926,[],0,0
True,186,108,0.5765192676911305,8.881784197001252e-16,8.690975191663952,308.0,437.0,0.0,271.0,49.99721620773683,55,5,9,0,0.08333333333333333,334.0,0.14969226409502043,0.0260208838073771,0.06595963037684109,27,0,0,271,33,271,77,6,194,0.794910294566222,0.24332019624229823,4,60,0.794910294566222,nenhuma,49.99721620773683,0.0,55,0,terminal,0.7999999999999999,sem_assistencia,j6043_1.sm,3,adaptativa,1.7222222222222223,[],0,0
True,246,108,0.648847167919332,0.0,16.576406493911602,246.0,493.0,0.0,203.0,63.80912667140184,48,12,2,0,0.2,334.0,0.19104528943533486,0.049629959562609585,0.08398046881976672,24,0,0,203,36,203,57,0,146,0.7496468789669437,0.35303232464984247,10,60,0.7496468789669437,nenhuma,63.80912667140184,0.0,68,0,terminal,0.25,sem_assistencia,j6043_1.sm,4,centralizada,2.2777777777777777,[],0,0
True,190,108,0.5880896568057178,0.0,10.125069350019622,304.0,421.0,0.0,232.0,62.87723934257565,55,5,10,0,0.08333333333333333,334.0,0.18825520761250195,0.03031457889227432,0.08783243255550187,27,0,0,232,33,232,63,3,169,0.7496468789669437,0.35303232464984247,10,60,0.7496468789669437,nenhuma,62.87723934257565,0.0,69,0,terminal,0.7999999999999999,sem_assistencia,j6043_1.sm,4,adaptativa,1.7592592592592593,[],0,0
True,225,108,0.6976011252391269,0.0,21.758635978515382,214.0,521.0,0.0,147.0,78.8451256029858,39,21,1,0,0.35,334.0,0.23606325030834072,0.06514561670214186,0.10557091811950708,30,0,0,147,30,147,46,0,101,0.6863255838987572,0.3910769205246226,16,60,0.6863255838987572,nenhuma,78.8451256029858,0.0,87,0,terminal,0.25,sem_assistencia,j6043_1.sm,5,centralizada,2.0833333333333335,[],0,0
True,162,108,0.6825544088122352,0.0,7.299399402452918,323.0,430.0,0.0,141.0,58.98640760122804,58,2,17,0,0.03333333333333333,334.0,0.17660601078211988,0.02185448922890095,0.09363123853072962,29,0,0,141,31,141,42,0,99,0.6863255838987572,0.3910769205246226,16,60,0.6863255838987572,nenhuma,58.98640760122804,0.0,65,0,terminal,0.7999999999999999,sem_assistencia,j6043_1.sm,5,adaptativa,1.5,[],0,0
True,222,108,0.8290223207417302,0.0,28.18720452010385,266.0,516.0,0.0,59.0,47.41991209396185,48,12,1,0,0.2,334.0,0.1419757847124606,0.08439282790450255,0.07618636739051374,20,0,0,59,40,59,24,5,35,0.7631789564580391,0.24360497938515846,7,60,0.7631789564580391,nenhuma,47.41991209396185,0.0,53,0,terminal,0.25,sem_assistencia,j6043_1.sm,6,centralizada,2.0555555555555554,[],0,0
True,157,108,0.7688812454360816,0.0,6.5,297.0,440.0,0.0,74.0,58.26002404369733,55,5,10,0,0.08333333333333333,334.0,0.17443120971166864,0.019461077844311378,0.10180690874057742,16,0,0,74,44,74,26,5,48,0.7631789564580391,0.24360497938515846,7,60,0.7631789564580391,nenhuma,58.26002404369733,0.0,63,0,terminal,0.7999999999999999,sem_assistencia,j6043_1.sm,6,adaptativa,1.4537037037037037,[],0,0
True,192,108,0.6350798066864607,0.0,14.5,259.0,494.0,0.0,242.0,41.854995228793534,46,14,0,0,0.23333333333333334,334.0,0.12531435697243573,0.04341317365269461,0.05380822323636626,35,0,0,242,25,242,65,0,177,0.5858494645010164,0.43100241340042456,25,60,0.5858494645010164,nenhuma,41.854995228793534,0.0,48,0,terminal,0.25,sem_assistencia,j6043_1.sm,7,centralizada,1.7777777777777777,[],0,0
True,184,108,0.5369144428084297,0.0,10.047676923439061,290.0,396.0,0.0,303.0,38.54767692343906,52,8,4,0,0.13333333333333333,334.0,0.11541220635760198,0.03008286504023671,0.0522646577699688,30,0,0,303,30,303,82,5,221,0.5858494645010164,0.43100241340042456,25,60,0.5858494645010164,nenhuma,38.54767692343906,0.0,43,0,terminal,0.7999999999999999,sem_assistencia,j6043_1.sm,7,adaptativa,1.7037037037037037,[],0,0
