configuracao,metrica,n_instancias,media_centralizada,media_adaptativa,media_diferenca,ic95_inferior,ic95_superior,n_positivo,n_negativo,n_zero,n_pares_censurados
C4_C1_Crowder_C6,atraso_relativo,16,3.0608024318896927,2.0373813983341833,-1.023421033555509,-1.1138695579329883,-0.9329725091780297,0,16,0,0
C4_C1_Crowder_C6,competencia_maxima_final,16,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,0,0,16,0
C4_C1_Crowder_C6,competencia_maxima_inicial,16,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,0,0,16,0
C4_C1_Crowder_C6,competencia_minima_inicial,16,0.36053696648776334,0.36053696648776334,0.0,0.0,0.0,0,0,16,0
C4_C1_Crowder_C6,concluiu,16,1.0,1.0,0.0,0.0,0.0,0,0,16,0
C4_C1_Crowder_C6,confianca_media_final,16,0.25,0.9363963210023942,0.6863963210023942,0.6784549141820508,0.6943377278227376,16,0,0,0
C4_C1_Crowder_C6,divida_latente_sobre_plano,16,0.1032721848447554,0.02545760842423257,-0.07781457642052282,-0.08620066729702623,-0.06942848554401941,0,16,0,0
C4_C1_Crowder_C6,dividas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1_Crowder_C6,extensoes_horizonte,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1_Crowder_C6,hiato_colega_capaz_sem_confianca,16,130.5625,0.020833333333333332,-130.54166666666669,-144.20594799448074,-116.87738533885262,0,16,0,0
C4_C1_Crowder_C6,hiato_encontrado,16,140.78125,152.38020833333334,11.598958333333332,5.37303444839819,17.824882218268474,14,2,0,0
C4_C1_Crowder_C6,hiato_sem_colega_capaz,16,10.21875,10.385416666666668,0.16666666666666663,-1.7891122477019676,2.122445581035301,8,8,0,0
C4_C1_Crowder_C6,hiato_sem_colega_livre,16,13.192708333333332,10.90625,-2.286458333333333,-4.3203889324347085,-0.2525277342319572,3,12,1,0
C4_C1_Crowder_C6,makespan,16,231.73958333333334,154.359375,-77.38020833333333,-81.23383495997928,-73.52658170668738,0,16,0,0
C4_C1_Crowder_C6,makespan_cpm,16,77.1875,77.1875,0.0,0.0,0.0,0,0,16,0
C4_C1_Crowder_C6,n_adiamentos,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
