base,heterogeneidade,arquivo,semente,cenario,executada,concluiu,estatuto,motivo,violacoes,atraso_relativo,taxa_omissao,divida_latente_sobre_plano,taxa_falha_efetiva,fracao_porta1,TW,TL,TU,TR
historica_0.25,nenhuma,j6010_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,2.9176470588235293,0.4166666666666667,0.1181970883187678,0.4666666666666667,0.55,529.0,0.0,148.0,117.88539644869402
historica_0.25,nenhuma,j6010_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,1.7058823529411764,0.11666666666666667,0.040023184997528015,0.4,0.36666666666666664,384.0,110.0,44.0,97.45652861182847
historica_0.25,nenhuma,j6010_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,3.0823529411764707,0.43333333333333335,0.14613585580841168,0.4666666666666667,0.4166666666666667,522.0,0.0,64.0,105.8073173687142
historica_0.25,nenhuma,j6010_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,1.7058823529411764,0.18333333333333332,0.04179566563467492,0.5666666666666667,0.25,389.0,51.0,27.0,112.75526882465746
historica_0.25,nenhuma,j6010_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,2.6588235294117646,0.4666666666666667,0.1301070346686751,0.55,0.6666666666666666,556.0,0.0,152.0,148.84641696087002
historica_0.25,nenhuma,j6010_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,1.6823529411764706,0.2,0.029527952020288857,0.5333333333333333,0.5666666666666667,427.0,52.0,40.0,124.23964192597224
historica_0.25,nenhuma,j6010_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,3.0823529411764707,0.5333333333333333,0.11934877121699973,0.65,0.6833333333333333,524.0,0.0,202.0,152.39627387314957
historica_0.25,nenhuma,j6010_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,1.8941176470588235,0.25,0.02697630739847104,0.6,0.6166666666666667,414.0,122.0,50.0,141.1172540952977
historica_0.25,nenhuma,j6021_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,4.368421052631579,0.5166666666666667,0.12330040095560066,0.5333333333333333,0.6333333333333333,535.0,0.0,104.0,140.71745784827294
historica_0.25,nenhuma,j6021_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,2.6973684210526314,0.15,0.04817857798442903,0.5,0.5166666666666667,409.0,76.0,29.0,135.25176607342192
historica_0.25,nenhuma,j6021_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,4.157894736842105,0.55,0.15604942868167584,0.6,0.43333333333333335,547.0,0.0,58.0,132.9263222752877
historica_0.25,nenhuma,j6021_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,3.4473684210526314,0.16666666666666666,0.031513200436710326,0.5666666666666667,0.5,420.0,63.0,21.0,143.03832787254447
historica_0.25,nenhuma,j6021_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,3.539473684210526,0.6,0.1838607204726458,0.6166666666666667,0.5,540.0,0.0,44.0,147.16657402098744
historica_0.25,nenhuma,j6021_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,3.25,0.08333333333333333,0.022808111253912258,0.5833333333333334,0.45,428.0,44.0,24.0,141.30099432490516
historica_0.25,nenhuma,j6021_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,6.368421052631579,0.48333333333333334,0.11901333270823555,0.55,0.5166666666666667,551.0,0.0,47.0,155.38457179646204
historica_0.25,nenhuma,j6021_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,2.9078947368421053,0.18333333333333332,0.03753042936582301,0.48333333333333334,0.5666666666666667,431.0,97.0,37.0,130.98504715485817
historica_0.25,nenhuma,j6032_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,3.130434782608696,0.45,0.12980578861303357,0.6166666666666667,0.6833333333333333,613.0,0.0,154.0,177.10477225794526
historica_0.25,nenhuma,j6032_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,2.0869565217391304,0.15,0.029408247010556443,0.48333333333333334,0.5,473.0,88.0,44.0,119.0385147006204
historica_0.25,nenhuma,j6032_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,2.681159420289855,0.5333333333333333,0.1597745509282438,0.65,0.5833333333333334,579.0,0.0,120.0,150.33115490657724
historica_0.25,nenhuma,j6032_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,2.0144927536231885,0.2,0.03412462908011869,0.65,0.5666666666666667,462.0,47.0,42.0,149.94657911293183
historica_0.25,nenhuma,j6032_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,2.681159420289855,0.6166666666666667,0.2241349215409397,0.65,0.55,595.0,0.0,118.0,173.8207927248663
historica_0.25,nenhuma,j6032_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,2.1739130434782608,0.1,0.02006950713639729,0.5666666666666667,0.6,479.0,31.0,66.0,130.6617766236789
historica_0.25,nenhuma,j6032_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,2.8115942028985508,0.6,0.17328180645583116,0.7,0.7,596.0,0.0,139.0,184.8527877401281
historica_0.25,nenhuma,j6032_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,2.3333333333333335,0.13333333333333333,0.015166638087280008,0.6833333333333333,0.7,482.0,112.0,82.0,182.3023236377319
historica_0.25,nenhuma,j6043_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,2.1944444444444446,0.5,0.0942724874283659,0.5833333333333334,0.5,491.0,0.0,214.0,134.23250821396147
historica_0.25,nenhuma,j6043_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,1.6203703703703705,0.15,0.0344311377245509,0.5333333333333333,0.3333333333333333,382.0,166.0,52.0,115.48083454646104
historica_0.25,nenhuma,j6043_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,2.1018518518518516,0.4,0.10183034108599015,0.43333333333333335,0.3333333333333333,484.0,0.0,163.0,103.83643013746659
historica_0.25,nenhuma,j6043_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,1.6203703703703705,0.11666666666666667,0.02701220510534074,0.48333333333333334,0.38333333333333336,380.0,145.0,51.0,109.85005667458185
historica_0.25,nenhuma,j6043_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,2.4537037037037037,0.55,0.1546079288198951,0.6166666666666667,0.5333333333333333,531.0,0.0,128.0,147.45778700502086
historica_0.25,nenhuma,j6043_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,1.7962962962962963,0.16666666666666666,0.029460111244919436,0.55,0.4666666666666667,439.0,94.0,45.0,134.01678110713368
historica_0.25,nenhuma,j6043_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,2.6574074074074074,0.48333333333333334,0.11401208599052601,0.6,0.4166666666666667,547.0,0.0,197.0,145.4660217875454
historica_0.25,nenhuma,j6043_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,1.7037037037037037,0.2,0.03398819280572033,0.7,0.5166666666666667,406.0,169.0,56.0,145.48820484101998
historica_0.25,beta_cv113,j6010_1.sm,0,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6010_1.sm,0,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6010_1.sm,1,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6010_1.sm,1,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6010_1.sm,2,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6010_1.sm,2,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6010_1.sm,3,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6010_1.sm,3,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6021_1.sm,0,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6021_1.sm,0,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6021_1.sm,1,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6021_1.sm,1,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6021_1.sm,2,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6021_1.sm,2,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6021_1.sm,3,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6021_1.sm,3,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6032_1.sm,0,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6032_1.sm,0,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6032_1.sm,1,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6032_1.sm,1,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6032_1.sm,2,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6032_1.sm,2,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6032_1.sm,3,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6032_1.sm,3,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6043_1.sm,0,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6043_1.sm,0,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6043_1.sm,1,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6043_1.sm,1,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6043_1.sm,2,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6043_1.sm,2,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6043_1.sm,3,centralizada,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
historica_0.25,beta_cv113,j6043_1.sm,3,adaptativa,False,False,REJEITADA_DOMINIO,"nivel=media: Beta CV=1.13: media=0.48375 fora de (0,0.439193640476086); CV nao alterado",,,,,,,,,,
curto,nenhuma,j6010_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,2.0,0.1,0.031444106078736496,0.11666666666666667,0.43333333333333335,512.0,0.0,150.0,31.201857507545345
curto,nenhuma,j6010_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,1.4470588235294117,0.0,0.0,0.016666666666666666,0.25,386.0,112.0,37.0,6.083786877180893
curto,nenhuma,j6010_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,2.176470588235294,0.13333333333333333,0.06670331417433463,0.15,0.45,505.0,0.0,102.0,37.986532050691885
curto,nenhuma,j6010_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,1.2941176470588236,0.0,0.0,0.016666666666666666,0.25,367.0,74.0,40.0,4.0
curto,nenhuma,j6010_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,2.3058823529411763,0.13333333333333333,0.059414840407653526,0.16666666666666666,0.5333333333333333,509.0,0.0,95.0,35.33958817933995
curto,nenhuma,j6010_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,1.5529411764705883,0.016666666666666666,0.02616630492274403,0.1,0.35,392.0,88.0,47.0,36.02008293041334
curto,nenhuma,j6010_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,2.847058823529412,0.21666666666666667,0.06585003343998039,0.2833333333333333,0.6666666666666666,526.0,0.0,175.0,52.78364171022744
curto,nenhuma,j6010_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,1.6941176470588235,0.016666666666666666,0.014641400339158879,0.05,0.31666666666666665,399.0,95.0,46.0,19.41255686157023
curto,nenhuma,j6021_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,3.236842105263158,0.11666666666666667,0.05637697990180527,0.13333333333333333,0.5,534.0,0.0,108.0,42.76610114144751
curto,nenhuma,j6021_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,2.473684210526316,0.06666666666666667,0.029762446989220356,0.1,0.43333333333333335,412.0,72.0,25.0,32.560144472335274
curto,nenhuma,j6021_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,4.578947368421052,0.2,0.1045446501617751,0.21666666666666667,0.4666666666666667,540.0,0.0,30.0,86.29614400009307
curto,nenhuma,j6021_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,2.6052631578947367,0.06666666666666667,0.023692905000994163,0.11666666666666667,0.35,379.0,54.0,16.0,23.660922478434607
curto,nenhuma,j6021_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,5.5394736842105265,0.18333333333333332,0.0717790823838458,0.2,0.5166666666666667,539.0,0.0,46.0,53.87907638524169
curto,nenhuma,j6021_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,2.1184210526315788,0.016666666666666666,0.01355421686746988,0.11666666666666667,0.43333333333333335,414.0,42.0,16.0,26.347615243973497
curto,nenhuma,j6021_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,3.4473684210526314,0.25,0.09896428738749578,0.2833333333333333,0.6333333333333333,553.0,0.0,77.0,88.44756883541771
curto,nenhuma,j6021_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,2.539473684210526,0.03333333333333333,0.016845328052898425,0.11666666666666667,0.4666666666666667,433.0,54.0,25.0,34.68904563379797
curto,nenhuma,j6032_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,2.536231884057971,0.21666666666666667,0.10275845206815608,0.25,0.65,583.0,0.0,125.0,74.04089691662924
curto,nenhuma,j6032_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,1.6376811594202898,0.05,0.011869436201780416,0.11666666666666667,0.36666666666666664,431.0,90.0,42.0,30.012335185729484
curto,nenhuma,j6032_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,3.4347826086956523,0.2,0.1265435242953226,0.23333333333333334,0.5333333333333333,579.0,0.0,164.0,70.5890366190178
curto,nenhuma,j6032_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,1.8115942028985508,0.05,0.008250856514794817,0.21666666666666667,0.31666666666666665,434.0,87.0,60.0,49.734101046641904
curto,nenhuma,j6032_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,2.420289855072464,0.11666666666666667,0.05702862923723371,0.13333333333333333,0.5833333333333334,564.0,0.0,105.0,33.46407991137799
curto,nenhuma,j6032_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,1.9565217391304348,0.0,0.0,0.13333333333333333,0.43333333333333335,443.0,75.0,63.0,42.524889383668565
curto,nenhuma,j6032_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,3.3333333333333335,0.21666666666666667,0.11280745546838944,0.26666666666666666,0.6333333333333333,585.0,0.0,166.0,75.51177428974239
curto,nenhuma,j6032_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,1.8840579710144927,0.0,0.0,0.11666666666666667,0.36666666666666664,448.0,119.0,60.0,38.40070053838136
curto,nenhuma,j6043_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,2.3518518518518516,0.11666666666666667,0.044668184482752706,0.11666666666666667,0.4166666666666667,505.0,0.0,152.0,43.85786979750097
curto,nenhuma,j6043_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,1.3611111111111112,0.03333333333333333,0.01816060295642624,0.03333333333333333,0.31666666666666665,361.0,191.0,58.0,8.065641387446364
curto,nenhuma,j6043_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,2.0185185185185186,0.06666666666666667,0.04251497392340536,0.08333333333333333,0.5,500.0,0.0,199.0,23.21423916316147
curto,nenhuma,j6043_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,1.2685185185185186,0.0,0.0,0.06666666666666667,0.26666666666666666,362.0,132.0,42.0,18.272244814005315
curto,nenhuma,j6043_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,1.7037037037037037,0.08333333333333333,0.04226283354422144,0.08333333333333333,0.5,515.0,0.0,141.0,14.115786403769961
curto,nenhuma,j6043_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,1.4537037037037037,0.0,0.0,0.016666666666666666,0.3,391.0,148.0,53.0,5.649398076205867
curto,nenhuma,j6043_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,1.8796296296296295,0.11666666666666667,0.06445490670525847,0.15,0.6,514.0,0.0,236.0,45.84208869889077
curto,nenhuma,j6043_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,1.5925925925925926,0.0,0.0,0.1,0.3333333333333333,404.0,168.0,64.0,33.392587287328794
curto,beta_cv113,j6010_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,3.0588235294117645,0.1,0.05472104992390474,0.11666666666666667,0.5,522.0,0.0,130.0,45.37903456207718
curto,beta_cv113,j6010_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,1.4588235294117646,0.03333333333333333,0.01228581859639009,0.08333333333333333,0.3333333333333333,400.0,79.0,32.0,21.781619162772046
curto,beta_cv113,j6010_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,2.176470588235294,0.13333333333333333,0.06670331417433463,0.15,0.45,505.0,0.0,102.0,37.986532050691885
curto,beta_cv113,j6010_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,1.2705882352941176,0.016666666666666666,0.015479876160990712,0.016666666666666666,0.23333333333333334,368.0,65.0,39.0,5.0
curto,beta_cv113,j6010_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,3.023529411764706,0.18333333333333332,0.07324215783866048,0.21666666666666667,0.5333333333333333,519.0,0.0,89.0,49.35435737461282
curto,beta_cv113,j6010_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,1.4705882352941178,0.016666666666666666,0.02616630492274403,0.1,0.35,387.0,86.0,47.0,28.64096645822932
curto,beta_cv113,j6010_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,2.847058823529412,0.21666666666666667,0.06585003343998039,0.2833333333333333,0.6666666666666666,526.0,0.0,175.0,52.78364171022744
curto,beta_cv113,j6010_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,1.6941176470588235,0.016666666666666666,0.014641400339158879,0.05,0.31666666666666665,399.0,95.0,46.0,19.41255686157023
curto,beta_cv113,j6021_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,2.9210526315789473,0.1,0.04552956317993957,0.13333333333333333,0.48333333333333334,530.0,0.0,85.0,35.35044934395684
curto,beta_cv113,j6021_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,2.263157894736842,0.05,0.02009801342204467,0.06666666666666667,0.45,415.0,73.0,26.0,16.60308594827455
curto,beta_cv113,j6021_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,3.3815789473684212,0.08333333333333333,0.03240484679171524,0.15,0.45,531.0,0.0,68.0,53.9731985286266
curto,beta_cv113,j6021_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,2.6052631578947367,0.06666666666666667,0.023692905000994163,0.11666666666666667,0.35,379.0,54.0,16.0,23.660922478434607
curto,beta_cv113,j6021_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,3.0789473684210527,0.18333333333333332,0.1118922995982761,0.18333333333333332,0.55,545.0,0.0,54.0,65.54175782241374
curto,beta_cv113,j6021_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,2.526315789473684,0.016666666666666666,0.01988483320587461,0.11666666666666667,0.4166666666666667,423.0,34.0,14.0,40.44278128710228
curto,beta_cv113,j6021_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,3.236842105263158,0.2833333333333333,0.07741317064146314,0.31666666666666665,0.6166666666666667,549.0,0.0,120.0,108.22440739947126
curto,beta_cv113,j6021_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,2.75,0.05,0.028360071240068556,0.1,0.5333333333333333,440.0,60.0,26.0,30.378132619208657
curto,beta_cv113,j6032_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,2.536231884057971,0.21666666666666667,0.10275845206815608,0.25,0.65,583.0,0.0,125.0,74.04089691662924
curto,beta_cv113,j6032_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,1.6666666666666667,0.05,0.0192184245267847,0.1,0.38333333333333336,439.0,85.0,37.0,31.201288397013414
curto,beta_cv113,j6032_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,3.2318840579710146,0.08333333333333333,0.04573271613597065,0.1,0.5,570.0,0.0,131.0,34.77759043033383
curto,beta_cv113,j6032_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,1.536231884057971,0.03333333333333333,0.016905687695771686,0.05,0.35,406.0,77.0,45.0,9.744267109065422
curto,beta_cv113,j6032_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,2.3768115942028984,0.13333333333333333,0.06075692188546526,0.15,0.5,580.0,0.0,70.0,41.2268868530574
curto,beta_cv113,j6032_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,1.855072463768116,0.016666666666666666,0.010385756676557863,0.15,0.4,435.0,69.0,57.0,42.622687439176815
curto,beta_cv113,j6032_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,2.536231884057971,0.16666666666666666,0.11303981625196051,0.21666666666666667,0.6333333333333333,585.0,0.0,166.0,64.78016330820488
curto,beta_cv113,j6032_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,1.8840579710144927,0.0,0.0,0.11666666666666667,0.36666666666666664,448.0,119.0,60.0,38.40070053838136
curto,beta_cv113,j6043_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,1.8888888888888888,0.15,0.061371105419057013,0.15,0.4,510.0,0.0,163.0,48.82382985721611
curto,beta_cv113,j6043_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,1.4537037037037037,0.05,0.024039747650138037,0.08333333333333333,0.4166666666666667,374.0,190.0,55.0,25.964133711694956
curto,beta_cv113,j6043_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,2.0185185185185186,0.06666666666666667,0.04251497392340536,0.08333333333333333,0.5,500.0,0.0,199.0,23.21423916316147
curto,beta_cv113,j6043_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,1.2685185185185186,0.016666666666666666,0.014970059880239521,0.08333333333333333,0.26666666666666666,362.0,131.0,42.0,23.272244814005315
curto,beta_cv113,j6043_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,1.8055555555555556,0.11666666666666667,0.08219280831006669,0.11666666666666667,0.5,518.0,0.0,200.0,42.65901314734383
curto,beta_cv113,j6043_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,1.4537037037037037,0.0,0.0,0.016666666666666666,0.3,391.0,148.0,53.0,5.649398076205867
curto,beta_cv113,j6043_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,1.9907407407407407,0.16666666666666666,0.0673203593181965,0.21666666666666667,0.55,515.0,0.0,242.0,55.42971256692086
curto,beta_cv113,j6043_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,1.5,0.03333333333333333,0.01347305389221557,0.06666666666666667,0.35,392.0,165.0,59.0,19.108909741467233
longo,nenhuma,j6010_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,2.0,0.1,0.031444106078736496,0.11666666666666667,0.43333333333333335,512.0,0.0,150.0,31.201857507545345
longo,nenhuma,j6010_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,1.6235294117647059,0.05,0.025072548253785368,0.11666666666666667,0.3333333333333333,400.0,79.0,32.0,35.963444734289446
longo,nenhuma,j6010_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,2.176470588235294,0.13333333333333333,0.06670331417433463,0.15,0.45,505.0,0.0,102.0,37.986532050691885
longo,nenhuma,j6010_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,1.2941176470588236,0.0,0.0,0.016666666666666666,0.25,367.0,74.0,40.0,4.0
longo,nenhuma,j6010_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,2.3058823529411763,0.13333333333333333,0.059414840407653526,0.16666666666666666,0.5333333333333333,509.0,0.0,95.0,35.33958817933995
longo,nenhuma,j6010_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,1.5529411764705883,0.016666666666666666,0.02616630492274403,0.1,0.35,392.0,88.0,47.0,36.02008293041334
longo,nenhuma,j6010_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,2.847058823529412,0.21666666666666667,0.06585003343998039,0.2833333333333333,0.6666666666666666,526.0,0.0,175.0,52.78364171022744
