configuracao,metrica,numero,ANTES,DEPOIS,delta,CONTROLE_mesmo_ambiente,delta_vs_controle
C4_C1_Crowder_C6,retrabalho_sobre_plano,media_centralizada,0.20309877307027,0.2892036315045449,0.08610485843427493,0.20309877307027008,0.08610485843427484
C4_C1_Crowder_C6,retrabalho_sobre_plano,media_adaptativa,0.1544681748545185,0.2349525766338142,0.0804844017792957,0.15446817485451853,0.08048440177929567
C4_C1_Crowder_C6,retrabalho_sobre_plano,variacao_percentual,-23.94430920512054,-18.75877373617217,5.18553546894837,-23.944309205120547,5.185535468948377
C4_C1_Crowder_C6,retrabalho_sobre_plano,d_instancia,-3.0736131015502792,-2.5596455281703894,0.5139675733798899,-3.0736131015502792,0.5139675733798899
C4_C1_Crowder_C6,retrabalho_sobre_plano,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1_Crowder_C6,retrabalho_sobre_plano,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_C1_Crowder_C6,retrabalho_sobre_esforco_realizado,media_centralizada,0.0770044237565273,0.12144735548643032,0.04444293172990302,0.0770044237565273,0.04444293172990302
C4_C1_Crowder_C6,retrabalho_sobre_esforco_realizado,media_adaptativa,0.0846140173868061,0.11844711411456003,0.033833096727753934,0.0846140173868061,0.033833096727753934
C4_C1_Crowder_C6,retrabalho_sobre_esforco_realizado,variacao_percentual,9.882021394431602,-2.470404859664075,-12.352426254095677,9.882021394431588,-12.352426254095663
C4_C1_Crowder_C6,retrabalho_sobre_esforco_realizado,d_instancia,1.2846685517413916,-0.29071671947876043,-1.575385271220152,1.2846685517413916,-1.575385271220152
C4_C1_Crowder_C6,retrabalho_sobre_esforco_realizado,favoraveis_instancia,0.0625,0.5625,0.5,0.0625,0.5
C4_C1_Crowder_C6,retrabalho_sobre_esforco_realizado,p_instancia,9.1552734375e-05,0.40374755859375,0.403656005859375,9.1552734375e-05,0.403656005859375
C4_C1_comunicacao,n_com_erro,media_centralizada,13.020833333333332,18.75,5.729166666666668,13.020833333333332,5.729166666666668
C4_C1_comunicacao,n_com_erro,media_adaptativa,3.8229166666666665,5.104166666666667,1.2812500000000004,3.8229166666666665,1.2812500000000004
C4_C1_comunicacao,n_com_erro,variacao_percentual,-70.64,-72.77777777777777,-2.137777777777771,-70.64,-2.137777777777771
C4_C1_comunicacao,n_com_erro,d_instancia,-7.815444732066754,-10.507450495764624,-2.6920057636978703,-7.815444732066754,-2.6920057636978703
C4_C1_comunicacao,n_com_erro,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1_comunicacao,n_com_erro,p_instancia,0.0004368090232114,3.0517578125e-05,-0.0004062914450864,3.0517578125e-05,0.0
C4_C1_comunicacao,taxa_omissao,media_centralizada,0.2170138888888888,0.3125,0.09548611111111119,0.21701388888888884,0.09548611111111116
C4_C1_comunicacao,taxa_omissao,media_adaptativa,0.0637152777777777,0.08506944444444442,0.021354166666666716,0.06371527777777775,0.021354166666666674
