ANTES_config,DEPOIS_config,cenario,metrica,ANTES,DEPOIS,delta,ic95_delta_inf,ic95_delta_sup,n_instancias
C4_C1,C4_C1_comunicacao,centralizada,ocupacao_retrabalho,107.4375,107.4375,0.0,0.0,0.0,16
C4_C1,C4_C1_comunicacao,adaptativa,ocupacao_retrabalho,75.30208333333333,79.78125,4.479166666666667,0.4027952090934699,8.555538124239863,16
C4_C1,C4_C1_comunicacao,centralizada,extensoes_horizonte,0.0,0.0,0.0,0.0,0.0,16
C4_C1,C4_C1_comunicacao,adaptativa,extensoes_horizonte,0.0,0.0,0.0,0.0,0.0,16
C4_C1,C4_C1_comunicacao,centralizada,confianca_media_final,0.25,0.25,0.0,0.0,0.0,16
C4_C1,C4_C1_comunicacao,adaptativa,confianca_media_final,0.7999999999999999,0.7999999999999999,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,concluiu,1.0,1.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,concluiu,1.0,1.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,makespan,231.73958333333334,231.73958333333334,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,makespan,151.828125,140.48958333333334,-11.338541666666668,-14.525192261540372,-8.151891071792964,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,makespan_cpm,77.1875,77.1875,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,makespan_cpm,77.1875,77.1875,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,E_total,0.7067130346128633,0.7067130346128633,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,E_total,0.7886944404037828,0.7773500125319416,-0.011344427871841043,-0.015703441501954837,-0.006985414241727247,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,S_UR_final,1.5491080640472887e-15,1.5491080640472887e-15,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,S_UR_final,9.945747928933694e-17,8.095376221225099e-17,-1.8503717077085944e-17,-6.636927488317522e-17,2.9361840729003335e-17,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,S_UR_maximo,35.14699954028097,35.14699954028097,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,S_UR_maximo,8.417289053152514,8.49974611916569,0.08245706601317512,-0.5732268118350277,0.738140943861378,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,S_PV_final,225.24479166666666,225.24479166666666,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,S_PV_final,308.4583333333333,308.4739583333333,0.015625,-1.7119003706707063,1.7431503706707063,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,TW,564.6458333333334,564.6458333333334,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,TW,490.7552083333333,452.6302083333333,-38.125,-41.72052343819145,-34.52947656180855,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,TL,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,TL,41.71875,43.473958333333336,1.7552083333333335,0.835335408923261,2.6750812577434058,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,TU,140.78125,140.78125,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,TU,17.869791666666668,18.4375,0.5677083333333333,-0.17784402394811794,1.3132606906147846,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,TR,98.57459165903295,98.57459165903295,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,TR,73.16486393842389,68.65672880759318,-4.508135130830714,-7.5491824247176735,-1.4670878369437537,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,n_limpas,41.25,41.25,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,n_limpas,54.895833333333336,55.0,0.10416666666666669,-0.18746879425952462,0.395802127592858,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,n_com_erro,18.75,18.75,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,n_com_erro,5.104166666666667,5.0,-0.10416666666666669,-0.395802127592858,0.18746879425952462,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,n_reportadas,2.96875,2.96875,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,n_reportadas,13.401041666666666,12.828125,-0.5729166666666667,-1.2556360694593591,0.10980273612602554,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,n_adiamentos,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,n_adiamentos,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,taxa_omissao,0.31249999999999994,0.31249999999999994,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,taxa_omissao,0.08506944444444442,0.0833333333333333,-0.0017361111111111154,-0.0065967021265476355,0.003124479904325405,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,E_plano,339.25,339.25,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,E_plano,339.25,339.25,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,retrabalho_sobre_plano,0.2892036315045449,0.2892036315045449,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,retrabalho_sobre_plano,0.21475848730227395,0.20148600953525211,-0.013272477767021838,-0.022022957063526194,-0.00452199847051748,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,divida_latente_sobre_plano,0.10327218484475532,0.10327218484475532,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,divida_latente_sobre_plano,0.024744980563948776,0.02497353950074078,0.0002285589367920078,-0.0017527638497204442,0.00220988172330446,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,retrabalho_sobre_esforco_realizado,0.12144735548643032,0.12144735548643032,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,retrabalho_sobre_esforco_realizado,0.11509117668784563,0.11557861636634509,0.00048743967849946114,-0.004087551976058496,0.005062431333057418,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,p1_omissao,38.21875,38.21875,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,p1_omissao,24.557291666666668,22.15625,-2.4010416666666665,-3.346669986261227,-1.4554133470721065,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,p1_fuga,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,p1_fuga,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,p2_ajuda,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,p2_ajuda,41.71875,43.473958333333336,1.7552083333333335,0.835335408923261,2.6750812577434058,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,p2_bloqueio,140.78125,140.78125,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,p2_bloqueio,17.869791666666668,18.4375,0.5677083333333333,-0.17784402394811794,1.3132606906147846,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,p3_analitica,21.78125,21.78125,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,p3_analitica,35.442708333333336,37.84375,2.4010416666666665,1.4554133470721065,3.346669986261227,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,hiato_encontrado,140.78125,140.78125,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,hiato_encontrado,59.588541666666664,61.911458333333336,2.322916666666667,1.269739301620395,3.376094031712939,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,hiato_sem_colega_capaz,10.21875,10.21875,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,hiato_sem_colega_capaz,7.979166666666667,8.359375,0.3802083333333333,0.014044901590637482,0.7463717650760291,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,hiato_sem_colega_livre,13.192708333333334,13.192708333333334,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,hiato_sem_colega_livre,2.546875,2.703125,0.15625000000000006,-0.3518290513622239,0.664329051362224,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,hiato_colega_capaz_sem_confianca,130.5625,130.5625,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,hiato_colega_capaz_sem_confianca,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,competencia_maxima_inicial,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,competencia_maxima_inicial,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,competencia_minima_inicial,0.3605369664877633,0.3605369664877633,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,competencia_minima_inicial,0.3605369664877633,0.3605369664877633,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,tarefas_acima_da_competencia_maxima_inicial,14.541666666666666,14.541666666666666,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,tarefas_acima_da_competencia_maxima_inicial,14.541666666666666,14.541666666666666,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,n_tarefas,60.0,60.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,n_tarefas,60.0,60.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,competencia_maxima_final,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,competencia_maxima_final,0.7936828357286764,0.8003277520458703,0.006644916317193832,0.0014420708400467276,0.011847761794340935,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,atraso_relativo,3.0608024318896923,3.0608024318896923,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,atraso_relativo,2.006424246816465,1.8582766675477351,-0.1481475792687297,-0.19111910539248728,-0.10517605314497214,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,tarefas_pendentes,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,tarefas_pendentes,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,dividas_pendentes,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,dividas_pendentes,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,N_req,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,N_req,51.609375,53.552083333333336,1.9427083333333335,0.7882051862461028,3.0972114804205644,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,N_fail,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,N_fail,9.890625,10.078125,0.18750000000000006,-0.7376497536285187,1.112649753628519,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,N_blocked,130.5625,130.5625,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,N_blocked,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,N_success,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,N_success,41.71875,43.473958333333336,1.7552083333333335,0.835335408923261,2.6750812577434058,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,retrabalho_gerado,98.57459165903295,98.57459165903295,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,retrabalho_gerado,73.16486393842389,68.65672880759318,-4.5081351308307145,-7.549182424717675,-1.4670878369437537,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,retrabalho_pendente,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,retrabalho_pendente,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,ocupacao_retrabalho,107.4375,107.4375,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,ocupacao_retrabalho,79.78125,74.90625,-4.875000000000001,-8.199365093952329,-1.5506349060476734,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,extensoes_horizonte,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,extensoes_horizonte,0.0,0.0,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,centralizada,confianca_media_final,0.25,0.25,0.0,0.0,0.0,16
C4_C1_comunicacao,C4_C1_Crowder,adaptativa,confianca_media_final,0.7999999999999999,0.9661145106873298,0.16611451068732982,0.16090891592613796,0.1713201054485217,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,concluiu,1.0,1.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,concluiu,1.0,1.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,makespan,231.73958333333334,231.73958333333334,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,makespan,140.48958333333334,154.359375,13.869791666666666,10.907153081933338,16.832430251399995,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,makespan_cpm,77.1875,77.1875,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,makespan_cpm,77.1875,77.1875,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,E_total,0.7067130346128633,0.7067130346128633,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,E_total,0.7773500125319416,0.6558684628165047,-0.121481549715437,-0.1395128132528066,-0.1034502861780674,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,S_UR_final,1.5491080640472887e-15,1.5491080640472887e-15,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,S_UR_final,8.095376221225099e-17,9.020562075079397e-17,9.251858538542969e-18,-6.268738645213209e-17,8.119110352921804e-17,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,S_UR_maximo,35.14699954028097,35.14699954028097,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,S_UR_maximo,8.49974611916569,8.667447708101468,0.16770158893577852,-0.500467404972911,0.8358705828444681,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,S_PV_final,225.24479166666666,225.24479166666666,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,S_PV_final,308.4739583333333,307.578125,-0.8958333333333331,-3.0031239854162055,1.2114573187495394,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,TW,564.6458333333334,564.6458333333334,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,TW,452.6302083333333,433.015625,-19.614583333333336,-26.33064763212419,-12.89851903454248,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,TL,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,TL,43.473958333333336,102.859375,59.385416666666664,48.254684236985206,70.51614909634813,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,TU,140.78125,140.78125,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,TU,18.4375,49.520833333333336,31.083333333333336,26.23539180692222,35.931274859744455,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,TR,98.57459165903295,98.57459165903295,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,TR,68.65672880759318,80.13663180837382,11.479903000780638,6.794441357231758,16.165364644329518,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,n_limpas,41.25,41.25,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,n_limpas,55.0,54.942708333333336,-0.057291666666666664,-0.47312882946714685,0.3585454961338135,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,n_com_erro,18.75,18.75,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,n_com_erro,5.0,5.057291666666667,0.057291666666666664,-0.3585454961338135,0.47312882946714685,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,n_reportadas,2.96875,2.96875,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,n_reportadas,12.828125,14.078125,1.25,0.44611462633389176,2.053885373666108,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,n_adiamentos,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,n_adiamentos,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,taxa_omissao,0.31249999999999994,0.31249999999999994,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,taxa_omissao,0.0833333333333333,0.08428819444444441,0.0009548611111111086,-0.005975758268896893,0.007885480491119111,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,E_plano,339.25,339.25,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,E_plano,339.25,339.25,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,retrabalho_sobre_plano,0.2892036315045449,0.2892036315045449,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,retrabalho_sobre_plano,0.20148600953525211,0.23495257663381422,0.03346656709856211,0.02013051660018727,0.046802617596936956,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,divida_latente_sobre_plano,0.10327218484475532,0.10327218484475532,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,divida_latente_sobre_plano,0.02497353950074078,0.02545760842423252,0.00048406892349174015,-0.001482131386035049,0.0024502692330185295,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,retrabalho_sobre_esforco_realizado,0.12144735548643032,0.12144735548643032,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,retrabalho_sobre_esforco_realizado,0.11557861636634509,0.11844711411456003,0.002868497748214934,-0.0030046762783281934,0.008741671774758061,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,p1_omissao,38.21875,38.21875,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,p1_omissao,22.15625,31.229166666666668,9.072916666666666,7.090840819451137,11.054992513882194,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,p1_fuga,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,p1_fuga,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,p2_ajuda,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,p2_ajuda,43.473958333333336,102.859375,59.385416666666664,48.254684236985206,70.51614909634813,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,p2_bloqueio,140.78125,140.78125,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,p2_bloqueio,18.4375,49.520833333333336,31.083333333333336,26.23539180692222,35.931274859744455,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,p3_analitica,21.78125,21.78125,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,p3_analitica,37.84375,28.770833333333332,-9.072916666666666,-11.054992513882194,-7.090840819451137,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,hiato_encontrado,140.78125,140.78125,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,hiato_encontrado,61.911458333333336,152.38020833333334,90.46875,76.37294344447996,104.56455655552004,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,hiato_sem_colega_capaz,10.21875,10.21875,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,hiato_sem_colega_capaz,8.359375,10.385416666666666,2.0260416666666665,1.0281301159499248,3.0239532173834083,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,hiato_sem_colega_livre,13.192708333333334,13.192708333333334,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,hiato_sem_colega_livre,2.703125,10.90625,8.203125,5.09586215329758,11.310387846702419,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,hiato_colega_capaz_sem_confianca,130.5625,130.5625,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,hiato_colega_capaz_sem_confianca,0.0,0.020833333333333332,0.020833333333333332,-0.013562785805135934,0.055229452471802595,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,competencia_maxima_inicial,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,competencia_maxima_inicial,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,competencia_minima_inicial,0.3605369664877633,0.3605369664877633,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,competencia_minima_inicial,0.3605369664877633,0.3605369664877633,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,tarefas_acima_da_competencia_maxima_inicial,14.541666666666666,14.541666666666666,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,tarefas_acima_da_competencia_maxima_inicial,14.541666666666666,14.541666666666666,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,n_tarefas,60.0,60.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,n_tarefas,60.0,60.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,competencia_maxima_final,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,competencia_maxima_final,0.8003277520458703,0.6784269160974062,-0.12190083594846396,-0.13916129340349553,-0.10464037849343237,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,atraso_relativo,3.0608024318896923,3.0608024318896923,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,atraso_relativo,1.8582766675477351,2.0373813983341833,0.17910473078644817,0.14293819476771208,0.21527126680518427,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,tarefas_pendentes,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,tarefas_pendentes,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,dividas_pendentes,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,dividas_pendentes,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,N_req,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,N_req,53.552083333333336,141.97395833333334,88.421875,74.43506469287995,102.40868530712005,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,N_fail,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,N_fail,10.078125,39.114583333333336,29.036458333333336,23.95643193621453,34.11648473045214,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,N_blocked,130.5625,130.5625,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,N_blocked,0.0,0.020833333333333332,0.020833333333333332,-0.013562785805135934,0.055229452471802595,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,N_success,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,N_success,43.473958333333336,102.859375,59.385416666666664,48.254684236985206,70.51614909634813,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,retrabalho_gerado,98.57459165903295,98.57459165903295,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,retrabalho_gerado,68.65672880759318,80.13663180837382,11.479903000780638,6.794441357231758,16.165364644329518,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,retrabalho_pendente,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,retrabalho_pendente,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,ocupacao_retrabalho,107.4375,107.4375,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,ocupacao_retrabalho,74.90625,87.11458333333333,12.208333333333334,7.114222800516737,17.30244386614993,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,extensoes_horizonte,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,extensoes_horizonte,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,centralizada,confianca_media_final,0.25,0.25,0.0,0.0,0.0,16
C4_C1_Crowder,C4_C1_Crowder_C6,adaptativa,confianca_media_final,0.9661145106873298,0.9363963210023943,-0.02971818968493547,-0.036792778515802906,-0.02264360085406803,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,concluiu,1.0,1.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,concluiu,1.0,1.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,makespan,231.73958333333334,231.73958333333334,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,makespan,154.359375,154.359375,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,makespan_cpm,77.1875,77.1875,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,makespan_cpm,77.1875,77.1875,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,E_total,0.7067130346128633,0.7067130346128633,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,E_total,0.6558684628165047,0.6558684628165047,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,S_UR_final,1.5491080640472887e-15,1.5491080640472887e-15,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,S_UR_final,9.020562075079397e-17,9.020562075079397e-17,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,S_UR_maximo,35.14699954028097,35.14699954028097,0.0,0.0,0.0,16
