ai,ci,metrica,media,lo,hi,A_tau_inicial,A_tau_min,A_p_reporte,A_p_deteccao,C_tau_inicial,C_tau_min,C_p_reporte,C_p_deteccao
56,28,taxa_falha_efetiva,0.0010416666666666682,-0.019483096034296474,0.021566429367629814,0.8,0.25,0.15,0.12,0.525,0.25,0.15,0.075
56,29,taxa_falha_efetiva,0.010416666666666664,-0.04949925748885897,0.0703325908221923,0.8,0.25,0.15,0.12,0.525,0.25,0.15,0.12
56,38,taxa_falha_efetiva,0.002083333333333331,-0.07164699620280554,0.07581366286947219,0.8,0.25,0.15,0.12,0.525,0.425,0.15,0.12
56,45,taxa_falha_efetiva,0.004166666666666666,-0.05077386152431917,0.0591071948576525,0.8,0.25,0.15,0.12,0.525,0.6,0.15,0.03
56,46,taxa_falha_efetiva,0.01041666666666666,-0.05236536420963564,0.07319869754296895,0.8,0.25,0.15,0.12,0.525,0.6,0.15,0.075
56,47,taxa_falha_efetiva,0.015624999999999997,0.0009237172544528677,0.030326282745547127,0.8,0.25,0.15,0.12,0.525,0.6,0.15,0.12
56,54,taxa_falha_efetiva,0.02395833333333333,-0.05658665169078256,0.10450331835744922,0.8,0.25,0.15,0.12,0.8,0.25,0.15,0.03
56,55,taxa_falha_efetiva,0.016666666666666663,-0.03985142207203402,0.07318475540536734,0.8,0.25,0.15,0.12,0.8,0.25,0.15,0.075
56,63,taxa_falha_efetiva,0.03645833333333333,-0.020156893412426873,0.09307356007909354,0.8,0.25,0.15,0.12,0.8,0.425,0.15,0.03
56,64,taxa_falha_efetiva,0.006249999999999995,-0.05065564588745504,0.06315564588745502,0.8,0.25,0.15,0.12,0.8,0.425,0.15,0.075
56,65,taxa_falha_efetiva,0.015624999999999997,-0.04547149785206392,0.0767214978520639,0.8,0.25,0.15,0.12,0.8,0.425,0.15,0.12
56,72,taxa_falha_efetiva,0.014583333333333332,-0.06688865607474728,0.09605532274141396,0.8,0.25,0.15,0.12,0.8,0.6,0.15,0.03
56,73,taxa_falha_efetiva,0.026041666666666664,-0.02095725358090287,0.0730405869142362,0.8,0.25,0.15,0.12,0.8,0.6,0.15,0.075
56,74,taxa_falha_efetiva,0.021875,-0.04646647012783168,0.09021647012783168,0.8,0.25,0.15,0.12,0.8,0.6,0.15,0.12
57,48,taxa_falha_efetiva,0.006250000000000004,-0.052679586425071256,0.06517958642507127,0.8,0.25,0.45,0.03,0.525,0.6,0.45,0.03
57,63,taxa_falha_efetiva,0.010416666666666668,-0.03305978334123663,0.053893116674569974,0.8,0.25,0.45,0.03,0.8,0.425,0.15,0.03
57,66,taxa_falha_efetiva,0.0041666666666666675,-0.05286757971448597,0.0612009130478193,0.8,0.25,0.45,0.03,0.8,0.425,0.45,0.03
58,39,taxa_falha_efetiva,0.004166666666666666,-0.07103939950802135,0.07937273284135468,0.8,0.25,0.45,0.075,0.525,0.425,0.45,0.03
58,48,taxa_falha_efetiva,0.010416666666666668,-0.029547657140171626,0.05038099047350496,0.8,0.25,0.45,0.075,0.525,0.6,0.45,0.03
58,49,taxa_falha_efetiva,0.006250000000000004,-0.06668106116276436,0.07918106116276437,0.8,0.25,0.45,0.075,0.525,0.6,0.45,0.075
58,54,taxa_falha_efetiva,0.002083333333333333,-0.025784111814590067,0.029950778481256733,0.8,0.25,0.45,0.075,0.8,0.25,0.15,0.03
58,57,taxa_falha_efetiva,0.004166666666666666,-0.03487028435860999,0.04320361769194332,0.8,0.25,0.45,0.075,0.8,0.25,0.45,0.03
58,63,taxa_falha_efetiva,0.014583333333333334,-0.03968634517977872,0.06885301184644538,0.8,0.25,0.45,0.075,0.8,0.425,0.15,0.03
58,66,taxa_falha_efetiva,0.008333333333333331,-0.08176444923797895,0.09843111590464561,0.8,0.25,0.45,0.075,0.8,0.425,0.45,0.03
58,73,taxa_falha_efetiva,0.0041666666666666675,-0.0744682526744566,0.08280158600778993,0.8,0.25,0.45,0.075,0.8,0.6,0.15,0.075
58,76,taxa_falha_efetiva,0.002083333333333331,-0.03402888965814045,0.03819555632480712,0.8,0.25,0.45,0.075,0.8,0.6,0.45,0.075
59,1,taxa_falha_efetiva,0.018749999999999996,-0.05418106116276434,0.09168106116276434,0.8,0.25,0.45,0.12,0.25,0.25,0.15,0.075
59,3,taxa_falha_efetiva,0.007291666666666665,-0.07009891360649598,0.08468224693982931,0.8,0.25,0.45,0.12,0.25,0.25,0.45,0.03
59,5,taxa_falha_efetiva,0.002083333333333333,-0.06776906741566766,0.07193573408233431,0.8,0.25,0.45,0.12,0.25,0.25,0.45,0.12
59,9,taxa_falha_efetiva,0.01666666666666666,-0.07678398840308895,0.11011732173642227,0.8,0.25,0.45,0.12,0.25,0.425,0.15,0.03
59,10,taxa_falha_efetiva,0.009374999999999998,-0.076624788657798,0.09537478865779798,0.8,0.25,0.45,0.12,0.25,0.425,0.15,0.075
59,13,taxa_falha_efetiva,0.0052083333333333304,-0.10980361715629454,0.1202202838229612,0.8,0.25,0.45,0.12,0.25,0.425,0.45,0.075
59,14,taxa_falha_efetiva,0.0020833333333333294,-0.12400476341410055,0.1281714300807672,0.8,0.25,0.45,0.12,0.25,0.425,0.45,0.12
59,18,taxa_falha_efetiva,0.006249999999999995,-0.060601189602477415,0.0731011896024774,0.8,0.25,0.45,0.12,0.25,0.6,0.15,0.03
59,19,taxa_falha_efetiva,0.007291666666666658,-0.05684687818839465,0.07143021152172796,0.8,0.25,0.45,0.12,0.25,0.6,0.15,0.075
59,20,taxa_falha_efetiva,0.010416666666666656,-0.09006083573035129,0.1108941690636846,0.8,0.25,0.45,0.12,0.25,0.6,0.15,0.12
59,21,taxa_falha_efetiva,0.013541666666666669,-0.07981093921538379,0.10689427254871714,0.8,0.25,0.45,0.12,0.25,0.6,0.45,0.03
59,23,taxa_falha_efetiva,0.013541666666666664,-0.062319115643136316,0.08940244897646964,0.8,0.25,0.45,0.12,0.25,0.6,0.45,0.12
59,27,taxa_falha_efetiva,0.010416666666666661,-0.03567720849751575,0.05651054183084907,0.8,0.25,0.45,0.12,0.525,0.25,0.15,0.03
59,29,taxa_falha_efetiva,0.00833333333333333,-0.060355660690640356,0.07702232735730702,0.8,0.25,0.45,0.12,0.525,0.25,0.15,0.12
59,30,taxa_falha_efetiva,0.0010416666666666612,-0.0576075236247206,0.05969085695805393,0.8,0.25,0.45,0.12,0.525,0.25,0.45,0.03
59,32,taxa_falha_efetiva,0.002083333333333331,-0.06563891827163873,0.06980558493830538,0.8,0.25,0.45,0.12,0.525,0.25,0.45,0.12
59,39,taxa_falha_efetiva,0.02395833333333333,-0.03972166376571129,0.08763833043237795,0.8,0.25,0.45,0.12,0.525,0.425,0.45,0.03
59,45,taxa_falha_efetiva,0.0020833333333333277,-0.07380158924193662,0.07796825590860328,0.8,0.25,0.45,0.12,0.525,0.6,0.15,0.03
59,46,taxa_falha_efetiva,0.008333333333333325,-0.05992768771407787,0.07659435438074452,0.8,0.25,0.45,0.12,0.525,0.6,0.15,0.075
59,47,taxa_falha_efetiva,0.013541666666666658,-0.0744789507063568,0.10156228403969011,0.8,0.25,0.45,0.12,0.525,0.6,0.15,0.12
59,48,taxa_falha_efetiva,0.03020833333333333,-0.0189245138669229,0.07934118053358956,0.8,0.25,0.45,0.12,0.525,0.6,0.45,0.03
59,49,taxa_falha_efetiva,0.026041666666666664,-0.05432119266362261,0.10640452599695593,0.8,0.25,0.45,0.12,0.525,0.6,0.45,0.075
59,50,taxa_falha_efetiva,0.005208333333333329,-0.0854366683349949,0.09585333500166156,0.8,0.25,0.45,0.12,0.525,0.6,0.45,0.12
59,54,taxa_falha_efetiva,0.021874999999999995,-0.027850723520066605,0.07160072352006659,0.8,0.25,0.45,0.12,0.8,0.25,0.15,0.03
59,55,taxa_falha_efetiva,0.014583333333333327,-0.03276502607680873,0.06193169274347539,0.8,0.25,0.45,0.12,0.8,0.25,0.15,0.075
59,57,taxa_falha_efetiva,0.023958333333333328,-0.006364242108885743,0.0542809087755524,0.8,0.25,0.45,0.12,0.8,0.25,0.45,0.03
59,58,taxa_falha_efetiva,0.019791666666666662,-0.028438202870977317,0.06802153620431065,0.8,0.25,0.45,0.12,0.8,0.25,0.45,0.075
59,63,taxa_falha_efetiva,0.034374999999999996,-0.00698567947845128,0.07573567947845128,0.8,0.25,0.45,0.12,0.8,0.425,0.15,0.03
59,64,taxa_falha_efetiva,0.004166666666666659,-0.04661600602763594,0.054949339360969254,0.8,0.25,0.45,0.12,0.8,0.425,0.15,0.075
59,65,taxa_falha_efetiva,0.01354166666666666,-0.04990781384924571,0.07699114718257903,0.8,0.25,0.45,0.12,0.8,0.425,0.15,0.12
59,66,taxa_falha_efetiva,0.028124999999999997,-0.018873920247569523,0.07512392024756952,0.8,0.25,0.45,0.12,0.8,0.425,0.45,0.03
59,67,taxa_falha_efetiva,0.004166666666666659,-0.1017766597893095,0.11010999312264283,0.8,0.25,0.45,0.12,0.8,0.425,0.45,0.075
59,68,taxa_falha_efetiva,0.021874999999999995,-0.07681846418482369,0.12056846418482367,0.8,0.25,0.45,0.12,0.8,0.425,0.45,0.12
59,72,taxa_falha_efetiva,0.012499999999999995,-0.05178117021431475,0.07678117021431474,0.8,0.25,0.45,0.12,0.8,0.6,0.15,0.03
59,73,taxa_falha_efetiva,0.02395833333333333,-0.06118528877196576,0.10910195543863242,0.8,0.25,0.45,0.12,0.8,0.6,0.15,0.075
59,74,taxa_falha_efetiva,0.019791666666666662,-0.04272724860350084,0.08231058193683417,0.8,0.25,0.45,0.12,0.8,0.6,0.15,0.12
59,75,taxa_falha_efetiva,0.013541666666666664,-0.04384474512096306,0.0709280784542964,0.8,0.25,0.45,0.12,0.8,0.6,0.45,0.03
59,76,taxa_falha_efetiva,0.02187499999999999,-0.027257847200256244,0.07100784720025623,0.8,0.25,0.45,0.12,0.8,0.6,0.45,0.075
59,77,taxa_falha_efetiva,0.022916666666666658,-0.04437146346678825,0.09020479680012156,0.8,0.25,0.45,0.12,0.8,0.6,0.45,0.12
60,3,taxa_falha_efetiva,0.0031250000000000062,-0.016672990583280357,0.02292299058328037,0.8,0.25,0.75,0.03,0.25,0.25,0.45,0.03
60,6,taxa_falha_efetiva,0.0020833333333333363,-0.048264672255606156,0.052431338922272835,0.8,0.25,0.75,0.03,0.25,0.25,0.75,0.03
60,9,taxa_falha_efetiva,0.012499999999999999,-0.019980706590633432,0.044980706590633426,0.8,0.25,0.75,0.03,0.25,0.425,0.15,0.03
60,15,taxa_falha_efetiva,0.0010416666666666716,-0.06355217082356988,0.06563550415690324,0.8,0.25,0.75,0.03,0.25,0.425,0.75,0.03
60,18,taxa_falha_efetiva,0.0020833333333333346,-0.055843123014774,0.06000978968144067,0.8,0.25,0.75,0.03,0.25,0.6,0.15,0.03
60,21,taxa_falha_efetiva,0.009375000000000005,-0.04376926604193887,0.06251926604193887,0.8,0.25,0.75,0.03,0.25,0.6,0.45,0.03
60,24,taxa_falha_efetiva,0.007291666666666674,-0.07085258280952698,0.08543591614286032,0.8,0.25,0.75,0.03,0.25,0.6,0.75,0.03
60,27,taxa_falha_efetiva,0.00625,-0.049089134589341846,0.06158913458934184,0.8,0.25,0.75,0.03,0.525,0.25,0.15,0.03
60,39,taxa_falha_efetiva,0.019791666666666666,-0.01824721780386529,0.05783055113719862,0.8,0.25,0.75,0.03,0.525,0.425,0.45,0.03
60,42,taxa_falha_efetiva,0.0041666666666666675,-0.038113738020452335,0.04644707135378567,0.8,0.25,0.75,0.03,0.525,0.425,0.75,0.03
60,48,taxa_falha_efetiva,0.02604166666666667,-0.014963215410032343,0.06704654874336569,0.8,0.25,0.75,0.03,0.525,0.6,0.45,0.03
60,51,taxa_falha_efetiva,0.029166666666666667,-0.014812417958669728,0.07314575129200307,0.8,0.25,0.75,0.03,0.525,0.6,0.75,0.03
60,54,taxa_falha_efetiva,0.017708333333333333,-0.004856733524897242,0.040273400191563904,0.8,0.25,0.75,0.03,0.8,0.25,0.15,0.03
60,57,taxa_falha_efetiva,0.019791666666666666,-0.03860715240564134,0.07819048573897466,0.8,0.25,0.75,0.03,0.8,0.25,0.45,0.03
60,63,taxa_falha_efetiva,0.030208333333333337,-0.0028868520902324973,0.06330351875689917,0.8,0.25,0.75,0.03,0.8,0.425,0.15,0.03
60,66,taxa_falha_efetiva,0.02395833333333334,-0.0650554959265032,0.11297216259316989,0.8,0.25,0.75,0.03,0.8,0.425,0.45,0.03
60,69,taxa_falha_efetiva,0.01979166666666667,-0.02296260350719947,0.0625459368405328,0.8,0.25,0.75,0.03,0.8,0.425,0.75,0.03
60,72,taxa_falha_efetiva,0.008333333333333335,-0.02276457563561906,0.03943124230228573,0.8,0.25,0.75,0.03,0.8,0.6,0.15,0.03
60,75,taxa_falha_efetiva,0.009375000000000003,-0.036996193631898475,0.05574619363189848,0.8,0.25,0.75,0.03,0.8,0.6,0.45,0.03
60,78,taxa_falha_efetiva,0.021875000000000002,0.0028314977396365383,0.04091850226036346,0.8,0.25,0.75,0.03,0.8,0.6,0.75,0.03
61,1,taxa_falha_efetiva,0.018750000000000003,-0.020474179682275606,0.05797417968227561,0.8,0.25,0.75,0.075,0.25,0.25,0.15,0.075
61,3,taxa_falha_efetiva,0.007291666666666672,-0.028769801242814346,0.04335313457614769,0.8,0.25,0.75,0.075,0.25,0.25,0.45,0.03
61,6,taxa_falha_efetiva,0.006250000000000002,-0.04496365076978452,0.05746365076978452,0.8,0.25,0.75,0.075,0.25,0.25,0.75,0.03
61,9,taxa_falha_efetiva,0.016666666666666663,-0.03773784355366461,0.07107117688699793,0.8,0.25,0.75,0.075,0.25,0.425,0.15,0.03
61,10,taxa_falha_efetiva,0.009375000000000001,-0.03975784720025623,0.05850784720025623,0.8,0.25,0.75,0.075,0.25,0.425,0.15,0.075
61,13,taxa_falha_efetiva,0.005208333333333337,-0.06987586261677696,0.08029252928344364,0.8,0.25,0.75,0.075,0.25,0.425,0.45,0.075
61,15,taxa_falha_efetiva,0.005208333333333337,-0.06545223926539666,0.07586890593206334,0.8,0.25,0.75,0.075,0.25,0.425,0.75,0.03
61,16,taxa_falha_efetiva,0.00729166666666667,-0.04694425154550279,0.061527584878836125,0.8,0.25,0.75,0.075,0.25,0.425,0.75,0.075
61,18,taxa_falha_efetiva,0.00625,-0.03920365136114866,0.051703651361148656,0.8,0.25,0.75,0.075,0.25,0.6,0.15,0.03
61,19,taxa_falha_efetiva,0.007291666666666663,-0.061049803461165016,0.07563313679449835,0.8,0.25,0.75,0.075,0.25,0.6,0.15,0.075
61,21,taxa_falha_efetiva,0.013541666666666672,-0.04779419154516923,0.07487752487850258,0.8,0.25,0.75,0.075,0.25,0.6,0.45,0.03
61,24,taxa_falha_efetiva,0.011458333333333336,-0.06063920261309633,0.083555869279763,0.8,0.25,0.75,0.075,0.25,0.6,0.75,0.03
61,27,taxa_falha_efetiva,0.010416666666666666,-0.024874716754723157,0.045708050088056486,0.8,0.25,0.75,0.075,0.525,0.25,0.15,0.03
61,30,taxa_falha_efetiva,0.0010416666666666664,-0.017216195353440707,0.01929952868677404,0.8,0.25,0.75,0.075,0.525,0.25,0.45,0.03
61,34,taxa_falha_efetiva,0.0020833333333333363,-0.044641994201544466,0.048808660868211146,0.8,0.25,0.75,0.075,0.525,0.25,0.75,0.075
61,39,taxa_falha_efetiva,0.023958333333333335,-0.010010802714122777,0.05792746938078945,0.8,0.25,0.75,0.075,0.525,0.425,0.45,0.03
61,42,taxa_falha_efetiva,0.008333333333333333,-0.033947071353785656,0.05061373802045232,0.8,0.25,0.75,0.075,0.525,0.425,0.75,0.03
61,43,taxa_falha_efetiva,0.004166666666666671,-0.044854217956170665,0.05318755128950401,0.8,0.25,0.75,0.075,0.525,0.425,0.75,0.075
61,45,taxa_falha_efetiva,0.0020833333333333346,-0.034432390706881415,0.03859905737354808,0.8,0.25,0.75,0.075,0.525,0.6,0.15,0.03
61,46,taxa_falha_efetiva,0.00833333333333333,-0.03181389451287565,0.04848056117954231,0.8,0.25,0.75,0.075,0.525,0.6,0.15,0.075
61,48,taxa_falha_efetiva,0.03020833333333333,-0.0074433768398751085,0.06786004350654176,0.8,0.25,0.75,0.075,0.525,0.6,0.45,0.03
61,49,taxa_falha_efetiva,0.02604166666666667,-0.028998783755751788,0.08108211708908514,0.8,0.25,0.75,0.075,0.525,0.6,0.45,0.075
61,51,taxa_falha_efetiva,0.03333333333333333,-0.0013296666032382928,0.06799633326990495,0.8,0.25,0.75,0.075,0.525,0.6,0.75,0.03
61,52,taxa_falha_efetiva,0.02604166666666667,-0.026268912136772397,0.07835224547010575,0.8,0.25,0.75,0.075,0.525,0.6,0.75,0.075
61,54,taxa_falha_efetiva,0.021875,0.0020770094167196426,0.041672990583280355,0.8,0.25,0.75,0.075,0.8,0.25,0.15,0.03
61,55,taxa_falha_efetiva,0.014583333333333332,0.0060239155968296754,0.023142751069836986,0.8,0.25,0.75,0.075,0.8,0.25,0.15,0.075
61,57,taxa_falha_efetiva,0.02395833333333333,-0.013693376839875086,0.06161004350654175,0.8,0.25,0.75,0.075,0.8,0.25,0.45,0.03
61,58,taxa_falha_efetiva,0.019791666666666666,-0.02296260350719946,0.06254593684053279,0.8,0.25,0.75,0.075,0.8,0.25,0.45,0.075
61,60,taxa_falha_efetiva,0.004166666666666666,-0.020640882762871463,0.028974216096204795,0.8,0.25,0.75,0.075,0.8,0.25,0.75,0.03
61,63,taxa_falha_efetiva,0.034375,0.020706705974433658,0.04804329402556635,0.8,0.25,0.75,0.075,0.8,0.425,0.15,0.03
61,64,taxa_falha_efetiva,0.004166666666666664,-0.02064088276287146,0.028974216096204784,0.8,0.25,0.75,0.075,0.8,0.425,0.15,0.075
61,66,taxa_falha_efetiva,0.028125000000000004,-0.03736992845171943,0.09361992845171943,0.8,0.25,0.75,0.075,0.8,0.425,0.45,0.03
61,67,taxa_falha_efetiva,0.004166666666666666,-0.06452232735730701,0.07285566069064034,0.8,0.25,0.75,0.075,0.8,0.425,0.45,0.075
61,69,taxa_falha_efetiva,0.023958333333333335,-0.001648492051558939,0.04956515871822561,0.8,0.25,0.75,0.075,0.8,0.425,0.75,0.03
61,70,taxa_falha_efetiva,0.011458333333333334,-0.03737537655244675,0.06029204321911342,0.8,0.25,0.75,0.075,0.8,0.425,0.75,0.075
61,72,taxa_falha_efetiva,0.0125,-0.01998070659063343,0.044980706590633426,0.8,0.25,0.75,0.075,0.8,0.6,0.15,0.03
61,73,taxa_falha_efetiva,0.023958333333333335,-0.023040586914236185,0.07095725358090285,0.8,0.25,0.75,0.075,0.8,0.6,0.15,0.075
61,75,taxa_falha_efetiva,0.013541666666666669,-0.02746321541003234,0.054546548743365675,0.8,0.25,0.75,0.075,0.8,0.6,0.45,0.03
61,76,taxa_falha_efetiva,0.021875,0.006208693250810141,0.03754130674918986,0.8,0.25,0.75,0.075,0.8,0.6,0.45,0.075
61,78,taxa_falha_efetiva,0.026041666666666668,-0.002794807165331214,0.054878140498664546,0.8,0.25,0.75,0.075,0.8,0.6,0.75,0.03
61,79,taxa_falha_efetiva,0.006249999999999993,-0.010435376877802287,0.022935376877802276,0.8,0.25,0.75,0.075,0.8,0.6,0.75,0.075
62,1,taxa_falha_efetiva,0.013541666666666664,-0.01773243583107811,0.044815769164411434,0.8,0.25,0.75,0.12,0.25,0.25,0.15,0.075
62,3,taxa_falha_efetiva,0.0020833333333333346,-0.04272094677996023,0.0468876134466269,0.8,0.25,0.75,0.12,0.25,0.25,0.45,0.03
62,6,taxa_falha_efetiva,0.0010416666666666647,-0.020864423571466346,0.022947756904799672,0.8,0.25,0.75,0.12,0.25,0.25,0.75,0.03
62,9,taxa_falha_efetiva,0.011458333333333329,-0.06999117173889531,0.09290783840556198,0.8,0.25,0.75,0.12,0.25,0.425,0.15,0.03
62,10,taxa_falha_efetiva,0.004166666666666664,-0.030916506185827065,0.0392498395191604,0.8,0.25,0.75,0.12,0.25,0.425,0.15,0.075
62,16,taxa_falha_efetiva,0.002083333333333333,-0.02525325471779933,0.029419921384465995,0.8,0.25,0.75,0.12,0.25,0.425,0.75,0.075
62,17,taxa_falha_efetiva,0.002083333333333331,-0.03561699107596963,0.03978365774263629,0.8,0.25,0.75,0.12,0.25,0.425,0.75,0.12
62,18,taxa_falha_efetiva,0.001041666666666663,-0.05531415332274216,0.05739748665607548,0.8,0.25,0.75,0.12,0.25,0.6,0.15,0.03
62,19,taxa_falha_efetiva,0.002083333333333326,-0.04648712013390071,0.05065378680056736,0.8,0.25,0.75,0.12,0.25,0.6,0.15,0.075
62,20,taxa_falha_efetiva,0.005208333333333325,-0.03889551490330806,0.04931218156997472,0.8,0.25,0.75,0.12,0.25,0.6,0.15,0.12
62,21,taxa_falha_efetiva,0.008333333333333333,-0.021807486772477833,0.0384741534391445,0.8,0.25,0.75,0.12,0.25,0.6,0.45,0.03
62,23,taxa_falha_efetiva,0.008333333333333331,-0.0037715113156469686,0.02043817798231363,0.8,0.25,0.75,0.12,0.25,0.6,0.45,0.12
62,24,taxa_falha_efetiva,0.00625,-0.01942825320951099,0.031928253209510996,0.8,0.25,0.75,0.12,0.25,0.6,0.75,0.03
62,26,taxa_falha_efetiva,0.00833333333333333,-0.027165039448994927,0.04383170611566159,0.8,0.25,0.75,0.12,0.25,0.6,0.75,0.12
62,27,taxa_falha_efetiva,0.005208333333333329,-0.05588816451873056,0.06630483118539722,0.8,0.25,0.75,0.12,0.525,0.25,0.15,0.03
62,29,taxa_falha_efetiva,0.003124999999999996,-0.0466007235200666,0.05285072352006659,0.8,0.25,0.75,0.12,0.525,0.25,0.15,0.12
62,35,taxa_falha_efetiva,0.007291666666666663,-0.021032117866271557,0.03561545119960488,0.8,0.25,0.75,0.12,0.525,0.25,0.75,0.12
62,39,taxa_falha_efetiva,0.018749999999999996,0.0012084135737531268,0.036291586426246865,0.8,0.25,0.75,0.12,0.525,0.425,0.45,0.03
62,42,taxa_falha_efetiva,0.003124999999999996,-0.012541306749189837,0.01879130674918983,0.8,0.25,0.75,0.12,0.525,0.425,0.75,0.03
62,46,taxa_falha_efetiva,0.0031249999999999924,-0.03334053058138217,0.03959053058138216,0.8,0.25,0.75,0.12,0.525,0.6,0.15,0.075
62,47,taxa_falha_efetiva,0.008333333333333328,-0.03394707135378565,0.05061373802045231,0.8,0.25,0.75,0.12,0.525,0.6,0.15,0.12
62,48,taxa_falha_efetiva,0.024999999999999994,-0.03405377957952851,0.0840537795795285,0.8,0.25,0.75,0.12,0.525,0.6,0.45,0.03
62,49,taxa_falha_efetiva,0.02083333333333333,-0.02848555333294006,0.07015221999960672,0.8,0.25,0.75,0.12,0.525,0.6,0.45,0.075
62,51,taxa_falha_efetiva,0.028124999999999997,-0.00752782618518958,0.06377782618518957,0.8,0.25,0.75,0.12,0.525,0.6,0.75,0.03
62,52,taxa_falha_efetiva,0.020833333333333336,0.0013148578206950076,0.040351808845971664,0.8,0.25,0.75,0.12,0.525,0.6,0.75,0.075
62,53,taxa_falha_efetiva,0.014583333333333335,-0.009927108978085327,0.039093775644752,0.8,0.25,0.75,0.12,0.525,0.6,0.75,0.12
62,54,taxa_falha_efetiva,0.016666666666666663,-0.04669615392191624,0.08002948725524957,0.8,0.25,0.75,0.12,0.8,0.25,0.15,0.03
62,55,taxa_falha_efetiva,0.009374999999999994,-0.03162988207669901,0.050379882076699,0.8,0.25,0.75,0.12,0.8,0.25,0.15,0.075
62,57,taxa_falha_efetiva,0.018749999999999996,-0.060163932350236766,0.09766393235023677,0.8,0.25,0.75,0.12,0.8,0.25,0.45,0.03
62,58,taxa_falha_efetiva,0.01458333333333333,-0.07177775591625699,0.10094442258292363,0.8,0.25,0.75,0.12,0.8,0.25,0.45,0.075
62,63,taxa_falha_efetiva,0.029166666666666664,-0.007147867280274233,0.06548120061360756,0.8,0.25,0.75,0.12,0.8,0.425,0.15,0.03
62,65,taxa_falha_efetiva,0.008333333333333328,-0.047924900747381066,0.06459156741404773,0.8,0.25,0.75,0.12,0.8,0.425,0.15,0.12
62,66,taxa_falha_efetiva,0.02291666666666666,-0.04776982215248316,0.09360315548581649,0.8,0.25,0.75,0.12,0.8,0.425,0.45,0.03
62,68,taxa_falha_efetiva,0.016666666666666663,-0.07112475708949992,0.10445809042283324,0.8,0.25,0.75,0.12,0.8,0.425,0.45,0.12
62,69,taxa_falha_efetiva,0.018749999999999996,-0.01654138342138984,0.05404138342138983,0.8,0.25,0.75,0.12,0.8,0.425,0.75,0.03
62,70,taxa_falha_efetiva,0.006249999999999997,-0.03183700452072694,0.04433700452072694,0.8,0.25,0.75,0.12,0.8,0.425,0.75,0.075
62,71,taxa_falha_efetiva,0.015624999999999997,-0.02537988207669901,0.056629882076699,0.8,0.25,0.75,0.12,0.8,0.425,0.75,0.12
62,72,taxa_falha_efetiva,0.007291666666666663,-0.06837571626587652,0.08295904959920986,0.8,0.25,0.75,0.12,0.8,0.6,0.15,0.03
62,73,taxa_falha_efetiva,0.018749999999999996,-0.021941007396330217,0.05944100739633021,0.8,0.25,0.75,0.12,0.8,0.6,0.15,0.075
62,74,taxa_falha_efetiva,0.01458333333333333,-0.03748157215544115,0.06664823882210781,0.8,0.25,0.75,0.12,0.8,0.6,0.15,0.12
62,75,taxa_falha_efetiva,0.008333333333333331,-0.08012318647338056,0.09678985314004722,0.8,0.25,0.75,0.12,0.8,0.6,0.45,0.03
62,76,taxa_falha_efetiva,0.016666666666666663,-0.04529311316000649,0.07862644649333982,0.8,0.25,0.75,0.12,0.8,0.6,0.45,0.075
62,77,taxa_falha_efetiva,0.017708333333333326,-0.07658133599337809,0.11199800266004474,0.8,0.25,0.75,0.12,0.8,0.6,0.45,0.12
62,78,taxa_falha_efetiva,0.02083333333333333,-0.04828098360328893,0.08994765026995559,0.8,0.25,0.75,0.12,0.8,0.6,0.75,0.03
62,79,taxa_falha_efetiva,0.001041666666666656,-0.058598498767511276,0.06068183210084459,0.8,0.25,0.75,0.12,0.8,0.6,0.75,0.075
62,80,taxa_falha_efetiva,0.00729166666666666,-0.017736398650036782,0.0323197319833701,0.8,0.25,0.75,0.12,0.8,0.6,0.75,0.12
64,9,taxa_falha_efetiva,0.0125,-0.05109365130055152,0.07609365130055151,0.8,0.425,0.15,0.075,0.25,0.425,0.15,0.03
64,10,taxa_falha_efetiva,0.005208333333333337,-0.0316568314347361,0.04207349810140277,0.8,0.425,0.15,0.075,0.25,0.425,0.15,0.075
64,18,taxa_falha_efetiva,0.0020833333333333363,-0.05430497776283312,0.058471644429499786,0.8,0.425,0.15,0.075,0.25,0.6,0.15,0.03
64,19,taxa_falha_efetiva,0.0031249999999999993,-0.058686798292662684,0.06493679829266269,0.8,0.425,0.15,0.075,0.25,0.6,0.15,0.075
64,46,taxa_falha_efetiva,0.004166666666666664,-0.016799539283095473,0.025132872616428804,0.8,0.425,0.15,0.075,0.525,0.6,0.15,0.075
64,63,taxa_falha_efetiva,0.030208333333333337,0.011164831072969866,0.04925183559369681,0.8,0.425,0.15,0.075,0.8,0.425,0.15,0.03
64,72,taxa_falha_efetiva,0.008333333333333337,-0.04607117688699792,0.06273784355366459,0.8,0.425,0.15,0.075,0.8,0.6,0.15,0.03
64,73,taxa_falha_efetiva,0.019791666666666673,-0.016673863914715495,0.05625719724804884,0.8,0.425,0.15,0.075,0.8,0.6,0.15,0.075
65,9,taxa_falha_efetiva,0.0031249999999999993,-0.033740164768069444,0.039990164768069436,0.8,0.425,0.15,0.12,0.25,0.425,0.15,0.03
65,63,taxa_falha_efetiva,0.020833333333333336,-0.01026457563561907,0.05193124230228574,0.8,0.425,0.15,0.12,0.8,0.425,0.15,0.03
65,73,taxa_falha_efetiva,0.010416666666666668,-0.030274340729663552,0.05110767406299689,0.8,0.425,0.15,0.12,0.8,0.6,0.15,0.075
