ai,ci,metrica,media,lo,hi,A_tau_inicial,A_tau_min,A_p_reporte,A_p_deteccao,C_tau_inicial,C_tau_min,C_p_reporte,C_p_deteccao
4,22,divida_latente_sobre_plano,-0.00028025686287082947,-0.005685476071994737,0.005124962346253077,0.25,0.25,0.45,0.075,0.25,0.6,0.45,0.075
4,22,taxa_falha_efetiva,-0.0031250000000000045,-0.021382862020107384,0.015132862020107376,0.25,0.25,0.45,0.075,0.25,0.6,0.45,0.075
4,22,fracao_porta1,-0.026041666666666675,-0.053311170965020374,0.0012278376316870211,0.25,0.25,0.45,0.075,0.25,0.6,0.45,0.075
5,0,atraso_relativo,-0.7834553993857905,-1.1443252485212665,-0.4225855502503143,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.03
5,0,taxa_omissao,-0.0875,-0.11859790896895239,-0.056402091031047596,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.03
5,0,divida_latente_sobre_plano,-0.0486080465999308,-0.0684188026344532,-0.0287972905654084,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.03
5,0,taxa_falha_efetiva,-0.005208333333333334,-0.036010346810446424,0.02559368014377976,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.03
5,0,fracao_porta1,0.014583333333333337,-0.007406208979334864,0.036572875646001535,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.03
5,1,atraso_relativo,-0.04893688024408846,-0.11530491836239866,0.01743115787422174,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.075
5,1,taxa_omissao,-0.05833333333333333,-0.09622749102240566,-0.02043917564426099,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.075
5,1,divida_latente_sobre_plano,-0.013706671836981993,-0.034370907140594695,0.0069575634666307114,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.075
5,1,taxa_falha_efetiva,0.016666666666666663,-0.026301269356569686,0.05963460268990301,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.075
5,1,fracao_porta1,0.023958333333333335,-0.002768439982627241,0.05068510664929391,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.075
5,2,atraso_relativo,0.007331706201422844,-0.14130748743465993,0.15597089983750562,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.12
5,2,taxa_omissao,-0.07916666666666666,-0.11548120061360756,-0.04285213271972577,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.12
5,2,divida_latente_sobre_plano,-0.004419805397072754,-0.0161723852702549,0.007332774476109392,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.12
5,2,taxa_falha_efetiva,-0.00729166666666667,-0.0350933090187494,0.020509975685416064,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.12
5,2,fracao_porta1,-0.022916666666666672,-0.05281342753223999,0.006980094198906647,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.12
5,3,atraso_relativo,-0.5701380475912714,-1.010680508212488,-0.1295955869700549,0.25,0.25,0.45,0.12,0.25,0.25,0.45,0.03
5,3,taxa_omissao,0.0,-0.0363145339469409,0.0363145339469409,0.25,0.25,0.45,0.12,0.25,0.25,0.45,0.03
5,3,divida_latente_sobre_plano,-0.024198885121519437,-0.03043137088378659,-0.017966399359252285,0.25,0.25,0.45,0.12,0.25,0.25,0.45,0.03
5,3,taxa_falha_efetiva,0.005208333333333334,-0.04020500436014008,0.05062167102680675,0.25,0.25,0.45,0.12,0.25,0.25,0.45,0.03
