perfil_adaptativa,perfil_centralizada,metrica,media,ic95_inf,ic95_sup
0,32,fracao_porta1,0.026041666666666664,-0.024560348490633863,0.07664368182396719
0,33,atraso_relativo,0.5833320869664926,0.12708988650271658,1.0395742874302687
0,33,taxa_omissao,0.18020833333333333,0.14940631985622024,0.21101034681044642
0,33,divida_latente_sobre_plano,0.04939441069789413,0.032669296342933626,0.06611952505285464
0,33,taxa_falha_efetiva,-0.0031250000000000045,-0.038777826185189594,0.03252782618518959
0,33,fracao_porta1,0.006250000000000009,-0.039843875164182405,0.052343875164182416
0,34,atraso_relativo,0.9194034389753867,0.43806991591420363,1.4007369620365697
0,34,taxa_omissao,0.16979166666666665,0.1459632561467265,0.1936200771866068
0,34,divida_latente_sobre_plano,0.05330546001485889,0.0333340489342388,0.07327687109547898
0,34,taxa_falha_efetiva,0.005208333333333332,-0.027886852090232502,0.03830351875689916
0,34,fracao_porta1,0.006250000000000002,-0.03920365136114867,0.051703651361148684
0,35,atraso_relativo,0.9736777761575008,0.5583543035820768,1.3890012487329249
0,35,taxa_omissao,0.16979166666666667,0.12125893782917649,0.21832439550415686
0,35,divida_latente_sobre_plano,0.05809844100089488,0.035384987735240014,0.08081189426654975
0,35,taxa_falha_efetiva,0.015624999999999997,-0.01834413604745613,0.04959413604745612
0,35,fracao_porta1,0.030208333333333337,-0.039617841621332736,0.10003450828799941
0,36,atraso_relativo,-0.03847983129178448,-1.1353986999559635,1.0584390373723946
0,36,taxa_omissao,0.0010416666666666647,-0.028298539124341153,0.03038187245767448
0,36,divida_latente_sobre_plano,0.0015640606816680384,-0.01309296731467042,0.016221088678006496
0,36,taxa_falha_efetiva,0.0010416666666666647,-0.014624640082523186,0.016707973415856517
0,36,fracao_porta1,0.019791666666666673,-0.010530908775552413,0.05011424210888576
0,37,atraso_relativo,0.8096081484971309,0.33683802703109894,1.282378269963163
0,37,taxa_omissao,-0.005208333333333337,-0.03353211786627155,0.02311545119960487
0,37,divida_latente_sobre_plano,0.03143391743757733,0.007259614008085176,0.05560822086706948
0,37,taxa_falha_efetiva,-0.0041666666666666675,-0.02291941136023814,0.014586078026904805
0,37,fracao_porta1,0.013541666666666674,-0.006983096034296449,0.0340664293676298
0,38,atraso_relativo,0.8636112606751319,0.39076733808785513,1.3364551832624088
0,38,taxa_omissao,0.0041666666666666605,-0.022900588825527868,0.031233922158861192
0,38,divida_latente_sobre_plano,0.04366238602696247,0.018092207935515785,0.06923256411840915
0,38,taxa_falha_efetiva,0.003124999999999996,-0.027197575442219065,0.03344757544221906
0,38,fracao_porta1,0.020833333333333332,-0.04159763031260272,0.08326429697926939
0,39,atraso_relativo,0.3638027182014428,-0.7786298367017921,1.5062352731046775
0,39,taxa_omissao,0.09375,0.05763777700852621,0.1298622229914738
