modelo,metrica,termo,parcela,ic95_inf,ic95_sup,pct_contraste,n_instancias
legado,divida_latente_sobre_plano,GC,0.0075757766118488895,0.002627357410808222,0.012524195812889556,-14.033660006127255,16
legado,divida_latente_sobre_plano,GD,0.0032044117627791284,-0.0019172897744765033,0.00832611330003476,-5.935975610492854,16
legado,divida_latente_sobre_plano,NB,0.0,0.0,0.0,-0.0,16
legado,divida_latente_sobre_plano,NC,0.003695861013576547,-0.0034803361608063176,0.010872058187959412,-6.846355106790296,16
legado,divida_latente_sobre_plano,ND,0.002220178196088993,-0.0036407069714460586,0.008081063363624044,-4.1127434919607335,16
legado,divida_latente_sobre_plano,BC,6.733181905747487e-18,4.688986398414452e-18,8.777377413080522e-18,-1.2472805161239748e-14,16
legado,divida_latente_sobre_plano,BD,4.12723455092059e-18,2.137401019751172e-18,6.117068082090008e-18,-7.645448040610226e-15,16
legado,divida_latente_sobre_plano,CD,0.02455072762915647,0.019839030632364064,0.029262424625948878,-45.478712230208096,16
legado,divida_latente_sobre_plano,GNB,-5.983300479246321e-17,-6.666717993805738e-17,-5.2998829646869035e-17,1.1083695961799039e-13,16
legado,divida_latente_sobre_plano,GNC,-0.0018937139142331928,-0.01093598531482633,0.007148557486359945,3.507988498453781,16
legado,divida_latente_sobre_plano,GND,0.0008684746537717257,-0.0069305015966259955,0.008667450904169446,-1.6087958554518407,16
legado,divida_latente_sobre_plano,GBC,-7.035533433559886e-18,-9.328626727817501e-18,-4.74244013930227e-18,1.3032892761633867e-14,16
legado,divida_latente_sobre_plano,GBD,1.177173607080437e-17,8.719883916592533e-18,1.4823588225016208e-17,-2.18064167099583e-14,16
legado,divida_latente_sobre_plano,GCD,-0.003099308358433627,-0.01025120584868278,0.004052589131815525,5.741278021368546,16
legado,divida_latente_sobre_plano,NBC,-2.8626030440273426e-18,-6.078181571478325e-18,3.529754834236396e-19,5.302795991839624e-15,16
legado,divida_latente_sobre_plano,NBD,1.4749477203973466e-18,-2.9058174014552356e-18,5.855712842249929e-18,-2.7322498927033673e-15,16
legado,divida_latente_sobre_plano,NCD,-0.0023986368946888542,-0.011936129513206491,0.007138855723828782,4.443327249851554,16
legado,divida_latente_sobre_plano,BCD,-8.588606101780511e-18,-1.1288867589151209e-17,-5.888344614409813e-18,1.5909864312844632e-14,16
legado,divida_latente_sobre_plano,GNBC,1.7997756063259374e-17,1.3073087354826613e-17,2.2922424771692135e-17,-3.33397356344904e-14,16
legado,divida_latente_sobre_plano,GNBD,1.903709540158757e-17,1.453135953424138e-17,2.3542831268933763e-17,-3.5265047804107226e-14,16
legado,divida_latente_sobre_plano,GNCD,-0.0013421615212701053,-0.01381442707067805,0.01113010402813784,2.4862716296770997,16
legado,divida_latente_sobre_plano,GBCD,4.698101264236568e-18,3.9490082609438355e-19,9.001301702378752e-18,-8.702943499354562e-15,16
legado,divida_latente_sobre_plano,NBCD,9.224605045166287e-18,4.2865181462356696e-18,1.4162691944096904e-17,-1.7088013219951054e-14,16
legado,divida_latente_sobre_plano,GNBCD,-7.958043946043603e-17,-8.680294951949336e-17,-7.235792940137869e-17,1.4741786720310816e-13,16
legado,S_UR_maximo,G,-2.760601859649928,-4.429904114973912,-1.0912996043259438,15.094510508745639,16
legado,S_UR_maximo,N,-1.1375426472175152,-2.815323972463829,0.5402386780287984,6.219893456403209,16
legado,S_UR_maximo,B,0.0,0.0,0.0,-0.0,16
legado,S_UR_maximo,C,-15.017053976327604,-16.48762724921889,-13.546480703436318,82.11074634457509,16
legado,S_UR_maximo,D,-10.467576791570664,-11.823742761816286,-9.111410821325043,57.23496393699514,16
legado,S_UR_maximo,GN,-0.18848651699838137,-2.334520244811177,1.9575472108144145,1.0306128359812523,16
legado,S_UR_maximo,GB,0.0,0.0,0.0,-0.0,16
legado,S_UR_maximo,GC,2.5661870074816853,0.847192469219985,4.285181545743385,-14.031482524883488,16
legado,S_UR_maximo,GD,1.0853156246497422,-0.6579881039894564,2.828619353288941,-5.934324808307856,16
legado,S_UR_maximo,NB,0.0,0.0,0.0,-0.0,16
legado,S_UR_maximo,NC,1.2604467937874495,-1.1225214269123702,3.6434150144872692,-6.891912829817506,16
legado,S_UR_maximo,ND,0.8161759609678522,-1.1298547931562326,2.762206715091937,-4.462714018955666,16
legado,S_UR_maximo,BC,1.3458011908533742e-15,6.124377919492826e-16,2.079164589757466e-15,-7.358616436125525e-15,16
legado,S_UR_maximo,BD,2.9044723083133673e-15,2.0886718830395557e-15,3.720272733587179e-15,-1.588117012489312e-14,16
legado,S_UR_maximo,CD,8.361739409328983,6.744508728057482,9.978970090600484,-45.720596378035616,16
legado,S_UR_maximo,GNB,-2.1539853606165595e-14,-2.3549955751830275e-14,-1.9529751460500914e-14,1.1777632673780037e-13,16
legado,S_UR_maximo,GNC,-0.7080725236847726,-3.722665402185842,2.306520354816297,3.8716224552095295,16
legado,S_UR_maximo,GND,0.2290584615509677,-2.3769010774316826,2.8350180005336183,-1.2524534615203948,16
legado,S_UR_maximo,GBC,-1.860603170200558e-15,-3.014335389863804e-15,-7.068709505373121e-16,1.0173467791823925e-14,16
legado,S_UR_maximo,GBD,4.305755174303938e-15,3.1232549479835752e-15,5.488255400624302e-15,-2.3543151106497665e-14,16
legado,S_UR_maximo,GCD,-1.1139691953514932,-3.520215587540923,1.2922771968379365,6.090997753578391,16
legado,S_UR_maximo,NBC,-1.5911091152395843e-15,-2.6600480546678614e-15,-5.221701758113071e-16,8.69991925006907e-15,16
legado,S_UR_maximo,NBD,1.043872770951838e-15,-6.480807655947145e-16,2.7358263074983903e-15,-5.707722196827059e-15,16
legado,S_UR_maximo,NCD,-0.9222954568156057,-4.0754374052246645,2.2308464915934527,5.042957721848713,16
legado,S_UR_maximo,BCD,-3.6950145392814085e-15,-4.733619965613675e-15,-2.6564091129491418e-15,2.0203723183836408e-14,16
legado,S_UR_maximo,GNBC,4.496403249731884e-15,3.163713505820019e-15,5.829092993643749e-15,-2.4585582983430538e-14,16
legado,S_UR_maximo,GNBD,6.67545341560266e-15,4.83408084208188e-15,8.51682598912344e-15,-3.650026583160892e-14,16
legado,S_UR_maximo,GNCD,-0.29210455931185964,-4.376684331649551,3.7924752130258317,1.5971790081835657,16
legado,S_UR_maximo,GBCD,2.036954110495791e-15,8.999762952434549e-16,3.173931925748127e-15,-1.1137725318568883e-14,16
legado,S_UR_maximo,NBCD,2.3143933876987408e-15,7.719539110518667e-16,3.856832864345615e-15,-1.2654717010304459e-14,16
legado,S_UR_maximo,GNBCD,-2.6201263381153694e-14,-2.968770064789118e-14,-2.2714826114416207e-14,1.4326413787875573e-13,16
legado,n_com_erro,G,-0.578125,-1.2034807002712211,0.047230700271221115,6.285390713476784,16
legado,n_com_erro,N,-0.20833333333333337,-0.8060741547266084,0.38940748805994163,2.265005662514157,16
legado,n_com_erro,B,0.0,0.0,0.0,-0.0,16
legado,n_com_erro,C,-9.255208333333327,-9.693440254036496,-8.816976412630158,100.62287655719133,16
legado,n_com_erro,D,-0.09375000000000214,-0.770668382232571,0.5831683822325667,1.0192525481313937,16
legado,n_com_erro,GN,-0.19270833333333315,-0.9593841636333358,0.5739674969666695,2.0951302378255927,16
legado,n_com_erro,GB,0.0,0.0,0.0,-0.0,16
legado,n_com_erro,GC,0.7031249999999968,0.14969802256733444,1.2565519774326592,-7.6443941109852425,16
legado,n_com_erro,GD,-0.5416666666666643,-1.567160807410648,0.4838274740773194,5.889014722536781,16
legado,n_com_erro,NB,0.0,0.0,0.0,-0.0,16
legado,n_com_erro,NC,0.24999999999999484,-0.3457582593102156,0.8457582593102053,-2.7180067950169318,16
legado,n_com_erro,ND,0.1302083333333407,-0.610878605631318,0.8712952722979994,-1.4156285390714278,16
legado,n_com_erro,BC,-6.305719835175694e-16,-8.886362264317236e-16,-3.7250774060341516e-16,6.855595743792374e-15,16
legado,n_com_erro,BD,1.7254764361145871e-15,1.2370467673756679e-15,2.2139061048535066e-15,-1.8759426712004572e-14,16
legado,n_com_erro,CD,0.19791666666666397,-0.4688270615972435,0.8646603949305715,-2.1517553793884194,16
legado,n_com_erro,GNB,-9.172494939517032e-15,-9.846607704047326e-15,-8.498382174986738e-15,9.972361429146489e-14,16
legado,n_com_erro,GNC,0.12499999999999793,-0.7487787803216439,0.9987787803216397,-1.3590033975084714,16
legado,n_com_erro,GND,0.8229166666666605,-0.20805883256064717,1.8538921658939682,-8.946772366930851,16
legado,n_com_erro,GBC,8.644705321951088e-16,3.9468242385535365e-16,1.334258640534864e-15,-9.39854712239303e-15,16
legado,n_com_erro,GBD,-2.602085213966024e-18,-6.087775949542729e-16,6.035734245263409e-16,2.828994117109154e-17,16
legado,n_com_erro,GCD,0.4322916666666644,-0.6998486106705873,1.5644319440039163,-4.699886749716851,16
legado,n_com_erro,NBC,1.0038266514319121e-15,4.659105738296919e-16,1.5417427290341323e-15,-1.0913630638444345e-14,16
legado,n_com_erro,NBD,1.4589024432964946e-15,8.233435464487752e-16,2.094461340144214e-15,-1.586122701658703e-14,16
legado,n_com_erro,NCD,-0.015625000000000278,-0.8552189714726326,0.8239689714726322,0.16987542468856476,16
legado,n_com_erro,BCD,-1.7566966400058468e-15,-2.1529880367931383e-15,-1.3604052432185553e-15,1.909885361727761e-14,16
legado,n_com_erro,GNBC,3.3029134982598407e-15,2.2661283394309216e-15,4.33969865708876e-15,-3.590936532649431e-14,16
legado,n_com_erro,GNBD,1.8723448717376337e-15,1.2530266876096065e-15,2.4916630558656606e-15,-2.0356184335992394e-14,16
legado,n_com_erro,GNCD,-0.9739583333333264,-2.2477730175567565,0.29985635089010354,10.588901472253605,16
legado,n_com_erro,GBCD,9.36750677027476e-17,-3.983042293870811e-16,5.856543647925763e-16,-1.0184378821589774e-15,16
legado,n_com_erro,NBCD,-8.598446029258373e-16,-1.4340040785545931e-15,-2.856851272970816e-16,9.348253893644438e-15,16
legado,n_com_erro,GNBCD,-1.1962653090336062e-14,-1.3001237053655766e-14,-1.0924069127016358e-14,1.3005828954385752e-13,16
