reporte,celula,metrica,media,ic95_inferior,ic95_superior,n_instancias
centralizada,CA,taxa_falha_efetiva,0.33255208333333336,0.30915946161264474,0.355944705054022,16
centralizada,CA,fracao_porta1,0.5753472222222222,0.5156994216657858,0.6349950227786587,16
centralizada,CA,mu_cog_medio,0.7728894341750538,0.753963648181053,0.7918152201690547,16
centralizada,CA,mu_rede_medio,0.8660808942928613,0.86009541171057,0.8720663768751525,16
centralizada,CA,duracao_efetiva_media,7.811979166666666,7.426191286583146,8.197767046750187,16
centralizada,CA,N_req,0.0,0.0,0.0,16
centralizada,CA,N_fail,0.0,0.0,0.0,16
centralizada,CA,N_success,0.0,0.0,0.0,16
centralizada,CA,N_blocked,148.85416666666666,132.99390846688485,164.71442486644847,16
centralizada,CC,atraso_relativo,3.0608024318896927,2.7529853412717444,3.368619522507641,16
centralizada,CC,taxa_omissao,0.3125,0.2943696393264874,0.3306303606735126,16
centralizada,CC,divida_latente_sobre_plano,0.10327218484475538,0.09376041991880793,0.11278394977070283,16
centralizada,CC,taxa_falha_efetiva,0.36197916666666663,0.33980804322759767,0.3841502901057356,16
centralizada,CC,fracao_porta1,0.6369791666666667,0.5824306302401504,0.6915277030931829,16
centralizada,CC,mu_cog_medio,0.7406457765337466,0.7240531573073525,0.7572383957601407,16
centralizada,CC,mu_rede_medio,0.7191589265751017,0.7076422788964964,0.730675574253707,16
centralizada,CC,duracao_efetiva_media,9.410763888888889,8.959587215037239,9.86194056274054,16
centralizada,CC,N_req,0.0,0.0,0.0,16
centralizada,CC,N_fail,0.0,0.0,0.0,16
centralizada,CC,N_success,0.0,0.0,0.0,16
centralizada,CC,N_blocked,130.5625,116.89089476015349,144.2341052398465,16
