reporte,metrica,contraste,arquivo,delta
adaptativa,duracao_efetiva_media,total,j6010_1.sm,-2.226388888888889
adaptativa,duracao_efetiva_media,total,j6013_1.sm,-2.0194444444444444
adaptativa,duracao_efetiva_media,total,j6016_1.sm,-2.3513888888888883
adaptativa,duracao_efetiva_media,total,j6019_1.sm,-2.0722222222222224
adaptativa,duracao_efetiva_media,total,j6021_1.sm,-2.0875
adaptativa,duracao_efetiva_media,total,j6024_1.sm,-1.9944444444444445
adaptativa,duracao_efetiva_media,total,j6027_1.sm,-2.0124999999999997
adaptativa,duracao_efetiva_media,total,j602_1.sm,-2.3097222222222222
adaptativa,duracao_efetiva_media,total,j6032_1.sm,-2.2625
adaptativa,duracao_efetiva_media,total,j6035_1.sm,-2.5111111111111115
adaptativa,duracao_efetiva_media,total,j6038_1.sm,-2.2805555555555554
adaptativa,duracao_efetiva_media,total,j6040_1.sm,-2.5819444444444444
adaptativa,duracao_efetiva_media,total,j6043_1.sm,-2.086111111111111
adaptativa,duracao_efetiva_media,total,j6046_1.sm,-2.2194444444444446
adaptativa,duracao_efetiva_media,total,j604_1.sm,-2.476388888888889
adaptativa,duracao_efetiva_media,total,j607_1.sm,-2.0958333333333337
adaptativa,duracao_efetiva_media,portao_rede_A,j6010_1.sm,-0.7402777777777777
adaptativa,duracao_efetiva_media,portao_rede_A,j6013_1.sm,-0.6736111111111113
adaptativa,duracao_efetiva_media,portao_rede_A,j6016_1.sm,-0.6347222222222224
adaptativa,duracao_efetiva_media,portao_rede_A,j6019_1.sm,-0.6000000000000001
adaptativa,duracao_efetiva_media,portao_rede_A,j6021_1.sm,-0.7708333333333335
adaptativa,duracao_efetiva_media,portao_rede_A,j6024_1.sm,-0.6416666666666667
adaptativa,duracao_efetiva_media,portao_rede_A,j6027_1.sm,-0.6388888888888887
adaptativa,duracao_efetiva_media,portao_rede_A,j602_1.sm,-0.6375000000000001
adaptativa,duracao_efetiva_media,portao_rede_A,j6032_1.sm,-0.5888888888888891
adaptativa,duracao_efetiva_media,portao_rede_A,j6035_1.sm,-0.7513888888888891
adaptativa,duracao_efetiva_media,portao_rede_A,j6038_1.sm,-0.7694444444444443
adaptativa,duracao_efetiva_media,portao_rede_A,j6040_1.sm,-0.8305555555555554
adaptativa,duracao_efetiva_media,portao_rede_A,j6043_1.sm,-0.7875
adaptativa,duracao_efetiva_media,portao_rede_A,j6046_1.sm,-0.7972222222222222
adaptativa,duracao_efetiva_media,portao_rede_A,j604_1.sm,-0.75
adaptativa,duracao_efetiva_media,portao_rede_A,j607_1.sm,-0.3652777777777778
adaptativa,duracao_efetiva_media,rede_portao_A,j6010_1.sm,-0.8430555555555556
adaptativa,duracao_efetiva_media,rede_portao_A,j6013_1.sm,-1.0055555555555558
adaptativa,duracao_efetiva_media,rede_portao_A,j6016_1.sm,-0.8861111111111112
adaptativa,duracao_efetiva_media,rede_portao_A,j6019_1.sm,-0.8555555555555557
adaptativa,duracao_efetiva_media,rede_portao_A,j6021_1.sm,-1.0611111111111111
adaptativa,duracao_efetiva_media,rede_portao_A,j6024_1.sm,-1.0055555555555555
adaptativa,duracao_efetiva_media,rede_portao_A,j6027_1.sm,-0.9069444444444444
adaptativa,duracao_efetiva_media,rede_portao_A,j602_1.sm,-0.9958333333333335
adaptativa,duracao_efetiva_media,rede_portao_A,j6032_1.sm,-1.0222222222222221
adaptativa,duracao_efetiva_media,rede_portao_A,j6035_1.sm,-0.6069444444444445
adaptativa,duracao_efetiva_media,rede_portao_A,j6038_1.sm,-0.7722222222222221
adaptativa,duracao_efetiva_media,rede_portao_A,j6040_1.sm,-1.1972222222222226
adaptativa,duracao_efetiva_media,rede_portao_A,j6043_1.sm,-0.5694444444444444
adaptativa,duracao_efetiva_media,rede_portao_A,j6046_1.sm,-0.5027777777777779
adaptativa,duracao_efetiva_media,rede_portao_A,j604_1.sm,-0.9180555555555556
adaptativa,duracao_efetiva_media,rede_portao_A,j607_1.sm,-0.8166666666666665
adaptativa,N_req,portao,j6010_1.sm,120.75
adaptativa,N_req,portao,j6013_1.sm,74.5
adaptativa,N_req,portao,j6016_1.sm,127.58333333333333
adaptativa,N_req,portao,j6019_1.sm,119.5
adaptativa,N_req,portao,j6021_1.sm,90.41666666666667
adaptativa,N_req,portao,j6024_1.sm,120.41666666666667
adaptativa,N_req,portao,j6027_1.sm,152.41666666666666
adaptativa,N_req,portao,j602_1.sm,103.33333333333333
adaptativa,N_req,portao,j6032_1.sm,128.5
adaptativa,N_req,portao,j6035_1.sm,137.33333333333334
adaptativa,N_req,portao,j6038_1.sm,111.91666666666667
adaptativa,N_req,portao,j6040_1.sm,147.08333333333334
adaptativa,N_req,portao,j6043_1.sm,189.5
adaptativa,N_req,portao,j6046_1.sm,167.83333333333334
adaptativa,N_req,portao,j604_1.sm,150.0
adaptativa,N_req,portao,j607_1.sm,132.33333333333334
adaptativa,N_req,rede,j6010_1.sm,0.0
adaptativa,N_req,rede,j6013_1.sm,0.0
adaptativa,N_req,rede,j6016_1.sm,0.0
adaptativa,N_req,rede,j6019_1.sm,0.0
adaptativa,N_req,rede,j6021_1.sm,0.0
adaptativa,N_req,rede,j6024_1.sm,0.0
adaptativa,N_req,rede,j6027_1.sm,0.0
adaptativa,N_req,rede,j602_1.sm,0.0
adaptativa,N_req,rede,j6032_1.sm,0.0
adaptativa,N_req,rede,j6035_1.sm,0.0
adaptativa,N_req,rede,j6038_1.sm,0.0
adaptativa,N_req,rede,j6040_1.sm,0.0
adaptativa,N_req,rede,j6043_1.sm,0.0
adaptativa,N_req,rede,j6046_1.sm,0.0
adaptativa,N_req,rede,j604_1.sm,0.0
adaptativa,N_req,rede,j607_1.sm,0.0
adaptativa,N_req,interacao,j6010_1.sm,13.083333333333334
adaptativa,N_req,interacao,j6013_1.sm,13.833333333333334
adaptativa,N_req,interacao,j6016_1.sm,16.0
adaptativa,N_req,interacao,j6019_1.sm,-9.916666666666666
adaptativa,N_req,interacao,j6021_1.sm,6.25
adaptativa,N_req,interacao,j6024_1.sm,16.583333333333332
adaptativa,N_req,interacao,j6027_1.sm,22.0
adaptativa,N_req,interacao,j602_1.sm,16.083333333333332
adaptativa,N_req,interacao,j6032_1.sm,19.5
adaptativa,N_req,interacao,j6035_1.sm,13.166666666666666
adaptativa,N_req,interacao,j6038_1.sm,11.166666666666666
adaptativa,N_req,interacao,j6040_1.sm,32.25
adaptativa,N_req,interacao,j6043_1.sm,21.666666666666668
adaptativa,N_req,interacao,j6046_1.sm,-0.75
adaptativa,N_req,interacao,j604_1.sm,9.083333333333334
adaptativa,N_req,interacao,j607_1.sm,-1.8333333333333333
adaptativa,N_req,total,j6010_1.sm,133.83333333333334
adaptativa,N_req,total,j6013_1.sm,88.33333333333333
adaptativa,N_req,total,j6016_1.sm,143.58333333333334
adaptativa,N_req,total,j6019_1.sm,109.58333333333333
adaptativa,N_req,total,j6021_1.sm,96.66666666666667
adaptativa,N_req,total,j6024_1.sm,137.0
adaptativa,N_req,total,j6027_1.sm,174.41666666666666
adaptativa,N_req,total,j602_1.sm,119.41666666666667
adaptativa,N_req,total,j6032_1.sm,148.0
adaptativa,N_req,total,j6035_1.sm,150.5
adaptativa,N_req,total,j6038_1.sm,123.08333333333333
adaptativa,N_req,total,j6040_1.sm,179.33333333333334
adaptativa,N_req,total,j6043_1.sm,211.16666666666666
adaptativa,N_req,total,j6046_1.sm,167.08333333333334
adaptativa,N_req,total,j604_1.sm,159.08333333333334
adaptativa,N_req,total,j607_1.sm,130.5
adaptativa,N_req,portao_rede_A,j6010_1.sm,133.83333333333334
adaptativa,N_req,portao_rede_A,j6013_1.sm,88.33333333333333
adaptativa,N_req,portao_rede_A,j6016_1.sm,143.58333333333334
adaptativa,N_req,portao_rede_A,j6019_1.sm,109.58333333333333
adaptativa,N_req,portao_rede_A,j6021_1.sm,96.66666666666667
adaptativa,N_req,portao_rede_A,j6024_1.sm,137.0
adaptativa,N_req,portao_rede_A,j6027_1.sm,174.41666666666666
adaptativa,N_req,portao_rede_A,j602_1.sm,119.41666666666667
adaptativa,N_req,portao_rede_A,j6032_1.sm,148.0
adaptativa,N_req,portao_rede_A,j6035_1.sm,150.5
adaptativa,N_req,portao_rede_A,j6038_1.sm,123.08333333333333
adaptativa,N_req,portao_rede_A,j6040_1.sm,179.33333333333334
adaptativa,N_req,portao_rede_A,j6043_1.sm,211.16666666666666
adaptativa,N_req,portao_rede_A,j6046_1.sm,167.08333333333334
adaptativa,N_req,portao_rede_A,j604_1.sm,159.08333333333334
adaptativa,N_req,portao_rede_A,j607_1.sm,130.5
adaptativa,N_req,rede_portao_A,j6010_1.sm,13.083333333333334
adaptativa,N_req,rede_portao_A,j6013_1.sm,13.833333333333334
adaptativa,N_req,rede_portao_A,j6016_1.sm,16.0
adaptativa,N_req,rede_portao_A,j6019_1.sm,-9.916666666666666
adaptativa,N_req,rede_portao_A,j6021_1.sm,6.25
adaptativa,N_req,rede_portao_A,j6024_1.sm,16.583333333333332
adaptativa,N_req,rede_portao_A,j6027_1.sm,22.0
adaptativa,N_req,rede_portao_A,j602_1.sm,16.083333333333332
adaptativa,N_req,rede_portao_A,j6032_1.sm,19.5
adaptativa,N_req,rede_portao_A,j6035_1.sm,13.166666666666666
adaptativa,N_req,rede_portao_A,j6038_1.sm,11.166666666666666
adaptativa,N_req,rede_portao_A,j6040_1.sm,32.25
adaptativa,N_req,rede_portao_A,j6043_1.sm,21.666666666666668
adaptativa,N_req,rede_portao_A,j6046_1.sm,-0.75
adaptativa,N_req,rede_portao_A,j604_1.sm,9.083333333333334
adaptativa,N_req,rede_portao_A,j607_1.sm,-1.8333333333333333
adaptativa,N_fail,portao,j6010_1.sm,35.833333333333336
adaptativa,N_fail,portao,j6013_1.sm,11.916666666666666
adaptativa,N_fail,portao,j6016_1.sm,39.25
adaptativa,N_fail,portao,j6019_1.sm,42.75
adaptativa,N_fail,portao,j6021_1.sm,19.5
adaptativa,N_fail,portao,j6024_1.sm,40.833333333333336
adaptativa,N_fail,portao,j6027_1.sm,40.416666666666664
adaptativa,N_fail,portao,j602_1.sm,33.0
adaptativa,N_fail,portao,j6032_1.sm,48.25
adaptativa,N_fail,portao,j6035_1.sm,39.916666666666664
adaptativa,N_fail,portao,j6038_1.sm,34.75
adaptativa,N_fail,portao,j6040_1.sm,49.75
adaptativa,N_fail,portao,j6043_1.sm,42.75
adaptativa,N_fail,portao,j6046_1.sm,37.5
adaptativa,N_fail,portao,j604_1.sm,59.5
adaptativa,N_fail,portao,j607_1.sm,51.333333333333336
adaptativa,N_fail,rede,j6010_1.sm,0.0
adaptativa,N_fail,rede,j6013_1.sm,0.0
adaptativa,N_fail,rede,j6016_1.sm,0.0
adaptativa,N_fail,rede,j6019_1.sm,0.0
adaptativa,N_fail,rede,j6021_1.sm,0.0
adaptativa,N_fail,rede,j6024_1.sm,0.0
adaptativa,N_fail,rede,j6027_1.sm,0.0
adaptativa,N_fail,rede,j602_1.sm,0.0
adaptativa,N_fail,rede,j6032_1.sm,0.0
adaptativa,N_fail,rede,j6035_1.sm,0.0
adaptativa,N_fail,rede,j6038_1.sm,0.0
adaptativa,N_fail,rede,j6040_1.sm,0.0
adaptativa,N_fail,rede,j6043_1.sm,0.0
adaptativa,N_fail,rede,j6046_1.sm,0.0
adaptativa,N_fail,rede,j604_1.sm,0.0
adaptativa,N_fail,rede,j607_1.sm,0.0
adaptativa,N_fail,interacao,j6010_1.sm,2.3333333333333335
adaptativa,N_fail,interacao,j6013_1.sm,2.5833333333333335
adaptativa,N_fail,interacao,j6016_1.sm,4.416666666666667
adaptativa,N_fail,interacao,j6019_1.sm,-10.833333333333334
adaptativa,N_fail,interacao,j6021_1.sm,-0.5
adaptativa,N_fail,interacao,j6024_1.sm,0.4166666666666667
adaptativa,N_fail,interacao,j6027_1.sm,-2.8333333333333335
adaptativa,N_fail,interacao,j602_1.sm,4.083333333333333
adaptativa,N_fail,interacao,j6032_1.sm,5.5
adaptativa,N_fail,interacao,j6035_1.sm,0.8333333333333334
adaptativa,N_fail,interacao,j6038_1.sm,-1.0
adaptativa,N_fail,interacao,j6040_1.sm,4.0
adaptativa,N_fail,interacao,j6043_1.sm,0.6666666666666666
adaptativa,N_fail,interacao,j6046_1.sm,-1.75
adaptativa,N_fail,interacao,j604_1.sm,-4.583333333333333
adaptativa,N_fail,interacao,j607_1.sm,-4.75
adaptativa,N_fail,total,j6010_1.sm,38.166666666666664
adaptativa,N_fail,total,j6013_1.sm,14.5
adaptativa,N_fail,total,j6016_1.sm,43.666666666666664
adaptativa,N_fail,total,j6019_1.sm,31.916666666666668
adaptativa,N_fail,total,j6021_1.sm,19.0
adaptativa,N_fail,total,j6024_1.sm,41.25
adaptativa,N_fail,total,j6027_1.sm,37.583333333333336
adaptativa,N_fail,total,j602_1.sm,37.083333333333336
adaptativa,N_fail,total,j6032_1.sm,53.75
adaptativa,N_fail,total,j6035_1.sm,40.75
adaptativa,N_fail,total,j6038_1.sm,33.75
adaptativa,N_fail,total,j6040_1.sm,53.75
adaptativa,N_fail,total,j6043_1.sm,43.416666666666664
adaptativa,N_fail,total,j6046_1.sm,35.75
adaptativa,N_fail,total,j604_1.sm,54.916666666666664
adaptativa,N_fail,total,j607_1.sm,46.583333333333336
adaptativa,N_fail,portao_rede_A,j6010_1.sm,38.166666666666664
adaptativa,N_fail,portao_rede_A,j6013_1.sm,14.5
adaptativa,N_fail,portao_rede_A,j6016_1.sm,43.666666666666664
adaptativa,N_fail,portao_rede_A,j6019_1.sm,31.916666666666668
adaptativa,N_fail,portao_rede_A,j6021_1.sm,19.0
adaptativa,N_fail,portao_rede_A,j6024_1.sm,41.25
adaptativa,N_fail,portao_rede_A,j6027_1.sm,37.583333333333336
adaptativa,N_fail,portao_rede_A,j602_1.sm,37.083333333333336
adaptativa,N_fail,portao_rede_A,j6032_1.sm,53.75
adaptativa,N_fail,portao_rede_A,j6035_1.sm,40.75
adaptativa,N_fail,portao_rede_A,j6038_1.sm,33.75
adaptativa,N_fail,portao_rede_A,j6040_1.sm,53.75
adaptativa,N_fail,portao_rede_A,j6043_1.sm,43.416666666666664
adaptativa,N_fail,portao_rede_A,j6046_1.sm,35.75
adaptativa,N_fail,portao_rede_A,j604_1.sm,54.916666666666664
adaptativa,N_fail,portao_rede_A,j607_1.sm,46.583333333333336
adaptativa,N_fail,rede_portao_A,j6010_1.sm,2.3333333333333335
adaptativa,N_fail,rede_portao_A,j6013_1.sm,2.5833333333333335
adaptativa,N_fail,rede_portao_A,j6016_1.sm,4.416666666666667
adaptativa,N_fail,rede_portao_A,j6019_1.sm,-10.833333333333334
adaptativa,N_fail,rede_portao_A,j6021_1.sm,-0.5
adaptativa,N_fail,rede_portao_A,j6024_1.sm,0.4166666666666667
adaptativa,N_fail,rede_portao_A,j6027_1.sm,-2.8333333333333335
adaptativa,N_fail,rede_portao_A,j602_1.sm,4.083333333333333
adaptativa,N_fail,rede_portao_A,j6032_1.sm,5.5
adaptativa,N_fail,rede_portao_A,j6035_1.sm,0.8333333333333334
adaptativa,N_fail,rede_portao_A,j6038_1.sm,-1.0
adaptativa,N_fail,rede_portao_A,j6040_1.sm,4.0
adaptativa,N_fail,rede_portao_A,j6043_1.sm,0.6666666666666666
adaptativa,N_fail,rede_portao_A,j6046_1.sm,-1.75
adaptativa,N_fail,rede_portao_A,j604_1.sm,-4.583333333333333
adaptativa,N_fail,rede_portao_A,j607_1.sm,-4.75
adaptativa,N_success,portao,j6010_1.sm,84.91666666666667
adaptativa,N_success,portao,j6013_1.sm,62.583333333333336
adaptativa,N_success,portao,j6016_1.sm,88.33333333333333
adaptativa,N_success,portao,j6019_1.sm,76.75
adaptativa,N_success,portao,j6021_1.sm,70.91666666666667
adaptativa,N_success,portao,j6024_1.sm,79.58333333333333
adaptativa,N_success,portao,j6027_1.sm,112.0
adaptativa,N_success,portao,j602_1.sm,70.33333333333333
adaptativa,N_success,portao,j6032_1.sm,80.25
adaptativa,N_success,portao,j6035_1.sm,97.41666666666667
adaptativa,N_success,portao,j6038_1.sm,77.16666666666667
adaptativa,N_success,portao,j6040_1.sm,97.33333333333333
adaptativa,N_success,portao,j6043_1.sm,146.75
adaptativa,N_success,portao,j6046_1.sm,130.33333333333334
adaptativa,N_success,portao,j604_1.sm,90.5
adaptativa,N_success,portao,j607_1.sm,81.0
adaptativa,N_success,rede,j6010_1.sm,0.0
adaptativa,N_success,rede,j6013_1.sm,0.0
adaptativa,N_success,rede,j6016_1.sm,0.0
adaptativa,N_success,rede,j6019_1.sm,0.0
adaptativa,N_success,rede,j6021_1.sm,0.0
adaptativa,N_success,rede,j6024_1.sm,0.0
adaptativa,N_success,rede,j6027_1.sm,0.0
adaptativa,N_success,rede,j602_1.sm,0.0
adaptativa,N_success,rede,j6032_1.sm,0.0
adaptativa,N_success,rede,j6035_1.sm,0.0
adaptativa,N_success,rede,j6038_1.sm,0.0
adaptativa,N_success,rede,j6040_1.sm,0.0
adaptativa,N_success,rede,j6043_1.sm,0.0
adaptativa,N_success,rede,j6046_1.sm,0.0
adaptativa,N_success,rede,j604_1.sm,0.0
adaptativa,N_success,rede,j607_1.sm,0.0
adaptativa,N_success,interacao,j6010_1.sm,10.75
adaptativa,N_success,interacao,j6013_1.sm,11.25
adaptativa,N_success,interacao,j6016_1.sm,11.583333333333334
adaptativa,N_success,interacao,j6019_1.sm,0.9166666666666666
adaptativa,N_success,interacao,j6021_1.sm,6.75
adaptativa,N_success,interacao,j6024_1.sm,16.166666666666668
adaptativa,N_success,interacao,j6027_1.sm,24.833333333333332
adaptativa,N_success,interacao,j602_1.sm,12.0
adaptativa,N_success,interacao,j6032_1.sm,14.0
adaptativa,N_success,interacao,j6035_1.sm,12.333333333333334
adaptativa,N_success,interacao,j6038_1.sm,12.166666666666666
adaptativa,N_success,interacao,j6040_1.sm,28.25
adaptativa,N_success,interacao,j6043_1.sm,21.0
adaptativa,N_success,interacao,j6046_1.sm,1.0
adaptativa,N_success,interacao,j604_1.sm,13.666666666666666
adaptativa,N_success,interacao,j607_1.sm,2.9166666666666665
adaptativa,N_success,total,j6010_1.sm,95.66666666666667
adaptativa,N_success,total,j6013_1.sm,73.83333333333333
adaptativa,N_success,total,j6016_1.sm,99.91666666666667
adaptativa,N_success,total,j6019_1.sm,77.66666666666667
adaptativa,N_success,total,j6021_1.sm,77.66666666666667
adaptativa,N_success,total,j6024_1.sm,95.75
adaptativa,N_success,total,j6027_1.sm,136.83333333333334
adaptativa,N_success,total,j602_1.sm,82.33333333333333
adaptativa,N_success,total,j6032_1.sm,94.25
adaptativa,N_success,total,j6035_1.sm,109.75
adaptativa,N_success,total,j6038_1.sm,89.33333333333333
adaptativa,N_success,total,j6040_1.sm,125.58333333333333
adaptativa,N_success,total,j6043_1.sm,167.75
adaptativa,N_success,total,j6046_1.sm,131.33333333333334
adaptativa,N_success,total,j604_1.sm,104.16666666666667
adaptativa,N_success,total,j607_1.sm,83.91666666666667
adaptativa,N_success,portao_rede_A,j6010_1.sm,95.66666666666667
adaptativa,N_success,portao_rede_A,j6013_1.sm,73.83333333333333
adaptativa,N_success,portao_rede_A,j6016_1.sm,99.91666666666667
adaptativa,N_success,portao_rede_A,j6019_1.sm,77.66666666666667
adaptativa,N_success,portao_rede_A,j6021_1.sm,77.66666666666667
adaptativa,N_success,portao_rede_A,j6024_1.sm,95.75
adaptativa,N_success,portao_rede_A,j6027_1.sm,136.83333333333334
adaptativa,N_success,portao_rede_A,j602_1.sm,82.33333333333333
adaptativa,N_success,portao_rede_A,j6032_1.sm,94.25
adaptativa,N_success,portao_rede_A,j6035_1.sm,109.75
adaptativa,N_success,portao_rede_A,j6038_1.sm,89.33333333333333
adaptativa,N_success,portao_rede_A,j6040_1.sm,125.58333333333333
adaptativa,N_success,portao_rede_A,j6043_1.sm,167.75
adaptativa,N_success,portao_rede_A,j6046_1.sm,131.33333333333334
adaptativa,N_success,portao_rede_A,j604_1.sm,104.16666666666667
adaptativa,N_success,portao_rede_A,j607_1.sm,83.91666666666667
adaptativa,N_success,rede_portao_A,j6010_1.sm,10.75
adaptativa,N_success,rede_portao_A,j6013_1.sm,11.25
adaptativa,N_success,rede_portao_A,j6016_1.sm,11.583333333333334
adaptativa,N_success,rede_portao_A,j6019_1.sm,0.9166666666666666
adaptativa,N_success,rede_portao_A,j6021_1.sm,6.75
adaptativa,N_success,rede_portao_A,j6024_1.sm,16.166666666666668
adaptativa,N_success,rede_portao_A,j6027_1.sm,24.833333333333332
adaptativa,N_success,rede_portao_A,j602_1.sm,12.0
adaptativa,N_success,rede_portao_A,j6032_1.sm,14.0
adaptativa,N_success,rede_portao_A,j6035_1.sm,12.333333333333334
adaptativa,N_success,rede_portao_A,j6038_1.sm,12.166666666666666
adaptativa,N_success,rede_portao_A,j6040_1.sm,28.25
adaptativa,N_success,rede_portao_A,j6043_1.sm,21.0
adaptativa,N_success,rede_portao_A,j6046_1.sm,1.0
adaptativa,N_success,rede_portao_A,j604_1.sm,13.666666666666666
adaptativa,N_success,rede_portao_A,j607_1.sm,2.9166666666666665
adaptativa,N_blocked,portao,j6010_1.sm,-125.16666666666667
adaptativa,N_blocked,portao,j6013_1.sm,-75.0
adaptativa,N_blocked,portao,j6016_1.sm,-125.0
adaptativa,N_blocked,portao,j6019_1.sm,-112.33333333333333
adaptativa,N_blocked,portao,j6021_1.sm,-92.08333333333333
adaptativa,N_blocked,portao,j6024_1.sm,-109.25
adaptativa,N_blocked,portao,j6027_1.sm,-140.5
adaptativa,N_blocked,portao,j602_1.sm,-115.33333333333333
adaptativa,N_blocked,portao,j6032_1.sm,-139.75
adaptativa,N_blocked,portao,j6035_1.sm,-130.83333333333334
adaptativa,N_blocked,portao,j6038_1.sm,-112.66666666666667
adaptativa,N_blocked,portao,j6040_1.sm,-158.33333333333334
adaptativa,N_blocked,portao,j6043_1.sm,-190.58333333333334
adaptativa,N_blocked,portao,j6046_1.sm,-145.58333333333334
adaptativa,N_blocked,portao,j604_1.sm,-145.5
adaptativa,N_blocked,portao,j607_1.sm,-143.5
adaptativa,N_blocked,rede,j6010_1.sm,14.333333333333334
adaptativa,N_blocked,rede,j6013_1.sm,17.666666666666668
adaptativa,N_blocked,rede,j6016_1.sm,13.5
adaptativa,N_blocked,rede,j6019_1.sm,2.5
adaptativa,N_blocked,rede,j6021_1.sm,4.0
adaptativa,N_blocked,rede,j6024_1.sm,31.083333333333332
adaptativa,N_blocked,rede,j6027_1.sm,23.666666666666668
adaptativa,N_blocked,rede,j602_1.sm,20.0
adaptativa,N_blocked,rede,j6032_1.sm,16.583333333333332
adaptativa,N_blocked,rede,j6035_1.sm,25.833333333333332
adaptativa,N_blocked,rede,j6038_1.sm,13.333333333333334
adaptativa,N_blocked,rede,j6040_1.sm,26.416666666666668
adaptativa,N_blocked,rede,j6043_1.sm,10.833333333333334
adaptativa,N_blocked,rede,j6046_1.sm,28.666666666666668
adaptativa,N_blocked,rede,j604_1.sm,14.5
adaptativa,N_blocked,rede,j607_1.sm,24.916666666666668
adaptativa,N_blocked,interacao,j6010_1.sm,-14.333333333333334
adaptativa,N_blocked,interacao,j6013_1.sm,-17.666666666666668
adaptativa,N_blocked,interacao,j6016_1.sm,-13.5
adaptativa,N_blocked,interacao,j6019_1.sm,-2.5
adaptativa,N_blocked,interacao,j6021_1.sm,-4.0
adaptativa,N_blocked,interacao,j6024_1.sm,-31.083333333333332
adaptativa,N_blocked,interacao,j6027_1.sm,-23.666666666666668
adaptativa,N_blocked,interacao,j602_1.sm,-20.0
adaptativa,N_blocked,interacao,j6032_1.sm,-16.333333333333332
adaptativa,N_blocked,interacao,j6035_1.sm,-25.833333333333332
adaptativa,N_blocked,interacao,j6038_1.sm,-13.333333333333334
adaptativa,N_blocked,interacao,j6040_1.sm,-26.416666666666668
adaptativa,N_blocked,interacao,j6043_1.sm,-10.75
adaptativa,N_blocked,interacao,j6046_1.sm,-28.666666666666668
adaptativa,N_blocked,interacao,j604_1.sm,-14.5
adaptativa,N_blocked,interacao,j607_1.sm,-24.916666666666668
adaptativa,N_blocked,total,j6010_1.sm,-125.16666666666667
adaptativa,N_blocked,total,j6013_1.sm,-75.0
adaptativa,N_blocked,total,j6016_1.sm,-125.0
adaptativa,N_blocked,total,j6019_1.sm,-112.33333333333333
adaptativa,N_blocked,total,j6021_1.sm,-92.08333333333333
adaptativa,N_blocked,total,j6024_1.sm,-109.25
adaptativa,N_blocked,total,j6027_1.sm,-140.5
adaptativa,N_blocked,total,j602_1.sm,-115.33333333333333
adaptativa,N_blocked,total,j6032_1.sm,-139.5
adaptativa,N_blocked,total,j6035_1.sm,-130.83333333333334
adaptativa,N_blocked,total,j6038_1.sm,-112.66666666666667
adaptativa,N_blocked,total,j6040_1.sm,-158.33333333333334
adaptativa,N_blocked,total,j6043_1.sm,-190.5
adaptativa,N_blocked,total,j6046_1.sm,-145.58333333333334
adaptativa,N_blocked,total,j604_1.sm,-145.5
adaptativa,N_blocked,total,j607_1.sm,-143.5
adaptativa,N_blocked,portao_rede_A,j6010_1.sm,-139.5
adaptativa,N_blocked,portao_rede_A,j6013_1.sm,-92.66666666666667
adaptativa,N_blocked,portao_rede_A,j6016_1.sm,-138.5
adaptativa,N_blocked,portao_rede_A,j6019_1.sm,-114.83333333333333
adaptativa,N_blocked,portao_rede_A,j6021_1.sm,-96.08333333333333
adaptativa,N_blocked,portao_rede_A,j6024_1.sm,-140.33333333333334
adaptativa,N_blocked,portao_rede_A,j6027_1.sm,-164.16666666666666
adaptativa,N_blocked,portao_rede_A,j602_1.sm,-135.33333333333334
adaptativa,N_blocked,portao_rede_A,j6032_1.sm,-156.08333333333334
adaptativa,N_blocked,portao_rede_A,j6035_1.sm,-156.66666666666666
adaptativa,N_blocked,portao_rede_A,j6038_1.sm,-126.0
adaptativa,N_blocked,portao_rede_A,j6040_1.sm,-184.75
adaptativa,N_blocked,portao_rede_A,j6043_1.sm,-201.33333333333334
adaptativa,N_blocked,portao_rede_A,j6046_1.sm,-174.25
adaptativa,N_blocked,portao_rede_A,j604_1.sm,-160.0
adaptativa,N_blocked,portao_rede_A,j607_1.sm,-168.41666666666666
adaptativa,N_blocked,rede_portao_A,j6010_1.sm,0.0
adaptativa,N_blocked,rede_portao_A,j6013_1.sm,0.0
adaptativa,N_blocked,rede_portao_A,j6016_1.sm,0.0
adaptativa,N_blocked,rede_portao_A,j6019_1.sm,0.0
adaptativa,N_blocked,rede_portao_A,j6021_1.sm,0.0
adaptativa,N_blocked,rede_portao_A,j6024_1.sm,0.0
adaptativa,N_blocked,rede_portao_A,j6027_1.sm,0.0
adaptativa,N_blocked,rede_portao_A,j602_1.sm,0.0
adaptativa,N_blocked,rede_portao_A,j6032_1.sm,0.25
adaptativa,N_blocked,rede_portao_A,j6035_1.sm,0.0
adaptativa,N_blocked,rede_portao_A,j6038_1.sm,0.0
adaptativa,N_blocked,rede_portao_A,j6040_1.sm,0.0
adaptativa,N_blocked,rede_portao_A,j6043_1.sm,0.08333333333333333
adaptativa,N_blocked,rede_portao_A,j6046_1.sm,0.0
adaptativa,N_blocked,rede_portao_A,j604_1.sm,0.0
adaptativa,N_blocked,rede_portao_A,j607_1.sm,0.0
centralizada,atraso_relativo,portao,j6010_1.sm,-0.02745098039215695
centralizada,atraso_relativo,portao,j6013_1.sm,0.01690821256038662
centralizada,atraso_relativo,portao,j6016_1.sm,-0.2747395833333333
centralizada,atraso_relativo,portao,j6019_1.sm,-0.26747311827957004
centralizada,atraso_relativo,portao,j6021_1.sm,-0.04934210526315789
centralizada,atraso_relativo,portao,j6024_1.sm,0.2948717948717949
centralizada,atraso_relativo,portao,j6027_1.sm,-0.2864583333333333
