modo,tau_varrida,cenario,canal,tau_sat,s_transicao,arquivo,semente,concluiu,violacoes,n_executadas,makespan,makespan_cpm,atraso_relativo,TW,TL,TU,TR,taxa_omissao,taxa_falha_efetiva,divida_latente_sobre_plano,N_req,N_fail,N_success,N_blocked,hiato_encontrado,hiato_colega_capaz_sem_confianca,fracao_hiato_sem_confianca,confianca_media_final,motivo_termino
principal,0.8,centralizada,ativo,1.0,0.01,j6032_1.sm,1,True,0,60,227,69,3.289855072463768,447.0,195.0,87.0,52.563209369947664,0.25,0.2833333333333333,0.06396129883282003,252,57,195,0,282,0,0.0,0.9466666666666667,terminal
principal,0.8,centralizada,ativo,1.0,0.01,j6043_1.sm,0,True,0,60,253,108,2.3425925925925926,439.0,410.0,101.0,79.9076391059217,0.26666666666666666,0.26666666666666666,0.05320835967096219,468,58,410,0,511,0,0.0,0.9783333333333334,terminal
principal,0.8,centralizada,ativo,1.0,0.01,j6043_1.sm,1,True,0,60,198,108,1.8333333333333333,413.0,324.0,83.0,40.92626597942567,0.18333333333333332,0.21666666666666667,0.0686415149084601,369,45,324,0,407,0,0.0,0.96,terminal
principal,0.8,centralizada,ativo,1.4,0.01,j6010_1.sm,0,True,0,60,222,85,2.611764705882353,455.0,264.0,64.0,74.28330874357066,0.21666666666666667,0.2833333333333333,0.08334283235605157,292,28,264,0,328,0,0.0,0.98,terminal
principal,0.8,centralizada,ativo,1.4,0.01,j6010_1.sm,1,True,0,60,270,85,3.176470588235294,421.0,326.0,81.0,71.95008286331036,0.25,0.3,0.1082045909080816,355,29,326,0,407,0,0.0,1.0,terminal
principal,0.8,centralizada,ativo,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.9505023053513098,terminal
principal,0.8,centralizada,ativo,1.4,0.01,j6010_1.sm,3,True,0,60,249,85,2.929411764705882,458.0,227.0,86.0,81.3535166283758,0.31666666666666665,0.35,0.07482899700279026,298,71,227,2,313,2,0.006389776357827476,0.8483333333333333,terminal
principal,0.8,centralizada,ativo,1.4,0.01,j6021_1.sm,0,True,0,60,268,76,3.526315789473684,433.0,447.0,97.0,42.20231174637885,0.18333333333333332,0.23333333333333334,0.022590361445783132,477,30,447,0,544,0,0.0,1.0,terminal
principal,0.8,centralizada,ativo,1.4,0.01,j6021_1.sm,1,True,0,60,242,76,3.1842105263157894,424.0,284.0,67.0,32.99586910395266,0.13333333333333333,0.18333333333333332,0.0344692772274182,308,24,284,0,351,0,0.0,0.9851675758954462,terminal
principal,0.8,centralizada,ativo,1.4,0.01,j6021_1.sm,2,True,0,60,233,76,3.0657894736842106,457.0,134.0,37.0,82.65864963603616,0.2833333333333333,0.31666666666666665,0.07730233423277204,161,27,134,0,171,0,0.0,0.9283333333333332,terminal
principal,0.8,centralizada,ativo,1.4,0.01,j6032_1.sm,0,True,0,60,211,69,3.0579710144927534,451.0,340.0,98.0,56.0,0.26666666666666666,0.31666666666666665,0.05341246290801187,409,69,340,0,438,0,0.0,0.9916666666666667,terminal
principal,0.8,centralizada,ativo,1.4,0.01,j6032_1.sm,1,True,0,60,236,69,3.420289855072464,447.0,238.0,94.0,54.20009210943373,0.26666666666666666,0.31666666666666665,0.052522528514640156,297,59,238,0,332,0,0.0,0.9666666666666667,terminal
principal,0.8,centralizada,ativo,1.4,0.01,j6043_1.sm,0,True,0,60,256,108,2.3703703703703702,439.0,512.0,124.0,61.710696656398156,0.23333333333333334,0.23333333333333334,0.0604569620118647,576,64,512,0,636,0,0.0,0.985,terminal
principal,0.8,centralizada,ativo,1.4,0.01,j6043_1.sm,1,True,0,60,219,108,2.0277777777777777,414.0,420.0,101.0,40.60626597942567,0.18333333333333332,0.21666666666666667,0.06768343107612478,466,46,420,0,521,0,0.0,0.9666666666666667,terminal
principal,0.8,centralizada,desligado,1.0,0.01,j6021_1.sm,0,True,0,60,262,76,3.4473684210526314,440.0,280.0,64.0,51.86727687415876,0.25,0.25,0.06730491428446743,305,25,280,0,344,0,0.0,0.975,terminal
principal,0.8,centralizada,desligado,1.0,0.01,j6021_1.sm,1,True,0,60,313,76,4.118421052631579,429.0,209.0,49.0,76.77599374576393,0.23333333333333334,0.26666666666666666,0.09383988383978831,226,17,209,0,258,0,0.0,0.9685009092287796,terminal
principal,0.8,centralizada,desligado,1.0,0.01,j6021_1.sm,2,True,0,60,283,76,3.723684210526316,444.0,78.0,25.0,80.68038019600317,0.26666666666666666,0.2833333333333333,0.11092130447495571,93,15,78,0,103,0,0.0,0.9483333333333333,terminal
principal,0.8,centralizada,desligado,1.0,0.01,j6032_1.sm,0,True,0,60,208,69,3.0144927536231885,456.0,216.0,78.0,52.367127195826896,0.25,0.2833333333333333,0.05341246290801187,274,58,216,0,294,0,0.0,0.9883333333333333,terminal
principal,0.8,centralizada,desligado,1.0,0.01,j6032_1.sm,1,True,0,60,163,69,2.36231884057971,450.0,229.0,91.0,40.5,0.2,0.23333333333333334,0.05934718100890208,288,59,229,0,320,0,0.0,0.9533333333333333,terminal
principal,0.8,centralizada,desligado,1.0,0.01,j6043_1.sm,0,True,0,60,287,108,2.6574074074074074,442.0,410.0,101.0,75.08035077918868,0.25,0.25,0.05320835967096219,468,58,410,0,511,0,0.0,0.9783333333333334,terminal
principal,0.8,centralizada,desligado,1.0,0.01,j6043_1.sm,1,True,0,60,362,108,3.3518518518518516,410.0,314.0,81.0,68.11235335730467,0.21666666666666667,0.2833333333333333,0.0684805657339293,358,44,314,0,395,0,0.0,0.96,terminal
principal,0.8,centralizada,desligado,1.4,0.01,j6010_1.sm,0,True,0,60,207,85,2.4352941176470586,453.0,264.0,64.0,88.67337760969103,0.23333333333333334,0.3,0.08334283235605157,292,28,264,0,328,0,0.0,0.98,terminal
principal,0.8,centralizada,desligado,1.4,0.01,j6010_1.sm,1,True,0,60,218,85,2.5647058823529414,422.0,315.0,75.0,56.1296631582597,0.2,0.25,0.059075395712411216,338,23,315,0,390,0,0.0,0.9966666666666667,terminal
principal,0.8,centralizada,desligado,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.9505023053513098,terminal
principal,0.8,centralizada,desligado,1.4,0.01,j6010_1.sm,3,True,0,60,241,85,2.835294117647059,454.0,240.0,88.0,89.88539923985851,0.3,0.35,0.08961887477952943,314,74,240,1,328,1,0.003048780487804878,0.8433333333333333,terminal
principal,0.8,centralizada,desligado,1.4,0.01,j6021_1.sm,0,True,0,60,330,76,4.342105263157895,432.0,539.0,115.0,31.5,0.18333333333333332,0.18333333333333332,0.022590361445783132,566,27,539,0,654,0,0.0,1.0,terminal
principal,0.8,centralizada,desligado,1.4,0.01,j6021_1.sm,1,True,0,60,231,76,3.039473684210526,424.0,284.0,66.0,31.160007232852283,0.13333333333333333,0.15,0.031457229034647115,308,24,284,0,350,0,0.0,0.9851675758954462,terminal
principal,0.8,centralizada,desligado,1.4,0.01,j6021_1.sm,2,True,0,60,235,76,3.0921052631578947,454.0,144.0,39.0,91.89290834960786,0.2833333333333333,0.3,0.15790197558610164,173,29,144,0,183,0,0.0,0.9249999999999999,terminal
principal,0.8,centralizada,desligado,1.4,0.01,j6032_1.sm,0,True,0,60,193,69,2.7971014492753623,448.0,346.0,102.0,45.62504636295846,0.2,0.25,0.05341246290801187,419,73,346,0,448,0,0.0,0.995,terminal
principal,0.8,centralizada,desligado,1.4,0.01,j6032_1.sm,1,True,0,60,163,69,2.36231884057971,450.0,229.0,91.0,40.5,0.2,0.23333333333333334,0.05934718100890208,288,59,229,0,320,0,0.0,0.9533333333333333,terminal
principal,0.8,centralizada,desligado,1.4,0.01,j6043_1.sm,0,True,0,60,256,108,2.3703703703703702,439.0,512.0,124.0,61.710696656398156,0.23333333333333334,0.23333333333333334,0.0604569620118647,576,64,512,0,636,0,0.0,0.985,terminal
principal,0.8,centralizada,desligado,1.4,0.01,j6043_1.sm,1,True,0,60,364,108,3.3703703703703702,412.0,333.0,86.0,65.66874741830237,0.21666666666666667,0.26666666666666666,0.06800152381776164,379,46,333,0,419,0,0.0,0.96,terminal
principal,1.0,centralizada,ativo,1.0,0.01,j6021_1.sm,0,True,0,60,262,76,3.4473684210526314,440.0,280.0,64.0,51.86727687415876,0.25,0.25,0.06730491428446743,305,25,280,0,344,0,0.0,0.975,terminal
principal,1.0,centralizada,ativo,1.0,0.01,j6021_1.sm,1,True,0,60,313,76,4.118421052631579,429.0,209.0,49.0,76.77599374576393,0.23333333333333334,0.26666666666666666,0.09383988383978831,226,17,209,0,258,0,0.0,0.98,terminal
principal,1.0,centralizada,ativo,1.0,0.01,j6021_1.sm,2,True,0,60,267,76,3.513157894736842,434.0,159.0,49.0,75.04754580065111,0.23333333333333334,0.2833333333333333,0.08499608105639737,196,37,159,0,208,0,0.0,0.9533333333333333,terminal
principal,1.0,centralizada,ativo,1.0,0.01,j6032_1.sm,0,True,0,60,202,69,2.927536231884058,457.0,284.0,86.0,51.209388388210144,0.16666666666666666,0.25,0.039386625205401184,336,52,284,0,370,0,0.0,0.9933333333333333,terminal
principal,1.0,centralizada,ativo,1.0,0.01,j6032_1.sm,1,True,0,60,211,69,3.0579710144927534,440.0,210.0,75.0,60.821855305595435,0.25,0.26666666666666666,0.06045420698416905,262,52,210,0,285,0,0.0,1.0,terminal
principal,1.0,centralizada,ativo,1.0,0.01,j6043_1.sm,0,True,0,60,253,108,2.3425925925925926,439.0,410.0,101.0,79.9076391059217,0.26666666666666666,0.26666666666666666,0.05320835967096219,468,58,410,0,511,0,0.0,0.9783333333333334,terminal
principal,1.0,centralizada,ativo,1.0,0.01,j6043_1.sm,1,True,0,60,198,108,1.8333333333333333,411.0,324.0,83.0,40.92626597942567,0.18333333333333332,0.21666666666666667,0.0686415149084601,369,45,324,0,407,0,0.0,0.9933333333333333,terminal
principal,1.0,centralizada,ativo,1.4,0.01,j6010_1.sm,0,True,0,60,229,85,2.6941176470588237,443.0,280.0,63.0,48.248226844035955,0.2,0.2,0.07587028668226288,308,28,280,0,343,0,0.0,0.9683333333333333,terminal
principal,1.0,centralizada,ativo,1.4,0.01,j6010_1.sm,1,True,0,60,270,85,3.176470588235294,421.0,326.0,81.0,71.95008286331036,0.25,0.3,0.1082045909080816,355,29,326,0,407,0,0.0,1.0,terminal
principal,1.0,centralizada,ativo,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.96,terminal
principal,1.0,centralizada,ativo,1.4,0.01,j6010_1.sm,3,True,0,60,249,85,2.929411764705882,458.0,227.0,86.0,81.3535166283758,0.31666666666666665,0.35,0.07482899700279026,298,71,227,2,313,2,0.006389776357827476,0.8816666666666665,terminal
principal,1.0,centralizada,ativo,1.4,0.01,j6021_1.sm,0,True,0,60,268,76,3.526315789473684,433.0,447.0,97.0,42.20231174637885,0.18333333333333332,0.23333333333333334,0.022590361445783132,477,30,447,0,544,0,0.0,1.0,terminal
principal,1.0,centralizada,ativo,1.4,0.01,j6021_1.sm,1,True,0,60,242,76,3.1842105263157894,424.0,284.0,67.0,32.99586910395266,0.13333333333333333,0.18333333333333332,0.0344692772274182,308,24,284,0,351,0,0.0,0.9966666666666667,terminal
principal,1.0,centralizada,ativo,1.4,0.01,j6021_1.sm,2,True,0,60,297,76,3.9078947368421053,433.0,155.0,48.0,66.21400143121751,0.23333333333333334,0.2833333333333333,0.09866528223171164,191,36,155,0,203,0,0.0,0.955,terminal
principal,1.0,centralizada,ativo,1.4,0.01,j6032_1.sm,0,True,0,60,175,69,2.536231884057971,449.0,352.0,100.0,22.0,0.13333333333333333,0.15,0.020771513353115726,415,63,352,0,452,0,0.0,0.9933333333333333,terminal
principal,1.0,centralizada,ativo,1.4,0.01,j6032_1.sm,1,True,0,60,167,69,2.420289855072464,440.0,254.0,90.0,41.0,0.2,0.21666666666666667,0.04599406528189911,314,60,254,0,344,0,0.0,1.0,terminal
principal,1.0,centralizada,ativo,1.4,0.01,j6043_1.sm,0,True,0,60,256,108,2.3703703703703702,439.0,512.0,124.0,61.710696656398156,0.23333333333333334,0.23333333333333334,0.0604569620118647,576,64,512,0,636,0,0.0,0.985,terminal
principal,1.0,centralizada,ativo,1.4,0.01,j6043_1.sm,1,True,0,60,219,108,2.0277777777777777,412.0,420.0,101.0,40.60626597942567,0.18333333333333332,0.21666666666666667,0.06768343107612478,466,46,420,0,521,0,0.0,1.0,terminal
principal,1.0,centralizada,desligado,1.0,0.01,j6021_1.sm,0,True,0,60,262,76,3.4473684210526314,440.0,280.0,64.0,51.86727687415876,0.25,0.25,0.06730491428446743,305,25,280,0,344,0,0.0,0.975,terminal
principal,1.0,centralizada,desligado,1.0,0.01,j6021_1.sm,1,True,0,60,313,76,4.118421052631579,429.0,209.0,49.0,76.77599374576393,0.23333333333333334,0.26666666666666666,0.09383988383978831,226,17,209,0,258,0,0.0,0.98,terminal
principal,1.0,centralizada,desligado,1.0,0.01,j6021_1.sm,2,True,0,60,267,76,3.513157894736842,434.0,159.0,49.0,75.04754580065111,0.23333333333333334,0.2833333333333333,0.08499608105639737,196,37,159,0,208,0,0.0,0.9533333333333333,terminal
principal,1.0,centralizada,desligado,1.0,0.01,j6032_1.sm,0,True,0,60,202,69,2.927536231884058,457.0,284.0,86.0,51.209388388210144,0.16666666666666666,0.25,0.039386625205401184,336,52,284,0,370,0,0.0,0.9933333333333333,terminal
principal,1.0,centralizada,desligado,1.0,0.01,j6032_1.sm,1,True,0,60,192,69,2.782608695652174,438.0,210.0,75.0,47.088021390706515,0.2,0.21666666666666667,0.04599406528189911,262,52,210,0,285,0,0.0,1.0,terminal
principal,1.0,centralizada,desligado,1.0,0.01,j6043_1.sm,0,True,0,60,287,108,2.6574074074074074,442.0,410.0,101.0,75.08035077918868,0.25,0.25,0.05320835967096219,468,58,410,0,511,0,0.0,0.9783333333333334,terminal
principal,1.0,centralizada,desligado,1.0,0.01,j6043_1.sm,1,True,0,60,362,108,3.3518518518518516,409.0,314.0,81.0,68.11235335730467,0.21666666666666667,0.2833333333333333,0.0684805657339293,358,44,314,0,395,0,0.0,0.9933333333333333,terminal
principal,1.0,centralizada,desligado,1.4,0.01,j6010_1.sm,0,True,0,60,229,85,2.6941176470588237,443.0,280.0,63.0,48.248226844035955,0.2,0.2,0.07587028668226288,308,28,280,0,343,0,0.0,0.9683333333333333,terminal
principal,1.0,centralizada,desligado,1.4,0.01,j6010_1.sm,1,True,0,60,218,85,2.5647058823529414,422.0,315.0,75.0,56.1296631582597,0.2,0.25,0.059075395712411216,338,23,315,0,390,0,0.0,0.9966666666666667,terminal
principal,1.0,centralizada,desligado,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.96,terminal
principal,1.0,centralizada,desligado,1.4,0.01,j6010_1.sm,3,True,0,60,241,85,2.835294117647059,454.0,240.0,88.0,89.88539923985851,0.3,0.35,0.08961887477952943,314,74,240,1,328,1,0.003048780487804878,0.8766666666666666,terminal
principal,1.0,centralizada,desligado,1.4,0.01,j6021_1.sm,0,True,0,60,330,76,4.342105263157895,432.0,539.0,115.0,31.5,0.18333333333333332,0.18333333333333332,0.022590361445783132,566,27,539,0,654,0,0.0,1.0,terminal
principal,1.0,centralizada,desligado,1.4,0.01,j6021_1.sm,1,True,0,60,231,76,3.039473684210526,424.0,284.0,66.0,31.160007232852283,0.13333333333333333,0.15,0.031457229034647115,308,24,284,0,350,0,0.0,0.9966666666666667,terminal
principal,1.0,centralizada,desligado,1.4,0.01,j6021_1.sm,2,True,0,60,297,76,3.9078947368421053,433.0,155.0,48.0,66.21400143121751,0.23333333333333334,0.2833333333333333,0.09866528223171164,191,36,155,0,203,0,0.0,0.955,terminal
principal,1.0,centralizada,desligado,1.4,0.01,j6032_1.sm,0,True,0,60,175,69,2.536231884057971,449.0,352.0,100.0,22.0,0.13333333333333333,0.15,0.020771513353115726,415,63,352,0,452,0,0.0,0.9933333333333333,terminal
principal,1.0,centralizada,desligado,1.4,0.01,j6032_1.sm,1,True,0,60,168,69,2.4347826086956523,440.0,251.0,91.0,45.5,0.2,0.21666666666666667,0.04599406528189911,313,62,251,0,342,0,0.0,0.9966666666666667,terminal
principal,1.0,centralizada,desligado,1.4,0.01,j6043_1.sm,0,True,0,60,256,108,2.3703703703703702,439.0,512.0,124.0,61.710696656398156,0.23333333333333334,0.23333333333333334,0.0604569620118647,576,64,512,0,636,0,0.0,0.985,terminal
principal,1.0,centralizada,desligado,1.4,0.01,j6043_1.sm,1,True,0,60,364,108,3.3703703703703702,411.0,333.0,86.0,65.66874741830237,0.21666666666666667,0.26666666666666666,0.06800152381776164,379,46,333,0,419,0,0.0,0.9933333333333333,terminal
portao,0.600001,centralizada,ativo,1.0,0.01,j6021_1.sm,0,True,0,60,287,76,3.776315789473684,461.0,281.0,68.0,60.62668421816994,0.25,0.26666666666666666,0.07173146790062239,311,30,281,0,349,0,0.0,0.9716666666666667,terminal
portao,0.600001,centralizada,ativo,1.0,0.01,j6021_1.sm,1,True,0,60,299,76,3.9342105263157894,459.0,132.0,43.0,63.84638632431922,0.2,0.23333333333333334,0.059345887907464465,149,17,132,0,175,0,0.0,0.9133334999999999,terminal
portao,0.600001,centralizada,ativo,1.0,0.01,j6021_1.sm,2,True,0,60,297,76,3.9078947368421053,484.0,97.0,33.0,103.6723354363906,0.31666666666666665,0.35,0.1348626699788789,119,22,97,0,130,0,0.0,0.9116668333333333,terminal
portao,0.600001,centralizada,ativo,1.0,0.01,j6032_1.sm,0,True,0,60,197,69,2.8550724637681157,524.0,188.0,84.0,106.72142270097503,0.35,0.45,0.059325414286867,239,51,188,13,272,13,0.04779411764705882,0.9133334999999999,terminal
portao,0.600001,centralizada,ativo,1.0,0.01,j6032_1.sm,1,True,0,60,228,69,3.3043478260869565,512.0,121.0,86.0,56.68167494662992,0.25,0.26666666666666666,0.07957904903970114,183,62,121,12,207,12,0.057971014492753624,0.8521205002459672,terminal
portao,0.600001,centralizada,ativo,1.0,0.01,j6043_1.sm,0,True,0,60,263,108,2.435185185185185,437.0,514.0,117.0,42.85456958769012,0.15,0.18333333333333332,0.03936144211155432,577,63,514,0,631,0,0.0,0.9833333333333334,terminal
portao,0.600001,centralizada,ativo,1.0,0.01,j6043_1.sm,1,True,0,60,295,108,2.7314814814814814,418.0,391.0,95.0,36.70784792243098,0.18333333333333332,0.2,0.0545145147378173,437,46,391,0,486,0,0.0,0.9418414966479057,terminal
portao,0.600001,centralizada,ativo,1.4,0.01,j6010_1.sm,0,True,0,60,222,85,2.611764705882353,455.0,264.0,64.0,74.28330874357066,0.21666666666666667,0.2833333333333333,0.08334283235605157,292,28,264,0,328,0,0.0,0.98,terminal
portao,0.600001,centralizada,ativo,1.4,0.01,j6010_1.sm,1,True,0,60,270,85,3.176470588235294,421.0,326.0,81.0,71.95008286331036,0.25,0.3,0.1082045909080816,355,29,326,0,407,0,0.0,1.0,terminal
portao,0.600001,centralizada,ativo,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.9112102588080306,terminal
portao,0.600001,centralizada,ativo,1.4,0.01,j6010_1.sm,3,True,0,60,249,85,2.929411764705882,458.0,227.0,86.0,81.3535166283758,0.31666666666666665,0.35,0.07482899700279026,298,71,227,2,313,2,0.006389776357827476,0.8150001666666666,terminal
portao,0.600001,centralizada,ativo,1.4,0.01,j6021_1.sm,0,True,0,60,291,76,3.8289473684210527,458.0,293.0,70.0,73.56193278664651,0.25,0.26666666666666666,0.09017399321572038,326,33,293,0,363,0,0.0,0.9983333333333334,terminal
portao,0.600001,centralizada,ativo,1.4,0.01,j6021_1.sm,1,True,0,60,254,76,3.3421052631578947,454.0,154.0,47.0,75.84763655579631,0.25,0.2833333333333333,0.06888640751079042,164,10,154,0,201,0,0.0,0.9333334999999999,terminal
portao,0.600001,centralizada,ativo,1.4,0.01,j6021_1.sm,2,True,0,60,285,76,3.75,488.0,128.0,42.0,89.19596231605412,0.2833333333333333,0.3333333333333333,0.10104973958192479,159,31,128,0,170,0,0.0,0.8966668333333333,terminal
portao,0.600001,centralizada,ativo,1.4,0.01,j6032_1.sm,0,True,0,60,234,69,3.391304347826087,526.0,195.0,82.0,79.98788948617477,0.2833333333333333,0.31666666666666665,0.08086722822423952,242,47,195,16,277,16,0.05776173285198556,0.9250001666666666,terminal
portao,0.600001,centralizada,ativo,1.4,0.01,j6032_1.sm,1,True,0,60,335,69,4.855072463768116,526.0,168.0,123.0,53.98421830210147,0.21666666666666667,0.2833333333333333,0.0712922996307571,252,84,168,17,291,17,0.058419243986254296,0.8900001666666667,terminal
portao,0.600001,centralizada,ativo,1.4,0.01,j6043_1.sm,0,True,0,60,293,108,2.712962962962963,434.0,647.0,144.0,33.031195138208936,0.18333333333333332,0.2,0.027039506401823163,714,67,647,0,791,0,0.0,1.0,terminal
portao,0.600001,centralizada,ativo,1.4,0.01,j6043_1.sm,1,True,0,60,256,108,2.3703703703703702,418.0,445.0,105.0,29.5,0.18333333333333332,0.2,0.040419161676646706,491,46,445,0,550,0,0.0,0.950174829981239,terminal
portao,0.600001,centralizada,desligado,1.0,0.01,j6021_1.sm,0,True,0,60,287,76,3.776315789473684,461.0,281.0,68.0,60.62668421816994,0.25,0.26666666666666666,0.07173146790062239,311,30,281,0,349,0,0.0,0.9716666666666667,terminal
portao,0.600001,centralizada,desligado,1.0,0.01,j6021_1.sm,1,True,0,60,302,76,3.973684210526316,459.0,132.0,43.0,64.10012297810908,0.21666666666666667,0.21666666666666667,0.10193859528268735,149,17,132,0,175,0,0.0,0.9133334999999999,terminal
portao,0.600001,centralizada,desligado,1.0,0.01,j6021_1.sm,2,True,0,60,311,76,4.092105263157895,487.0,84.0,25.0,96.32881803289688,0.2833333333333333,0.3333333333333333,0.08763278873408814,98,14,84,0,109,0,0.0,0.9250001666666666,terminal
portao,0.600001,centralizada,desligado,1.0,0.01,j6032_1.sm,0,True,0,60,180,69,2.608695652173913,522.0,193.0,87.0,90.48360792816531,0.3,0.3333333333333333,0.08130733904067895,242,49,193,17,280,17,0.060714285714285714,0.9166668333333333,terminal
portao,0.600001,centralizada,desligado,1.0,0.01,j6032_1.sm,1,True,0,60,270,69,3.9130434782608696,512.0,121.0,81.0,75.94219864696576,0.23333333333333334,0.26666666666666666,0.12752270513046074,178,57,121,12,202,12,0.0594059405940594,0.8604538335793005,terminal
portao,0.600001,centralizada,desligado,1.0,0.01,j6043_1.sm,0,True,0,60,263,108,2.435185185185185,437.0,514.0,117.0,42.85456958769012,0.15,0.18333333333333332,0.03936144211155432,577,63,514,0,631,0,0.0,0.9833333333333334,terminal
portao,0.600001,centralizada,desligado,1.0,0.01,j6043_1.sm,1,True,0,60,295,108,2.7314814814814814,418.0,391.0,95.0,36.70784792243098,0.18333333333333332,0.2,0.0545145147378173,437,46,391,0,486,0,0.0,0.9418414966479057,terminal
portao,0.600001,centralizada,desligado,1.4,0.01,j6010_1.sm,0,True,0,60,207,85,2.4352941176470586,453.0,264.0,64.0,88.67337760969103,0.23333333333333334,0.3,0.08334283235605157,292,28,264,0,328,0,0.0,0.98,terminal
portao,0.600001,centralizada,desligado,1.4,0.01,j6010_1.sm,1,True,0,60,297,85,3.4941176470588236,419.0,375.0,85.0,51.5,0.18333333333333332,0.23333333333333334,0.03715170278637771,396,21,375,0,460,0,0.0,0.9983333333333334,terminal
portao,0.600001,centralizada,desligado,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.9112102588080306,terminal
portao,0.600001,centralizada,desligado,1.4,0.01,j6010_1.sm,3,True,0,60,241,85,2.835294117647059,454.0,240.0,88.0,89.88539923985851,0.3,0.35,0.08961887477952943,314,74,240,1,328,1,0.003048780487804878,0.8100001666666666,terminal
portao,0.600001,centralizada,desligado,1.4,0.01,j6021_1.sm,0,True,0,60,304,76,4.0,458.0,293.0,70.0,77.5040387268869,0.25,0.26666666666666666,0.09017399321572038,326,33,293,0,363,0,0.0,0.9983333333333334,terminal
portao,0.600001,centralizada,desligado,1.4,0.01,j6021_1.sm,1,True,0,60,243,76,3.1973684210526314,458.0,143.0,43.0,49.27840980655537,0.26666666666666666,0.2833333333333333,0.07262281419777979,151,8,143,0,186,0,0.0,0.9316668333333333,terminal
portao,0.600001,centralizada,desligado,1.4,0.01,j6021_1.sm,2,True,0,60,355,76,4.671052631578948,492.0,84.0,25.0,91.35759550129892,0.21666666666666667,0.31666666666666665,0.08281269568785311,98,14,84,0,109,0,0.0,0.9250001666666666,terminal
portao,0.600001,centralizada,desligado,1.4,0.01,j6032_1.sm,0,True,0,60,186,69,2.6956521739130435,511.0,265.0,130.0,46.20436216868172,0.2,0.21666666666666667,0.046118602184989727,345,80,265,25,395,25,0.06329113924050633,0.9150001666666666,terminal
portao,0.600001,centralizada,desligado,1.4,0.01,j6032_1.sm,1,True,0,60,185,69,2.681159420289855,499.0,207.0,125.0,24.780432080744504,0.1,0.13333333333333333,0.04451038575667656,274,67,207,25,332,25,0.07530120481927711,0.9300001666666667,terminal
portao,0.600001,centralizada,desligado,1.4,0.01,j6043_1.sm,0,True,0,60,293,108,2.712962962962963,434.0,647.0,144.0,33.031195138208936,0.18333333333333332,0.2,0.027039506401823163,714,67,647,0,791,0,0.0,1.0,terminal
portao,0.600001,centralizada,desligado,1.4,0.01,j6043_1.sm,1,True,0,60,256,108,2.3703703703703702,418.0,445.0,105.0,29.5,0.18333333333333332,0.2,0.040419161676646706,491,46,445,0,550,0,0.0,0.950174829981239,terminal
portao,0.8,centralizada,ativo,1.0,0.01,j6021_1.sm,0,True,0,60,287,76,3.776315789473684,461.0,281.0,68.0,60.62668421816994,0.25,0.26666666666666666,0.07173146790062239,311,30,281,0,349,0,0.0,0.9716666666666667,terminal
portao,0.8,centralizada,ativo,1.0,0.01,j6021_1.sm,1,True,0,60,299,76,3.9342105263157894,459.0,132.0,43.0,63.84638632431922,0.2,0.23333333333333334,0.059345887907464465,149,17,132,0,175,0,0.0,0.9466666666666667,terminal
portao,0.8,centralizada,ativo,1.0,0.01,j6021_1.sm,2,True,0,60,297,76,3.9078947368421053,484.0,97.0,33.0,103.6723354363906,0.31666666666666665,0.35,0.1348626699788789,119,22,97,0,130,0,0.0,0.945,terminal
portao,0.8,centralizada,ativo,1.0,0.01,j6032_1.sm,0,True,0,60,187,69,2.710144927536232,523.0,204.0,63.0,90.31526133181232,0.31666666666666665,0.36666666666666664,0.105985805073464,250,46,204,0,267,0,0.0,0.9833333333333334,terminal
portao,0.8,centralizada,ativo,1.0,0.01,j6032_1.sm,1,True,0,60,213,69,3.0869565217391304,479.0,200.0,79.0,46.06798477946698,0.2,0.26666666666666666,0.06878153445422236,258,58,200,0,279,0,0.0,0.9740733698366997,terminal
portao,0.8,centralizada,ativo,1.0,0.01,j6043_1.sm,0,True,0,60,263,108,2.435185185185185,437.0,514.0,117.0,42.85456958769012,0.15,0.18333333333333332,0.03936144211155432,577,63,514,0,631,0,0.0,0.9833333333333334,terminal
