etapa,canal,tau_sat,s_transicao,metrica,arquivo,semente,diferenca
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,4,-0.074339396989857
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,5,-0.05745604456570239
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,6,-0.049546956124908004
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,7,-0.0958117004113419
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,8,-0.1008976682822758
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,9,-0.051741110865009494
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,10,-0.0577555763812726
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,11,-0.048140127018992
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,0,-0.1263648174499975
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,1,-0.0596725628352147
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,2,-0.0600136629107246
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,3,-0.03776461052910989
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,4,-0.0888512804819683
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,5,-0.0882720437817369
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,6,-0.0975643335918575
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,7,-0.13277930679254452
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,8,-0.0583874859890194
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,9,-0.0914582543347438
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,10,-0.10426438328115789
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,11,-0.039273929635934096
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,0,-0.05380587418912361
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,1,-0.0358067218131216
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,2,-0.0862884759218409
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,3,-0.0708632949701856
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,4,-0.03994257846165781
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,5,-0.0657439502700443
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,6,-0.030762970215019197
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,7,-0.0997626097159435
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,8,-0.085047297940529
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,9,-0.0649618353758565
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,10,-0.0421051345925722
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,11,-0.0516065899245256
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,0,-0.0593295464169742
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,1,-0.1358978215334247
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,2,-0.0502910094254491
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,3,-0.11098257148939959
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,4,-0.0796109866921337
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,5,-0.0566426472057967
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,6,-0.1112059043902402
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,7,-0.1507160496182082
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,8,-0.1534623190170241
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,9,-0.0862603871421836
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,10,-0.04227487552607301
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,11,-0.050674352396022394
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,0,-0.0902382092894536
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,1,-0.1489652524205795
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,2,-0.05609698267077139
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,3,-0.050045339020605
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,4,-0.052008008447917795
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,5,-0.04016336685461171
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,6,-0.1364527280547088
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,7,-0.0719128603886901
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,8,-0.09608704135058531
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,9,-0.08049702542220691
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,10,-0.1033432041976527
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,11,-0.05411184911077141
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,0,-0.0245501383179688
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,1,-0.1611353055034781
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,2,-0.0845954710934541
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,3,-0.0438555050063153
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,4,-0.11144076045498999
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,5,-0.021760265967697097
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,6,-0.059990972383255896
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,7,-0.1002027827375889
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,8,-0.096977654447085
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,9,-0.0607057027101373
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,10,-0.12496212639930039
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,11,-0.062322946175637293
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,0,-0.054010465039716904
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,1,-0.0360861212385042
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,2,-0.1112551552243265
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,3,-0.0911259912305258
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,4,-0.050915954040302004
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,5,-0.0359937803471615
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,6,-0.0675137670659384
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,7,-0.0587191382072569
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,8,-0.077382310173474
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,9,-0.0932088323535803
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,10,-0.0735010481666568
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,11,-0.0545761287297277
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,0,-0.105102363108943
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,1,-0.0992114827803531
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,2,-0.06809269777369399
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,3,-0.117338193539739
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,4,-0.0600679088358905
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,5,-0.0667073008037797
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,6,-0.07518533098583399
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,7,-0.07378202935355
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,8,-0.09977657929031421
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,9,-0.05688647388010949
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,10,-0.11367714839724531
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,11,-0.0625937144437404
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,0,-0.029688380052458704
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,1,-0.0654374558100018
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,2,-0.0709238435194475
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,3,-0.0543745020656495
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,4,-0.0271748697422503
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,5,-0.055224442602094095
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,6,-0.059030941150554496
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,7,-0.016806841157522
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,8,-0.06157785965700669
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,9,-0.0269461077844311
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,10,-0.0855810257016673
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,11,-0.0164670658682635
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6046_1.sm,0,-0.1151701447407493
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6046_1.sm,1,-0.05525314132063971
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6046_1.sm,2,-0.1232024255042056
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6046_1.sm,3,-0.11500646257297731
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6046_1.sm,4,-0.0487360135774678
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6046_1.sm,5,-0.0933631399731588
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6046_1.sm,6,-0.07704649232892091
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6046_1.sm,7,-0.1277465577863374
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6046_1.sm,8,-0.059890029160597505
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6046_1.sm,9,-0.0853026734823173
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6046_1.sm,10,-0.045771018754903796
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j6046_1.sm,11,-0.09338413012661789
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j604_1.sm,0,-0.0393291413640327
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j604_1.sm,1,-0.0660582334399054
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j604_1.sm,2,-0.1323378464732159
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j604_1.sm,3,-0.1034543144123318
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j604_1.sm,4,-0.0966692620284445
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j604_1.sm,5,-0.08966733056297321
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j604_1.sm,6,-0.0748550242467313
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j604_1.sm,7,-0.1154886074313336
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j604_1.sm,8,-0.0590842976603321
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j604_1.sm,9,-0.1383442448614212
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j604_1.sm,10,-0.07486430217358842
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j604_1.sm,11,-0.11286663555741851
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j607_1.sm,0,-0.0489508787890263
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j607_1.sm,1,-0.07323030481134271
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j607_1.sm,2,-0.1671370083630526
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j607_1.sm,3,-0.049878442661085695
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j607_1.sm,4,-0.05342155312517009
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j607_1.sm,5,-0.0503531054698022
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j607_1.sm,6,-0.051290882739928795
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j607_1.sm,7,-0.1141830878246172
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j607_1.sm,8,-0.1011393964608721
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j607_1.sm,9,-0.08077700667289481
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j607_1.sm,10,-0.0344830593816261
nominal,ativo,1.0,0.25,divida_latente_sobre_plano,j607_1.sm,11,-0.0632377347120338
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,0,-0.1
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,1,-0.11666666666666672
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,2,-0.08333333333333326
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,3,0.016666666666666607
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,4,-0.11666666666666659
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,5,-0.016666666666666607
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,6,0.0
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,7,0.016666666666666607
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,8,-0.03333333333333327
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,9,-0.08333333333333326
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,10,-0.2666666666666667
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,11,-0.08333333333333331
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6013_1.sm,0,0.01666666666666672
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6013_1.sm,1,-0.1166666666666667
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6013_1.sm,2,-0.08333333333333337
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6013_1.sm,3,0.016666666666666663
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6013_1.sm,4,0.16666666666666674
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6013_1.sm,5,-0.016666666666666663
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6013_1.sm,6,-0.050000000000000044
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6013_1.sm,7,-0.06666666666666671
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6013_1.sm,8,0.016666666666666607
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6013_1.sm,9,0.0
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6013_1.sm,10,-0.04999999999999999
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6013_1.sm,11,0.08333333333333331
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6016_1.sm,0,-0.1166666666666667
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6016_1.sm,1,0.0
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6016_1.sm,2,-0.08333333333333343
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6016_1.sm,3,0.0
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6016_1.sm,4,-0.10000000000000009
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6016_1.sm,5,-0.033333333333333326
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6016_1.sm,6,-0.1166666666666667
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6016_1.sm,7,0.016666666666666607
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6016_1.sm,8,-0.08333333333333337
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6016_1.sm,9,-0.04999999999999999
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6016_1.sm,10,0.050000000000000044
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6016_1.sm,11,0.016666666666666663
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6019_1.sm,0,0.03333333333333341
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6019_1.sm,1,-0.09999999999999998
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6019_1.sm,2,0.03333333333333338
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6019_1.sm,3,-0.1333333333333333
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6019_1.sm,4,-0.0666666666666666
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6019_1.sm,5,0.033333333333333326
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6019_1.sm,6,0.0
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6019_1.sm,7,0.01666666666666672
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6019_1.sm,8,0.10000000000000003
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6019_1.sm,9,-0.04999999999999999
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6019_1.sm,10,-0.0666666666666666
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6019_1.sm,11,-0.0500000000000001
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,0,-0.016666666666666663
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,1,0.0
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,2,-0.01666666666666669
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,3,-0.1833333333333333
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,4,-0.15000000000000002
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,5,-0.15000000000000002
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,6,-0.04999999999999999
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,7,0.016666666666666663
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,8,-0.06666666666666665
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,9,0.04999999999999999
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,10,-0.15000000000000002
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,11,-0.08333333333333331
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6024_1.sm,0,-0.16666666666666669
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6024_1.sm,1,-0.1
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6024_1.sm,2,0.016666666666666607
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6024_1.sm,3,-0.03333333333333341
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6024_1.sm,4,-0.01666666666666658
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6024_1.sm,5,-0.2
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6024_1.sm,6,-0.0666666666666666
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6024_1.sm,7,-0.08333333333333337
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6024_1.sm,8,0.033333333333333326
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6024_1.sm,9,-0.08333333333333329
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6024_1.sm,10,-0.06666666666666674
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6024_1.sm,11,0.04999999999999999
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6027_1.sm,0,-0.03333333333333341
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6027_1.sm,1,-0.01666666666666669
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6027_1.sm,2,-0.0833333333333334
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6027_1.sm,3,-0.11666666666666659
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6027_1.sm,4,-0.0666666666666666
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6027_1.sm,5,-0.16666666666666669
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6027_1.sm,6,-0.04999999999999999
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6027_1.sm,7,0.0
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6027_1.sm,8,0.0
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6027_1.sm,9,0.01666666666666672
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6027_1.sm,10,0.08333333333333337
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6027_1.sm,11,-0.06666666666666671
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j602_1.sm,0,-0.03333333333333338
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j602_1.sm,1,-0.06666666666666671
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j602_1.sm,2,0.04999999999999999
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j602_1.sm,3,-0.09999999999999998
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j602_1.sm,4,-0.03333333333333344
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j602_1.sm,5,-0.06666666666666671
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j602_1.sm,6,-0.050000000000000044
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j602_1.sm,7,-0.03333333333333338
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j602_1.sm,8,0.0
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j602_1.sm,9,-0.1666666666666667
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j602_1.sm,10,-0.04999999999999999
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j602_1.sm,11,-0.06666666666666671
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,0,-0.11666666666666659
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,1,-0.03333333333333327
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,2,-0.0666666666666666
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,3,-0.1
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,4,0.0333333333333333
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,5,0.06666666666666665
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,6,-0.1166666666666667
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,7,-0.016666666666666607
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,8,0.0
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,9,0.06666666666666671
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,10,0.01666666666666672
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,11,-0.08333333333333343
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6035_1.sm,0,0.1333333333333333
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6035_1.sm,1,-0.10000000000000009
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6035_1.sm,2,-0.03333333333333327
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6035_1.sm,3,-0.15000000000000008
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6035_1.sm,4,-0.06666666666666665
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6035_1.sm,5,0.10000000000000003
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6035_1.sm,6,-0.033333333333333326
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6035_1.sm,7,-0.10000000000000003
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6035_1.sm,8,-0.03333333333333344
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6035_1.sm,9,-0.11666666666666659
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6035_1.sm,10,0.0
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6035_1.sm,11,0.08333333333333331
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6038_1.sm,0,-0.1333333333333333
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6038_1.sm,1,0.06666666666666668
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6038_1.sm,2,0.01666666666666672
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6038_1.sm,3,-0.06666666666666674
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6038_1.sm,4,0.03333333333333341
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6038_1.sm,5,0.016666666666666607
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6038_1.sm,6,-0.016666666666666607
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6038_1.sm,7,-0.06666666666666671
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6038_1.sm,8,-0.016666666666666607
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6038_1.sm,9,-0.08333333333333331
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6038_1.sm,10,-0.08333333333333343
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6038_1.sm,11,-0.08333333333333326
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6040_1.sm,0,-0.18333333333333338
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6040_1.sm,1,-0.08333333333333326
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6040_1.sm,2,-0.13333333333333328
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6040_1.sm,3,-0.16666666666666669
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6040_1.sm,4,-0.08333333333333331
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6040_1.sm,5,-0.01666666666666672
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6040_1.sm,6,-0.15000000000000002
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6040_1.sm,7,-0.11666666666666659
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6040_1.sm,8,-0.04999999999999999
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6040_1.sm,9,-0.03333333333333327
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6040_1.sm,10,-0.08333333333333337
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6040_1.sm,11,-0.04999999999999999
nominal,ativo,1.0,0.25,taxa_falha_efetiva,j6043_1.sm,0,0.01666666666666669
