modelo,metrica,termo,DEPOIS_parcela,DEPOIS_pct,ANTES_parcela_publicada,ANTES_pct_publicado,delta_parcela,delta_pct
mvp,S_UR_maximo,A,-5.2401877243159065,19.789563499891727,-4.086631023865824,22.345016801130097,-1.1535567004500829,-2.5554533012383693
mvp,S_UR_maximo,B,0.0,-0.0,0.0,-0.0,0.0,0.0
mvp,S_UR_maximo,C,-20.593755046712015,77.77229455101758,-15.01705397632761,82.11074634457512,-5.576701070384406,-4.338451793557539
mvp,S_UR_maximo,D,-16.959800894614872,64.04867046882693,-10.46757679157066,57.23496393699513,-6.492224103044212,6.813706531831798
mvp,S_UR_maximo,AB,0.004831640189215711,-0.01824668415778857,0.0,-0.0,0.004831640189215711,-0.01824668415778857
mvp,S_UR_maximo,AC,2.726383355889513,-10.296183912660682,3.1185612775843703,-17.05177289949151,-0.3921779216948571,6.755588986830828
mvp,S_UR_maximo,AD,3.877085984002969,-14.641811192934568,2.130550047168557,-11.649492288783886,1.746535936834412,-2.9923189041506824
mvp,S_UR_maximo,BC,3.981746514355147e-15,-1.5037061577138534e-14,-2.220446049250313e-16,1.214102863379286e-15,4.203791119280178e-15,-1.625116444051782e-14
mvp,S_UR_maximo,BD,8.46779427680843e-16,-3.197861629409404e-15,0.0,-0.0,8.46779427680843e-16,-3.197861629409404e-15
mvp,S_UR_maximo,CD,12.227124229763067,-46.17572195804292,8.36173940932899,-45.720596378035665,3.865384820434077,-0.45512558000725534
mvp,S_UR_maximo,ABC,-0.047413884679272614,0.1790584862605283,0.0,-0.0,-0.047413884679272614,0.1790584862605283
mvp,S_UR_maximo,ABD,-0.06020431402423285,0.22736152940122284,0.0,-0.0,-0.06020431402423285,0.22736152940122284
mvp,S_UR_maximo,ACD,-2.436274873692229,9.200589530867832,-2.328369211478966,12.73113448361071,-0.10790566221326303,-3.5305449527428774
mvp,S_UR_maximo,BCD,-3.792865452490508e-15,1.4323752443125548e-14,-1.6653345369377348e-16,9.105771475344644e-16,-3.626331998796734e-15,1.3413175295591084e-14
mvp,S_UR_maximo,ABCD,0.022659696014221433,-0.08557431846971082,2.775557561562891e-16,-1.5176285792241072e-15,0.022659696014221156,-0.08557431846970931
mvp,n_com_erro,A,-2.505208333333334,18.295930011411187,-0.9791666666666664,10.645526613816534,-1.5260416666666674,7.650403397594653
mvp,n_com_erro,B,0.0,-0.0,0.0,-0.0,0.0,0.0
mvp,n_com_erro,C,-13.161458333333329,96.12019779383792,-9.255208333333334,100.6228765571914,-3.9062499999999947,-4.502678763353487
mvp,n_com_erro,D,-0.08854166666666885,0.6466337010270223,-0.0937499999999998,1.0192525481313692,0.005208333333330956,-0.3726188471043469
mvp,n_com_erro,AB,0.026041666666654334,-0.1901863826549118,0.0,-0.0,0.026041666666654334,-0.1901863826549118
mvp,n_com_erro,AC,1.8281249999999907,-13.351084062381064,1.078125,-11.72140430351076,0.7499999999999907,-1.6296797588703047
mvp,n_com_erro,AD,-0.041666666666663466,0.30429821224797965,0.4114583333333331,-4.473386183465457,-0.45312499999999656,4.777684395713436
mvp,n_com_erro,BC,-4.540638698369297e-16,3.316099772106903e-15,8.326672684688674e-17,-9.052781174746463e-16,-5.373305966838164e-16,4.22137788958155e-15
mvp,n_com_erro,BD,1.7983532936981814e-15,-1.3133656614303949e-14,0.0,-0.0,1.7983532936981814e-15,-1.3133656614303949e-14
mvp,n_com_erro,CD,-0.09375000000000316,0.6846709775580299,0.1979166666666664,-2.1517553793884465,-0.29166666666666957,2.8364263569464763
mvp,n_com_erro,ABC,-0.0364583333333269,0.2662609357169557,-2.498001805406602e-16,2.715834352423939e-15,-0.036458333333326653,0.266260935716953
mvp,n_com_erro,ABD,8.409939411535561e-15,-6.141910867306306e-14,0.0,-0.0,8.409939411535561e-15,-6.141910867306306e-14
mvp,n_com_erro,ACD,0.4010416666666711,-2.9288702928870616,-0.5572916666666665,6.058890147225367,0.9583333333333377,-8.987760440112428
mvp,n_com_erro,BCD,-2.024422296464934e-15,1.4784674055582627e-14,-2.7755575615628914e-17,3.017593724915488e-16,-1.996666720849305e-15,1.448291468309108e-14
mvp,n_com_erro,ABCD,-0.020833333333349496,0.15214910612411955,2.220446049250313e-16,-2.4140749799323904e-15,-0.02083333333334972,0.15214910612412197
