configuracao,metrica,n_instancias_DEPOIS,media_centralizada_DEPOIS,media_adaptativa_DEPOIS,media_diferenca_DEPOIS,ic95_inferior_DEPOIS,ic95_superior_DEPOIS,n_positivo_DEPOIS,n_negativo_DEPOIS,n_zero_DEPOIS,n_pares_censurados_DEPOIS,n_instancias_ANTES,media_centralizada_ANTES,media_adaptativa_ANTES,media_diferenca_ANTES,ic95_inferior_ANTES,ic95_superior_ANTES,n_positivo_ANTES,n_negativo_ANTES,n_zero_ANTES,n_pares_censurados_ANTES
C4,retrabalho_sobre_esforco_realizado,16,0.08346945884759366,0.0914895877306598,0.008020128883066134,0.0040914072827109,0.011948850483421368,14,2,0,0,16,0.07700442375652736,0.08461401738680613,0.007609593630278785,0.004453241576832188,0.010765945683725383,15,1,0,0
C4,retrabalho_sobre_plano,16,0.18793492770654852,0.1536711558637856,-0.03426377184276293,-0.04329262537119607,-0.025234918314329786,0,16,0,0,16,0.20309877307027008,0.15446817485451853,-0.04863059821575157,-0.057061528121581336,-0.04019966830992181,0,16,0,0
C4,tarefas_acima_da_competencia_maxima_inicial,16,14.541666666666666,14.541666666666666,0.0,0.0,0.0,0,0,16,0,16,14.541666666666666,14.541666666666666,0.0,0.0,0.0,0,0,16,0
C4,tarefas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4,taxa_omissao,16,0.2189236111111111,0.0631076388888889,-0.1558159722222222,-0.16516264933591143,-0.146469295108533,0,16,0,0,16,0.2170138888888889,0.06371527777777779,-0.1532986111111111,-0.16375061564154447,-0.14284660658067772,0,16,0,0
C4_C1,E_plano,16,339.25,339.25,0.0,0.0,0.0,0,0,16,0,16,339.25,339.25,0.0,0.0,0.0,0,0,16,0
C4_C1,E_total,16,0.7344754229093101,0.8655583734230685,0.13108295051375837,0.11653629772300894,0.1456296033045078,16,0,0,0,16,0.7839008771073721,0.8885319344131772,0.10463105730580516,0.08977301966093512,0.1194890949506752,16,0,0,0
C4_C1,S_PV_final,16,254.19270833333331,316.94270833333337,62.75,57.589868777554805,67.9101312224452,16,0,0,0,16,257.1979166666667,315.421875,58.22395833333333,54.12067707661014,62.327239590056514,16,0,0,0
C4_C1,S_UR_final,16,9.830099697201906e-16,5.7824115865893565e-18,-9.772275581336012e-16,-1.2226447166456885e-15,-7.318103996215139e-16,0,16,0,0,16,1.0125002688117965e-15,1.7925475918427005e-17,-9.945747928933693e-16,-1.392306362671409e-15,-5.968432231153295e-16,0,16,0,0
C4_C1,S_UR_maximo,16,25.905232420206403,6.62174295019606,-19.283489470010345,-21.086891473955973,-17.480087466064717,0,16,0,0,16,25.112262752683552,6.82348248352241,-18.28878026916114,-19.791363766650225,-16.786196771672056,0,16,0,0
C4_C1,TL,16,0.0,9.135416666666666,9.135416666666666,8.262559842269587,10.008273491063745,16,0,0,0,16,0.0,10.489583333333334,10.489583333333334,9.62216515747912,11.357001509187548,16,0,0,0
C4_C1,TR,16,67.14200362640875,51.49204745819196,-15.649956168216786,-19.159659084023303,-12.14025325241027,0,16,0,0,16,68.86531966000788,52.508906312877905,-16.356413347129973,-19.1295017337695,-13.583324960490444,0,16,0,0
C4_C1,TU,16,140.74479166666666,17.010416666666664,-123.734375,-136.67046857994168,-110.79828142005833,0,16,0,0,16,126.265625,5.942708333333333,-120.32291666666667,-134.59218836608736,-106.05364496724599,0,16,0,0
C4_C1,TW,16,563.25,497.35937499999994,-65.890625,-70.24655301480705,-61.53469698519295,0,16,0,0,16,696.796875,547.1927083333333,-149.60416666666666,-161.87070668292282,-137.3376266504105,0,16,0,0
C4_C1,atraso_relativo,16,3.0365790103221184,1.882539787581829,-1.1540392227402894,-1.2954862444441766,-1.0125922010364021,0,16,0,0,16,3.1345325057997284,1.9991332944309277,-1.1353992113688003,-1.2444795128346746,-1.026318909902926,0,16,0,0
C4_C1,competencia_maxima_final,16,0.6784269160974062,0.8941015795562725,0.2156746634588662,0.19129383327442723,0.2400554936433052,16,0,0,0,16,0.6784269160974062,0.9040176605668715,0.2255907444694652,0.19863896304822404,0.25254252589070636,16,0,0,0
C4_C1,competencia_maxima_inicial,16,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,0,0,16,0,16,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,0,0,16,0
C4_C1,competencia_minima_inicial,16,0.36053696648776334,0.36053696648776334,0.0,0.0,0.0,0,0,16,0,16,0.36053696648776334,0.36053696648776334,0.0,0.0,0.0,0,0,16,0
C4_C1,concluiu,16,1.0,1.0,0.0,0.0,0.0,0,0,16,0,16,1.0,1.0,0.0,0.0,0.0,0,0,16,0
C4_C1,divida_latente_sobre_plano,16,0.07633880805141346,0.01958062478831079,-0.05675818326310267,-0.061316597419461556,-0.05219976910674378,0,16,0,0,16,0.07412735814984972,0.020144458403516828,-0.053982899746332885,-0.05825990358566864,-0.04970589590699713,0,16,0,0
C4_C1,dividas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1,hiato_colega_capaz_sem_confianca,16,91.03645833333333,0.0,-91.03645833333333,-101.37154896432276,-80.7013677023439,0,16,0,0,16,81.421875,0.0,-81.421875,-92.06140103478849,-70.78234896521151,0,16,0,0
C4_C1,hiato_encontrado,16,140.74479166666666,26.145833333333332,-114.59895833333334,-127.15607251873402,-102.04184414793266,0,16,0,0,16,126.265625,16.432291666666664,-109.83333333333334,-124.01955388981516,-95.64711277685153,0,16,0,0
C4_C1,hiato_sem_colega_capaz,16,49.70833333333333,17.010416666666664,-32.69791666666667,-36.74351623426815,-28.652317099065193,0,16,0,0,16,44.84375,5.942708333333333,-38.90104166666667,-44.268678694558574,-33.53340463877477,0,16,0,0
C4_C1,hiato_sem_colega_livre,16,11.942708333333332,7.369791666666666,-4.572916666666667,-7.682163279587613,-1.4636700537457208,5,11,0,0,16,11.385416666666668,1.9479166666666665,-9.4375,-12.945847948864639,-5.929152051135361,0,15,1,0
C4_C1,makespan,16,229.94791666666666,142.88020833333334,-87.06770833333334,-94.97873628722455,-79.15668037944214,0,16,0,0,16,237.68229166666669,151.90625,-85.77604166666666,-90.54976146784735,-81.00232186548597,0,16,0,0
C4_C1,makespan_cpm,16,77.1875,77.1875,0.0,0.0,0.0,0,0,16,0,16,77.1875,77.1875,0.0,0.0,0.0,0,0,16,0
C4_C1,n_adiamentos,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1,n_com_erro,16,13.505208333333334,3.5729166666666665,-9.932291666666666,-10.550405814291693,-9.314177519041639,0,16,0,0,16,13.020833333333332,3.8229166666666665,-9.197916666666668,-9.82503693849267,-8.570796394840666,0,16,0,0
C4_C1,n_limpas,16,46.494791666666664,56.427083333333336,9.932291666666666,9.314177519041639,10.550405814291693,16,0,0,0,16,46.97916666666667,56.177083333333336,9.197916666666668,8.570796394840666,9.82503693849267,16,0,0,0
C4_C1,n_reportadas,16,1.9895833333333335,10.104166666666666,8.114583333333334,7.820088357989105,8.409078308677563,16,0,0,0,16,2.140625,9.989583333333332,7.848958333333333,7.4150219841769225,8.282894682489744,16,0,0,0
C4_C1,n_tarefas,16,60.0,60.0,0.0,0.0,0.0,0,0,16,0,16,60.0,60.0,0.0,0.0,0.0,0,0,16,0
C4_C1,p1_fuga,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1,p1_omissao,16,38.13020833333333,22.432291666666664,-15.697916666666666,-17.48194308114951,-13.913890252183823,0,16,0,0,16,38.640625,19.166666666666664,-19.473958333333332,-21.62613552227828,-17.321781144388385,0,16,0,0
C4_C1,p2_ajuda,16,0.0,9.135416666666666,9.135416666666666,8.262559842269587,10.008273491063745,16,0,0,0,16,0.0,10.489583333333334,10.489583333333334,9.62216515747912,11.357001509187548,16,0,0,0
C4_C1,p2_bloqueio,16,140.74479166666666,17.010416666666664,-123.734375,-136.67046857994168,-110.79828142005833,0,16,0,0,16,126.265625,5.942708333333333,-120.32291666666667,-134.59218836608736,-106.05364496724599,0,16,0,0
C4_C1,p3_analitica,16,21.869791666666664,37.56770833333333,15.697916666666666,13.913890252183823,17.48194308114951,16,0,0,0,16,21.359375,40.83333333333333,19.473958333333332,17.321781144388385,21.62613552227828,16,0,0,0
C4_C1,retrabalho_sobre_esforco_realizado,16,0.08665499833732172,0.08898929386143313,0.002334295524111416,-0.001628403258709256,0.006296994306932088,9,7,0,0,16,0.07700442375652736,0.08461401738680613,0.007609593630278785,0.004453241576832188,0.010765945683725383,15,1,0,0
C4_C1,retrabalho_sobre_plano,16,0.19738445074889135,0.1516410764438192,-0.04574337430507215,-0.0551620710636057,-0.036324677546538606,0,16,0,0,16,0.20309877307027008,0.15446817485451853,-0.04863059821575157,-0.057061528121581336,-0.04019966830992181,0,16,0,0
C4_C1,tarefas_acima_da_competencia_maxima_inicial,16,14.541666666666666,14.541666666666666,0.0,0.0,0.0,0,0,16,0,16,14.541666666666666,14.541666666666666,0.0,0.0,0.0,0,0,16,0
C4_C1,tarefas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1,taxa_omissao,16,0.22508680555555555,0.059548611111111115,-0.16553819444444445,-0.17584009690486158,-0.15523629198402733,0,16,0,0,16,0.2170138888888889,0.06371527777777779,-0.1532986111111111,-0.16375061564154447,-0.14284660658067772,0,16,0,0
C4_C1_C3_media_eventos,E_plano,16,339.25,339.25,0.0,0.0,0.0,0,0,16,0,16,339.25,339.25,0.0,0.0,0.0,0,0,16,0
C4_C1_C3_media_eventos,E_total,16,0.7511583295048847,0.8613775320507565,0.11021920254587177,0.0963627584593012,0.12407564663244233,16,0,0,0,16,0.7839008771073721,0.8885319344131772,0.10463105730580516,0.08977301966093512,0.1194890949506752,16,0,0,0
C4_C1_C3_media_eventos,S_PV_final,16,255.22916666666669,315.84375,60.614583333333336,56.61312296888103,64.61604369778564,16,0,0,0,16,257.1979166666667,315.421875,58.22395833333333,54.12067707661014,62.327239590056514,16,0,0,0
C4_C1_C3_media_eventos,S_UR_final,16,9.379071593447936e-16,3.353798720221827e-17,-9.043691721425753e-16,-1.185429204650803e-15,-6.233091396343475e-16,0,16,0,0,16,1.0125002688117965e-15,1.7925475918427005e-17,-9.945747928933693e-16,-1.392306362671409e-15,-5.968432231153295e-16,0,16,0,0
C4_C1_C3_media_eventos,S_UR_maximo,16,25.991647833780902,6.907107503098395,-19.084540330682508,-20.799054194177987,-17.370026467187028,0,16,0,0,16,25.112262752683552,6.82348248352241,-18.28878026916114,-19.791363766650225,-16.786196771672056,0,16,0,0
C4_C1_C3_media_eventos,TL,16,0.0,9.1875,9.1875,8.287267411679279,10.087732588320721,16,0,0,0,16,0.0,10.489583333333334,10.489583333333334,9.62216515747912,11.357001509187548,16,0,0,0
C4_C1_C3_media_eventos,TR,16,68.8260629282019,52.84087835697879,-15.985184571223114,-19.65590401813951,-12.314465124306718,0,16,0,0,16,68.86531966000788,52.508906312877905,-16.356413347129973,-19.1295017337695,-13.583324960490444,0,16,0,0
C4_C1_C3_media_eventos,TU,16,134.75,17.166666666666664,-117.58333333333333,-131.30483198225545,-103.8618346844112,0,16,0,0,16,126.265625,5.942708333333333,-120.32291666666667,-134.59218836608736,-106.05364496724599,0,16,0,0
C4_C1_C3_media_eventos,TW,16,604.171875,489.07291666666663,-115.09895833333334,-124.13041569724544,-106.06750096942125,0,16,0,0,16,696.796875,547.1927083333333,-149.60416666666666,-161.87070668292282,-137.3376266504105,0,16,0,0
C4_C1_C3_media_eventos,atraso_relativo,16,3.0374569253429904,1.8616462505076052,-1.1758106748353852,-1.3428993281373574,-1.008722021533413,0,16,0,0,16,3.1345325057997284,1.9991332944309277,-1.1353992113688003,-1.2444795128346746,-1.026318909902926,0,16,0,0
C4_C1_C3_media_eventos,competencia_maxima_final,16,0.6784269160974062,0.8945349024464342,0.21610798634902795,0.190803059489215,0.2414129132088409,16,0,0,0,16,0.6784269160974062,0.9040176605668715,0.2255907444694652,0.19863896304822404,0.25254252589070636,16,0,0,0
C4_C1_C3_media_eventos,competencia_maxima_inicial,16,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,0,0,16,0,16,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,0,0,16,0
C4_C1_C3_media_eventos,competencia_minima_inicial,16,0.36053696648776334,0.36053696648776334,0.0,0.0,0.0,0,0,16,0,16,0.36053696648776334,0.36053696648776334,0.0,0.0,0.0,0,0,16,0
C4_C1_C3_media_eventos,concluiu,16,1.0,1.0,0.0,0.0,0.0,0,0,16,0,16,1.0,1.0,0.0,0.0,0.0,0,0,16,0
C4_C1_C3_media_eventos,divida_latente_sobre_plano,16,0.07656895347680015,0.02040176226030837,-0.05616719121649179,-0.060297974138045024,-0.05203640829493855,0,16,0,0,16,0.07412735814984972,0.020144458403516828,-0.053982899746332885,-0.05825990358566864,-0.04970589590699713,0,16,0,0
C4_C1_C3_media_eventos,dividas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1_C3_media_eventos,hiato_colega_capaz_sem_confianca,16,86.875,0.0,-86.875,-97.31566860936327,-76.43433139063673,0,16,0,0,16,81.421875,0.0,-81.421875,-92.06140103478849,-70.78234896521151,0,16,0,0
C4_C1_C3_media_eventos,hiato_encontrado,16,134.75,26.354166666666664,-108.39583333333334,-121.8130192780908,-94.97864738857588,0,16,0,0,16,126.265625,16.432291666666664,-109.83333333333334,-124.01955388981516,-95.64711277685153,0,16,0,0
C4_C1_C3_media_eventos,hiato_sem_colega_capaz,16,47.875,17.166666666666664,-30.708333333333336,-34.896444373313926,-26.52022229335274,0,16,0,0,16,44.84375,5.942708333333333,-38.90104166666667,-44.268678694558574,-33.53340463877477,0,16,0,0
