configuracao,arquivo,metrica,centralizada,adaptativa,diferenca,n_pares,n_pares_censurados
C4,j6016_1.sm,TR,85.72257519482962,60.999876256004825,-24.722698938824777,12,0
C4,j6019_1.sm,TR,56.69295877295894,51.571737056819266,-5.1212217161396705,12,0
C4,j6021_1.sm,TR,66.68526416109508,55.04907574553308,-11.636188415562003,12,0
C4,j6024_1.sm,TR,44.547013765847765,39.79334687160416,-4.753666894243611,12,0
C4,j6027_1.sm,TR,55.82254040780449,44.1565956653186,-11.665944742485891,12,0
C4,j602_1.sm,TR,54.42401907302655,51.423323554400724,-3.0006955186258124,12,0
C4,j6032_1.sm,TR,64.37209129280747,47.67723272795333,-16.69485856485413,12,0
C4,j6035_1.sm,TR,68.01890896073682,51.1553717032238,-16.86353725751303,12,0
C4,j6038_1.sm,TR,61.802501924167025,50.0422019062595,-11.760300017907534,12,0
C4,j6040_1.sm,TR,75.23318009525413,52.71253826046111,-22.52064183479302,12,0
C4,j6043_1.sm,TR,51.65638390755364,44.34202729560485,-7.314356611948795,12,0
C4,j6046_1.sm,TR,70.45164695782701,55.93222739125647,-14.519419566570557,12,0
C4,j604_1.sm,TR,78.0411809735496,62.518987726074954,-15.522193247474648,12,0
C4,j607_1.sm,TR,56.43417402739133,48.47608693433066,-7.958087093060683,12,0
C4,j6010_1.sm,n_limpas,47.916666666666664,56.333333333333336,8.416666666666666,12,0
C4,j6013_1.sm,n_limpas,46.25,55.583333333333336,9.333333333333334,12,0
C4,j6016_1.sm,n_limpas,45.5,56.416666666666664,10.916666666666666,12,0
C4,j6019_1.sm,n_limpas,47.333333333333336,56.833333333333336,9.5,12,0
C4,j6021_1.sm,n_limpas,47.083333333333336,55.25,8.166666666666666,12,0
C4,j6024_1.sm,n_limpas,48.333333333333336,56.25,7.916666666666667,12,0
C4,j6027_1.sm,n_limpas,47.75,56.166666666666664,8.416666666666666,12,0
C4,j602_1.sm,n_limpas,48.333333333333336,56.75,8.416666666666666,12,0
C4,j6032_1.sm,n_limpas,46.416666666666664,56.0,9.583333333333334,12,0
C4,j6035_1.sm,n_limpas,46.083333333333336,56.0,9.916666666666666,12,0
C4,j6038_1.sm,n_limpas,47.166666666666664,56.666666666666664,9.5,12,0
C4,j6040_1.sm,n_limpas,45.083333333333336,56.083333333333336,11.0,12,0
