configuracao,metrica,n_instancias,media_centralizada,media_adaptativa,media_diferenca,ic95_inferior,ic95_superior,n_positivo,n_negativo,n_zero,n_pares_censurados
centro_fator_0.5_rho0.20,atraso_relativo,4,2.7077158208821284,1.7055752637312236,-1.0021405571509052,-1.392250434372405,-0.6120306799294055,0,4,0,0
centro_fator_0.5_rho0.20,competencia_maxima_final,4,0.7115921506366745,0.7115921506366745,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.20,competencia_maxima_inicial,4,0.7115921506366745,0.7115921506366745,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.20,competencia_minima_inicial,4,0.34492122943841474,0.34492122943841474,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.20,concluiu,4,1.0,1.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.20,confianca_media_final,4,0.25,0.9333347491177544,0.6833347491177544,0.6566589146768084,0.7100105835587004,4,0,0,0
centro_fator_0.5_rho0.20,divida_latente_sobre_plano,4,0.1188561969827114,0.02402937973364133,-0.09482681724907005,-0.1216212666758002,-0.0680323678223399,0,4,0,0
centro_fator_0.5_rho0.20,dividas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.20,extensoes_horizonte,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.20,hiato_colega_capaz_sem_confianca,4,146.5625,0.0,-146.5625,-244.54790144248886,-48.57709855751115,0,4,0,0
centro_fator_0.5_rho0.20,hiato_encontrado,4,156.375,160.8125,4.4375,-22.750180492833923,31.625180492833923,2,2,0,0
centro_fator_0.5_rho0.20,hiato_sem_colega_capaz,4,9.8125,10.5625,0.75,-4.675347619046011,6.175347619046011,2,2,0,0
centro_fator_0.5_rho0.20,hiato_sem_colega_livre,4,9.1875,6.8125,-2.375,-8.315507238945768,3.5655072389457683,1,3,0,0
centro_fator_0.5_rho0.20,makespan,4,222.4375,140.75,-81.6875,-97.8019082095972,-65.5730917904028,0,4,0,0
