concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,configuracao,arquivo,semente,cenario,atraso_relativo,violacoes,tarefas_pendentes,dividas_pendentes
True,158,62,0.6073113654876019,0.0,15.406470615155875,289.0,494.0,126.0,44.0,149.4212993089208,53,7,24,0,0.11666666666666667,336.0,0.44470624794321667,0.04585259111653534,0.18369484476970113,51,0,126,44,9,170,21,5,0,0.5273323364698471,0.27249021043639565,27,60,149,23,0,126,0.5273323364698471,nenhuma,149.4212993089208,0.0,162,0,terminal,0.9687679930188534,assistencia_universal,j6019_1.sm,8,adaptativa,2.5483870967741935,[],0,0
True,227,62,0.7396415922218731,1.3322676295501878e-15,29.861660102558098,234.0,491.0,64.0,38.0,70.83503194438109,43,17,2,0,0.2833333333333333,336.0,0.21081854745351514,0.08887398840047053,0.10670577558539567,39,0,64,38,21,102,16,15,0,0.6872143627230507,0.3512385487549321,14,60,86,22,0,64,0.6872143627230507,nenhuma,70.83503194438109,0.0,79,0,terminal,0.7465044855973361,assistencia_universal,j6019_1.sm,9,centralizada,3.661290322580645,[],0,0
True,138,62,0.6723511445134908,0.0,9.5,306.0,443.0,69.0,52.0,94.88190064813838,55,5,18,0,0.08333333333333333,336.0,0.28238660907184043,0.028273809523809524,0.1440044119512216,34,0,69,52,26,121,12,28,0,0.6872143627230507,0.3512385487549321,14,60,109,40,0,69,0.6872143627230507,nenhuma,94.88190064813838,0.0,104,0,terminal,0.9548648734473101,assistencia_universal,j6019_1.sm,9,adaptativa,2.225806451612903,[],0,0
True,150,62,0.6852282391832564,8.881784197001252e-16,17.5,266.0,444.0,114.0,47.0,42.959285112383355,46,14,1,0,0.23333333333333334,336.0,0.12785501521542667,0.052083333333333336,0.0662993587705629,38,0,114,47,22,161,20,4,0,0.5820371027673271,0.4175993861121362,23,60,141,27,0,114,0.5820371027673271,nenhuma,42.959285112383355,0.0,50,0,terminal,0.9291265509029166,assistencia_universal,j6019_1.sm,10,centralizada,2.4193548387096775,[],0,0
True,144,62,0.6505719408231896,0.0,7.025133638793433,299.0,480.0,107.0,40.0,110.81233078180489,54,6,19,0,0.1,336.0,0.32979860351727647,0.02090813582974236,0.1501904022997085,40,0,107,40,20,147,13,7,0,0.5820371027673271,0.4175993861121362,23,60,134,27,0,107,0.5820371027673271,nenhuma,110.81233078180492,0.0,121,0,terminal,0.9933333333333333,assistencia_universal,j6019_1.sm,10,adaptativa,2.3225806451612905,[],0,0
True,149,62,0.7615130499357771,3.552713678800501e-15,21.91444296295233,245.0,498.0,55.0,29.0,71.96121582157956,46,14,3,0,0.23333333333333334,336.0,0.2141702851832725,0.06522155643735812,0.11003896573770632,30,0,55,29,30,84,7,3,0,0.7131697048371954,0.48671389683598903,12,60,77,22,0,55,0.7131697048371954,nenhuma,71.96121582157954,0.0,78,0,terminal,0.7118365896568433,assistencia_universal,j6019_1.sm,11,centralizada,2.403225806451613,[],0,0
True,133,62,0.7359909535163598,0.0,16.607993660913582,286.0,436.0,41.0,17.0,98.39858576646004,54,6,16,0,0.1,336.0,0.2928529338287501,0.0494285525622428,0.16610199303421613,34,0,41,17,26,58,3,2,0,0.7131697048371954,0.48671389683598903,12,60,55,14,0,41,0.7131697048371954,nenhuma,98.39858576646004,0.0,108,0,terminal,0.9916666666666667,assistencia_universal,j6019_1.sm,11,adaptativa,2.1451612903225805,[],0,0
True,247,76,0.6759212498117456,4.440892098500626e-16,36.64873159062235,230.0,433.0,93.0,30.0,84.60717150200124,44,16,2,0,0.26666666666666666,332.0,0.25484087801807603,0.1103877457548866,0.13207340670824338,30,0,93,30,30,123,13,0,0,0.6268507180531939,0.4857196752206667,18,60,110,17,0,93,0.6268507180531939,nenhuma,84.60717150200124,0.0,91,0,terminal,0.888052592978056,assistencia_universal,j6021_1.sm,0,centralizada,3.25,[],0,0
True,226,76,0.7056973735642174,1.7763568394002505e-15,19.565120358706587,280.0,417.0,73.0,21.0,79.90484904866048,54,6,11,0,0.1,332.0,0.2406772561706641,0.05893108541779092,0.13522456141171452,28,0,73,21,32,94,7,0,0,0.6268507180531939,0.4857196752206667,18,60,87,14,0,73,0.6268507180531939,nenhuma,79.90484904866045,0.0,86,0,terminal,0.9725666334538513,assistencia_universal,j6021_1.sm,0,adaptativa,2.973684210526316,[],0,0
True,300,76,0.7793951685123057,0.0,31.52419737904861,252.0,490.0,33.0,12.0,93.69263217951745,43,17,5,0,0.2833333333333333,332.0,0.2822067234322815,0.09495240174412231,0.14902772417533974,34,0,33,12,26,45,3,0,0,0.6586427040007742,0.39362113220747674,17,60,42,9,0,33,0.6586427040007742,nenhuma,93.69263217951743,0.0,102,0,terminal,0.6200932519432215,assistencia_universal,j6021_1.sm,1,centralizada,3.9473684210526314,[],0,0
True,220,76,0.6965792215511514,0.0,11.691719159637948,309.0,402.0,63.0,27.0,85.1059307580569,57,3,15,0,0.05,332.0,0.2563431649339063,0.03521602156517454,0.14747020645978476,26,0,63,27,34,90,16,2,0,0.6586427040007742,0.39362113220747674,17,60,74,11,0,63,0.6586427040007742,nenhuma,85.1059307580569,0.0,93,0,terminal,0.96,assistencia_universal,j6021_1.sm,1,adaptativa,2.8947368421052633,[],0,0
True,376,76,0.8384947465498153,8.881784197001252e-16,22.97084400622132,254.0,529.0,19.0,11.0,71.8924440811293,48,12,5,0,0.2,332.0,0.21654350626846175,0.06918928917536542,0.11395356650028975,37,0,19,11,23,30,3,0,0,0.7659648859265082,0.2570239140832174,6,60,27,8,0,19,0.7659648859265082,nenhuma,71.89244408112927,0.0,81,0,terminal,0.45237821194235656,assistencia_universal,j6021_1.sm,2,centralizada,4.947368421052632,[],0,0
True,198,76,0.7429653968173078,0.0,8.523740320888214,322.0,406.0,51.0,25.0,64.45882801434658,58,2,12,0,0.03333333333333333,332.0,0.19415309642875475,0.025673916629181368,0.11795733678339311,25,0,51,25,35,76,4,0,0,0.7659648859265082,0.2570239140832174,6,60,72,21,0,51,0.7659648859265082,nenhuma,64.45882801434658,0.0,68,0,terminal,0.9383333333333334,assistencia_universal,j6021_1.sm,2,adaptativa,2.6052631578947367,[],0,0
True,271,76,0.7149285098461197,6.217248937900877e-15,35.20624530617154,208.0,498.0,68.0,27.0,103.57314422555187,39,21,1,0,0.35,332.0,0.31196730188419236,0.10604290754870946,0.14868954550452013,34,0,68,27,26,95,0,0,0,0.794910294566222,0.24332019624229823,2,60,95,27,0,68,0.794910294566222,nenhuma,103.57314422555187,0.0,113,0,terminal,0.606768172881811,assistencia_universal,j6021_1.sm,3,centralizada,3.5657894736842106,[],0,0
True,214,76,0.7291933626710009,0.0,4.30356873119249,328.0,434.0,89.0,31.0,41.17820953591587,59,1,11,0,0.016666666666666666,332.0,0.12403075161420442,0.012962556419254487,0.0691863527195059,26,0,89,31,34,120,0,0,0,0.794910294566222,0.24332019624229823,2,60,120,31,0,89,0.794910294566222,nenhuma,41.178209535915876,0.0,47,0,terminal,0.8816666666666667,assistencia_universal,j6021_1.sm,3,adaptativa,2.8157894736842106,[],0,0
True,350,76,0.7820536429550555,1.7763568394002505e-15,16.872790574434916,265.0,478.0,48.0,23.0,62.211269592501004,46,14,4,0,0.23333333333333334,332.0,0.18738334214608737,0.05082165835673167,0.10178357744283364,32,0,48,23,28,71,6,2,0,0.7496468789669437,0.35303232464984247,6,60,65,17,0,48,0.7496468789669437,nenhuma,62.211269592501004,0.0,70,0,terminal,0.7084059202680849,assistencia_universal,j6021_1.sm,4,centralizada,4.605263157894737,[],0,0
True,211,76,0.7500591427545557,0.0,15.441687740963422,283.0,442.0,43.0,19.0,85.28686393552442,54,6,9,0,0.1,332.0,0.25688814438410973,0.04651110765350428,0.14472894129344768,26,0,43,19,34,62,4,0,0,0.7496468789669437,0.35303232464984247,6,60,58,15,0,43,0.7496468789669437,nenhuma,85.28686393552442,0.0,91,0,terminal,0.9083333333333332,assistencia_universal,j6021_1.sm,4,adaptativa,2.776315789473684,[],0,0
True,273,76,0.661055139143646,0.0,29.523070737527462,205.0,458.0,76.0,25.0,133.8317667922667,42,18,5,0,0.3,332.0,0.40310773130200817,0.08892491186002248,0.19316632580502588,30,0,76,25,30,101,5,0,0,0.6863255838987572,0.3910769205246226,11,60,96,20,0,76,0.6863255838987572,nenhuma,133.83176679226668,0.0,142,0,terminal,0.7589461116504351,assistencia_universal,j6021_1.sm,5,centralizada,3.5921052631578947,[],0,0
True,220,76,0.739888192960989,0.0,10.957113100626099,301.0,407.0,63.0,21.0,59.0831123837913,54,6,9,0,0.1,332.0,0.17796118187888946,0.033003352712729216,0.10740760996598127,27,0,63,21,33,84,11,0,0,0.6863255838987572,0.3910769205246226,11,60,73,10,0,63,0.6863255838987572,nenhuma,59.0831123837913,0.0,64,0,terminal,0.9740517913467664,assistencia_universal,j6021_1.sm,5,adaptativa,2.8947368421052633,[],0,0
True,264,76,0.8436388715294307,2.220446049250313e-16,25.988204869087276,266.0,543.0,17.0,7.0,76.64032801807335,47,13,4,0,0.21666666666666667,332.0,0.23084436150022092,0.07827772550929903,0.11907322254661659,24,0,17,7,36,24,0,0,0,0.7631789564580391,0.24360497938515846,6,60,24,7,0,17,0.7631789564580391,nenhuma,76.64032801807335,0.0,85,0,terminal,0.40814806578618956,assistencia_universal,j6021_1.sm,6,centralizada,3.473684210526316,[],0,0
True,173,76,0.7917592390812935,0.0,8.381398736563426,286.0,420.0,24.0,11.0,75.46428670329253,53,7,11,0,0.11666666666666667,332.0,0.22730206838341124,0.025245176917359717,0.14226082432859874,19,0,24,11,41,35,5,0,0,0.7631789564580391,0.24360497938515846,6,60,30,6,0,24,0.7631789564580391,nenhuma,75.46428670329254,0.0,80,0,terminal,0.9566666666666667,assistencia_universal,j6021_1.sm,6,adaptativa,2.276315789473684,[],0,0
True,218,76,0.7522759100859802,1.1102230246251565e-14,38.09258411927437,229.0,457.0,60.0,22.0,68.48987688276222,42,18,2,0,0.3,332.0,0.206294809887838,0.11473669915444087,0.11274241676948946,39,0,60,22,21,82,6,0,0,0.5858494645010164,0.43100241340042456,22,60,76,16,0,60,0.5858494645010164,nenhuma,68.48987688276222,0.0,78,0,terminal,0.7762655032938879,assistencia_universal,j6021_1.sm,7,centralizada,2.8684210526315788,[],0,0
True,227,76,0.6378058409101318,0.0,3.0,314.0,385.0,107.0,34.0,77.63197591702105,56,4,14,0,0.06666666666666667,332.0,0.2338312527621116,0.009036144578313253,0.1286081238474564,34,0,107,34,26,141,14,0,0,0.5858494645010164,0.43100241340042456,22,60,127,20,0,107,0.5858494645010164,nenhuma,77.63197591702105,0.0,82,0,terminal,0.9816666666666666,assistencia_universal,j6021_1.sm,7,adaptativa,2.986842105263158,[],0,0
True,291,76,0.5705680690884042,0.0,26.992458865372093,220.0,415.0,153.0,51.0,108.34529407340456,44,16,4,0,0.26666666666666666,332.0,0.3263412472090499,0.08130258694389185,0.14895991622717533,40,0,153,51,20,204,18,0,0,0.5273323364698471,0.27249021043639565,33,60,186,33,0,153,0.5273323364698471,nenhuma,108.34529407340456,0.0,117,0,terminal,0.846433104422859,assistencia_universal,j6021_1.sm,8,centralizada,3.8289473684210527,[],0,0
True,270,76,0.5486078841795334,0.0,5.807261368663213,317.0,406.0,188.0,55.0,91.0549859161983,57,3,21,0,0.05,332.0,0.27426200577168164,0.017491751110431365,0.12303813588049943,45,0,188,55,15,243,18,0,0,0.5273323364698471,0.27249021043639565,33,60,225,37,0,188,0.5273323364698471,nenhuma,91.0549859161983,0.0,100,0,terminal,0.94,assistencia_universal,j6021_1.sm,8,adaptativa,3.5526315789473686,[],0,0
True,334,76,0.6642204362973451,0.0,22.198682257246684,235.0,433.0,83.0,32.0,103.89201707452901,44,16,5,0,0.26666666666666666,332.0,0.3129277622726777,0.06686350077483941,0.1593699790047457,32,0,83,32,28,115,13,0,0,0.6872143627230507,0.3512385487549321,11,60,102,19,0,83,0.6872143627230507,nenhuma,103.89201707452901,0.0,110,0,terminal,0.85,assistencia_universal,j6021_1.sm,9,centralizada,4.394736842105263,[],0,0
True,183,76,0.6786043447368428,1.7763568394002505e-15,12.673256770479089,282.0,422.0,53.0,30.0,116.86457141480298,52,8,18,0,0.13333333333333333,332.0,0.35200172112892464,0.03817246015204545,0.18792608035046054,35,0,53,30,25,83,6,4,0,0.6872143627230507,0.3512385487549321,11,60,77,24,0,53,0.6872143627230507,nenhuma,116.86457141480298,0.0,128,0,terminal,0.9349999999999999,assistencia_universal,j6021_1.sm,9,adaptativa,2.4078947368421053,[],0,0
True,298,76,0.5783604071295995,3.552713678800501e-15,52.80947751395157,202.0,396.0,139.0,42.0,107.69417186654691,39,21,2,0,0.35,332.0,0.32438003574261115,0.15906469130708303,0.15728799264197255,37,0,139,42,23,181,18,0,0,0.5820371027673271,0.4175993861121362,23,60,163,24,0,139,0.5820371027673271,nenhuma,107.69417186654691,0.0,116,0,terminal,0.8632340966212605,assistencia_universal,j6021_1.sm,10,centralizada,3.9210526315789473,[],0,0
True,206,76,0.5802301676027112,0.0,9.314421189881942,299.0,393.0,162.0,49.0,73.31741978140413,55,5,13,0,0.08333333333333333,332.0,0.22083560175121725,0.028055485511692596,0.10824676531288153,34,0,162,49,26,211,17,0,0,0.5820371027673271,0.4175993861121362,23,60,194,32,0,162,0.5820371027673271,nenhuma,73.31741978140415,0.0,83,0,terminal,0.985,assistencia_universal,j6021_1.sm,10,adaptativa,2.710526315789474,[],0,0
True,274,76,0.8220662329657782,0.0,32.24418694965047,208.0,549.0,8.0,6.0,104.82940106828877,41,19,3,0,0.31666666666666665,332.0,0.3157512080370144,0.09712104502906768,0.1569703293993932,33,0,8,6,27,14,0,1,0,0.7131697048371954,0.48671389683598903,7,60,14,6,0,8,0.7131697048371954,nenhuma,104.82940106828876,0.0,113,0,terminal,0.300650127156733,assistencia_universal,j6021_1.sm,11,centralizada,3.6052631578947367,[],0,0
True,229,76,0.7676030705901634,0.0,7.5,310.0,440.0,16.0,7.0,110.21292326476856,56,4,17,0,0.06666666666666667,332.0,0.33196663633966433,0.022590361445783132,0.1922722234471691,26,0,16,7,34,23,0,1,0,0.7131697048371954,0.48671389683598903,7,60,23,7,0,16,0.7131697048371954,nenhuma,110.21292326476856,0.0,117,0,terminal,0.942111041627321,assistencia_universal,j6021_1.sm,11,adaptativa,3.013157894736842,[],0,0
True,177,65,0.7275031601042633,8.881784197001252e-16,18.005195867019037,226.0,392.0,78.0,35.0,33.82927456125402,52,8,1,0,0.13333333333333333,284.0,0.11911716394807753,0.0633985769965459,0.0627829187432323,17,0,78,35,43,113,5,6,0,0.6268507180531939,0.4857196752206667,11,60,108,30,0,78,0.6268507180531939,nenhuma,33.82927456125402,0.0,38,0,terminal,0.7293185438275646,assistencia_universal,j6024_1.sm,0,centralizada,2.723076923076923,[],0,0
True,99,65,0.6957627551198959,0.0,3.5,275.0,330.0,82.0,41.0,21.29960510480818,58,2,6,0,0.03333333333333333,284.0,0.07499860952397246,0.01232394366197183,0.044907490699051936,14,0,82,41,46,123,8,4,0,0.6268507180531939,0.4857196752206667,11,60,115,33,0,82,0.6268507180531939,nenhuma,21.29960510480818,0.0,24,0,terminal,0.9566666666666666,assistencia_universal,j6024_1.sm,0,adaptativa,1.523076923076923,[],0,0
True,233,65,0.8181303040157145,0.0,23.631387509055223,228.0,439.0,25.0,23.0,49.589340164042774,50,10,3,0,0.16666666666666666,284.0,0.17461035269029146,0.08320911094737754,0.09241581308507288,15,0,25,23,45,48,7,4,0,0.6586427040007742,0.39362113220747674,9,60,41,16,0,25,0.6586427040007742,nenhuma,49.589340164042774,0.0,55,0,terminal,0.47250358219213867,assistencia_universal,j6024_1.sm,1,centralizada,3.5846153846153848,[],0,0
True,92,65,0.7171873970320444,0.0,3.63078501608891,277.0,330.0,73.0,32.0,25.13078501608891,59,1,8,0,0.016666666666666666,284.0,0.08848867963411589,0.012784454282003204,0.05461661300321427,10,0,73,32,50,105,20,6,0,0.6586427040007742,0.39362113220747674,9,60,85,12,0,73,0.6586427040007742,nenhuma,25.13078501608891,0.0,28,0,terminal,0.9666666666666667,assistencia_universal,j6024_1.sm,1,adaptativa,1.4153846153846155,[],0,0
True,327,65,0.7162114408983461,1.7763568394002505e-15,33.06453224331179,200.0,426.0,45.0,45.0,78.7964185906706,48,12,3,0,0.2,284.0,0.2774521781361641,0.11642440930743587,0.13247628285552446,27,0,45,45,33,90,3,23,0,0.7659648859265082,0.2570239140832174,3,60,87,42,0,45,0.7659648859265082,nenhuma,78.79641859067061,0.0,86,0,terminal,0.5695101745931709,assistencia_universal,j6024_1.sm,2,centralizada,5.030769230769231,[],0,0
True,127,65,0.6593748612767987,0.0,3.5,261.0,364.0,90.0,49.0,49.03803083295981,55,5,11,0,0.08333333333333333,284.0,0.17266912265126694,0.01232394366197183,0.08883089224662157,26,0,90,49,34,139,3,12,0,0.7659648859265082,0.2570239140832174,3,60,136,46,0,90,0.7659648859265082,nenhuma,49.03803083295981,0.0,55,0,terminal,0.8966666666666665,assistencia_universal,j6024_1.sm,2,adaptativa,1.9538461538461538,[],0,0
True,180,65,0.6784444397968904,2.6645352591003757e-15,20.404650320992697,228.0,405.0,85.0,51.0,55.95382000808649,50,10,3,0,0.16666666666666666,284.0,0.19702049298622004,0.07184736028518555,0.09373224214785747,25,0,85,51,35,136,0,25,0,0.794910294566222,0.24332019624229823,1,60,136,51,0,85,0.794910294566222,nenhuma,55.95382000808649,0.0,60,0,terminal,0.7083333333333334,assistencia_universal,j6024_1.sm,3,centralizada,2.769230769230769,[],0,0
True,108,65,0.6556812438404129,0.0,11.850552867455844,247.0,362.0,77.0,67.0,46.097537333411466,55,5,8,0,0.08333333333333333,284.0,0.1623152723007446,0.04172729882906988,0.08349527794682625,14,0,77,67,46,144,0,29,0,0.794910294566222,0.24332019624229823,1,60,144,67,0,77,0.794910294566222,nenhuma,46.097537333411466,0.0,52,0,terminal,0.8216666666666667,assistencia_universal,j6024_1.sm,3,adaptativa,1.6615384615384616,[],0,0
True,250,65,0.6366718102278481,0.0,22.657983289620706,197.0,391.0,112.0,55.0,56.131164155157634,46,14,1,0,0.23333333333333334,284.0,0.19764494420830153,0.07978163130148136,0.09139930918890209,19,0,112,55,41,167,4,13,0,0.7496468789669437,0.35303232464984247,3,60,163,51,0,112,0.7496468789669437,nenhuma,56.13116415515762,0.0,61,0,terminal,0.7083333333333334,assistencia_universal,j6024_1.sm,4,centralizada,3.8461538461538463,[],0,0
True,108,65,0.6677370141571424,0.0,5.5,266.0,352.0,82.0,54.0,39.15364363066711,57,3,9,0,0.05,284.0,0.13786494236150393,0.01936619718309859,0.07427368491850703,12,0,82,54,48,136,0,15,0,0.7496468789669437,0.35303232464984247,3,60,136,54,0,82,0.7496468789669437,nenhuma,39.153643630667105,0.0,43,0,terminal,0.8433333333333333,assistencia_universal,j6024_1.sm,4,adaptativa,1.6615384615384616,[],0,0
True,157,65,0.7206404384274693,0.0,21.87236604594447,205.0,386.0,56.0,38.0,55.63466524623841,46,14,4,0,0.23333333333333334,284.0,0.19589670861351555,0.07701537340121292,0.1038668123181729,20,0,56,38,40,94,6,14,0,0.6863255838987572,0.3910769205246226,8,60,88,32,0,56,0.6863255838987572,nenhuma,55.63466524623841,0.0,63,0,terminal,0.770675627653144,assistencia_universal,j6024_1.sm,5,centralizada,2.4153846153846152,[],0,0
True,95,65,0.7365897645694759,0.0,0.0,284.0,342.0,58.0,35.0,29.30186305927449,60,0,8,0,0.0,284.0,0.10317557415237497,0.0,0.0631095099774211,17,0,58,35,43,93,6,9,0,0.6863255838987572,0.3910769205246226,8,60,87,29,0,58,0.6863255838987572,nenhuma,29.30186305927449,0.0,32,0,terminal,0.955,assistencia_universal,j6024_1.sm,5,adaptativa,1.4615384615384615,[],0,0
True,128,65,0.7795811052263953,8.881784197001252e-16,19.385104211691434,220.0,472.0,17.0,51.0,65.45336057487977,50,10,7,0,0.16666666666666666,284.0,0.23046957948901325,0.0682574091960966,0.10810636266471724,25,0,17,51,35,68,1,46,0,0.7631789564580391,0.24360497938515846,3,60,67,50,0,17,0.7631789564580391,nenhuma,65.45336057487974,0.0,72,0,terminal,0.3705630238371837,assistencia_universal,j6024_1.sm,6,centralizada,1.9692307692307693,[],0,0
True,116,65,0.7427481951864568,0.0,3.0,274.0,376.0,38.0,42.0,50.22808973047769,58,2,13,0,0.03333333333333333,284.0,0.17685947088196372,0.01056338028169014,0.09922027392280774,13,0,38,42,47,80,2,24,0,0.7631789564580391,0.24360497938515846,3,60,78,40,0,38,0.7631789564580391,nenhuma,50.22808973047769,0.0,56,0,terminal,0.9066666666666666,assistencia_universal,j6024_1.sm,6,adaptativa,1.7846153846153847,[],0,0
True,291,65,0.6065035316126693,0.0,23.6783898066167,236.0,347.0,130.0,56.0,39.13187048942724,52,8,2,0,0.13333333333333333,284.0,0.13778827637122268,0.08337461199512923,0.06839659265258564,24,0,130,56,36,186,16,6,0,0.5858494645010164,0.43100241340042456,17,60,170,40,0,130,0.5858494645010164,nenhuma,39.13187048942724,0.0,43,0,terminal,0.9833333333333334,assistencia_universal,j6024_1.sm,7,centralizada,4.476923076923077,[],0,0
True,108,65,0.5640303022064632,0.0,3.5,268.0,315.0,146.0,58.0,39.48063263220618,57,3,13,0,0.05,284.0,0.13901631208523302,0.01232394366197183,0.0706929306503035,17,0,146,58,43,204,17,6,0,0.5858494645010164,0.43100241340042456,17,60,187,41,0,146,0.5858494645010164,nenhuma,39.48063263220618,0.0,44,0,terminal,0.975,assistencia_universal,j6024_1.sm,7,adaptativa,1.6615384615384616,[],0,0
True,181,65,0.5098315634235859,0.0,31.29070603016432,173.0,347.0,188.0,66.0,79.6169427209437,42,18,4,0,0.3,284.0,0.2803413476089567,0.11017854235973353,0.11697760917125308,30,0,188,66,30,254,15,9,0,0.5273323364698471,0.27249021043639565,26,60,239,51,0,188,0.5273323364698471,nenhuma,79.6169427209437,0.0,87,0,terminal,0.82,assistencia_universal,j6024_1.sm,8,centralizada,2.7846153846153845,[],0,0
True,147,65,0.5071687032174496,0.0,4.5,267.0,368.0,201.0,80.0,76.59682343454726,57,3,17,0,0.05,284.0,0.2697071247695326,0.01584507042253521,0.10556389024966109,37,0,201,80,23,281,14,6,0,0.5273323364698471,0.27249021043639565,26,60,267,66,0,201,0.5273323364698471,nenhuma,76.59682343454728,0.0,86,0,terminal,0.9149999999999999,assistencia_universal,j6024_1.sm,8,adaptativa,2.2615384615384615,[],0,0
True,179,65,0.6837831014511905,0.0,30.416488255488936,202.0,358.0,80.0,38.0,47.557834699655295,47,13,1,0,0.21666666666666667,284.0,0.16745716443540598,0.10710031075876386,0.0908358762827747,17,0,80,38,43,118,10,7,0,0.6872143627230507,0.3512385487549321,8,60,108,28,0,80,0.6872143627230507,nenhuma,47.557834699655295,0.0,51,0,terminal,0.8224368742597093,assistencia_universal,j6024_1.sm,9,centralizada,2.753846153846154,[],0,0
True,108,65,0.6331933791946427,0.0,8.476415456162679,247.0,336.0,101.0,45.0,48.64357752343787,54,6,8,0,0.1,284.0,0.17128020254731643,0.02984653329634746,0.091669021512447,16,0,101,45,44,146,9,9,0,0.6872143627230507,0.3512385487549321,8,60,137,36,0,101,0.6872143627230507,nenhuma,48.64357752343787,0.0,53,0,terminal,0.9267778204375753,assistencia_universal,j6024_1.sm,9,adaptativa,1.6615384615384616,[],0,0
True,169,65,0.6306706531163307,0.0,18.362768224345153,217.0,363.0,122.0,44.0,46.57775711666516,49,11,1,0,0.18333333333333332,284.0,0.16400618703051112,0.06465763459276462,0.08092348347509928,26,0,122,44,34,166,9,5,0,0.5820371027673271,0.4175993861121362,18,60,157,35,0,122,0.5820371027673271,nenhuma,46.57775711666516,0.0,51,0,terminal,0.8633899849334092,assistencia_universal,j6024_1.sm,10,centralizada,2.6,[],0,0
True,113,65,0.5871539977014647,0.0,9.133381979789654,255.0,336.0,137.0,54.0,45.25191570753372,56,4,9,0,0.06666666666666667,284.0,0.15933773136455534,0.0321597957034847,0.07907691431942894,20,0,137,54,40,191,20,6,0,0.5820371027673271,0.4175993861121362,18,60,171,34,0,137,0.5820371027673271,nenhuma,45.251915707533726,0.0,51,0,terminal,0.9829490170006793,assistencia_universal,j6024_1.sm,10,adaptativa,1.7384615384615385,[],0,0
True,165,65,0.7649308905063251,0.0,18.74132219403351,209.0,428.0,47.0,29.0,55.52767146937561,47,13,3,0,0.21666666666666667,284.0,0.1955199699625902,0.0659905711057518,0.09924025977759848,24,0,47,29,36,76,2,3,0,0.7131697048371954,0.48671389683598903,6,60,74,27,0,47,0.7131697048371954,nenhuma,55.52767146937561,0.0,61,0,terminal,0.6946800765382798,assistencia_universal,j6024_1.sm,11,centralizada,2.5384615384615383,[],0,0
True,120,65,0.6669527511079968,0.0,5.5,265.0,340.0,64.0,41.0,64.78123927844071,56,4,16,0,0.06666666666666667,284.0,0.22810295520577714,0.01936619718309859,0.12707654634394544,16,0,64,41,44,105,4,8,0,0.7131697048371954,0.48671389683598903,6,60,101,37,0,64,0.7131697048371954,nenhuma,64.78123927844071,0.0,71,0,terminal,0.9660862158896929,assistencia_universal,j6024_1.sm,11,adaptativa,1.8461538461538463,[],0,0
True,195,96,0.7041781018219584,0.0,16.099028502061596,282.0,508.0,116.0,45.0,52.4084031946235,49,11,1,0,0.18333333333333332,346.0,0.1514693733948656,0.04652898411000461,0.07264734228564929,19,0,116,45,41,161,12,2,0,0.6268507180531939,0.4857196752206667,19,60,149,33,0,116,0.6268507180531939,nenhuma,52.4084031946235,0.0,57,0,terminal,0.7527916806443504,assistencia_universal,j6027_1.sm,0,centralizada,2.03125,[],0,0
True,144,96,0.5634883426152495,0.0,3.5,328.0,365.0,195.0,61.0,26.75075613094347,57,3,10,0,0.05,346.0,0.0773143240778713,0.010115606936416185,0.04129791571487687,21,0,195,61,39,256,38,1,0,0.6268507180531939,0.4857196752206667,19,60,218,23,0,195,0.6268507180531939,nenhuma,26.75075613094347,0.0,31,0,terminal,0.9983333333333334,assistencia_universal,j6027_1.sm,0,adaptativa,1.5,[],0,0
True,224,96,0.6507220354652904,1.7763568394002505e-15,17.045020402479075,263.0,422.0,129.0,45.0,52.510388461417854,47,13,2,0,0.21666666666666667,346.0,0.15176412850120766,0.04926306474704935,0.08097077455613015,19,0,129,45,41,174,27,2,0,0.6586427040007742,0.39362113220747674,17,60,147,18,0,129,0.6586427040007742,nenhuma,52.51038846141785,0.0,57,0,terminal,0.8798084591369513,assistencia_universal,j6027_1.sm,1,centralizada,2.3333333333333335,[],0,0
True,132,96,0.6681064741523504,0.0,3.5,334.0,387.0,110.0,37.0,45.248989453365525,58,2,12,0,0.03333333333333333,346.0,0.13077742616579632,0.010115606936416185,0.07811664806884994,18,0,110,37,42,147,16,3,0,0.6586427040007742,0.39362113220747674,17,60,131,21,0,110,0.6586427040007742,nenhuma,45.248989453365525,0.0,52,0,terminal,0.9566666666666667,assistencia_universal,j6027_1.sm,1,adaptativa,1.375,[],0,0
