bloco,observacao,metodo,observavel,I,exclui
14,publicada,pareada,atraso_relativo,2.008824450712653,False
14,publicada,pareada,retrabalho_sobre_plano,1.279621295054725,False
14,publicada,pareada,E_total,0.9099107216785387,False
14,publicada,pareada,maximo,2.008824450712653,False
14,renovada,legado,taxa_omissao,0.9022755182643568,False
14,renovada,legado,atraso_relativo,0.9201963218283312,False
14,renovada,legado,retrabalho_sobre_plano,0.9040508921638031,False
14,renovada,legado,E_total,0.253852036100274,False
14,renovada,legado,maximo,0.9201963218283312,False
14,renovada,pareada,taxa_omissao,0.7358013584278292,False
14,renovada,pareada,atraso_relativo,0.7417826764288857,False
14,renovada,pareada,retrabalho_sobre_plano,0.7712322464106965,False
14,renovada,pareada,E_total,0.2437079870862198,False
14,renovada,pareada,maximo,0.7712322464106965,False
15,publicada,legado,taxa_omissao,0.5024092026053004,False
15,publicada,legado,atraso_relativo,2.22118690317544,False
15,publicada,legado,retrabalho_sobre_plano,0.16892258896686183,False
15,publicada,legado,E_total,0.6389679234060941,False
15,publicada,legado,maximo,2.22118690317544,False
15,publicada,pareada,taxa_omissao,0.6075168245683595,False
15,publicada,pareada,atraso_relativo,2.0881977058972017,False
15,publicada,pareada,retrabalho_sobre_plano,0.2003355624333452,False
15,publicada,pareada,E_total,0.5092477434278072,False
15,publicada,pareada,maximo,2.0881977058972017,False
15,renovada,legado,taxa_omissao,0.38071104571175124,False
15,renovada,legado,atraso_relativo,0.7415827177389206,False
15,renovada,legado,retrabalho_sobre_plano,0.4759765641848989,False
15,renovada,legado,E_total,0.09188230427584358,False
15,renovada,legado,maximo,0.7415827177389206,False
15,renovada,pareada,taxa_omissao,0.40746767896182673,False
15,renovada,pareada,atraso_relativo,0.7201981145201087,False
15,renovada,pareada,retrabalho_sobre_plano,0.6175881002312834,False
15,renovada,pareada,E_total,0.07464009425462367,False
15,renovada,pareada,maximo,0.7201981145201087,False
16,publicada,legado,taxa_omissao,0.4484313425782566,False
16,publicada,legado,atraso_relativo,0.3133773693331144,False
16,publicada,legado,retrabalho_sobre_plano,0.5879798234828526,False
16,publicada,legado,E_total,0.6901742118402644,False
16,publicada,legado,maximo,0.6901742118402644,False
16,publicada,pareada,taxa_omissao,0.3349068069290724,False
16,publicada,pareada,atraso_relativo,0.4869813776307447,False
16,publicada,pareada,retrabalho_sobre_plano,0.4256953638352235,False
16,publicada,pareada,E_total,0.48879863690180647,False
16,publicada,pareada,maximo,0.48879863690180647,False
16,renovada,legado,taxa_omissao,0.13561363355410916,False
16,renovada,legado,atraso_relativo,2.444460973259121,False
16,renovada,legado,retrabalho_sobre_plano,0.1271071692360552,False
16,renovada,legado,E_total,0.26398245729061814,False
16,renovada,legado,maximo,2.444460973259121,False
16,renovada,pareada,taxa_omissao,0.101128806732423,False
16,renovada,pareada,atraso_relativo,3.602897439362932,True
16,renovada,pareada,retrabalho_sobre_plano,0.09167987749140565,False
16,renovada,pareada,E_total,0.18842782757659382,False
16,renovada,pareada,maximo,3.602897439362932,True
17,publicada,legado,taxa_omissao,0.5724272159475567,False
17,publicada,legado,atraso_relativo,1.5855714202118794,False
17,publicada,legado,retrabalho_sobre_plano,0.9298948868445029,False
17,publicada,legado,E_total,1.1166408112528843,False
17,publicada,legado,maximo,1.5855714202118794,False
17,publicada,pareada,taxa_omissao,0.5634173684180482,False
17,publicada,pareada,atraso_relativo,1.2964656578188554,False
17,publicada,pareada,retrabalho_sobre_plano,1.2309245048010966,False
17,publicada,pareada,E_total,1.531402201055958,False
17,publicada,pareada,maximo,1.531402201055958,False
17,renovada,legado,taxa_omissao,1.328258987039761,False
17,renovada,legado,atraso_relativo,1.1127047248762436,False
17,renovada,legado,retrabalho_sobre_plano,0.6937171501090977,False
17,renovada,legado,E_total,1.1392402334218104,False
17,renovada,legado,maximo,1.328258987039761,False
17,renovada,pareada,taxa_omissao,1.2669236525541996,False
17,renovada,pareada,atraso_relativo,0.892282798880437,False
17,renovada,pareada,retrabalho_sobre_plano,0.9468665847697666,False
17,renovada,pareada,E_total,1.47840024739104,False
17,renovada,pareada,maximo,1.47840024739104,False
18,publicada,legado,taxa_omissao,0.4494502166522424,False
18,publicada,legado,atraso_relativo,1.025784524814102,False
18,publicada,legado,retrabalho_sobre_plano,1.715828054640824,False
18,publicada,legado,E_total,1.5145985120219807,False
18,publicada,legado,maximo,1.715828054640824,False
18,publicada,pareada,taxa_omissao,0.41033982002774416,False
18,publicada,pareada,atraso_relativo,1.3267801538431363,False
18,publicada,pareada,retrabalho_sobre_plano,1.519851876305379,False
18,publicada,pareada,E_total,1.2599681399299125,False
18,publicada,pareada,maximo,1.519851876305379,False
18,renovada,legado,taxa_omissao,0.07388739265899842,False
18,renovada,legado,atraso_relativo,1.3915538897331976,False
18,renovada,legado,retrabalho_sobre_plano,0.5100031121782662,False
18,renovada,legado,E_total,1.018049398118686,False
18,renovada,legado,maximo,1.3915538897331976,False
18,renovada,pareada,taxa_omissao,0.0678767004151335,False
18,renovada,pareada,atraso_relativo,2.120242652157301,False
18,renovada,pareada,retrabalho_sobre_plano,0.44000326627033987,False
18,renovada,pareada,E_total,0.8179405404500908,False
18,renovada,pareada,maximo,2.120242652157301,False
19,publicada,legado,taxa_omissao,0.06094042365957223,False
19,publicada,legado,atraso_relativo,0.6460472947971732,False
19,publicada,legado,retrabalho_sobre_plano,0.37315991520837194,False
19,publicada,legado,E_total,1.0348101627248338,False
19,publicada,legado,maximo,1.0348101627248338,False
19,publicada,pareada,taxa_omissao,0.08224337629321939,False
19,publicada,pareada,atraso_relativo,0.6590271490476622,False
19,publicada,pareada,retrabalho_sobre_plano,0.37651946630777067,False
19,publicada,pareada,E_total,1.209169446685107,False
19,publicada,pareada,maximo,1.209169446685107,False
19,renovada,legado,taxa_omissao,1.0500498939069394,False
19,renovada,legado,atraso_relativo,0.9733316475338188,False
19,renovada,legado,retrabalho_sobre_plano,0.2901898967301066,False
19,renovada,legado,E_total,0.2943429205854242,False
19,renovada,legado,maximo,1.0500498939069394,False
19,renovada,pareada,taxa_omissao,1.3516906706687473,False
19,renovada,pareada,atraso_relativo,1.0175916017098348,False
19,renovada,pareada,retrabalho_sobre_plano,0.2647722521279771,False
19,renovada,pareada,E_total,0.2929277909527766,False
19,renovada,pareada,maximo,1.3516906706687473,False
