replica,I_max,excluido,incompletas,z_taxa_omissao,f_taxa_omissao,V_obs_taxa_omissao,V_sim_taxa_omissao,I_taxa_omissao,z_atraso_relativo,f_atraso_relativo,V_obs_atraso_relativo,V_sim_atraso_relativo,I_atraso_relativo,z_retrabalho_sobre_plano,f_retrabalho_sobre_plano,V_obs_retrabalho_sobre_plano,V_sim_retrabalho_sobre_plano,I_retrabalho_sobre_plano,z_E_total,f_E_total,V_obs_E_total,V_sim_E_total,I_E_total
264,0.8205132088323287,False,0,0.09833333333333334,0.10625,3.5185185185185176e-05,0.0005020254629629629,0.34156239733036076,1.6223273657289004,1.643627450980392,0.00041113885802085556,0.0002627550488918152,0.8205132088323287,0.2088403416159638,0.20696176574246777,0.00011817767353253719,0.0007533988326422067,0.06363205995796785,0.8533202534679516,0.8544752249985648,3.576881811397443e-05,0.00014180243868672435,0.08667322272137593
265,1.9125149804425812,False,0,0.08416666666666667,0.08541666666666667,2.538580246913581e-05,0.00029369212962962964,0.06997801653302375,1.5999232736572893,1.6144075021312871,0.00010305432426624764,0.0008954107854886907,0.45838344050785373,0.2083184417694665,0.1817209881657748,3.94265165631458e-05,0.00015397969976558418,1.9125149804425812,0.8518208938127074,0.861926160430038,1.073485707701697e-05,4.0677549534043965e-05,1.409333611417096
266,2.580352915052514,False,0,0.09416666666666665,0.09791666666666667,2.939814814814816e-05,0.00022424768518518518,0.23546014193367323,1.6177919863597612,1.5824168797953964,0.00012632112558133435,6.162669609648e-05,2.580352915052514,0.20360213719422732,0.19017598119132295,3.9230721947812535e-05,0.00020847147618551027,0.8530741042552847,0.8555122932485755,0.8659575308666322,1.471179430652775e-05,2.315971292054894e-05,1.6973133585576372
267,1.8570622907986047,False,0,0.09833333333333334,0.075,0.00012314814814814813,3.472222222222224e-05,1.8570622907986047,1.634722932651321,1.599936061381074,0.00022649344551935497,0.00021985070329452578,1.646570942837901,0.20623150625147618,0.18728793702264535,8.253928616855258e-05,0.00012896530495308254,1.3025725144979936,0.8573165201328914,0.8672336826235781,1.437798347632412e-05,2.227440497851937e-05,1.6380844540975708
268,1.3725627499972761,False,0,0.10166666666666668,0.11458333333333334,7.530864197530865e-05,0.00016637731481481473,0.8308540552769089,1.5853026427962489,1.5766410912190962,0.0002719244315012704,0.00043600481323285306,0.3255373089529563,0.1979517613032371,0.20789878827332595,6.88485776029547e-05,1.359647773851108e-05,1.0954964853014675,0.8570867227340748,0.8466001177238133,2.3456105450801835e-05,3.491600606234766e-05,1.3725627499972761
269,1.6512149739460746,False,0,0.08833333333333333,0.1,2.9629629629629633e-05,6.944444444444442e-05,1.1721057015904905,1.6162659846547314,1.57653452685422,0.00032751250649964964,0.0005477600648967576,1.3429592678209592,0.19414937612030453,0.21145899717662378,6.132303593177216e-05,4.856942119799916e-05,1.6512149739460746,0.8601029743753037,0.8492925457741723,1.1305377870107521e-05,3.67380618459109e-05,1.559645390403371
270,1.8478547626224766,False,0,0.09333333333333334,0.07708333333333334,3.82716049382716e-05,3.906250000000003e-05,1.8478547626224766,1.6191133844842285,1.6549445865302643,0.00032534249788890117,0.0007786139401088264,1.0784137327654104,0.20670898143096483,0.2154055716035737,7.760668294614055e-05,0.000323720831933041,0.43410974638580696,0.8541874367117221,0.8493187683914412,2.662607129831153e-05,3.748115132676385e-05,0.6080743834218382
271,2.016827948637597,False,0,0.09416666666666669,0.08958333333333332,4.0200617283950613e-05,0.0010575810185185182,0.13833225696125986,1.6008695652173912,1.6723572037510657,6.761618271485415e-05,0.0011887730338314467,2.016827948637597,0.2085300206135185,0.2029190811091988,8.271168314534772e-05,0.00039831334123763534,0.2558301651204679,0.8521011331733396,0.8587168164419945,2.836450411845387e-05,0.00012066064857440175,0.541932151114432
272,1.5151714495242048,False,0,0.08916666666666666,0.09791666666666667,3.5570987654320985e-05,0.00032841435185185187,0.4586338521461442,1.6379454390451833,1.635699062233589,0.00019169051923787077,0.0007761475761709586,0.07220732413485857,0.21155455879660226,0.20064150250025858,3.308486239495986e-05,0.00048815957202024226,0.4779975604951916,0.8452003595123028,0.8613831368081675,2.679566498278793e-05,8.727725496118485e-05,1.5151714495242048
273,0.8222973629301482,False,0,0.10833333333333332,0.09375,3.24074074074074e-05,0.0002821180555555556,0.8222973629301482,1.6078090366581417,1.5983589087809036,0.00019425343410403687,0.00018911389444271277,0.48264758343697395,0.21170434936967597,0.202021810151685,2.2104313596860882e-05,0.00029171202323696114,0.546577173458993,0.8515776870630256,0.8543078055972539,8.235093263629534e-06,6.328075458096194e-05,0.3228348104705949
274,1.1789451217619096,False,0,0.09333333333333334,0.07916666666666666,0.00016172839506172837,5.2083333333333364e-05,0.9688396703007506,1.6102472293265133,1.6010656436487638,0.00042798119185897865,8.265143041537828e-05,0.4063155213882248,0.2022657980756446,0.20951436335366308,8.725565547089118e-05,2.8931073058031777e-05,0.6724713597175727,0.8571914387931429,0.8510877202626449,2.458811049412586e-05,2.216025751777389e-06,1.1789451217619096
275,2.3963195537100623,False,0,0.09333333333333332,0.10416666666666666,7.993827160493827e-05,9.837962962962959e-05,0.811268538861367,1.6120886615515773,1.628452685421995,0.00014049881934314945,0.0007081486702196581,0.5617284741375062,0.20944125324682342,0.23817337785678835,6.301276645710517e-05,0.00010362434646802107,2.225778151276625,0.8541444987799764,0.8386995488217985,2.5645592218248158e-05,1.5896039182441215e-05,2.3963195537100623
276,1.745210822391588,False,0,0.08833333333333333,0.07083333333333333,0.00010679012345679009,0.00026041666666666666,0.9132353142706052,1.6084739982949703,1.6348039215686274,9.8392867655235e-05,0.00012922344951423197,1.745210822391588,0.20563185989934785,0.19161256658184725,5.9373816486350565e-05,0.00015935920608520956,0.9479140166850134,0.8515391444982947,0.8636688999653636,2.2656943894439187e-05,4.992263015954361e-05,1.4237863930231949
277,1.8282187627591344,False,0,0.09083333333333332,0.08541666666666667,0.0001210648148148148,7.378472222222225e-05,0.38804529449427655,1.6418329070758737,1.588064791133845,0.0005314865729909682,0.0003334680302060171,1.8282187627591344,0.2122444282256645,0.2040467635442571,5.668704868471251e-05,0.0006792978328477167,0.3021730326760783,0.851176749095535,0.8490972068479979,1.2212871112194728e-05,0.00020135648194082013,0.1422978314772899
278,1.1544307908031097,False,0,0.09083333333333334,0.11458333333333331,9.483024691358024e-05,0.00032841435185185187,1.1544307908031097,1.6280306905370843,1.6336743393009379,9.287006976538929e-05,2.722160809169664e-05,0.5149956029367754,0.2155799972197873,0.21362009827406003,5.442206373473601e-05,0.0001588517473238253,0.134203831331757,0.8510664056819103,0.852454723565558,1.3939307449073988e-05,3.835182231276787e-05,0.1919883629997496
279,1.4555701912573544,False,0,0.09916666666666668,0.08958333333333333,3.310185185185184e-05,1.591435185185186e-05,1.3688213114803176,1.596615515771526,1.6447357203751065,0.0001357353710353757,0.0009571852605282193,1.4555701912573544,0.2016702948322227,0.1988561738393759,6.61879410785073e-05,1.1917873647511791e-05,0.3184205458466714,0.8544868710650946,0.8566283700648636,1.5603365145272457e-05,2.648250590929692e-06,0.5012648104340922
280,1.0244805960685237,False,0,0.10666666666666666,0.09791666666666668,0.00014938271604938272,2.7488425925925912e-05,0.6579298083194871,1.5970673486786018,1.6387681159420289,7.006695516669498e-05,0.001586773221341118,1.0244805960685237,0.1975292999601311,0.19785611122966776,5.8168596327063293e-05,0.00021095818149154304,0.01992134093899611,0.856186877217819,0.8558383568351517,1.540722958563638e-05,4.5368538468238256e-05,0.04470570564097255
281,1.648925254231356,False,0,0.10250000000000001,0.09583333333333333,7.878086419753085e-05,0.0002372685185185185,0.37500000000000083,1.5910912190963342,1.6281116794543904,0.0001546695198500633,0.0003493898486041067,1.648925254231356,0.19930582745395534,0.21384465829578425,9.133694034907482e-05,2.607334173548918e-05,1.341764872602976,0.8573511639910999,0.8500663299852101,2.274275502540999e-05,3.113461032540173e-05,0.9924679369393166
282,1.6209748218954265,False,0,0.10333333333333335,0.10416666666666666,7.746913580246911e-05,0.00023726851851851852,0.04697257862761071,1.613137254901961,1.5743606138107415,0.0002294838129971334,0.0003427688674342939,1.6209748218954265,0.20353916764446023,0.22203237133888126,8.62854300898596e-05,0.0006143222571030233,0.6986741965363187,0.8546124505901588,0.8480136605962674,2.414834246358374e-05,0.00023882086697754539,0.40692264317553783
283,1.7631387384667563,False,0,0.0925,0.10416666666666667,2.692901234567902e-05,5.208333333333331e-05,1.3125000000000007,1.606385336743393,1.5932651321398124,0.00019663812594981236,0.0005868544089120893,0.4687304596118761,0.20437804855648248,0.2146777264847825,1.9864202779670447e-05,0.0004298319857573356,0.4856954568775543,0.8560221089249282,0.8438974875315313,9.467312724591456e-06,3.782204298815699e-05,1.7631387384667563
284,0.8873529958652486,False,0,0.10166666666666666,0.10833333333333334,6.296296296296296e-05,0.0002893518518518518,0.3551757352226269,1.6163086104006819,1.6045609548167092,0.00010934867359515727,6.592212728030864e-05,0.8873529958652486,0.20299434318662524,0.20265157177203327,2.6118047852794023e-05,8.367938551040086e-05,0.03271210584180577,0.8569417618064037,0.8553394453959207,5.82225703011034e-06,2.8923559058564353e-05,0.27182977293247024
285,1.9488239783971277,False,0,0.09833333333333334,0.12291666666666667,0.00012006172839506173,3.906249999999999e-05,1.9488239783971277,1.6363682864450126,1.6318414322250638,0.00012598925283693204,0.00028450777620066253,0.22343000736244686,0.20859482527816278,0.22017842898573886,7.469361078221457e-05,0.00011714372312464985,0.8363289418969617,0.8503651763377373,0.8546578656160866,2.3638927702608658e-05,2.778837410945937e-05,0.5985943097117798
286,3.0371360595577794,True,0,0.10500000000000001,0.10208333333333333,7.592592592592591e-05,0.00018952546296296293,0.1790170092506483,1.629394714407502,1.6074168797953963,9.859678644594178e-05,0.0004056495647667882,0.9787313933042382,0.21252515197497063,0.18794985242084716,3.59658895625518e-05,6.997944728227504e-05,2.387579807086227,0.8542651319391199,0.8656044371540176,1.1750740279466378e-05,2.1886697789503745e-06,3.0371360595577794
287,2.8301564660813425,False,0,0.09166666666666665,0.09375,0.00012037037037037037,0.00012008101851851851,0.13435230372511608,1.5878772378516621,1.6713341858482524,0.00018352187261600457,0.0006860472391138408,2.8301564660813425,0.2102264533389301,0.19919814684943288,0.00012480177619707687,0.00023014157702283512,0.585368439164326,0.8528278226813673,0.8635563533773905,3.148017445401737e-05,5.218352535222436e-05,1.1729289754965873
288,0.8625409051137135,False,0,0.08666666666666667,0.10208333333333333,8.364197530864198e-05,0.0002358217592592592,0.8625409051137135,1.6311508951406648,1.6262148337595907,0.00021654851215271924,0.0009471570359614005,0.14469682414217577,0.2066179190355853,0.20454285326102692,5.670719210571732e-05,0.00010761556024802964,0.16187620602018632,0.8532129905864991,0.8512196609936113,1.5424265424764734e-05,4.0248572702072836e-05,0.26715138713042763
289,2.1704857177961765,False,0,0.09833333333333334,0.07708333333333332,5.679012345679011e-05,3.9062500000000014e-05,2.1704857177961765,1.6056692242114234,1.6454390451832905,0.0003547836891777598,0.0002859680017404009,1.5711178235184349,0.2000278783186545,0.2087429138229431,3.110337228903405e-05,3.380859435578651e-05,1.081699869041226,0.855267407544703,0.8554377665300656,1.0632324951317327e-05,1.1160306475517517e-05,0.03649305384412635
290,2.449959417146003,False,0,0.10750000000000001,0.09166666666666666,0.00017816358024691357,3.472222222222222e-05,1.0851730645018165,1.6127536231884059,1.6420289855072465,0.00012135496978566669,0.00017477524881976685,1.7012217053205745,0.2042747573544903,0.22331533772131856,5.2035928361143736e-05,7.621037486032704e-05,1.6813485519730174,0.8590715246963498,0.8467277085841706,1.3892475541738432e-05,1.1492754641423582e-05,2.449959417146003
291,0.5544906777300395,False,0,0.08916666666666667,0.09791666666666667,0.00011736111111111109,0.00013165509259259264,0.5544906777300395,1.6285251491901112,1.626086956521739,0.00010373374401343881,0.0013744616667478212,0.06341647471754801,0.19927579106068832,0.19614041186142395,9.369278636096648e-05,0.00026364369381946047,0.16586371758341328,0.8575964689551885,0.8603722166031775,2.7845182140933865e-05,7.865265629631034e-05,0.2689735555601807
292,1.4065241027669209,False,0,0.095,0.08541666666666667,4.351851851851851e-05,0.0003399884259259259,0.4893617021276596,1.6627877237851667,1.6153452685421996,0.0007727991213370912,0.00036493283204777757,1.4065241027669209,0.20819970651821196,0.2022591561947368,6.364911353890697e-05,0.00021309622767323903,0.3570972616790916,0.8536694501871593,0.8556156228967522,1.530262241580481e-05,7.150865608580044e-05,0.2088782893952198
293,1.8454714754611006,False,0,0.08166666666666669,0.10833333333333334,5.8333333333333346e-05,0.0001504629629629629,1.8454714754611006,1.6320630861040069,1.603687127024723,0.00010585243376172278,0.0008188532681070987,0.9331442437521378,0.2037684696596135,0.20279780124347974,0.00010479991930689937,0.0001572518087463698,0.059962175985034824,0.8551679738127899,0.8525100725839623,1.3991783265929843e-05,3.0058473698145246e-05,0.400465045565199
294,0.8210413999209575,False,0,0.08416666666666668,0.09166666666666667,4.544753086419753e-05,0.00015046296296296295,0.53583664837856,1.6070673486786018,1.6065004262574596,8.011354106530536e-05,0.0002764149107015454,0.03002455204180919,0.20700479212068962,0.2174692396527139,2.8137068579000858e-05,0.00013430649075184156,0.8210413999209575,0.8514070993060745,0.850328520719924,6.733342469806582e-06,2.9298589054364768e-05,0.1796834269421833
295,1.201762282416684,False,0,0.09250000000000001,0.10416666666666666,6.550925925925924e-05,0.0003761574074074073,0.5551361100026999,1.631832907075874,1.6585677749360614,6.797560048519966e-05,0.0004269260986577072,1.201762282416684,0.19968406704876976,0.1999723109394576,7.8316722040593e-05,0.00012817543424953874,0.020058956267101573,0.8541967909391748,0.8580583380865114,1.1386510570722981e-05,1.6380712281304805e-05,0.7328162966796461
296,1.7626720878168716,False,0,0.09916666666666667,0.09375000000000001,4.390432098765433e-05,8.535879629629627e-05,0.47642528019074926,1.6341943734015345,1.5865942028985507,0.00048190219924946045,0.00024734364321608556,1.7626720878168716,0.20178639258747993,0.21546865177310096,8.835040226442592e-05,6.232323986399457e-05,1.1146516672002507,0.858322590626355,0.8483647042230567,2.2663502056174605e-05,1.8638528804737395e-05,1.5494639067615477
297,0.8419266214447908,False,0,0.09666666666666666,0.09166666666666666,6.666666666666667e-05,0.00017361111111111114,0.3225619983422825,1.60924126172208,1.5948422847399828,0.00018822050007263753,0.0015891862879552669,0.3415373624621531,0.20053832259688997,0.19355158428056546,6.859010443911374e-05,3.4315301510597196e-05,0.6887401204611246,0.8566822353087256,0.8526535184989286,1.91776325070018e-05,3.719705612531249e-06,0.8419266214447908
298,1.9538864237591,False,0,0.09666666666666668,0.10208333333333333,4.660493827160493e-05,5.063657407407409e-05,0.5492957746478859,1.6333333333333335,1.6565217391304348,0.00013924975618493198,0.0003126760174398523,1.0907804282674416,0.2005481153143185,0.22520836578205666,2.160106562574802e-05,0.00013769180398969956,1.9538864237591,0.8555266442158833,0.8476072474422223,4.146075559755252e-06,2.6197855671545914e-05,1.4376599670776162
299,1.9353815493408262,False,0,0.10166666666666668,0.1,5.216049382716049e-05,0.00032407407407407406,0.08592497251893128,1.6058908780903665,1.6046675191815858,4.696131365305441e-05,0.00017975415761520814,0.08124811802319823,0.21807574009512773,0.1944898579285927,3.847763828608362e-05,0.00011003761358408024,1.9353815493408262,0.8504763364873285,0.8551950810790805,7.38230441933817e-06,4.6659239579395204e-05,0.6418929369022763
300,1.7559868714166038,False,0,0.09500000000000001,0.09583333333333334,7.746913580246912e-05,5.208333333333331e-05,0.07321429868450627,1.591091219096334,1.645545609548167,0.00023928838866928024,0.0007223754217453576,1.7559868714166038,0.19316449727427537,0.21157114585785852,1.816998281489799e-05,0.00021100058163289864,1.215892847463908,0.8615619575325664,0.8481390289612749,5.379385519333744e-06,9.068480036031588e-05,1.3695141564859903
301,2.322357021487421,False,0,0.09833333333333334,0.11041666666666668,5.0617283950617285e-05,0.00018952546296296287,0.7797439596572056,1.621466325660699,1.6957800511508951,0.00024091323833650655,0.000798925065658667,2.304549963516044,0.20582682173072436,0.22886371162829416,7.641136814835392e-05,2.1987413691204724e-05,2.322357021487421,0.8534851384045428,0.8446705958106184,1.5057188386417041e-05,1.6113792691381952e-05,1.578790647227615
302,0.9410246498683499,False,0,0.10583333333333333,0.09791666666666668,4.328703703703703e-05,2.7488425925925912e-05,0.9410246498683499,1.6038533674339301,1.6086530264279624,0.0001697955506586621,0.0011479692387228334,0.1322182586895473,0.20266684077535907,0.2060518538082749,4.857285343151337e-05,0.0003831194139507714,0.1629195532028449,0.8591847704639299,0.8567376613158955,8.313237924495514e-06,6.187903023373765e-05,0.2920846287896523
303,1.26146270905033,False,0,0.08583333333333333,0.08333333333333334,0.00011736111111111109,0.00024305555555555552,0.13168538439184352,1.6079795396419434,1.595076726342711,9.321010669074436e-05,0.00030875669577911914,0.6435604098561256,0.22261424899051,0.19566430332269288,0.00010501745773695149,0.0005971083550481657,1.017069015982435,0.8452851410562218,0.8614928692810006,2.547989119572128e-05,0.00013960048818963396,1.26146270905033
304,2.753733286754712,False,0,0.09333333333333334,0.10625000000000001,4.7530864197530866e-05,1.5914351851851844e-05,1.6216271683568138,1.6016794543904518,1.637851662404092,0.00018090307631344978,0.0009830594456545357,1.0602432622331908,0.20259535127381625,0.18993058090102416,4.848925884877297e-05,3.48556956602447e-05,1.3872593576240768,0.8537506710263478,0.8664784879114453,1.1776752575664351e-05,9.58633832289921e-06,2.753733286754712
305,0.447063378895644,False,0,0.1075,0.09791666666666668,0.0002352623456790123,0.00022424768518518518,0.447063378895644,1.619616368286445,1.6124893435635121,0.00011877461215900949,0.0006494624116990534,0.25713467663413947,0.21245755477528805,0.2048867165927601,5.826831597347781e-05,0.0004535510589405584,0.33464597260739065,0.8511776188541281,0.8565247585599252,1.2854269876065659e-05,0.00014340484165955964,0.4277587045218207
306,1.3711026784447347,False,0,0.09833333333333334,0.07291666666666667,6.91358024691358e-05,0.0005367476851851851,1.0325807750900406,1.6407075873827792,1.6104859335038362,0.0001428463968707688,0.0005543018571452459,1.1446050439482898,0.21253842847877097,0.1891876103618953,5.328753680243711e-05,0.00023675670216053538,1.3711026784447347,0.8511421314782718,0.8564960530442586,1.593960045953122e-05,8.467888276193037e-05,0.5337441418629888
307,4.30987220889056,True,0,0.08166666666666668,0.12916666666666665,5.833333333333334e-05,0.0002604166666666666,2.660532159653217,1.6198806479113386,1.6517689684569479,0.00017619462115333676,0.0003341637722585971,1.4115426863711267,0.19507826819844148,0.2370475845231384,2.212071804103221e-05,7.2706935207132e-05,4.30987220889056,0.8628350004623732,0.8432961522629382,9.392537687515957e-06,1.4377500101570158e-05,4.007596814429475
308,1.329180591208613,False,0,0.09916666666666667,0.08333333333333333,8.402777777777777e-05,5.7870370370370366e-05,1.329180591208613,1.6264109121909633,1.595524296675192,0.00018303056819550019,0.00041907503948241694,1.2587340658429556,0.19977540641729402,0.1970414466417712,0.00011244815740133803,5.0823241624895166e-05,0.21396220430934776,0.8530507664320981,0.8560830966604651,3.085290710340756e-05,7.201364657509675e-06,0.49155802160302814
309,0.6488856845230506,False,0,0.0875,0.10416666666666667,4.050925925925926e-05,0.0006192129629629628,0.6488856845230506,1.6230946291560104,1.6268755328218243,0.0002579352164569863,0.00020202274850906826,0.17629359747656395,0.20495988254318154,0.21105705700700322,1.4138864266948148e-05,0.0002541407985092814,0.37225003406476004,0.8550189738033428,0.850619766648727,3.455516701383625e-06,6.562444538381382e-05,0.5292957023452959
310,0.680017489150659,False,0,0.09833333333333334,0.10208333333333333,7.839506172839504e-05,0.0004210069444444444,0.1678054749719711,1.6230861040068203,1.6098891730605285,9.280046023046591e-05,0.00028382157315772556,0.680017489150659,0.2006508433164194,0.20347545842253617,0.00010957359063257677,0.0002435885833551781,0.15030457039219555,0.8560328942460167,0.8552987877758654,1.2546892470386513e-05,0.00011138512968517517,0.06594278481861962
311,2.333449166808011,False,0,0.10500000000000002,0.08750000000000001,0.0001577160493827161,9.837962962962963e-05,1.093545664853929,1.6417988064791131,1.601982097186701,0.0002504746570821931,4.068690438726614e-05,2.333449166808011,0.19383025850816682,0.18754750037165308,5.126614085023925e-05,3.0102832557314533e-05,0.6964996826734411,0.855963037605483,0.8631663546016779,2.0308795838991593e-05,9.445299224105997e-06,1.320563088720367
312,0.3368724447286242,False,0,0.10166666666666666,0.10416666666666666,7.22222222222222e-05,0.0002372685185185185,0.142107231415728,1.607433930093777,1.6156649616368286,0.0003660033491715217,0.0002473036702232928,0.33236501118487094,0.2042371924110023,0.2094984192531516,5.129903855342987e-05,0.00019261852749545406,0.3368724447286242,0.8552430773622428,0.8538991141117553,1.179181717681443e-05,7.341861208568908e-05,0.14559317498455882
313,1.5647543204445233,False,0,0.10083333333333333,0.09583333333333333,0.0001596450617283951,5.208333333333331e-05,0.3436215967445459,1.6034100596760446,1.643393009377664,0.000425966585323645,0.00041999381266523547,1.3746743022504064,0.20603598451587857,0.22220629996767083,3.5614830073040686e-05,7.117863197375846e-05,1.5647543204445233,0.8547077850597422,0.8469799206039912,1.0638221794793003e-05,2.803264724039242e-05,1.242703524697714
314,1.9422883011002992,False,0,0.09,0.07916666666666666,3.981481481481481e-05,7.523148148148151e-05,1.0100102595251577,1.5881415174765556,1.6381713554987212,0.00015699719163480736,0.0005064873441870892,1.9422883011002992,0.1997275444684038,0.20697549837135454,3.6195057412830785e-05,2.5943236332615386e-05,0.91946618234264,0.8564134087089335,0.858996242197901,1.2680885511034276e-05,2.7736608172374698e-06,0.6570044005601946
315,0.7863336509949338,False,0,0.09000000000000001,0.1,4.5987654320987656e-05,0.00011574074074074069,0.7863336509949338,1.6078005115089518,1.6281116794543904,0.00021509059616367458,0.0011407351869173472,0.5516110442930227,0.20592014745381104,0.21042060402793147,6.363524111235839e-05,6.845667907089732e-05,0.3915781486405361,0.8538699573463976,0.8520294506007549,2.3649767474345953e-05,2.706635955491909e-06,0.3585042761946049
316,0.740649235767085,False,0,0.1025,0.11041666666666666,0.00011890432098765432,0.00018952546296296287,0.45077954868598547,1.6203324808184143,1.6170289855072462,0.00012658312230419535,0.0006750679904268306,0.11667585574867813,0.21502524660817074,0.2234537300468035,0.00010187425779406979,2.7626919764448018e-05,0.740649235767085,0.8471370873788455,0.848909420605563,2.6279206178512208e-05,1.5176882608548618e-05,0.275265140903259
317,1.5808964193752821,False,0,0.10333333333333332,0.08958333333333335,0.00013919753086419747,0.00012008101851851854,0.8539243622576332,1.60385336743393,1.574701619778346,0.00011349193486324106,0.0008447497109225838,0.9417314517353972,0.20673508412952762,0.19067768161013204,9.16641985883544e-05,0.0003555720165305224,0.7592884829698514,0.8514039026192639,0.8654049752523703,2.2267408399312417e-05,5.616865440014444e-05,1.5808964193752821
318,1.516487635297635,False,0,0.08583333333333333,0.1,5.2546296296296304e-05,3.472222222222221e-05,1.516487635297635,1.6132225063938619,1.6725063938618927,0.00018845020346253374,0.0024030848733231623,1.1645499699258044,0.19547950923634033,0.19972155259764707,6.0663230049268194e-05,3.8994346949152926e-05,0.42493249330876004,0.8575880109682673,0.8580611866822987,2.531553036865146e-05,9.770963427354135e-06,0.07988264944435795
319,2.616682482765221,False,0,0.07749999999999999,0.11875,6.334876543209877e-05,0.0002821180555555554,2.2193243648803254,1.6527195225916453,1.5764066496163682,0.0005036237254167103,0.0003469139456565955,2.616682482765221,0.21052260652184515,0.19119303068132215,6.380304757956405e-05,5.233300078318597e-05,1.7936545429168038,0.8528033585180529,0.8592706596727323,1.8551432723776945e-05,1.766605580089409e-06,1.4347697026126076
320,1.363817156988516,False,0,0.095,0.12291666666666666,5.586419753086419e-05,0.00036313657407407394,1.363817156988516,1.61463768115942,1.6302642796248936,0.00035081074516038116,0.0008286619440392625,0.45500954609128313,0.21204410812373245,0.2242922864555995,4.4577128169036315e-05,0.00014208338655441797,0.8964896324204737,0.8496204273760825,0.8467441570750804,1.2428047485379016e-05,1.1977300480474674e-05,0.5822201005439359
321,0.940232350609979,False,0,0.09000000000000001,0.09583333333333333,6.759259259259259e-05,2.8935185185185173e-05,0.5937322507759779,1.6141261722080138,1.6067348678601874,0.00017453033146655453,0.0004448424785484324,0.29699218207112427,0.19402153760508087,0.20489875906204286,7.754277258876836e-05,5.629095111601038e-05,0.940232350609979,0.8600222238931087,0.8578225174335794,1.856091343288228e-05,3.0845728920191534e-05,0.3129479131671866
322,0.922118085214485,False,0,0.10333333333333332,0.09583333333333333,9.753086419753086e-05,9.837962962962964e-05,0.53583664837856,1.6334612105711852,1.6179454390451835,0.00034850494142906775,0.0005465137857161717,0.5186296176605985,0.20381455833626752,0.1992709181748276,0.00011833533303135424,6.8104378526373e-05,0.33276276053068815,0.8522065085105972,0.8598897537766031,3.279387291057597e-05,3.6631195201477976e-05,0.922118085214485
323,2.253892146006137,False,0,0.09416666666666668,0.07916666666666666,5.5632716049382736e-05,2.89351851851852e-05,1.6311296519914789,1.6380392156862744,1.6026641091219096,0.0002303059403662709,1.603083565116103e-05,2.253892146006137,0.20271291420930923,0.2187533012441795,0.0001427388733256961,0.0004504334110944929,0.6586040813781627,0.8541114492428697,0.8496539555310908,4.595020954503089e-05,0.00010932472222445411,0.3577174001142696
324,1.039018461590117,False,0,0.09666666666666666,0.10833333333333334,2.1913580246913572e-05,0.00010416666666666662,1.039018461590117,1.6129582267689684,1.603218243819267,0.00017272241356768982,0.00013164242122958383,0.5582914277155213,0.18832988068919881,0.1977374480790267,4.420716319104625e-05,0.0001904431873569961,0.6141390803828997,0.8626726531263362,0.8609329387490073,1.309544417127244e-05,8.77973286584443e-05,0.17320001433717244
325,0.8880240113624579,False,0,0.08916666666666666,0.09583333333333333,2.6311728395061734e-05,0.0007233796296296295,0.24348235218479922,1.6152685421994881,1.6232523444160272,9.378575816371671e-05,0.0009529033050881745,0.2467748669623065,0.19567005526979006,0.2028903069642733,5.477623708370542e-05,0.00025302718517294367,0.4115433752093145,0.8586313061118653,0.8517376948564921,1.3354394265643785e-05,4.690769165250705e-05,0.8880240113624579
326,0.6577690400901484,False,0,0.08666666666666667,0.08541666666666667,3.271604938271605e-05,0.00012008101851851855,0.10112359550561806,1.6347740835464624,1.6170289855072464,0.00029577760835689123,0.00043201886991746483,0.6577690400901484,0.19428088881484656,0.1947482463361464,4.471144932645533e-05,0.0002794208402828647,0.0259590077318966,0.8618124696685235,0.8632922212449016,5.895498438646794e-06,5.290039550987893e-05,0.19298133763562791
327,1.7674767750163634,False,0,0.11333333333333333,0.11666666666666667,3.7345679012345674e-05,0.0001504629629629629,0.24323213903455793,1.6553111679454389,1.6278985507246375,0.00014407926894806686,0.00017702388107719734,1.5297773230750198,0.22066705979238993,0.20863398625255403,6.355786065708377e-05,9.164931162283606e-06,1.4110464139656844,0.8505107792701715,0.8572278754973264,1.0405192209043233e-05,4.03775115578855e-06,1.7674767750163634
328,0.8908121045749595,False,0,0.10166666666666666,0.10833333333333334,0.0001385802469135802,9.259259259259256e-05,0.43847045714512284,1.6115260017050297,1.5997229326513216,0.0001768671364744997,0.0021238879028883987,0.24607061631223245,0.1972732061669443,0.2000886855244669,5.908174996051334e-05,0.00015182276425675564,0.19386946408441802,0.8583701212605913,0.8542617670176456,1.2013966308968618e-05,9.255840622501008e-06,0.8908121045749595
329,1.0626821217934455,False,0,0.09583333333333334,0.1,3.896604938271605e-05,0.0004282407407407407,0.19276766435138443,1.6091901108269393,1.6472293265132139,0.0002504358550154522,0.0010308804693653062,1.0626821217934455,0.19965490884374798,0.21478554906098413,9.112951852109988e-05,0.00024254660794287853,0.8283134948265071,0.858530069697968,0.8517770008246804,2.877422020843879e-05,5.544479985344208e-05,0.73586150968536
