perfil_adaptativa,perfil_centralizada,metrica,estimando,pares_previstos,pares_retidos,pares_indefinidos,estatuto,media,ic95_inf,ic95_sup,N_instancias,sinal,evidencia,tau_inicial_A,tau_min_A,p_reporte_A,p_deteccao_A,tau_inicial_C,tau_min_C,p_reporte_C,p_deteccao_C,regiao
4,33,fracao_porta1,observado,16,16,0,COMPLETO,0.1302083333333333,0.089924472439253,0.1704921942274136,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.25,0.75,0.03,inclui_inversao_de_premissa
4,34,fracao_porta1,observado,16,16,0,COMPLETO,0.1333333333333333,0.0858304927316431,0.1808361739350235,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.25,0.75,0.075,inclui_inversao_de_premissa
4,35,fracao_porta1,observado,16,16,0,COMPLETO,0.1385416666666666,0.0816682163381607,0.1954151169951726,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.25,0.75,0.12,inclui_inversao_de_premissa
4,36,fracao_porta1,observado,16,16,0,COMPLETO,0.1635416666666666,0.0837276779093423,0.243355655423991,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.425,0.15,0.03,inclui_inversao_de_premissa
4,37,fracao_porta1,observado,16,16,0,COMPLETO,0.1458333333333333,0.06719841399221,0.2244682526744566,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.425,0.15,0.075,inclui_inversao_de_premissa
4,38,fracao_porta1,observado,16,16,0,COMPLETO,0.1614583333333333,0.0931168632055016,0.229799803461165,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.425,0.15,0.12,inclui_inversao_de_premissa
4,39,fracao_porta1,observado,16,16,0,COMPLETO,0.1416666666666666,0.0588567883062058,0.2244765450271275,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.425,0.45,0.03,inclui_inversao_de_premissa
4,40,fracao_porta1,observado,16,16,0,COMPLETO,0.1572916666666667,0.0802806868688063,0.234302646464527,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.425,0.45,0.075,inclui_inversao_de_premissa
4,41,fracao_porta1,observado,16,16,0,COMPLETO,0.1479166666666666,0.0516089524913346,0.2442243808419986,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.425,0.45,0.12,inclui_inversao_de_premissa
4,42,fracao_porta1,observado,16,16,0,COMPLETO,0.128125,0.1042965894800598,0.1519534105199401,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.425,0.75,0.03,inclui_inversao_de_premissa
4,43,fracao_porta1,observado,16,16,0,COMPLETO,0.134375,0.1169381403988536,0.1518118596011463,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.425,0.75,0.075,inclui_inversao_de_premissa
4,44,fracao_porta1,observado,16,16,0,COMPLETO,0.1364583333333333,0.1033631479097675,0.1695535187568991,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.425,0.75,0.12,inclui_inversao_de_premissa
4,47,fracao_porta1,observado,16,16,0,COMPLETO,0.0614583333333333,0.0160449956398599,0.1068716710268067,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.6,0.15,0.12,inclui_inversao_de_premissa
4,50,fracao_porta1,observado,16,16,0,COMPLETO,0.0520833333333333,0.0136135352294042,0.0905531314372623,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.6,0.45,0.12,inclui_inversao_de_premissa
4,52,fracao_porta1,observado,16,16,0,COMPLETO,0.0531249999999999,0.0107148341749911,0.0955351658250088,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.6,0.75,0.075,inclui_inversao_de_premissa
4,53,fracao_porta1,observado,16,16,0,COMPLETO,0.046875,0.0017854692010854,0.0919645307989145,4,positivo,positivo,0.25,0.25,0.45,0.075,0.525,0.6,0.75,0.12,inclui_inversao_de_premissa
4,54,fracao_porta1,observado,16,16,0,COMPLETO,0.18125,0.1081183028015754,0.2543816971984246,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.25,0.15,0.03,inclui_inversao_de_premissa
4,55,fracao_porta1,observado,16,16,0,COMPLETO,0.175,0.1287474535398447,0.2212525464601553,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
4,56,fracao_porta1,observado,16,16,0,COMPLETO,0.1572916666666666,0.0831896476827104,0.2313936856506229,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.25,0.15,0.12,inclui_inversao_de_premissa
4,57,fracao_porta1,observado,16,16,0,COMPLETO,0.1666666666666666,0.0922440183780523,0.241089314955281,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
4,58,fracao_porta1,observado,16,16,0,COMPLETO,0.1479166666666666,0.06054349885671,0.2352898344766232,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
4,59,fracao_porta1,observado,16,16,0,COMPLETO,0.1583333333333333,0.089219016396711,0.2274476502699556,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
4,60,fracao_porta1,observado,16,16,0,COMPLETO,0.15625,0.1107963486388513,0.2017036513611487,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
4,61,fracao_porta1,observado,16,16,0,COMPLETO,0.1385416666666666,0.1045725306192105,0.1725108027141227,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.25,0.75,0.075,inclui_inversao_de_premissa
4,62,fracao_porta1,observado,16,16,0,COMPLETO,0.13125,0.0786252407212593,0.1838747592787407,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.25,0.75,0.12,inclui_inversao_de_premissa
4,63,fracao_porta1,observado,16,16,0,COMPLETO,0.184375,0.1114690571645392,0.2572809428354608,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.425,0.15,0.03,inclui_inversao_de_premissa
4,64,fracao_porta1,observado,16,16,0,COMPLETO,0.1739583333333333,0.1272722213551207,0.220644445311546,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.425,0.15,0.075,inclui_inversao_de_premissa
4,65,fracao_porta1,observado,16,16,0,COMPLETO,0.1572916666666666,0.0831896476827104,0.2313936856506229,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.425,0.15,0.12,inclui_inversao_de_premissa
4,66,fracao_porta1,observado,16,16,0,COMPLETO,0.1666666666666666,0.0922440183780523,0.241089314955281,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.425,0.45,0.03,inclui_inversao_de_premissa
4,67,fracao_porta1,observado,16,16,0,COMPLETO,0.15,0.0670133660950782,0.2329866339049217,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.425,0.45,0.075,inclui_inversao_de_premissa
4,68,fracao_porta1,observado,16,16,0,COMPLETO,0.1583333333333333,0.089219016396711,0.2274476502699556,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.425,0.45,0.12,inclui_inversao_de_premissa
4,69,fracao_porta1,observado,16,16,0,COMPLETO,0.1572916666666666,0.1099820063716212,0.204601326961712,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.425,0.75,0.03,inclui_inversao_de_premissa
4,70,fracao_porta1,observado,16,16,0,COMPLETO,0.140625,0.1053855538891975,0.1758644461108024,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.425,0.75,0.075,inclui_inversao_de_premissa
4,71,fracao_porta1,observado,16,16,0,COMPLETO,0.1322916666666666,0.0912867845899676,0.1732965487433657,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.425,0.75,0.12,inclui_inversao_de_premissa
4,72,fracao_porta1,observado,16,16,0,COMPLETO,0.1802083333333333,0.0983998204382722,0.2620168462283944,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.6,0.15,0.03,inclui_inversao_de_premissa
4,73,fracao_porta1,observado,16,16,0,COMPLETO,0.171875,0.1230412901142199,0.2207087098857801,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.6,0.15,0.075,inclui_inversao_de_premissa
4,74,fracao_porta1,observado,16,16,0,COMPLETO,0.1552083333333333,0.0803195422583041,0.2300971244083625,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.6,0.15,0.12,inclui_inversao_de_premissa
4,75,fracao_porta1,observado,16,16,0,COMPLETO,0.1666666666666666,0.0880317473255433,0.2453015860077899,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.6,0.45,0.03,inclui_inversao_de_premissa
4,76,fracao_porta1,observado,16,16,0,COMPLETO,0.15625,0.0815326073963794,0.2309673926036206,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.6,0.45,0.075,inclui_inversao_de_premissa
4,77,fracao_porta1,observado,16,16,0,COMPLETO,0.1635416666666666,0.1117943406569062,0.2152889926764271,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.6,0.45,0.12,inclui_inversao_de_premissa
4,78,fracao_porta1,observado,16,16,0,COMPLETO,0.153125,0.1042912901142198,0.2019587098857801,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.6,0.75,0.03,inclui_inversao_de_premissa
4,79,fracao_porta1,observado,16,16,0,COMPLETO,0.1333333333333333,0.1123671273835712,0.1542995392830954,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.6,0.75,0.075,inclui_inversao_de_premissa
4,80,fracao_porta1,observado,16,16,0,COMPLETO,0.1291666666666666,0.0990258465608554,0.1593074867724778,4,positivo,positivo,0.25,0.25,0.45,0.075,0.8,0.6,0.75,0.12,inclui_inversao_de_premissa
5,2,fracao_porta1,observado,16,16,0,COMPLETO,0.0197916666666666,0.0084686213175145,0.0311147120158187,4,positivo,positivo,0.25,0.25,0.45,0.12,0.25,0.25,0.15,0.12,ordenacao_historica
5,11,fracao_porta1,observado,16,16,0,COMPLETO,0.0197916666666666,0.0084686213175145,0.0311147120158187,4,positivo,positivo,0.25,0.25,0.45,0.12,0.25,0.425,0.15,0.12,ordenacao_historica
5,20,fracao_porta1,observado,16,16,0,COMPLETO,0.0197916666666666,0.0084686213175145,0.0311147120158187,4,positivo,positivo,0.25,0.25,0.45,0.12,0.25,0.6,0.15,0.12,ordenacao_historica
5,27,fracao_porta1,observado,16,16,0,COMPLETO,0.1614583333333333,0.1123254861330771,0.2105911805335896,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.25,0.15,0.03,inclui_inversao_de_premissa
5,28,fracao_porta1,observado,16,16,0,COMPLETO,0.1510416666666666,0.0613718076800479,0.2407115256532854,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.25,0.15,0.075,inclui_inversao_de_premissa
5,29,fracao_porta1,observado,16,16,0,COMPLETO,0.1541666666666666,0.1162725089775943,0.192060824355739,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.25,0.15,0.12,inclui_inversao_de_premissa
5,30,fracao_porta1,observado,16,16,0,COMPLETO,0.1385416666666666,0.0798924763752794,0.1971908569580539,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.25,0.45,0.03,inclui_inversao_de_premissa
5,31,fracao_porta1,observado,16,16,0,COMPLETO,0.15625,0.1089016405898579,0.203598359410142,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.25,0.45,0.075,inclui_inversao_de_premissa
5,32,fracao_porta1,observado,16,16,0,COMPLETO,0.1458333333333333,0.076719016396711,0.2149476502699556,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.25,0.45,0.12,inclui_inversao_de_premissa
5,33,fracao_porta1,observado,16,16,0,COMPLETO,0.1270833333333333,0.1155996693893495,0.138566997277317,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.25,0.75,0.03,inclui_inversao_de_premissa
5,34,fracao_porta1,observado,16,16,0,COMPLETO,0.1302083333333333,0.1127714737321869,0.1476451929344797,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.25,0.75,0.075,inclui_inversao_de_premissa
5,35,fracao_porta1,observado,16,16,0,COMPLETO,0.1354166666666666,0.108080078615534,0.1627532547177994,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.25,0.75,0.12,inclui_inversao_de_premissa
5,36,fracao_porta1,observado,16,16,0,COMPLETO,0.1604166666666666,0.0897301778475168,0.2311031554858164,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.425,0.15,0.03,inclui_inversao_de_premissa
5,37,fracao_porta1,observado,16,16,0,COMPLETO,0.1427083333333333,0.0776623899755383,0.2077542766911282,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.425,0.15,0.075,inclui_inversao_de_premissa
5,38,fracao_porta1,observado,16,16,0,COMPLETO,0.1583333333333333,0.1181861054871243,0.1984805611795423,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.425,0.15,0.12,inclui_inversao_de_premissa
5,39,fracao_porta1,observado,16,16,0,COMPLETO,0.1385416666666666,0.0674675685326011,0.2096157648007321,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.425,0.45,0.03,inclui_inversao_de_premissa
5,40,fracao_porta1,observado,16,16,0,COMPLETO,0.1541666666666666,0.1051457820438293,0.203187551289504,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.425,0.45,0.075,inclui_inversao_de_premissa
5,41,fracao_porta1,observado,16,16,0,COMPLETO,0.1447916666666666,0.0773132647290648,0.2122700686042685,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.425,0.45,0.12,inclui_inversao_de_premissa
5,42,fracao_porta1,observado,16,16,0,COMPLETO,0.125,0.1087596467046832,0.1412403532953167,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.425,0.75,0.03,inclui_inversao_de_premissa
5,43,fracao_porta1,observado,16,16,0,COMPLETO,0.1312499999999999,0.1137084135737531,0.1487915864262468,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.425,0.75,0.075,inclui_inversao_de_premissa
5,44,fracao_porta1,observado,16,16,0,COMPLETO,0.1333333333333333,0.121228488684353,0.1454381779823136,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.425,0.75,0.12,inclui_inversao_de_premissa
5,45,fracao_porta1,observado,16,16,0,COMPLETO,0.0499999999999999,0.0117211201867208,0.0882788798132791,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.6,0.15,0.03,inclui_inversao_de_premissa
5,47,fracao_porta1,observado,16,16,0,COMPLETO,0.0583333333333333,0.0212205824062745,0.0954460842603921,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.6,0.15,0.12,inclui_inversao_de_premissa
5,48,fracao_porta1,observado,16,16,0,COMPLETO,0.053125,0.0002571689461238,0.1059928310538761,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.6,0.45,0.03,inclui_inversao_de_premissa
5,50,fracao_porta1,observado,16,16,0,COMPLETO,0.0489583333333333,0.0191228992212933,0.0787937674453733,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.6,0.45,0.12,inclui_inversao_de_premissa
5,52,fracao_porta1,observado,16,16,0,COMPLETO,0.05,0.0251924505704618,0.0748075494295381,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.6,0.75,0.075,inclui_inversao_de_premissa
5,53,fracao_porta1,observado,16,16,0,COMPLETO,0.04375,0.0217604576873318,0.0657395423126681,4,positivo,positivo,0.25,0.25,0.45,0.12,0.525,0.6,0.75,0.12,inclui_inversao_de_premissa
5,54,fracao_porta1,observado,16,16,0,COMPLETO,0.178125,0.1170285021479361,0.2392214978520639,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.25,0.15,0.03,inclui_inversao_de_premissa
5,55,fracao_porta1,observado,16,16,0,COMPLETO,0.171875,0.14203956588796,0.2017104341120399,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
5,56,fracao_porta1,observado,16,16,0,COMPLETO,0.1541666666666666,0.1025256344891216,0.2058076988442116,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.25,0.15,0.12,inclui_inversao_de_premissa
5,57,fracao_porta1,observado,16,16,0,COMPLETO,0.1635416666666666,0.1017298683740039,0.2253534649593293,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
5,58,fracao_porta1,observado,16,16,0,COMPLETO,0.1447916666666666,0.0815735432767402,0.208009790056593,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
5,59,fracao_porta1,observado,16,16,0,COMPLETO,0.1552083333333333,0.1127981675083244,0.1976184991583422,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
5,60,fracao_porta1,observado,16,16,0,COMPLETO,0.153125,0.0784321249992063,0.2278178750007936,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
5,61,fracao_porta1,observado,16,16,0,COMPLETO,0.1354166666666666,0.0842030158968821,0.1866303174364511,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.25,0.75,0.075,inclui_inversao_de_premissa
5,62,fracao_porta1,observado,16,16,0,COMPLETO,0.128125,0.0707385882123702,0.1855114117876297,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.25,0.75,0.12,inclui_inversao_de_premissa
5,63,fracao_porta1,observado,16,16,0,COMPLETO,0.18125,0.1170829047118064,0.2454170952881935,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.425,0.15,0.03,inclui_inversao_de_premissa
5,64,fracao_porta1,observado,16,16,0,COMPLETO,0.1708333333333333,0.1427042162929761,0.1989624503736905,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.425,0.15,0.075,inclui_inversao_de_premissa
5,65,fracao_porta1,observado,16,16,0,COMPLETO,0.1541666666666666,0.1025256344891216,0.2058076988442116,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.425,0.15,0.12,inclui_inversao_de_premissa
5,66,fracao_porta1,observado,16,16,0,COMPLETO,0.1635416666666666,0.1017298683740039,0.2253534649593293,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.425,0.45,0.03,inclui_inversao_de_premissa
5,67,fracao_porta1,observado,16,16,0,COMPLETO,0.1468749999999999,0.0874810282501588,0.2062689717498411,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.425,0.45,0.075,inclui_inversao_de_premissa
5,68,fracao_porta1,observado,16,16,0,COMPLETO,0.1552083333333333,0.1127981675083244,0.1976184991583422,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.425,0.45,0.12,inclui_inversao_de_premissa
5,69,fracao_porta1,observado,16,16,0,COMPLETO,0.1541666666666666,0.0774177512877958,0.2309155820455374,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.425,0.75,0.03,inclui_inversao_de_premissa
5,70,fracao_porta1,observado,16,16,0,COMPLETO,0.1375,0.0828268238977346,0.1921731761022653,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.425,0.75,0.075,inclui_inversao_de_premissa
5,71,fracao_porta1,observado,16,16,0,COMPLETO,0.1291666666666666,0.078383993972364,0.1799493393609693,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.425,0.75,0.12,inclui_inversao_de_premissa
5,72,fracao_porta1,observado,16,16,0,COMPLETO,0.1770833333333333,0.1102321437308559,0.2439345229358107,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.6,0.15,0.03,inclui_inversao_de_premissa
5,73,fracao_porta1,observado,16,16,0,COMPLETO,0.16875,0.1442395576885813,0.1932604423114186,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.6,0.15,0.075,inclui_inversao_de_premissa
5,74,fracao_porta1,observado,16,16,0,COMPLETO,0.1520833333333333,0.1008696825635488,0.2032969841031179,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.6,0.15,0.12,inclui_inversao_de_premissa
5,75,fracao_porta1,observado,16,16,0,COMPLETO,0.1635416666666666,0.0976008101474628,0.2294825231858704,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.6,0.45,0.03,inclui_inversao_de_premissa
5,76,fracao_porta1,observado,16,16,0,COMPLETO,0.153125,0.0988890817878305,0.2073609182121694,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.6,0.45,0.075,inclui_inversao_de_premissa
5,77,fracao_porta1,observado,16,16,0,COMPLETO,0.1604166666666666,0.1377705759683626,0.1830627573649707,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.6,0.45,0.12,inclui_inversao_de_premissa
5,78,fracao_porta1,observado,16,16,0,COMPLETO,0.15,0.0742116846218553,0.2257883153781447,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.6,0.75,0.03,inclui_inversao_de_premissa
5,79,fracao_porta1,observado,16,16,0,COMPLETO,0.1302083333333333,0.0877981675083244,0.1726184991583421,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.6,0.75,0.075,inclui_inversao_de_premissa
5,80,fracao_porta1,observado,16,16,0,COMPLETO,0.1260416666666666,0.0816068280591518,0.1704765052741814,4,positivo,positivo,0.25,0.25,0.45,0.12,0.8,0.6,0.75,0.12,inclui_inversao_de_premissa
6,27,fracao_porta1,observado,16,16,0,COMPLETO,0.1541666666666666,0.0436208670377618,0.2647124662955715,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.25,0.15,0.03,inclui_inversao_de_premissa
6,29,fracao_porta1,observado,16,16,0,COMPLETO,0.146875,0.0659669934856541,0.2277830065143458,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.25,0.15,0.12,inclui_inversao_de_premissa
6,30,fracao_porta1,observado,16,16,0,COMPLETO,0.13125,0.0133286815231555,0.2491713184768444,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.25,0.45,0.03,inclui_inversao_de_premissa
6,31,fracao_porta1,observado,16,16,0,COMPLETO,0.1489583333333333,0.0594520309972134,0.2384646356694532,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.25,0.45,0.075,inclui_inversao_de_premissa
6,32,fracao_porta1,observado,16,16,0,COMPLETO,0.1385416666666666,0.048545586106064,0.2285377472272692,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.25,0.45,0.12,inclui_inversao_de_premissa
6,33,fracao_porta1,observado,16,16,0,COMPLETO,0.1197916666666666,0.0545208447007938,0.1850624886325394,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.25,0.75,0.03,inclui_inversao_de_premissa
6,34,fracao_porta1,observado,16,16,0,COMPLETO,0.1229166666666666,0.0539084346996159,0.1919248986337173,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.25,0.75,0.075,inclui_inversao_de_premissa
6,35,fracao_porta1,observado,16,16,0,COMPLETO,0.128125,0.0639864551449386,0.1922635448550613,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.25,0.75,0.12,inclui_inversao_de_premissa
6,36,fracao_porta1,observado,16,16,0,COMPLETO,0.153125,0.0205921521127058,0.2856578478872941,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.425,0.15,0.03,inclui_inversao_de_premissa
6,37,fracao_porta1,observado,16,16,0,COMPLETO,0.1354166666666666,0.0090963632828454,0.2617369700504879,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.425,0.15,0.075,inclui_inversao_de_premissa
6,38,fracao_porta1,observado,16,16,0,COMPLETO,0.1510416666666666,0.0650418780088686,0.2370414553244647,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.425,0.15,0.12,inclui_inversao_de_premissa
6,39,fracao_porta1,observado,16,16,0,COMPLETO,0.13125,0.0020623250195268,0.2604376749804731,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.425,0.45,0.03,inclui_inversao_de_premissa
6,40,fracao_porta1,observado,16,16,0,COMPLETO,0.146875,0.0551054271720874,0.2386445728279125,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.425,0.45,0.075,inclui_inversao_de_premissa
6,41,fracao_porta1,observado,16,16,0,COMPLETO,0.1375,0.0372414826124485,0.2377585173875515,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.425,0.45,0.12,inclui_inversao_de_premissa
6,42,fracao_porta1,observado,16,16,0,COMPLETO,0.1177083333333333,0.0500131327586416,0.185403533908025,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.425,0.75,0.03,inclui_inversao_de_premissa
6,43,fracao_porta1,observado,16,16,0,COMPLETO,0.1239583333333333,0.0500543160899965,0.1978623505766701,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.425,0.75,0.075,inclui_inversao_de_premissa
6,44,fracao_porta1,observado,16,16,0,COMPLETO,0.1260416666666666,0.0651854706222862,0.186897862711047,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.425,0.75,0.12,inclui_inversao_de_premissa
6,47,fracao_porta1,observado,16,16,0,COMPLETO,0.0510416666666666,0.0100367845899676,0.0920465487433656,4,positivo,positivo,0.25,0.25,0.75,0.03,0.525,0.6,0.15,0.12,inclui_inversao_de_premissa
6,54,fracao_porta1,observado,16,16,0,COMPLETO,0.1708333333333333,0.0467955861856426,0.2948710804810239,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.03,inclui_inversao_de_premissa
6,55,fracao_porta1,observado,16,16,0,COMPLETO,0.1645833333333333,0.0768754012020989,0.2522912654645677,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
6,56,fracao_porta1,observado,16,16,0,COMPLETO,0.146875,0.0401908623349671,0.2535591376650329,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.15,0.12,inclui_inversao_de_premissa
6,57,fracao_porta1,observado,16,16,0,COMPLETO,0.15625,0.036357028579485,0.2761429714205149,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
6,58,fracao_porta1,observado,16,16,0,COMPLETO,0.1375,0.0285563981591773,0.2464436018408227,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
6,59,fracao_porta1,observado,16,16,0,COMPLETO,0.1479166666666666,0.0772301778475168,0.2186031554858165,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
6,60,fracao_porta1,observado,16,16,0,COMPLETO,0.1458333333333333,0.0415629013450881,0.2501037653215786,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
6,61,fracao_porta1,observado,16,16,0,COMPLETO,0.128125,0.0730845495775815,0.1831654504224184,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.075,inclui_inversao_de_premissa
6,62,fracao_porta1,observado,16,16,0,COMPLETO,0.1208333333333333,0.0534364106791471,0.1882302559875195,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.25,0.75,0.12,inclui_inversao_de_premissa
6,63,fracao_porta1,observado,16,16,0,COMPLETO,0.1739583333333333,0.0463828033672449,0.3015338632994216,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.425,0.15,0.03,inclui_inversao_de_premissa
6,64,fracao_porta1,observado,16,16,0,COMPLETO,0.1635416666666666,0.0773716654946746,0.2497116678386587,4,positivo,positivo,0.25,0.25,0.75,0.03,0.8,0.425,0.15,0.075,inclui_inversao_de_premissa
